"","X1","feature","EM-Percentile-tos-585","EM-Percentile-tos-245","EM-Percentile-tos-126"
"1599",1599,"Chelidoperca_hirundinacea",33.1726907630522,32.1887550200803,33.1726907630522
"1600",1600,"Chelidoperca_lecromi",33.2644628099174,34.7107438016529,32.9752066115702
"1601",1601,"Chelidoperca_margaritifera",31.857855361596,31.3341645885287,33.2543640897756
"1602",1602,"Chelidoperca_pleurospilus",31.8888888888889,31.4222222222222,33.0555555555555
"1603",1603,"Chelidoperca_tosaensis",33.3253588516746,31.6507177033493,32.4880382775119
"1604",1604,"Chelmon_rostratus",32.7327935222672,32.7327935222672,33.1578947368421
"1605",1605,"Chelonaplysilla_aurea",33.3846153846154,33.6538461538462,31.7692307692308
"1606",1606,"Chelonaplysilla_erecta",31.6573033707865,31.1657303370787,32.3455056179775
"1607",1607,"Chelonia_mydas",31.1467889908257,31.3394495412844,32.4954128440367
"1608",1608,"Chelonibia_caretta",31.5972222222222,31.0300925925926,32.4884259259259
"1609",1609,"Chelonibia_patula",31.5481651376146,31.0665137614679,32.7522935779817
"1610",1610,"Chelonibia_testudinaria",31.5242494226328,31.0392609699769,32.4942263279446
"1611",1611,"Chelophyes_appendiculata",30.7865168539326,30.7865168539326,31.8539325842697
"1612",1612,"Chelophyes_contorta",32.0761670761671,31.6461916461916,32.5921375921376
"1613",1613,"Chelycypraea_testudinaria",30.9850374064838,30.8104738154613,32.9052369077307
"1614",1614,"Chelyonotus_nigra",31.4,31,32.6
"1615",1615,"Cheramus_propinquus",31.8848167539267,31.151832460733,32.7094240837696
"1616",1616,"Cheroscorpaena_tridactyla",33.0674846625767,31.5644171779141,33.2822085889571
"1617",1617,"Chicomurex_superbus",31.4850427350427,31.1111111111111,33.0555555555555
"1618",1618,"Chicoreus_aculeatus",31.3404825737266,31.8096514745309,32.9356568364611
"1619",1619,"Chicoreus_axicornis",32.7798507462686,31.865671641791,31.9962686567164
"1620",1620,"Chicoreus_banksii",31.3254593175853,31.6929133858268,32.8871391076115
"1621",1621,"Chicoreus_brunneus",30.715935334873,31.2817551963048,32.6558891454965
"1622",1622,"Chicoreus_capucinus",32.5413223140496,32.396694214876,32.396694214876
"1623",1623,"Chicoreus_microphyllus",30.8707865168539,31.6573033707865,32.8370786516854
"1624",1624,"Chicoreus_nobilis",31.3882063882064,31.3022113022113,33.1941031941032
"1625",1625,"Chicoreus_palmarosae",30.8526011560693,31.7630057803468,32.8757225433526
"1626",1626,"Chicoreus_ramosus",30.8733624454149,31.3318777292576,32.6310043668122
"1627",1627,"Chicoreus_rossiteri",31.2137203166227,31.490765171504,33.0606860158311
"1628",1628,"Chicoreus_territus",33.1716417910447,34.2164179104478,32.1268656716418
"1629",1629,"Chicoreus_torrefactus",31.5853658536585,31.869918699187,33.1978319783198
"1630",1630,"Chiloconger_dentatus",35,35,32.7777777777778
"1631",1631,"Chiloconger_philippinensis",35,35,35
"1632",1632,"Chilomycterus_reticulatus",31.4711934156378,31.5432098765432,32.9835390946502
"1633",1633,"Chilorhinus_platyrhynchus",31.4420803782506,31.2765957446809,32.3522458628842
"1634",1634,"Chimaera_phantasma",32.536231884058,31.8840579710145,32.7536231884058
"1635",1635,"Chiridius_poppei",35,35,35
"1636",1636,"Chirona_tenuis",31.0329067641682,30.6489945155393,32.3126142595978
"1637",1637,"Chiropsalmus_quadrumanus",30.9975669099757,31.0827250608272,32.6155717761557
"1638",1638,"Chirostylus_dolichopus",31.5701559020044,31.2583518930957,32.9732739420935
"1639",1639,"Chiroteuthis_mega",30.1724137931035,35,35
"1640",1640,"Chiroteuthis_veranyi",30.6527622247107,30.2346957820082,30.2314296379246
"1641",1641,"Chiton_hululensis",30.9463276836158,31.7372881355932,32.8248587570621
"1642",1642,"Chlamydella_favus",31.7750677506775,32.4390243902439,32.9132791327913
"1643",1643,"Chlamys_acroporicola",35,35,35
"1644",1644,"Chlamys_coruscans",30.9812108559499,31.3465553235908,32.3695198329854
"1645",1645,"Chlamys_cristularis",33.8135593220339,32.6271186440678,30.0169491525424
"1646",1646,"Chlamys_gloriosa",32.9876796714579,30.807665982204,30.160848733744
"1647",1647,"Chlamys_irregularis",31.0704960835509,31.0704960835509,32.532637075718
"1648",1648,"Chlamys_lentiginosa",31.6296296296296,31.2407407407407,33.3148148148148
"1649",1649,"Chlamys_lowei",33.5452674897119,33.2114779874214,30.0066666666667
"1650",1650,"Chlamys_porphyra",35,35,35
"1651",1651,"Chlamys_squamata",32.3076923076923,32.1493212669684,31.8325791855203
"1652",1652,"Chloeia_fusca",32.4567474048443,32.9411764705883,33.6678200692042
"1653",1653,"Chlorocurtis_jactans",31.4102564102564,31.4102564102564,32.4074074074074
"1654",1654,"Chlorodesmis_fastigiata",31.072319201995,30.9850374064838,32.9052369077307
"1655",1655,"Chlorodesmis_hildebrandtii",31.71875,31.1221590909091,32.3153409090909
"1656",1656,"Chlorodiella_laevissima",30.6991525423729,31.4406779661017,32.4046610169491
"1657",1657,"Chlorodiella_nigra",30.554272517321,31.2817551963048,32.4942263279446
"1658",1658,"Chlorophthalmus_acutifrons",33.8181818181818,33.0909090909091,34
"1659",1659,"Chlorophthalmus_agassizi",30.2030456852792,30.2918781725888,31.9796954314721
"1660",1660,"Chlorophthalmus_nigromarginatus",33.5948905109489,33.7226277372263,33.4671532846715
"1661",1661,"Chlorophthalmus_proridens",35,35,35
"1662",1662,"Chlorotocella_gracilis",32.6271186440678,32.7457627118644,33.5762711864407
"1663",1663,"Chlorotocoides_spinicauda",33.0212014134276,32.6501766784452,33.2685512367491
"1664",1664,"Chlorurus_bleekeri",31.2354651162791,31.1337209302325,32.8633720930232
"1665",1665,"Chlorurus_capistratoides",32.5208333333333,32.8125,33.3958333333333
"1666",1666,"Chlorurus_frontalis",30.9009009009009,31.5315315315315,32.3986486486487
"1667",1667,"Chlorurus_gibbus",31.0645933014354,31.566985645933,32.822966507177
"1668",1668,"Chlorurus_japanensis",31.1311053984576,31.2210796915167,32.0308483290489
"1669",1669,"Chlorurus_microrhinos",30.6960556844548,31.2645011600928,32.1577726218097
"1670",1670,"Chlorurus_oedema",32.7115384615384,32.8461538461538,33.3846153846154
"1671",1671,"Chlorurus_sordidus",30.9388185654008,31.3818565400844,32.3417721518987
"1672",1672,"Chlorurus_strongylocephalus",31.2341772151899,31.8987341772152,32.8955696202531
"1673",1673,"Choerodon_anchorago",31.195652173913,31.4130434782608,33.4782608695652
"1674",1674,"Choerodon_cyanodus",33.1770833333333,32.265625,34.0885416666667
"1675",1675,"Choerodon_fasciatus",32.0318021201413,31.7844522968198,32.5265017667845
"1676",1676,"Choerodon_graphicus",32.7952755905512,34.1732283464567,32.7952755905512
"1677",1677,"Choerodon_jordani",31.283950617284,31.3703703703704,32.7530864197531
"1678",1678,"Choerodon_margaritiferus",32.6164874551972,31.8637992831541,32.2401433691756
"1679",1679,"Choerodon_robustus",33.1081081081081,33.1081081081081,33.8175675675676
"1680",1680,"Choerodon_schoenleinii",32.4180327868853,32.2745901639344,32.1311475409836
"1681",1681,"Choeroichthys_brachysoma",30.8501118568233,31.5548098434005,32.7293064876957
"1682",1682,"Choeroichthys_cinctus",30.9615384615384,31.25,31.9230769230769
"1683",1683,"Choeroichthys_sculptus",30.9866666666667,31.36,31.8266666666667
"1684",1684,"Choeroichthys_suillus",32.9710144927536,33.4782608695652,31.4492753623189
"1685",1685,"Chondrilla_australiensis",31.1643835616438,31.9315068493151,32.8904109589041
"1686",1686,"Chondrilla_euastra",34.4927536231884,33.9855072463768,30.4347826086956
"1687",1687,"Chondrilla_nucula",32.2291666666667,32.375,32.5208333333333
"1688",1688,"Chondrocidaris_brevispina",31.4181286549707,31.0087719298246,32.5438596491228
"1689",1689,"Chondrocladia_clavata",31.5972222222222,31.0300925925926,32.8125
"1690",1690,"Chondrosia_chucalla",30.1702508960574,30.1702508960574,32.1146953405018
"1691",1691,"Chondrosia_corticata",30.8378378378379,30.8378378378379,32.4459459459459
"1692",1692,"Chondrosia_reniformis",30.625,32.8125,32.8125
"1693",1693,"Choriaster_granulatus",30.8163265306123,31.734693877551,32.8571428571429
"1694",1694,"Chorisquilla_excavata",32.2123893805309,33.141592920354,32.5221238938053
"1695",1695,"Chorisquilla_hystrix",31.4438502673797,31.1631016042781,32.8475935828877
"1696",1696,"Chorisquilla_pococki",32.3417721518987,32.0464135021097,31.7510548523206
"1697",1697,"Chorisquilla_spinosissima",31.2784810126582,31.1012658227848,32.9620253164557
"1698",1698,"Chorisquilla_tuberculata",31.5466666666667,31.7333333333333,32.3866666666667
"1699",1699,"Chorisquilla_tweediei",33.141592920354,34.6902654867257,33.141592920354
"1700",1700,"Chromatonema_rubrum",35,35,31.4173228346456
"1701",1701,"Chromis_abyssus",34.2708333333333,35,33.5416666666667
"1702",1702,"Chromis_acares",31.3065326633166,31.3065326633166,32.0979899497487
"1703",1703,"Chromis_agilis",31.4809782608695,31.4809782608695,32.0516304347826
"1704",1704,"Chromis_alpha",31.1111111111111,31.1111111111111,33.0555555555555
"1705",1705,"Chromis_amboinensis",30.9407216494845,31.3917525773196,32.2938144329897
"1706",1706,"Chromis_analis",31.010752688172,31.4623655913979,32.5913978494623
"1707",1707,"Chromis_atripectoralis",30.8869179600887,31.3525498891352,32.749445676275
"1708",1708,"Chromis_atripes",31.1315789473684,31.3157894736842,32.3289473684211
"1709",1709,"Chromis_axillaris",32.6234567901234,33.4876543209876,33.0555555555555
"1710",1710,"Chromis_bami",33.141592920354,34.6902654867257,32.2123893805309
"1711",1711,"Chromis_brevirostris",31.2595419847328,31.2595419847328,32.0610687022901
"1712",1712,"Chromis_caudalis",31.7413793103448,31.6206896551724,33.6724137931035
"1713",1713,"Chromis_chrysura",31.7712177121771,31.6420664206642,31.90036900369
"1714",1714,"Chromis_cinerascens",32.6068376068376,32.3076923076923,32.3076923076923
"1715",1715,"Chromis_delta",31.283185840708,30.8702064896755,33.2448377581121
"1716",1716,"Chromis_earina",32.0100502512563,30.7788944723618,32.8894472361809
"1717",1717,"Chromis_elerae",31.1111111111111,30.6906906906907,33.3183183183183
"1718",1718,"Chromis_flavomaculata",31.6730038022814,31.9391634980988,31.8060836501901
"1719",1719,"Chromis_fumea",31.6326530612245,31.6326530612245,32.7551020408163
"1720",1720,"Chromis_iomelas",31.5573770491804,32.4180327868853,31.8442622950819
"1721",1721,"Chromis_lepidolepis",30.6356968215159,31.4058679706601,32.518337408313
"1722",1722,"Chromis_leucura",31.625344352617,31.7217630853994,32.396694214876
"1723",1723,"Chromis_lineata",33.2673267326732,32.4009900990099,33.6138613861386
"1724",1724,"Chromis_margaritifer",30.6455399061033,31.3849765258216,32.3708920187794
"1725",1725,"Chromis_nitida",35,35,35
"1726",1726,"Chromis_opercularis",31.1549295774648,31.2535211267606,32.9295774647888
"1727",1727,"Chromis_ovatiformes",32.9583333333333,32.6666666666667,32.8125
"1728",1728,"Chromis_retrofasciata",31.1917098445596,31.5544041450777,32.3704663212435
"1729",1729,"Chromis_scotochiloptera",32.9842931937172,32.2513089005236,33.717277486911
"1730",1730,"Chromis_ternatensis",30.6759906759907,31.4918414918415,32.6340326340326
"1731",1731,"Chromis_vanderbilti",31.1704834605598,31.3486005089058,32.0610687022901
"1732",1732,"Chromis_viridis",30.896017699115,31.4380530973452,32.7544247787611
"1733",1733,"Chromis_weberi",30.896551724138,31.3793103448276,32.7471264367816
"1734",1734,"Chromis_xanthochira",32.5330396475771,32.2246696035242,32.2246696035242
"1735",1735,"Chromis_xanthura",31.0361445783133,31.3734939759036,32.2168674698795
"1736",1736,"Chromodoris_albopunctata",31.4102564102564,32.0833333333333,32.8685897435897
"1737",1737,"Chromodoris_annae",32.9752066115702,32.8305785123967,34.1322314049587
"1738",1738,"Chromodoris_coi",32.2868217054263,32.8294573643411,33.7790697674419
"1739",1739,"Chromodoris_colemani",31.8512110726643,32.3356401384083,33.0622837370242
"1740",1740,"Chromodoris_collingwoodi",30.906432748538,32.0321637426901,32.953216374269
"1741",1741,"Chromodoris_daphne",32.8859060402685,31.4765100671141,32.6510067114094
"1742",1742,"Chromodoris_geometrica",31.5217391304348,31.8478260869565,32.8260869565217
"1743",1743,"Chromodoris_lineolata",32.4452554744526,32.8284671532847,33.8503649635036
"1744",1744,"Chromodoris_lochi",30.3855721393035,31.3432835820896,32.3880597014925
"1745",1745,"Chromodoris_sinensis",30.5242966751918,31.5089514066496,32.4936061381074
"1746",1746,"Chromodoris_tinctoria",32.6666666666667,34,32
"1747",1747,"Chrysaora_quinquecirrha",30.7383419689119,31.1917098445596,32.8238341968912
"1748",1748,"Chrysiptera_biocellata",30.9615384615384,31.5504807692308,32.7283653846154
"1749",1749,"Chrysiptera_brownriggii",31.002538071066,31.0913705583756,31.9796954314721
"1750",1750,"Chrysiptera_caeruleolineata",32.6041666666667,31.875,33.9583333333334
"1751",1751,"Chrysiptera_cyanea",30.8265582655827,31.2059620596206,32.1544715447154
"1752",1752,"Chrysiptera_flavipinnis",31.9391634980988,31.8060836501901,32.4714828897339
"1753",1753,"Chrysiptera_glauca",30.2321981424149,31.4241486068112,32.0743034055727
"1754",1754,"Chrysiptera_hemicyanea",32.5098814229249,32.7865612648221,33.201581027668
"1755",1755,"Chrysiptera_oxycephala",32.7218934911242,31.4792899408284,32.3076923076923
"1756",1756,"Chrysiptera_rex",31.3970588235294,31.1911764705883,32.8382352941177
"1757",1757,"Chrysiptera_rollandi",31.4376590330789,31.793893129771,32.9516539440204
"1758",1758,"Chrysiptera_starcki",32.0303030303031,31.6060606060606,32.2424242424243
"1759",1759,"Chrysiptera_talboti",31.269592476489,32.1473354231975,32.9153605015674
"1760",1760,"Chrysiptera_taupou",31.6310160427808,32.9411764705883,31.8181818181818
"1761",1761,"Chrysiptera_tricincta",31.4233576642336,31.4233576642336,32.1046228710462
"1762",1762,"Chrysiptera_unimaculata",30.2334630350194,31.8677042801557,32.6848249027237
"1763",1763,"Chrysochir_aureus",33.1770833333333,32.265625,32.8125
"1764",1764,"Chrysopetalum_debile",31.5517241379311,31.0344827586207,32.3275862068965
"1765",1765,"Chrysostoma_paradoxum",31.0162601626016,31.1111111111111,32.9132791327913
"1766",1766,"Chtenopteryx_sicula",30.5606560299492,30.3422764952313,30.4233888938408
"1767",1767,"Chthamalus_malayensis",31.5346534653465,31.996699669967,33.036303630363
"1768",1768,"Ciliopagurus_alcocki",33.6138613861386,34.6534653465346,33.9603960396039
"1769",1769,"Ciliopagurus_krempfi",30.7758620689655,31.1379310344828,32.3448275862069
"1770",1770,"Ciliopagurus_pacificus",30,31.1333333333334,32.8666666666666
"1771",1771,"Ciliopagurus_strigatus",31.00622406639,31.3692946058092,32.3858921161826
"1772",1772,"Cilunculus_australiensis",35,34.326923076923,32.9807692307692
"1773",1773,"Cilunculus_compactus",33.7665198237886,34.5374449339207,32.84140969163
"1774",1774,"Cinachyrella_australiensis",32.561475409836,33.2786885245902,33.8524590163934
"1775",1775,"Cinachyrella_schulzei",32.297794117647,31.6544117647059,32.1691176470588
"1776",1776,"Cinachyrella_tarentina",31.5492957746479,31.056338028169,32.4530516431925
"1777",1777,"Cinachyrella_tenuiviolacea",32.8125,34.5625,33.25
"1778",1778,"Cinetorhynchus_concolor",31.2185929648241,31.3065326633166,32.4497487437186
"1779",1779,"Cinetorhynchus_hendersoni",30.715935334873,31.3625866050808,32.5750577367206
"1780",1780,"Cinetorhynchus_hiatti",31.6323024054983,31.5120274914089,31.9931271477663
"1781",1781,"Cinetorhynchus_reticulatus",30.8126410835214,31.2866817155757,32.7088036117382
"1782",1782,"Cinetorhynchus_striatus",33.04,34.44,32.2
"1783",1783,"Ciona_intestinalis",35,35,35
"1784",1784,"Circe_scripta",32.4618320610687,32.7290076335878,33.6641221374046
"1785",1785,"Cirratulus_cirratus",35,35,35
"1786",1786,"Cirrhigaleus_barbifer",30.5555555555556,30.1851851851852,32.5308641975309
"1787",1787,"Cirrhilabrus_balteatus",35,35,35
"1788",1788,"Cirrhilabrus_bathyphilus",33.1851851851852,34.7407407407407,33.1851851851852
"1789",1789,"Cirrhilabrus_beauperryi",32.5910931174089,33.0161943319838,33.8663967611336
"1790",1790,"Cirrhilabrus_condei",33.0662983425415,31.9060773480663,33.0662983425415
"1791",1791,"Cirrhilabrus_exquisitus",31.189111747851,31.9914040114613,33.0945558739255
"1792",1792,"Cirrhilabrus_johnsoni",35,35,35
"1793",1793,"Cirrhilabrus_katherinae",30.7340720221606,31.2188365650969,32.6731301939058
"1794",1794,"Cirrhilabrus_laboutei",33.1081081081081,34.6846846846846,33.1081081081081
"1795",1795,"Cirrhilabrus_lanceolatus",33.394495412844,32.4311926605505,33.394495412844
"1796",1796,"Cirrhilabrus_lineatus",32.9411764705883,34.4117647058823,32.9411764705883
"1797",1797,"Cirrhilabrus_marjorie",33.3720930232558,35,32.5581395348837
"1798",1798,"Cirrhilabrus_punctatus",31.3995215311004,31.3157894736842,32.2368421052632
"1799",1799,"Cirrhilabrus_pylei",33.22265625,33.0859375,33.90625
"1800",1800,"Cirrhilabrus_roseafascia",31.7549668874172,30.8278145695364,32.4503311258278
"1801",1801,"Cirrhilabrus_rubrimarginatus",31.3822115384616,31.5504807692308,32.7283653846154
"1802",1802,"Cirrhilabrus_scottorum",31.097972972973,31.6891891891892,32.0439189189189
"1803",1803,"Cirrhilabrus_squirei",35,35,32.5862068965517
"1804",1804,"Cirrhilabrus_temminckii",32.6404494382023,33.0337078651686,33.8202247191011
"1805",1805,"Cirrhimuraena_playfairii",30.6838565022422,31.2331838565022,32.4887892376682
"1806",1806,"Cirrhipathes_spiralis",30.8790322580645,30.9354838709678,32.1209677419355
"1807",1807,"Cirrhitichthys_aprinus",32.6959247648903,33.0250783699059,32.8056426332288
"1808",1808,"Cirrhitichthys_falco",30.9779951100245,31.320293398533,32.2616136919315
"1809",1809,"Cirrhitichthys_guichenoti",31.4713896457766,30.9945504087194,32.7111716621253
"1810",1810,"Cirrhitichthys_oxycephalus",31.325,31.85,33.3375
"1811",1811,"Cirrhitops_hubbardi",31.0947368421053,31.4631578947368,32.4210526315789
"1812",1812,"Cirrhitus_pinnulatus",30.7785087719298,31.3157894736842,32.390350877193
"1813",1813,"Cirriformia_semicincta",31.0076045627377,31.3403041825095,32.4049429657794
"1814",1814,"Cirrimaxilla_formosa",32.4861878453038,33.646408839779,31.7127071823204
"1815",1815,"Cirripectes_auritus",32.4247491638796,32.7759197324415,32.6588628762542
"1816",1816,"Cirripectes_castaneus",30.7785087719298,31.2390350877193,32.6206140350877
"1817",1817,"Cirripectes_chelomatus",31.797385620915,33.3986928104575,31.5686274509804
"1818",1818,"Cirripectes_fuscoguttatus",30.7843137254902,31.078431372549,31.7647058823529
"1819",1819,"Cirripectes_jenningsi",31.1111111111111,32.3076923076923,31.5598290598291
"1820",1820,"Cirripectes_perustus",30.679012345679,31.1111111111111,32.8395061728395
"1821",1821,"Cirripectes_polyzona",30.7002457002457,31.1302211302211,32.0761670761671
"1822",1822,"Cirripectes_quagga",30.7239819004525,31.3574660633484,32.3076923076923
"1823",1823,"Cirripectes_stigmaticus",30.9511568123393,31.0411311053985,31.9408740359897
"1824",1824,"Cirripectes_variolosus",30.7126948775055,31.4142538975501,32.3496659242762
"1825",1825,"Cirrisalarias_bunares",31.3927576601671,31.2952646239554,31.9777158774373
"1826",1826,"Cirsotrema_varicosum",31.9701492537314,31.865671641791,33.0149253731343
"1827",1827,"Citharoides_macrolepidotus",33.1647940074907,32.3782771535581,33.5580524344569
"1828",1828,"Citorclinum_laboutei",32.7363184079602,33.7810945273632,32.2139303482587
"1829",1829,"Citronia_vasiformis",31.0904255319149,31.6489361702128,32.7659574468085
"1830",1830,"Cladocora_debilis",34.3488372093023,34.8553719008265,30.7142857142857
"1831",1831,"Cladolabes_aciculus",31.0377358490566,32.1383647798742,32.9088050314465
"1832",1832,"Cladonema_radiatum",35,35,31.7266187050359
"1833",1833,"Cladophora_herpestica",31.199494949495,31.4646464646464,32.7020202020202
"1834",1834,"Cladophoropsis_vaucheriaeformis",31.0882352941176,32.2205882352941,33.0441176470588
"1835",1835,"Clanculus_atropurpureus",32.0833333333333,32.3263888888889,33.0555555555555
"1836",1836,"Clanculus_bronni",32.5545851528384,31.9432314410481,32.2489082969432
"1837",1837,"Clanculus_clanguloides",31.2566844919786,30.975935828877,32.4732620320856
"1838",1838,"Clanculus_denticulatus",30.7928388746803,31.2404092071611,32.8516624040921
"1839",1839,"Clanculus_margaritarius",30.7317073170731,31.2059620596206,32.9132791327913
"1840",1840,"Clanculus_stigmatarius",31.8078175895766,31.2377850162867,32.3778501628665
"1841",1841,"Clarkcomanthus_alternans",31.749226006192,31.8575851393189,33.0495356037152
"1842",1842,"Clarkcomanthus_exilis",30.953125,32.15625,32.921875
"1843",1843,"Clarkcomanthus_littoralis",31.3108108108108,31.972972972973,32.9189189189189
"1844",1844,"Clarkcomanthus_luteofuscum",30.8944281524927,31.7155425219941,32.8445747800587
"1845",1845,"Clarkiella_deichmannae",33.4876543209876,34.783950617284,32.8395061728395
"1846",1846,"Clathria_abietina",32.508896797153,32.1352313167259,32.6334519572953
"1847",1847,"Clathria_aceratoobtusa",31.0501567398119,30.9404388714733,33.0250783699059
"1848",1848,"Clathria_australiensis",35,35,31.6129032258064
"1849",1849,"Clathria_basilana",31.25,30.2884615384616,33.1730769230769
"1850",1850,"Clathria_cervicornis",32.0934256055363,32.3356401384083,33.1833910034602
"1851",1851,"Clathria_corneolia",35,35,30.8
"1852",1852,"Clathria_eccentrica",32.5093632958802,32.247191011236,33.4269662921348
"1853",1853,"Clathria_eurypa",34.5138888888889,33.5416666666667,34.5138888888889
"1854",1854,"Clathria_fasciculata",34.4262295081967,33.8524590163934,35
"1855",1855,"Clathria_flabellifera",35,35,30.4347826086956
"1856",1856,"Clathria_foraminifera",31.7408906882591,31.1740890688259,31.4574898785425
"1857",1857,"Clathria_hirsuta",32.0560747663551,31.4018691588785,32.3831775700935
"1858",1858,"Clathria_kylista",35,34.326923076923,32.9807692307692
"1859",1859,"Clathria_lendenfeldi",32.5208333333333,31.9375,33.5416666666667
"1860",1860,"Clathria_procera",32.2489082969432,31.7903930131005,33.471615720524
"1861",1861,"Clathria_reinwardti",31.9176136363636,31.9176136363636,31.6193181818181
"1862",1862,"Clathria_rhopalophora",32.3180076628352,32.5862068965517,33.2567049808429
"1863",1863,"Clathria_rugosa",35,34.3,32.9
"1864",1864,"Clathria_spinifera",32.4390243902439,32.3170731707317,33.4146341463415
"1865",1865,"Clathria_vulpina",32.6334519572953,32.6334519572953,33.3807829181494
"1866",1866,"Clavelina_detorta",33.1297709923664,33.9312977099237,32.5954198473282
"1867",1867,"Clavelina_fecunda",31.3696808510638,30.904255319149,32.8590425531915
"1868",1868,"Clavelina_moluccensis",32.7272727272727,32.9545454545455,33.4090909090909
"1869",1869,"Clavelina_robusta",32.6404494382023,33.0337078651686,33.9513108614232
"1870",1870,"Clavosurcula_schepmani",34.8727272727273,31.5636363636364,33.7272727272727
"1871",1871,"Clavus_bilineatus",31,31.5,32.9
"1872",1872,"Clavus_canalicularis",31.2059620596206,30.9214092140921,32.8184281842818
"1873",1873,"Clavus_exasperatus",31.2162162162162,30.9324324324324,32.7297297297298
"1874",1874,"Clavus_laeta",31.2267657992565,31.4869888475836,33.3085501858736
"1875",1875,"Clavus_lamberti",31.5330188679246,31.2028301886792,32.8537735849056
"1876",1876,"Clavus_pica",31.4890282131662,31.5987460815047,32.6959247648903
"1877",1877,"Clavus_unizonalis",31.2322946175638,31.1331444759207,32.8186968838527
"1878",1878,"Cleidopus_gloriamaris",33.125,34.375,33.125
"1879",1879,"Cletocythereis_watsonae",34.125,33.6875,35
"1880",1880,"Clibanarius_corallinus",30.9615384615384,31.3822115384616,32.7283653846154
"1881",1881,"Clibanarius_eurysternus",30.2416918429003,31.404833836858,32.4622356495468
"1882",1882,"Clibanarius_humilis",31.0633946830266,31.4212678936605,32.4233128834356
"1883",1883,"Clibanarius_longitarsus",32.2762645914397,32.5486381322957,33.6381322957198
"1884",1884,"Clibanarius_merguiensis",30.8314606741573,31.3033707865168,32.3258426966292
"1885",1885,"Clibanarius_padavensis",32.34,32.48,33.18
"1886",1886,"Clibanarius_ransoni",31.0327455919396,30.9445843828715,32.7959697732997
"1887",1887,"Clibanarius_rhabdodactylus",33.75,34.1666666666667,34.1666666666667
"1888",1888,"Clibanarius_sclopetarius",31.3210227272727,31.1221590909091,32.3153409090909
"1889",1889,"Clibanarius_snelliusi",32.1232876712329,32.1232876712329,32.3630136986302
"1890",1890,"Clibanarius_striolatus",30.9808612440191,31.3995215311004,32.7392344497608
"1891",1891,"Clibanarius_virescens",32.4714828897339,32.8707224334601,33.8022813688213
"1892",1892,"Clio_cuspidata",30.2299829642249,30.1703577512777,32.1976149914821
"1893",1893,"Clio_pyramidata",30.5306636796416,30.5992719126295,30.4522542705125
"1894",1894,"Clio_recurva",30.1849112426035,30.4437869822485,31.9970414201183
"1895",1895,"Cliona_celata",35,35,35
"1896",1896,"Cliona_ensifera",34.1463414634146,32.1544715447154,34.7154471544715
"1897",1897,"Cliona_jullieni",32.1086956521739,31.9565217391304,32.2608695652174
"1898",1898,"Cliona_lobata",32.1260997067449,31.7155425219941,32.9472140762463
"1899",1899,"Cliona_mucronata",32.67578125,33.0859375,33.76953125
"1900",1900,"Cliona_orientalis",32.4905660377358,32.7547169811321,33.6792452830189
"1901",1901,"Cliona_schmidti",32.3465703971119,31.0830324909747,32.7256317689531
"1902",1902,"Cliona_viridis",32.7020202020202,33.2323232323233,32.3484848484848
"1903",1903,"Cliopsis_krohnii",34.8684210526316,35,30.1
"1904",1904,"Cliothosa_aurivillii",32.3224043715847,32.7049180327869,33.6612021857924
"1905",1905,"Cliothosa_hancocki",31.3333333333334,32.2222222222222,32.8888888888889
"1906",1906,"Cliothosa_quadrata",30.8333333333333,30.8333333333333,34.4354838709678
"1907",1907,"Clithon_chlorostomus",31.1417322834645,30.8661417322835,32.7034120734908
"1908",1908,"Clithon_oualaniensis",31.2222222222222,31.8888888888889,33
"1909",1909,"Clivipollia_fragaria",32.3858921161826,32.0954356846473,32.9668049792531
"1910",1910,"Clivipollia_pulcher",31.3760217983651,30.8991825613079,32.7111716621253
"1911",1911,"Cloeosiphon_aspergillus",30.8314606741573,31.3033707865168,32.7191011235955
"1912",1912,"Clorida_daviei",35,34.6391752577319,34.6391752577319
"1913",1913,"Clorida_denticauda",31.1977715877437,31.4902506963788,32.8551532033426
"1914",1914,"Clorida_gaillardi",31.1528150134048,31.6219839142091,32.8418230563002
"1915",1915,"Cloridina_chlorida",31.8468468468468,31.5315315315315,32.6876876876877
"1916",1916,"Cloridina_inflata",32.6136363636364,34.6022727272727,32.6136363636364
"1917",1917,"Cloridina_malaccensis",31.045197740113,31.5395480225988,32.7259887005649
"1918",1918,"Cloridina_microphthalma",32.7754237288136,32.0338983050848,31.885593220339
"1919",1919,"Cloridina_moluccensis",32.0422535211267,31.5492957746479,32.4119718309859
"1920",1920,"Cloridina_verrucosa",33.3161512027492,32.5945017182131,33.4364261168385
"1921",1921,"Clymenella_torquata",34.2670157068063,34.8356807511737,30.6872037914692
"1922",1922,"Clypeaster_annandalei",33.8924050632911,34.1139240506329,33.006329113924
"1923",1923,"Clypeaster_fervens",32.1654929577465,32.1654929577465,32.4119718309859
"1924",1924,"Clypeaster_humilis",32.6492537313433,31.865671641791,32.1268656716418
"1925",1925,"Clypeaster_latissimus",34.6391752577319,34.6391752577319,35
"1926",1926,"Clypeaster_reticulatus",31.1018957345972,31.5995260663507,32.5118483412323
"1927",1927,"Clypeaster_subdepressus",34.3236714975846,34.8484848484849,30.9166666666667
"1928",1928,"Clypeaster_virescens",33.4328358208955,32.7014925373135,33.955223880597
