"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585","EM_Percentile_phos_585"
"3700","Gymnocranius_superciliosus",89.5408163265306,92.0918367346939,92.6020408163265,91.8367346938776,89.5408163265306,93.6224489795918
"3701","Gymnodoris_alba",83.7944664031621,82.9249011857708,81.501976284585,82.7667984189723,82.1343873517787,84.3478260869565
"3702","Gymnodoris_aurita",79.9682034976153,80.2861685214626,78.3783783783784,83.147853736089,82.8298887122417,82.3529411764706
"3703","Gymnodoris_citrina",82.7821011673152,81.6147859922179,79.0856031128405,82.1984435797665,81.420233463035,83.1712062256809
"3704","Gymnodoris_impudica",89.3864013266998,88.2255389718076,86.8988391376451,88.5572139303483,86.0696517412935,90.547263681592
"3705","Gymnodoris_inornata",82.5503355704698,81.3199105145414,79.5302013422819,81.65548098434,81.65548098434,82.8859060402685
"3706","Gymnodoris_rubropapulosa",82.0320855614973,80.9625668449198,79.4652406417112,81.8181818181818,80.9625668449198,82.4598930481283
"3707","Gymnolophus_obscura",86.1517976031957,85.7523302263648,85.08655126498,85.6191744340879,84.5539280958722,88.0159786950732
"3708","Gymnomuraena_zebra",83.7490551776266,82.5396825396825,81.4814814814815,82.464096749811,81.557067271353,84.1269841269841
"3709","Gymnosarda_unicolor",83.0923947203017,82.0867379006914,81.7096165933375,81.3953488372093,81.1439346323067,83.6580766813325
"3710","Gymnothorax_albimarginatus",82.2380106571936,79.8401420959147,80.1065719360568,79.9289520426288,79.4849023090586,81.3499111900533
"3711","Gymnothorax_angusticauda",79.9731182795699,79.1666666666667,79.9731182795699,80.7795698924731,80.9139784946236,80.7795698924731
"3712","Gymnothorax_berndti",82.6279216677195,81.7435249526216,81.6171825647505,81.1749842072015,80.7327858496526,83.6386607706886
"3713","Gymnothorax_breedeni",79.9691833590139,80.1232665639445,79.0446841294299,82.5885978428351,81.9722650231125,81.9722650231125
"3714","Gymnothorax_buroensis",84.1777084957132,83.5541699142634,81.9173811379579,83.7100545596259,82.5409197194076,85.190958690569
"3715","Gymnothorax_castlei",79.6661608497724,80.2731411229135,78.6039453717754,83.4597875569044,82.0940819423369,81.638846737481
"3716","Gymnothorax_elegans",82.4868651488616,81.3776999416229,81.0274372446001,80.1517805020432,81.2025685931115,84.4716870986573
"3717","Gymnothorax_enigmaticus",83.4264432029795,83.4264432029795,81.7504655493482,83.7057728119181,82.8677839851024,85.6610800744879
"3718","Gymnothorax_eurostus",85.2805887764489,84.6366145354186,82.9806807727691,83.9926402943882,82.5206991720331,85.6485740570377
"3719","Gymnothorax_favagineus",80.0508259212198,80.1778907242694,77.6365946632783,82.4650571791614,82.0838627700127,80.559085133418
"3720","Gymnothorax_fimbriatus",83.9097744360902,82.7067669172932,81.5789473684211,82.7067669172932,81.7293233082707,84.2857142857143
"3721","Gymnothorax_flavimarginatus",83.4912043301759,82.0703653585927,81.9350473612991,81.3261163734777,80.9878213802436,83.5588633288227
"3722","Gymnothorax_formosus",88.6128364389234,89.4409937888199,90.2691511387164,88.6128364389234,89.2339544513458,91.9254658385093
"3723","Gymnothorax_fuscomaculatus",88.7562189054726,88.1592039800995,86.4676616915423,87.7611940298507,86.4676616915423,90.8457711442786
"3724","Gymnothorax_gracilicauda",89.3939393939394,88.7445887445888,88.0952380952381,87.987012987013,85.6060606060606,91.4502164502164
"3725","Gymnothorax_hepaticus",82.111801242236,82.2360248447205,79.5031055900621,84.7204968944099,83.4782608695652,84.2236024844721
"3726","Gymnothorax_herrei",80.7086614173228,80.9711286089239,77.4278215223097,83.5958005249344,83.3333333333333,81.8897637795276
"3727","Gymnothorax_intesi",83.4487534626039,83.5872576177285,82.6869806094183,82.4792243767313,82.617728531856,86.7036011080332
"3728","Gymnothorax_isingteena",79.4207317073171,79.8780487804878,77.5914634146341,81.859756097561,81.5548780487805,80.030487804878
"3729","Gymnothorax_javanicus",83.9020771513353,82.8635014836795,81.5281899109792,82.7893175074184,81.973293768546,84.3471810089021
"3730","Gymnothorax_kidako",83.6898395721925,82.174688057041,81.1051693404635,80.4812834224599,80.6595365418895,83.6007130124777
"3731","Gymnothorax_kontodontos",84.4389844389844,83.6199836199836,82.6371826371826,84.1113841113841,82.5552825552825,86.2407862407862
"3732","Gymnothorax_margaritophorus",84.0148698884758,85.0371747211896,82.5278810408922,85.0371747211896,83.8289962825279,87.267657992565
"3733","Gymnothorax_mccoskeri",84.6965699208443,82.5857519788918,84.9604221635884,83.9050131926121,83.377308707124,86.8073878627968
"3734","Gymnothorax_melatremus",84.2433697347894,83.3073322932917,82.6833073322933,83.2293291731669,81.9812792511701,86.1934477379095
"3735","Gymnothorax_meleagris",84.041759880686,83.0723340790455,81.9537658463833,83.0723340790455,81.7300521998509,84.5637583892617
"3736","Gymnothorax_microstictus",81.7972350230415,81.6820276497696,80.8755760368664,83.1797235023041,82.9493087557604,82.8341013824885
"3737","Gymnothorax_minor",77.1760154738878,76.2088974854932,75.8220502901354,77.7562862669246,78.7234042553192,76.4023210831721
"3738","Gymnothorax_moluccensis",82.9501915708812,81.3218390804598,79.4061302681992,82.5670498084291,80.7471264367816,83.7164750957854
"3739","Gymnothorax_monochrous",82.4833702882483,80.4878048780488,79.7117516629712,82.039911308204,80.4878048780488,82.039911308204
"3740","Gymnothorax_monostigma",85.2830188679245,84.811320754717,82.9245283018868,86.5094339622642,84.9056603773585,86.6037735849057
"3741","Gymnothorax_nudivomer",82.356608478803,81.4214463840399,81.5461346633416,80.6733167082294,80.4239401496259,83.2294264339152
"3742","Gymnothorax_phasmatodes",81.6350710900474,80.0947867298578,78.6729857819905,81.7535545023697,80.6872037914692,81.7535545023697
"3743","Gymnothorax_pictus",83.6719883889695,82.510885341074,81.7126269956459,82.2206095791001,81.422351233672,84.1799709724238
"3744","Gymnothorax_pindae",82.6972010178117,82.1882951653944,81.0008481764207,82.0186598812553,81.1704834605598,83.4605597964377
"3745","Gymnothorax_porphyreus",82.962962962963,76.2962962962963,71.1111111111111,71.1111111111111,62.962962962963,84.4444444444444
"3746","Gymnothorax_prismodon",87.741935483871,88.7096774193548,87.0967741935484,80.3225806451613,83.5483870967742,92.258064516129
"3747","Gymnothorax_pseudoherrei",82.1522309711286,82.1522309711286,79.2650918635171,83.5958005249344,82.6771653543307,84.7769028871391
"3748","Gymnothorax_pseudothyrsoideus",79.2452830188679,79.6806966618287,77.2133526850508,82.0029027576197,82.2931785195936,80.2612481857765
"3749","Gymnothorax_punctatofasciatus",81.0430463576159,79.387417218543,79.8841059602649,79.5529801324503,79.3046357615894,81.0430463576159
"3750","Gymnothorax_reevesii",81.7789291882556,80.7426597582038,80.2245250431779,80.7426597582038,80.3108808290155,82.3834196891192
"3751","Gymnothorax_reticularis",80.46875,79.6875,77.8645833333333,82.8125,81.3802083333333,81.1197916666667
"3752","Gymnothorax_richardsonii",84.1897233201581,83.1620553359684,81.7391304347826,83.2411067193676,82.2924901185771,84.8221343873518
"3753","Gymnothorax_robinsi",81.2324929971989,81.7927170868347,79.1316526610644,84.0336134453782,83.4733893557423,84.0336134453782
"3754","Gymnothorax_rueppelliae",84.3894899536322,83.9258114374034,82.0710973724884,83.6166924265842,82.4574961360124,85.2395672333848
"3755","Gymnothorax_thyrsoideus",83.9089481946625,83.0455259026688,81.4756671899529,82.8885400313972,82.1036106750392,84.3799058084772
"3756","Gymnothorax_tile",80.3430079155673,80.0791556728232,77.8364116094987,82.0580474934037,82.0580474934037,81.2664907651715
"3757","Gymnothorax_undulatus",83.2630098452883,81.9971870604782,81.5752461322082,81.8565400843882,80.8720112517581,83.4739803094233
"3758","Gymnothorax_zonipectis",83.6216839677047,83.7370242214533,82.237600922722,85.6978085351788,84.083044982699,85.4671280276817
"3759","Gyrineum_gyrinum",82.0820820820821,80.6806806806807,79.4794794794795,81.5815815815816,80.5805805805806,81.8818818818819
"3760","Gyrineum_lacunatum",82.3338735818477,80.226904376013,79.740680713128,80.064829821718,79.4165316045381,82.1717990275527
"3761","Gyrineum_longicaudatum",83.0327868852459,82.0491803278689,79.8360655737705,81.9672131147541,80.655737704918,85.2459016393443
"3762","Gyrineum_pusillum",83.1704668838219,83.1704668838219,80.7817589576547,85.0162866449512,84.6905537459283,84.9077090119435
"3763","Gyroidina_lamarckiana",81.4351547070441,82.8176431863068,73.4035549703753,76.6951942067149,79.1968400263331,83.8051349572087
"3764","Habromorula_biconica",82.6510721247563,82.3586744639376,79.4346978557505,83.1384015594542,82.261208576998,83.2358674463938
"3765","Hadropenaeus_lucasii",78.5546875,78.8671875,79.21875,76.71875,77.8125,80.859375
"3766","Halaelurus_sellus",89.7435897435898,84.9002849002849,90.02849002849,85.7549857549858,83.1908831908832,90.02849002849
"3767","Halecium_tenellum",89.6265560165975,88.3817427385892,91.2863070539419,83.8174273858921,85.0622406639004,87.9668049792531
"3768","Halgerda_brunneomaculata",87.468671679198,87.468671679198,86.4661654135338,87.34335839599,85.4636591478697,89.7243107769423
"3769","Halgerda_tessellata",83.1236897274633,82.5995807127883,80.8176100628931,83.2285115303983,81.7610062893082,84.8008385744235
"3770","Halgerda_willeyi",82.1930646672915,80.1312089971884,80.1312089971884,80.5998125585755,79.7563261480787,82.755388940956
"3771","Halicampus_boothae",84.029484029484,83.1285831285831,82.1457821457821,83.2923832923833,81.9000819000819,85.5855855855856
"3772","Halicampus_brocki",83.8190954773869,83.6180904522613,80.8040201005025,83.9195979899498,82.1105527638191,85.8291457286432
"3773","Halicampus_dunckeri",82.3779193205945,80.9978768577495,80.4670912951168,82.3779193205945,80.6794055201699,83.2271762208068
"3774","Halicampus_grayi",79.8561151079137,78.7769784172662,78.7769784172662,80.8153477218225,80.2158273381295,79.9760191846523
"3775","Halicampus_macrorhynchus",80.8423913043478,80.8423913043478,78.3967391304348,83.8315217391304,82.6086956521739,83.0163043478261
"3776","Halicampus_mataafae",84.0680587780356,83.2946635730858,81.9025522041763,83.4493426140758,82.2119102861562,84.9961330239752
"3777","Halicampus_nitidus",83.3333333333333,82.5342465753425,80.8219178082192,83.5616438356164,82.0776255707763,84.9315068493151
"3778","Halicampus_spinirostris",84.4408427876823,83.22528363047,82.0097244732577,83.54943273906,82.2528363047002,85.6564019448947
"3779","Halichoeres_argus",84.366576819407,82.659478885894,81.4914645103324,83.5579514824798,82.0305480682839,84.0071877807727
"3780","Halichoeres_bicolor",79.1545189504373,79.5918367346939,77.5510204081633,81.9241982507289,81.7784256559767,79.7376093294461
"3781","Halichoeres_binotopsis",78.8851351351351,80.2364864864865,75.5067567567568,82.7702702702703,81.4189189189189,80.5743243243243
"3782","Halichoeres_biocellatus",83.8345864661654,84.7744360902256,82.0488721804511,83.9285714285714,83.4586466165414,86.6541353383459
"3783","Halichoeres_chrysus",82.5969341749324,80.5229936880072,81.3345356176736,81.4247069431921,80.1623083859333,83.2281334535618
"3784","Halichoeres_claudia",87.7010406811731,87.7956480605487,87.038789025544,86.8495742667928,86.2819299905393,90.3500473036897
"3785","Halichoeres_hartzfeldii",83.75,81.5,81.5,82.25,80.5833333333333,83.3333333333333
"3786","Halichoeres_hortulanus",84.1379310344828,83.2950191570881,81.6858237547893,83.0651340996169,82.4521072796935,84.8275862068966
"3787","Halichoeres_kallochroma",82.8,84,81.3333333333333,85.0666666666667,84.9333333333333,85.0666666666667
"3788","Halichoeres_margaritaceus",84.7750865051903,83.8235294117647,81.8339100346021,84.1695501730104,82.5259515570934,86.159169550173
"3789","Halichoeres_marginatus",84.1622035195103,83.3205814843152,81.637337413925,83.3205814843152,82.2494261667942,84.7742922723795
"3790","Halichoeres_melanurus",82.2810590631365,81.0590631364562,80.040733197556,81.9755600814664,80.8553971486762,82.1792260692464
"3791","Halichoeres_melasmapomus",84.6994535519126,83.7626854020297,83.2943013270882,83.8407494145199,82.4355971896956,86.8071818891491
"3792","Halichoeres_miniatus",82.6136363636364,80.6818181818182,79.0909090909091,82.0454545454545,80.7954545454545,82.5
"3793","Halichoeres_nebulosus",82.1463414634146,81.0731707317073,79.4146341463415,81.5609756097561,80.4878048780488,82.0487804878049
"3794","Halichoeres_nigrescens",79.615952732644,80.0590841949778,77.1048744460857,82.4224519940916,82.5701624815362,80.7976366322009
"3795","Halichoeres_ornatissimus",84.3575418994413,83.1604150039904,82.122905027933,83.6392657621708,81.9632881085395,85.5546687948923
"3796","Halichoeres_pallidus",82.8048780487805,81.7073170731707,81.7073170731707,83.6585365853659,82.6829268292683,84.6341463414634
"3797","Halichoeres_pardaleocephalus",77.3831775700935,77.196261682243,75.1401869158879,79.2523364485981,79.6261682242991,77.7570093457944
"3798","Halichoeres_prosopeion",84.2918454935622,83.519313304721,82.2317596566524,83.0042918454936,82.8326180257511,85.9227467811159
"3799","Halichoeres_timorensis",80.1388888888889,80.8333333333333,78.75,83.0555555555556,82.7777777777778,81.8055555555556
"3800","Halichoeres_trimaculatus",83.266291230893,82.461786001609,81.4159292035398,83.0249396621078,82.2204344328238,84.6339501206758
"3801","Halichoeres_zeylonicus",83.4331337325349,82.0359281437126,80.439121756487,82.934131736527,82.2355289421158,83.6327345309381
"3802","Haliclona_caerulea",84.3265306122449,83.5102040816327,82.2040816326531,83.8367346938775,82.3673469387755,85.469387755102
"3803","Haliclona_cymaeformis",80.9978768577495,78.6624203821656,78.9808917197452,79.6178343949045,79.5116772823779,80.3609341825902
"3804","Haliclona_fascigera",87.2791519434629,88.5159010600707,86.0424028268551,90.1060070671378,89.0459363957597,89.0459363957597
"3805","Haliclona_flagellifera",76.687898089172,80.8917197452229,66.8789808917197,82.2292993630573,81.7834394904459,82.9299363057325
"3806","Haliclona_olivacea",85.8719646799117,83.0022075055188,85.2097130242826,83.6644591611479,80.5739514348786,87.19646799117
"3807","Haliclona_permollis",80.6179775280899,80.6179775280899,79.2134831460674,82.0224719101124,81.3202247191011,81.4606741573034
"3808","Haliclona_sanguinea",79.1666666666667,61.1111111111111,69.4444444444444,61.1111111111111,40.2777777777778,73.6111111111111
"3809","Haliclona_turquoisia",83.7078651685393,91.0112359550562,85.3932584269663,91.5730337078652,86.5168539325843,91.0112359550562
"3810","Halicreas_minimum",81.0714285714286,75.1190476190476,83.6904761904762,76.3095238095238,79.5238095238095,78.8095238095238
"3811","Halieutaea_coccinea",81.992337164751,80.1532567049808,79.3103448275862,81.0727969348659,79.4636015325671,83.1417624521073
"3812","Halieutaea_fitzsimonsi",76.7326732673267,75.4125412541254,77.0627062706271,76.5676567656766,76.7326732673267,76.7326732673267
"3813","Halieutaea_fumosa",80.1812004530011,80.0679501698754,78.1426953567384,81.6534541336353,81.3137032842582,80.634201585504
"3814","Halieutaea_stellata",80.9573361082206,80.0208116545265,78.2518210197711,81.789802289282,81.6857440166493,81.789802289282
"3815","Halieutopsis_simula",83.3506763787721,81.477627471384,81.1654526534859,83.1425598335068,82.3100936524454,86.4724245577523
"3816","Halimeda_cuneata",82.0538384845464,79.7607178464606,80.0598205383848,80.4586241276172,79.1625124626122,82.3529411764706
"3817","Halimeda_cylindracea",82.5199645075421,80.301685891748,79.6805678793257,81.0115350488021,79.5031055900621,83.0523513753327
"3818","Halimeda_discoidea",82.6492537313433,81.4365671641791,79.384328358209,82.2761194029851,80.5970149253731,83.0223880597015
"3819","Halimeda_fragilis",82.5295723384895,80.6187443130118,80.1637852593267,81.4376706096451,79.7998180163785,83.3484986351228
"3820","Halimeda_gracilis",82.6375711574953,81.8785578747628,80.2656546489564,82.1631878557875,80.550284629981,84.7248576850095
"3821","Halimeda_incrassata",82.1966341895483,80.5137289636847,79.8937112488928,81.1337466784765,79.6279893711249,82.6395039858282
"3822","Halimeda_lacunalis",83.3172613307618,82.5458052073288,80.2314368370299,82.7386692381871,81.2921890067502,84.6673095467695
"3823","Halimeda_macroloba",83.8813151563753,82.9991980753809,81.5557337610265,82.4378508420209,82.2774659182037,84.2020850040096
"3824","Halimeda_macrophysa",82.9044117647059,81.1580882352941,79.5036764705882,81.8933823529412,80.3308823529412,83.6397058823529
"3825","Halimeda_micronesica",83.0615942028985,81.25,80.0724637681159,81.4311594202899,80.2536231884058,84.1485507246377
"3826","Halimeda_minima",84.48098663926,83.2476875642343,82.1171634121274,83.2476875642343,82.0143884892086,86.2281603288798
"3827","Halimeda_opuntia",83.8636363636364,82.8787878787879,81.6666666666667,83.3333333333333,81.969696969697,84.469696969697
"3828","Halimeda_simulans",82.9845313921747,80.8917197452229,79.9818016378526,82.3475887170155,79.7088262056415,83.1665150136488
"3829","Halimeda_stuposa",86.5979381443299,85.5670103092783,82.0160366552119,85.7961053837342,84.192439862543,88.2016036655212
"3830","Halimeda_taenicola",87.3822975517891,87.5706214689266,86.8173258003766,88.5122410546139,86.6290018832392,89.8305084745763
"3831","Halimeda_tuna",82.2397200349956,80.3149606299213,79.6150481189851,80.8398950131234,79.3525809273841,82.5896762904637
"3832","Halimeda_velasquezii",82.4,80.7111111111111,79.3777777777778,81.4222222222222,79.9111111111111,82.5777777777778
"3833","Halimochirurgus_centriscoides",83.6676217765043,82.043935052531,81.1843361986628,82.712511938873,82.1394460362942,84.5272206303725
"3834","Haliotis_asinina",80.5177111716621,81.0626702997275,77.1117166212534,83.3787465940054,83.5149863760218,81.7438692098093
"3835","Haliotis_clathrata",82.3117338003503,80.2101576182137,79.246935201401,80.8231173380035,79.5971978984238,82.2241681260946
"3836","Haliotis_dohrniana",81.9935691318328,82.1007502679528,80.6002143622722,83.6012861736334,83.8156484458735,82.529474812433
"3837","Haliotis_jacnensis",87.1841155234657,84.2960288808664,83.2129963898917,84.6570397111913,81.0469314079422,88.2671480144404
"3838","Haliotis_ovina",82.2739480752014,80.4834377797672,79.1405550581916,81.1101163831692,79.8567591763653,82.094897045658
"3839","Haliotis_planata",79.7241379310345,80.4137931034483,77.1034482758621,82.6206896551724,82.6206896551724,80.4137931034483
"3840","Haliphron_atlanticus",70.6881729234044,68.6862897613297,62.7666107176485,66.770377041798,70.0085970442543,69.7302165636386
"3841","Haliporoides_sibogae",78.4463061690785,79.5887281035796,76.8469154607768,82.3305407463823,81.4927646610815,81.8735719725819
"3842","Halitrephes_maasi",97.0930232558139,93.0232558139535,93.6046511627907,91.2790697674419,90.1162790697674,93.0232558139535
"3843","Halityle_regularis",87.7551020408163,86.0282574568289,86.6562009419152,85.7142857142857,85.0863422291994,89.6389324960754
"3844","Hallaxa_chani",73.3009708737864,68.9320388349515,72.8155339805825,76.6990291262136,74.7572815533981,66.9902912621359
"3845","Halocynthia_papillosa",100,100,66.6666666666667,100,100,100
"3846","Halocypris_inflata",82.1515892420538,81.5403422982885,81.0513447432763,81.1124694376528,81.0513447432763,83.0684596577017
"3847","Halodule_uninervis",80.3138373751783,80.4564907275321,77.8887303851641,82.453637660485,82.453637660485,80.8844507845934
"3848","Halomitra_pileus",82.1111111111111,81.1111111111111,79.5555555555556,81.7777777777778,81.2222222222222,82.1111111111111
"3849","Halophila_decipiens",82.3250296559905,80.3084223013049,79.7153024911032,82.0877817319098,81.1387900355872,82.9181494661922
"3850","Halophila_ovalis",80.1183431952663,78.9349112426035,78.4615384615385,80.4733727810651,80.3550295857988,80.2366863905325
"3851","Halopteris_diaphana",81.922525107604,81.635581061693,83.6441893830703,82.6398852223816,81.4921090387375,85.0789096126255
"3852","Haloptilus_fertilis",82.089552238806,86.1940298507463,91.044776119403,84.3283582089552,84.7014925373134,86.5671641791045
"3853","Haloptilus_longicornis",66.6666666666667,66.6666666666667,100,100,66.6666666666667,66.6666666666667
"3854","Haloptilus_oxycephalus",100,100,100,100,100,100
"3855","Haloptilus_spiniceps",80.8278867102397,79.5933188090051,79.0123456790123,79.4480755265069,79.8111837327524,82.1350762527233
"3856","Halymenia_dilatata",86.1948955916473,85.84686774942,83.6426914153132,85.4988399071926,84.5707656612529,88.1670533642691
"3857","Halymenia_durvillei",83.6993243243243,81.6722972972973,81.7567567567568,83.1925675675676,80.9966216216216,83.4459459459459
"3858","Hamigera_strongylata",84.0277777777778,81.9444444444444,79.8611111111111,79.1666666666667,71.5277777777778,87.5
"3859","Haminoea_cymbalum",83.9445802770986,82.9665851670742,82.1515892420538,83.4555827220864,82.1515892420538,85.4930725346373
"3860","Hamodactylus_noumeae",82.4786324786325,81.3034188034188,80.7692307692308,82.2649572649573,80.7692307692308,83.5470085470085
"3861","Hanzawaia_grossepunctata",72.1606648199446,73.1994459833795,70.6371191135734,68.6288088642659,70.0831024930748,75.4847645429363
"3862","Hapalocarcinus_marsupialis",84.1584158415842,83.3206397562833,81.7974105102818,83.1683168316832,82.4067022086824,84.9200304645849
"3863","Hapalochlaena_lunulata",79.5163584637269,80.3698435277383,77.6671408250356,82.7880512091038,82.5035561877667,81.3655761024182
"3864","Hapalogenys_analis",77.6515151515152,73.1060606060606,77.2727272727273,78.030303030303,76.8939393939394,70.8333333333333
"3865","Hapalogenys_dampieriensis",90.3361344537815,94.5378151260504,93.2773109243697,97.0588235294118,95.3781512605042,96.218487394958
"3866","Hapalogenys_kishinouyei",77.3722627737226,77.8102189781022,75.3284671532847,80,80.1459854014599,77.6642335766423
"3867","Haplognathia_rosacea",96.8325791855204,90.9502262443439,91.8552036199095,90.0452488687783,84.6153846153846,95.9276018099548
"3868","Haplognathia_ruberrima",82.7932960893855,81.0055865921788,82.9050279329609,82.7932960893855,81.4525139664804,83.9106145251397
"3869","Haplophryne_mollis",59.0043341683566,58.2687184381089,55.592667700505,56.801463278858,57.4694818879478,59.4297984015269
"3870","Haplostylus_bengalensis",79.8837209302326,78.8372093023256,78.3720930232558,80.4651162790698,80.4651162790698,79.5348837209302
"3871","Haplosyllis_spongicola",82.2774659182037,80.4330392943063,80.0320769847634,80.3528468323977,79.3103448275862,82.598235765838
"3872","Haptosquilla_glyptocercus",81.5398886827458,79.6846011131725,79.8701298701299,80.1484230055659,79.3135435992579,80.7050092764378
"3873","Haptosquilla_trispinosa",83.2258064516129,81.8279569892473,81.3978494623656,81.6129032258064,80.6451612903226,85.4838709677419
"3874","Harpa_amouretta",82.8125,81.34765625,79.78515625,82.421875,81.0546875,83.7890625
"3875","Harpa_articularis",81.4569536423841,78.9971617786187,79.4701986754967,79.2809839167455,79.7540208136235,81.2677388836329
"3876","Harpa_harpa",84.1453982985306,83.1399845320959,81.6705336426914,83.4493426140758,82.3665893271462,84.8414539829853
"3877","Harpa_major",84.4293272864701,82.615268329554,81.708238851096,83.2955404383976,81.859410430839,84.9584278155707
"3878","Harpago_chiragra",83.9903459372486,82.864038616251,81.0941271118262,82.7835880933226,82.1399839098954,84.3925985518906
"3879","Harpiliopsis_beaupresii",84.0735068912711,83.1546707503828,81.4701378254211,82.8483920367535,82.2358346094946,84.6094946401225
"3880","Harpiliopsis_depressa",83.6166924265842,82.4574961360124,81.2982998454405,82.225656877898,81.5301391035549,83.9258114374034
"3881","Harpiliopsis_spinigera",83.9516824849008,82.4849007765315,81.5358067299396,83.0888697152718,81.9672131147541,83.8654012079379
"3882","Harpilius_lutescens",84.2023346303502,83.1906614785992,81.7898832684825,83.3463035019455,82.2568093385214,84.8249027237354
"3883","Harpiosquilla_annandalei",79.6630565583634,79.4223826714801,78.820697954272,80.7460890493381,80.8664259927798,79.5427196149218
"3884","Harpiosquilla_harpax",77.7777777777778,77.0833333333333,77.5,78.75,78.8888888888889,77.5
"3885","Harpiosquilla_japonica",81.4462416745956,79.3529971455756,79.5432921027593,80.1141769743102,79.5432921027593,80.8753568030447
"3886","Harpiosquilla_melanoura",80.5745554035568,79.6169630642955,78.3857729138167,82.7633378932968,81.9425444596443,80.7113543091655
"3887","Hastatobythites_arafurensis",88.7029288702929,82.8451882845188,85.9832635983264,83.2635983263598,82.6359832635983,90.3765690376569
"3888","Hastula_hectica",83.9912280701754,82.2368421052632,82.8947368421053,83.9912280701754,82.3464912280702,84.2105263157895
"3889","Hastula_lanceata",82.7783063748811,81.4462416745956,79.5432921027593,82.2074215033302,80.8753568030447,82.8734538534729
"3890","Hastula_matheroniana",82.6923076923077,81.7307692307692,79.9038461538462,82.5961538461538,81.25,83.75
"3891","Hastula_penicillata",86.697247706422,86.1467889908257,85.2293577981651,85.7798165137615,85.2293577981651,88.8990825688073
"3892","Hastula_solida",82.9150579150579,81.9498069498069,79.8262548262548,82.7220077220077,81.2741312741313,83.2046332046332
"3893","Hastula_strigilata",81.7708333333333,80.5208333333333,80,81.5625,80.2083333333333,82.0833333333333
"3894","Haumea_minuta",77.735349523955,75.6173310931215,68.4028308130951,75.6478794358739,78.9471004531338,77.3433124586325
"3895","Haumea_rehderi",76.5648567119155,74.3401206636501,66.8929110105581,73.6849547511312,77.3190045248869,76.1547888386124
"3896","Haustellum_haustellum",81.4207650273224,79.5081967213115,79.3260473588342,80.0546448087432,79.143897996357,80.6921675774135
"3897","Hebella_dyssymetra",81.4176245210728,81.2260536398467,80.6513409961686,83.5249042145594,81.8007662835249,82.183908045977
"3898","Hebra_horrida",82.6831588962892,81.255946717412,79.4481446241675,82.2074215033302,80.5899143672693,83.0637488106565
"3899","Helcogramma_capidata",89.428263214671,89.7518878101402,87.7022653721683,88.7810140237325,87.0550161812298,92.3408845738943
"3900","Helcogramma_cerasina",91.4191419141914,90.0990099009901,85.1485148514851,88.1188118811881,86.7986798679868,91.7491749174917
"3901","Helcogramma_chica",83.2345469940728,82.7265029635902,81.4563928873836,82.8958509737511,82.2184589331075,84.9280270956816
"3902","Helcogramma_ellioti",84.3230403800475,83.3729216152019,81.7102137767221,83.6104513064133,82.3436262866192,85.1148060174188
"3903","Helcogramma_fuscipectoris",82.7967806841046,81.3883299798793,79.1750503018109,82.3943661971831,81.2877263581489,82.897384305835
"3904","Helcogramma_fuscopinna",82.7358490566038,81.3207547169811,78.8679245283019,82.1698113207547,81.0377358490566,83.1132075471698
"3905","Helcogramma_gymnauchen",82.983682983683,81.3519813519814,80.0699300699301,82.983682983683,81.2354312354312,84.3822843822844
"3906","Helcogramma_hudsoni",86.6187050359712,88.0575539568345,86.7625899280576,88.6330935251798,86.9064748201439,89.4964028776978
"3907","Helcogramma_nigra",83.5526315789474,84.4298245614035,83.0043859649123,85.6359649122807,83.5526315789474,87.1710526315789
"3908","Helcogramma_novaecaledoniae",88.508064516129,87.9032258064516,89.1129032258064,87.5,84.4758064516129,90.3225806451613
"3909","Helcogramma_obtusirostris",82.3751178133836,81.24410933082,79.2648444863337,81.8096135721018,80.7728557964185,82.3751178133836
"3910","Helcogramma_rhinoceros",83.1516352824579,81.6650148662042,79.0882061446977,82.5569871159564,80.9712586719524,83.5480673934589
"3911","Helcogramma_springeri",82.7195467422096,83.9943342776204,80.8781869688385,85.4107648725213,85.4107648725213,85.9773371104816
"3912","Helcogramma_striata",82.1931589537223,80.8853118712274,79.8792756539235,81.58953722334,80.5835010060362,81.8913480885312
"3913","Helcogramma_trigloides",83.0058939096267,81.532416502947,78.7819253438114,82.4165029469548,81.139489194499,83.2023575638507
"3914","Heliacus_caelatus",80,79.2647058823529,79.2647058823529,82.2058823529412,80.8823529411765,82.3529411764706
"3915","Heliacus_fenestratus",88.0856760374833,87.0147255689424,86.479250334672,87.2824631860776,84.471218206158,89.4243641231593
"3916","Heliacus_implexus",79.9204771371769,78.727634194831,77.7998674618953,79.2577866136514,78.0649436713055,82.0410868124586
"3917","Heliacus_infundibuliformis",83.7909654561559,82.3737821080602,81.1337466784765,83.25952170062,80.5137289636847,85.4738706820195
"3918","Heliacus_variegatus",82.4506749740395,81.2045690550363,80.1661474558671,82.2429906542056,80.3738317757009,82.7622014537902
"3919","Helicocranchia_pfefferi",73.9376285126799,69.2769019876628,72.943797121316,72.5154215215901,72.7210418094585,72.6867717614805
