"","feature","percentile_tos_245","percentile_tos_126","imptfeature_velocity_585","imptfeature_o2os_585","imptfeature_phos_585","imptfeature_tos_585","penalty_velocity_585","penalty_o2os_585","penalty_phos_585","penalty_tos_585","feature_velocity_585","feature_o2os_585","feature_phos_585","feature_tos_585","percentile_velocity_585","percentile_o2os_585","percentile_phos_585","percentile_tos_585","uninformed"
"3123","Eudistoma_superlatum",98.9130434782609,92.3913043478261,100,100,100,100,77.8625954198473,64.1221374045801,47.7099236641221,61.4503816793893,54.1984732824427,55.3435114503817,56.4885496183206,51.9083969465649,48.3695652173913,47.8260869565217,47.8260869565217,48.3695652173913,51.9083969465649
"3124","Eudistoma_toealense",90.9090909090909,94.9494949494949,100,100,100,100,47.6106194690266,39.8230088495575,46.9026548672566,39.646017699115,51.1504424778761,50.7964601769912,51.858407079646,49.9115044247788,47.4747474747475,44.6969696969697,43.9393939393939,44.6969696969697,48.141592920354
"3125","Eudistoma_viride",95.4545454545455,100,100,100,100,100,57.5079872204473,57.1884984025559,58.14696485623,59.1054313099042,64.2172523961661,61.3418530351438,61.9808306709265,63.8977635782748,50,49.5454545454545,48.1818181818182,49.5454545454545,57.8274760383387
"3126","Eudolium_bairdii",100,100,100,100,100,100,47.2103004291845,35.1931330472103,31.7596566523605,45.0643776824034,51.931330472103,52.3605150214592,49.3562231759657,55.793991416309,49.2857142857143,46.9512195121951,50,45.7317073170732,47.6394849785408
"3127","Eudolium_crosseanum",100,100,100,100,100,100,46.3709677419355,35.0806451612903,31.8548387096774,45.1612903225806,51.6129032258064,52.8225806451613,50,55.6451612903226,48.993288590604,45.9770114942529,50,45.4022988505747,47.9838709677419
"3128","Eudoxoides_mitra",89.6428571428572,93.0357142857143,100,100,100,100,40.25,40.5625,42.5,39,45.375,45.5625,46.6875,44.4375,47.1428571428571,45.1785714285714,43.6607142857143,44.5535714285714,43.0625
"3129","Eugonatonotus_crassus",86.2284820031299,92.018779342723,100,100,100,100,42.0504385964912,40.953947368421,41.3925438596491,41.6666666666667,48.2456140350877,49.1228070175439,48.6293859649123,47.9714912280702,46.79186228482,46.9483568075117,44.8356807511737,43.4272300469484,46.9298245614035
"3130","Euherdmania_claviformis",97.6470588235294,92.9411764705882,100,100,100,100,57.2614107883817,63.0705394190871,50.207468879668,58.0912863070539,39.8340248962656,45.643153526971,47.3029045643153,36.5145228215768,47.0588235294118,47.0588235294118,45.2941176470588,46.4705882352941,41.0788381742739
"3131","Euherdmania_digitata",93.6708860759494,89.873417721519,100,100,100,100,63.2743362831858,49.5575221238938,44.6902654867257,51.7699115044248,44.2477876106195,44.6902654867257,45.353982300885,41.8141592920354,45.253164556962,48.4177215189873,47.9166666666667,45.5696202531646,40.7079646017699
"3132","Eukrohnia_bathypelagica",96.3736939151813,85.7163636363636,100,100,100,100,31.6889000755097,37.8177699471432,31.7140699723131,35.3259501636043,31.5252957462874,32.6327712056381,32.0412786307576,33.463377800151,46.0933777989519,47.3153320918684,43.4545454545455,47.7839335180055,32.6327712056381
"3133","Eukrohnia_fowleri",85.9598853868195,91.6905444126075,100,100,100,100,40.3711133400201,39.4182547642929,40.2206619859579,40.6218655967904,46.6900702106319,49.0972918756269,48.0441323971916,47.9438314944835,46.7048710601719,46.7048710601719,43.5530085959885,43.3381088825215,46.1384152457372
"3134","Euleptorhamphus_viridis",87.0750352041843,87.0549185274593,100,100,100,100,30.9639487396141,33.0974510632305,30.9885931558935,32.4602168708633,31.01675820307,31.266722996761,31.2279960568934,31.7279256442755,44.3897940362742,43.2206799436733,42.9189297927982,43.814121907061,31.3160118293198
"3135","Eumecichthys_fiski",95.9831608489739,85.7260590077468,100,100,100,100,30.0864880192826,37.3741670211258,33.1773713313484,35.0063802637176,30.129023110733,31.589394583865,31.5326811285978,32.1848858641713,46.1035422343324,47.2466216216216,43.2044099042111,48.0984751056403,31.7737133134836
"3136","Eumegistus_illustris",85.9765625,85.9765625,100,100,100,100,30.9112037733269,31.9639073074031,30.938546722264,31.8955499350605,30.5796705174653,31.0615899924807,30.9624718025839,31.2188119488687,43.076171875,43.4765625,43.0322265625,44.00390625,31.0615899924807
"3137","Eumida_sanguinea",100,100,100,100,100,100,50,75,75,50,50,50,50,75,50,50,50,50,50
"3138","Eumunida_capillata",86.1423220973783,93.2584269662921,100,100,100,100,43.8688524590164,42.8852459016393,42.3606557377049,43.4098360655738,49.1803278688525,49.7704918032787,50.2950819672131,49.0491803278689,47.0037453183521,47.1910112359551,45.1310861423221,44.0074906367041,47.9344262295082
"3139","Eumunida_funambulus",92.1212121212121,96.969696969697,100,100,100,100,38.3881230116649,39.3425238600212,48.6744432661718,39.5546129374337,52.8101802757158,53.1283138918346,54.6129374337222,51.4316012725345,48.4011627906977,46.2121212121212,43.4848484848485,47.8787878787879,52.067868504772
"3140","Eumunida_minor",92.3076923076923,93.9102564102564,100,100,100,100,52.247191011236,48.876404494382,42.6966292134831,48.2022471910112,47.3033707865169,48.9887640449438,49.5505617977528,47.1910112359551,46.9551282051282,47.7564102564103,48.4025559105431,44.7115384615385,46.1797752808989
"3141","Eumunida_smithii",89.9581589958159,92.4686192468619,100,100,100,100,53.1478770131772,38.6530014641288,31.7715959004392,43.0453879941435,30.307467057101,30.0146412884334,30.4538799414348,30.4538799414348,45.1882845188285,46.8619246861925,48.1171548117155,43.9330543933054,30.4538799414348
"3142","Eunaticina_papilla",90.9937888198758,93.7888198757764,100,100,100,100,45.1086956521739,43.695652173913,46.9565217391304,42.7173913043478,48.4782608695652,49.4565217391304,50,46.9565217391304,46.9512195121951,45.9627329192547,43.4782608695652,44.4099378881988,45
"3143","Eunice_antennata",89.5615866388309,93.3194154488518,100,100,100,100,41.812865497076,41.6666666666667,42.3976608187134,40.1315789473684,44.8099415204678,45.687134502924,47.2222222222222,44.0058479532164,47.1816283924843,45.0939457202505,43.2150313152401,44.258872651357,42.8362573099415
"3144","Eunice_aphroditois",89.6810506566604,93.6210131332083,100,100,100,100,40.1051939513478,40.8941485864563,42.4720578566732,39.0532544378698,45.0361604207758,46.4168310322156,47.7317554240631,45.1019066403682,46.4944649446494,45.4971857410882,43.4333958724203,44.6529080675422,44.0499671268902
"3145","Eunice_australis",93.0051813471503,93.2642487046632,100,100,100,100,39.4187102633969,38.6012715712988,44.6866485013624,38.0563124432334,48.3197093551317,47.5930971843778,50.1362397820163,46.6848319709355,46.7023172905526,44.4300518134715,43.6528497409326,46.6321243523316,46.1398728428701
"3146","Eunice_filamentosa",89.9122807017544,93.640350877193,100,100,100,100,43.2847275518035,42.9009976976209,43.5149654643131,41.0590943975441,45.7405986185725,46.4313123561013,47.6592478894858,44.359171143515,47.1491228070175,44.9561403508772,43.421052631579,44.5175438596491,42.9009976976209
"3147","Eunice_indica",91.4606741573034,92.5842696629213,100,100,100,100,37.2147915027537,37.9228953579858,46.9708890637293,39.1817466561762,49.2525570416995,50.0393391030684,51.0621557828482,49.1738788355626,47.65625,45.5056179775281,43.3707865168539,47.4157303370787,48.4657749803305
"3148","Eunice_laticeps",92.9319371727749,96.3350785340314,100,100,100,100,39.87167736022,40.6966086159487,49.0375802016499,41.7965169569203,51.6040329972502,51.5123739688359,53.8955087076077,49.5875343721357,46.5011286681716,46.8586387434555,43.1937172774869,47.1204188481675,50.1374885426214
"3149","Eunice_norvegica",100,89.5522388059701,100,100,100,100,45.578231292517,43.5374149659864,34.0136054421769,40.8163265306122,33.3333333333333,34.6938775510204,34.6938775510204,33.3333333333333,49.2248062015504,49.6124031007752,50,49.6268656716418,35.3741496598639
"3150","Eunice_savignyi",90.9803921568627,93.3333333333333,100,100,100,100,39.0946502057613,38.4087791495199,45.8161865569273,37.997256515775,50.480109739369,51.3031550068587,51.8518518518518,51.440329218107,46.5361445783133,44.7058823529412,43.7254901960784,46.2745098039216,47.7366255144033
"3151","Eunice_vittata",90.1030927835052,93.4020618556701,100,100,100,100,42.3826714801444,42.2382671480144,43.3935018050542,40.2888086642599,45.7039711191336,45.9927797833935,47.5090252707581,44.6931407942238,47.319587628866,45.2577319587629,43.1958762886598,44.8453608247423,42.8880866425993
"3152","Euphausia_brevis",99.0445859872611,86.5691489361702,100,100,100,100,45.3734671125975,35.6744704570792,35.4515050167224,38.5730211817168,31.7725752508361,30.3232998885173,30.4347826086957,30.546265328874,47.0198675496689,47.707100591716,49.6233521657251,49.0634005763689,30.3232998885173
"3153","Euphausia_diomedeae",100,87.2037914691943,100,100,100,100,39.7321428571429,37.5,37.0535714285714,37.5,34.375,30.8035714285714,32.5892857142857,33.0357142857143,48.2587064676617,49.7267759562842,50,49.7311827956989,35.2678571428571
"3154","Euphausia_distinguenda",90.633608815427,94.4903581267218,100,100,100,100,41.3294797687861,38.150289017341,45.1830443159923,38.6319845857418,47.8805394990366,48.3622350674374,50.0963391136802,48.1695568400771,45.945945945946,45.0413223140496,43.2506887052342,46.1432506887052,45.3757225433526
"3155","Euphausia_eximia",100,100,100,100,100,100,36,36,42,32,50,32,34,32,45.4545454545455,50,50,50,42
"3156","Euphausia_gibboides",86.9014084507042,90.8450704225352,100,100,100,100,42.7304090685067,40.266140956136,40.6111384918679,41.3011335633317,45.3425332676195,44.208969935929,45.046821094135,44.3568260226713,46.2676056338028,45.4225352112676,45.3521126760563,42.9577464788732,42.9768358797437
"3157","Euphausia_hemigibba",100,100,100,100,100,100,48.1751824817518,42.3357664233577,41.970802919708,47.8102189781022,49.2700729927007,49.6350364963504,48.5401459854015,53.2846715328467,49.3150684931507,49.4791666666667,47.6190476190476,48.0519480519481,46.7153284671533
"3158","Euphausia_pseudogibba",85.9477124183007,91.9934640522876,100,100,100,100,43.1024613623354,42.1866056096165,42.5300515168861,42.7590154550658,47.5100171722954,48.0824270177447,48.3686319404694,47.3382942186606,46.4869281045752,46.5686274509804,45.343137254902,42.9738562091503,46.1362335432169
"3159","Euphausia_sibogae",91.958041958042,93.7062937062937,100,100,100,100,37.9901960784314,38.4803921568627,46.8137254901961,37.6225490196078,49.8774509803922,50.2450980392157,52.328431372549,49.3872549019608,46.4488636363636,45.1048951048951,43.5314685314685,46.5034965034965,48.5294117647059
"3160","Euphausia_tenera",99.2084432717678,88.4615384615385,100,100,100,100,44.3693693693694,37.3873873873874,35.8108108108108,38.5135135135135,35.5855855855856,30.8558558558559,31.7567567567568,30.8558558558559,47.8092783505155,48.3333333333333,50,48.9583333333333,31.5315315315315
"3161","Euphilomedes_moroides",98.8505747126437,91.9540229885057,100,100,100,100,63.5627530364373,55.8704453441296,44.5344129554656,54.251012145749,34.412955465587,42.5101214574899,40.8906882591093,31.9838056680162,44.8275862068966,47.1264367816092,45.4022988505747,46.551724137931,38.0566801619433
"3162","Euphyllia_glabrescens",94.9101796407186,94.9101796407186,100,100,100,100,42.5576519916143,45.1781970649895,45.0733752620545,43.8155136268344,48.5324947589099,49.475890985325,49.475890985325,46.2264150943396,47.2222222222222,46.2574850299401,43.562874251497,46.4071856287425,45.5974842767296
"3163","Euphyllia_yaeyamaensis",93.0041152263374,92.1810699588477,100,100,100,100,39.3371757925072,38.7608069164265,45.9654178674352,37.1757925072046,49.5677233429395,50.2881844380404,49.4236311239193,47.9827089337176,47.6271186440678,44.238683127572,43.8271604938272,46.7078189300411,46.1095100864553
"3164","Euplica_deshayesii",88.4955752212389,93.5103244837758,100,100,100,100,45.7644628099174,45.1446280991736,46.1776859504132,43.4917355371901,49.6900826446281,50.6198347107438,51.1363636363636,47.2107438016529,47.6401179941003,46.0176991150442,44.1002949852507,44.5427728613569,46.2809917355372
"3165","Euplica_ionida",89.4117647058824,93.5294117647059,100,100,100,100,47.5257731958763,47.5257731958763,47.319587628866,45.4639175257732,49.0721649484536,50.5154639175258,51.4432989690722,48.0412371134021,47.5,46.0294117647059,44.8529411764706,45.1470588235294,46.3917525773196
"3166","Euplica_scripta",89.159891598916,94.0379403794038,100,100,100,100,44.2654028436019,43.8862559241706,45.4976303317536,41.9905213270142,47.6777251184834,49.3838862559242,50.4265402843602,46.2559241706161,47.8319783197832,46.070460704607,43.360433604336,43.9024390243902,45.2132701421801
"3167","Euplica_turturina",89.1687657430731,91.183879093199,100,100,100,100,46.072374227714,45.0132391879965,45.5428067078552,43.7775816416593,48.6319505736981,48.3671668137688,49.6028243601059,46.8667255075022,46.8513853904282,45.8438287153652,44.080604534005,44.5843828715365,45.1015004413063
"3168","Euplica_varians",89.760348583878,92.8104575163399,100,100,100,100,42.824427480916,42.2900763358779,43.8167938931298,40.9923664122137,45.7251908396947,46.4885496183206,48.1679389312977,44.5801526717557,47.276688453159,45.3159041394335,43.681917211329,44.0087145969499,43.2824427480916
"3169","Eupolymnia_nebulosa",95.049504950495,91.5841584158416,100,100,100,100,53.125,54.3402777777778,44.2708333333333,50.1736111111111,39.7569444444444,45.3125,46.875,40.1041666666667,45.7920792079208,47.5247524752475,47.1074380165289,45.2970297029703,42.0138888888889
"3170","Eupronoe_maculata",88.8641425389755,93.0957683741648,100,100,100,100,40.2496099843994,41.9656786271451,43.9157566302652,39.7035881435257,47.5039001560062,49.2199687987519,50.6240249609984,47.6599063962558,47.6614699331849,46.2138084632517,43.4298440979955,44.6547884187082,45.9438377535101
"3171","Eupronoe_minuta",88.5117493472585,92.6892950391645,100,100,100,100,43.4583714547118,43.3668801463861,44.7392497712717,41.6285452881976,48.124428179323,48.9478499542543,50.5946935041171,48.3989021043001,47.5195822454308,45.822454308094,43.9947780678851,44.7780678851175,45.288197621226
"3172","Euprotomicrus_bispinatus",86.5911237016053,87.1061893724783,100,100,100,100,30.6973530030346,31.0428747408587,30.363849412613,30.8355616981642,30.2016044226782,30.3247904335547,30.2827269176456,30.3818766337169,43.493003691304,43.2483474976393,43.2097175723238,43.565971328011,30.3698584863143
"3173","Euprotomus_vomer",89.2561983471074,92.5619834710744,100,100,100,100,47.972972972973,47.5868725868726,44.980694980695,46.4285714285714,50.4826254826255,52.3166023166023,53.4749034749035,50.2895752895753,47.2451790633609,46.969696969697,47.3829201101928,45.5922865013774,48.6486486486487
"3174","Euptilota_articulata",100,100,100,100,100,100,41.6666666666667,91.6666666666667,87.5,79.1666666666667,66.6666666666667,75,91.6666666666667,41.6666666666667,50,50,50,50,83.3333333333333
"3175","Euretaster_cribrosus",94.0298507462687,96.6417910447761,100,100,100,100,40.1307189542484,40.9150326797386,48.8888888888889,39.3464052287582,50.5882352941176,50.5882352941176,52.4183006535948,49.4117647058824,47.0149253731343,45.3358208955224,43.4701492537313,47.2014925373134,48.6274509803922
"3176","Euretaster_insignis",92.3076923076923,91.6083916083916,100,100,100,100,37.6528117359413,39.119804400978,46.6992665036675,38.0195599022005,49.7555012224939,49.7555012224939,50.8557457212714,48.4107579462103,46.6751918158568,44.7552447552448,43.5314685314685,46.5034965034965,46.9437652811736
"3177","Euristhmus_nudiceps",93.3333333333333,93.3333333333333,100,100,100,100,38.5692068429238,40.5909797822706,47.7449455676516,38.5692068429238,52.099533437014,52.4105754276827,52.099533437014,50.855365474339,47.0037453183521,44.8888888888889,43.7777777777778,47.3333333333333,48.9891135303266
"3178","Euryale_aspera",92.5423728813559,94.5762711864407,100,100,100,100,39.1459074733096,38.9086595492289,46.9750889679715,38.3155397390273,50.0593119810202,49.5848161328588,52.0759193357058,48.9916963226572,46.2666666666667,45.0847457627119,43.3898305084746,46.7796610169492,47.9240806642942
"3179","Eurypegasus_draconis",90.3370786516854,93.7078651685393,100,100,100,100,41.4173228346457,42.6771653543307,44.4094488188976,40.4724409448819,45.6692913385827,47.3228346456693,48.740157480315,45.1968503937008,46.795827123696,45.7303370786517,44.0449438202247,44.4943820224719,45.1181102362205
