"","feature","EM_Percentile_CombinedMetric_585","EM_Percentile_MHW_585","EM_Percentile_velocity_585","EM_Percentile_o2os_585","EM_Percentile_phos_585","EM_Percentile_tos_585"
"4967","Metalia_sternalis",54.6523016650343,73.0656219392752,68.2664054848188,48.1880509304603,80.0195886385896,66.4054848188051
"4968","Metalpheus_paragracilis",53.0701754385965,75.219298245614,68.640350877193,46.4181286549708,78.5087719298246,68.7865497076023
"4969","Metalpheus_rostratipes",52.7954706298655,75.0884642604388,69.0728945506016,46.5675866949752,78.6270346779901,69.6390658174098
"4970","Metanachis_marquesa",58.1765557163531,73.8060781476122,75.5426917510854,52.2431259044863,79.8842257597685,68.7409551374819
"4971","Metapenaeopsis_aegyptia",53.6178107606679,73.0983302411874,66.3265306122449,45.8256029684601,76.530612244898,64.8423005565863
"4972","Metapenaeopsis_andamanensis",52.2552255225523,71.3971397139714,62.9262926292629,43.8943894389439,71.1771177117712,60.5060506050605
"4973","Metapenaeopsis_barbata",50,72.6495726495726,64.5299145299145,44.4444444444444,86.7521367521367,64.957264957265
"4974","Metapenaeopsis_borradailei",53.6348949919225,71.0823909531502,63.6510500807754,47.0113085621971,74.1518578352181,57.8352180936995
"4975","Metapenaeopsis_ceylonica",51.910531220876,71.2022367194781,64.6784715750233,43.8956197576887,75.7688723205965,64.5852749301025
"4976","Metapenaeopsis_commensalis",54.3494996150885,75.6735950731332,69.3610469591994,47.6520400307929,78.9068514241724,68.7451886066205
"4977","Metapenaeopsis_difficilis",53.1309297912713,76.280834914611,69.2599620493359,48.0075901328273,78.5578747628083,70.5882352941177
"4978","Metapenaeopsis_distincta",56.1290322580645,72.6451612903226,73.4193548387097,49.8064516129032,79.3548387096774,68.9032258064516
"4979","Metapenaeopsis_evermanni",58.4880636604775,77.4535809018568,74.4031830238727,53.0503978779841,83.289124668435,75.0663129973475
"4980","Metapenaeopsis_fusca",47.6121562952243,70.4775687409551,61.5774240231548,41.6063675832127,70.6222865412446,59.4066570188133
"4981","Metapenaeopsis_gaillardi",53.6355859709153,74.764756201882,67.065868263473,45.4234388366125,78.3575705731394,66.8947818648417
"4982","Metapenaeopsis_gallensis",53.5922330097087,72.621359223301,65.4368932038835,45.6310679611651,77.8640776699029,64.2718446601942
"4983","Metapenaeopsis_hilarula",52.8122717311906,75.3834915997078,67.4945215485756,45.7268078889701,77.3557341124909,68.2249817384952
"4984","Metapenaeopsis_kishinouyei",56.8376068376068,92.7350427350427,79.0598290598291,50,89.3162393162393,82.9059829059829
"4985","Metapenaeopsis_lamellata",48.735632183908,67.9310344827586,60.5747126436782,41.9540229885057,72.8735632183908,59.3103448275862
"4986","Metapenaeopsis_mannarensis",53.1668153434434,73.1489741302408,66.6369313113292,46.0303300624442,77.3416592328278,66.0124888492417
"4987","Metapenaeopsis_mogiensis",50.2551020408163,68.4948979591837,62.6275510204082,44.1326530612245,72.4489795918367,59.5663265306122
"4988","Metapenaeopsis_philippii",51.7538054268696,73.8583719391132,64.2620780939775,44.9371277299801,71.608206485771,63.8649900727995
"4989","Metapenaeopsis_provocatoria",51.5614156835531,73.6988202637058,66.1346287300486,44.5523941707148,74.2539902845246,65.5100624566273
"4990","Metapenaeopsis_quinquedentata",53.3533533533533,72.5725725725726,65.2652652652653,45.5455455455455,77.0770770770771,65.0650650650651
"4991","Metapenaeopsis_richeri",57.2727272727273,73.2467532467532,73.3766233766234,50.5194805194805,79.7402597402597,68.8311688311688
"4992","Metapenaeopsis_sibogae",56.8042142230026,73.6611062335382,69.9736611062335,49.1659350307287,76.2949956101844,67.603160667252
"4993","Metapenaeopsis_sinica",51.9437551695616,72.0430107526882,64.3507030603805,44.0033085194376,75.2688172043011,64.7642679900744
"4994","Metapenaeopsis_stridulans",52.0692974013474,71.7998075072185,64.6775745909528,44.2733397497594,75.9384023099134,64.2925890279114
"4995","Metapenaeopsis_tarawensis",57.6086956521739,78.4782608695652,75.8695652173913,51.195652173913,83.4782608695652,74.5652173913043
"4996","Metapenaeopsis_toloensis",52.0061728395062,72.1450617283951,64.2746913580247,44.212962962963,74.8456790123457,64.1975308641975
"4997","Metapenaeopsis_velutina",53.8686131386861,75.2554744525548,71.4598540145985,48.1021897810219,79.2700729927007,69.3430656934307
"4998","Metapenaeus_affinis",45.1006711409396,66.1744966442953,59.8657718120805,38.3892617449664,70.7382550335571,57.5838926174497
"4999","Metapenaeus_anchistus",52.018779342723,71.7370892018779,65.1643192488263,44.2253521126761,75.2112676056338,64.5070422535211
"5000","Metapenaeus_demani",48.5294117647059,69.327731092437,60.9243697478992,41.281512605042,72.0588235294118,60.8193277310924
"5001","Metapenaeus_eboracensis",47.9371316306483,68.3693516699411,56.5815324165029,39.6856581532416,67.9764243614931,53.0451866404715
"5002","Metapenaeus_elegans",49.002493765586,68.4538653366584,62.4688279301746,41.0224438902743,72.568578553616,60.0997506234414
"5003","Metapenaeus_ensis",49.3917274939173,68.7347931873479,61.0705596107056,42.4574209245742,73.4793187347932,60.948905109489
"5004","Metapenaeus_intermedius",50.2024291497976,68.1511470985155,61.6734143049933,44.5344129554656,72.0647773279352,59.2442645074224
"5005","Metapenaeus_papuensis",42.4541607898448,66.7136812411848,57.6868829337094,35.8251057827927,68.2651622002821,52.7503526093089
"5006","Metaproto_novaehollandiae",50.9283819628647,73.342175066313,63.9920424403183,44.1644562334218,74.2042440318302,62.5994694960212
"5007","Metavelifer_multiradiatus",65.1245551601424,80.4270462633452,80.2491103202847,53.7366548042705,91.2811387900356,69.5729537366548
"5008","Metaverruca_sculpta",52.0752269779507,74.189364461738,65.6290531776913,45.6549935149157,73.8651102464332,66.4721141374838
"5009","Metopograpsus_thukuhar",52.9871977240398,74.9644381223329,68.2788051209104,46.1593172119488,77.9516358463727,69.0611664295875
"5010","Metrodira_subulata",49.3894165535957,68.1139755766621,61.0583446404342,43.4192672998643,72.5915875169607,58.6160108548168
"5011","Mexichromis_mariei",52.9470529470529,71.028971028971,65.1348651348651,45.1548451548452,74.7252747252747,63.2367632367632
"5012","Micippa_philyra",49.7067448680352,69.208211143695,61.8768328445748,44.2815249266862,75.5131964809384,58.6510263929619
"5013","Micippa_platipes",54.5158665581774,75.9967453213995,69.1619202603743,46.8673718470301,78.3563873067535,67.6973148901546
"5014","Microbrotula_greenfieldi",83.3333333333333,85.1851851851852,85.1851851851852,75.9259259259259,87.037037037037,94.4444444444444
"5015","Microcanthus_strigatus",73.3333333333333,78.5185185185185,71.8518518518519,68.1481481481482,89.6296296296296,80.7407407407407
"5016","Microcosmus_curvus",53.9201183431953,75.9615384615385,68.9349112426035,46.8195266272189,78.9940828402367,69.008875739645
"5017","Microcosmus_exasperatus",54.1277258566978,75.6230529595016,69.0809968847352,46.8847352024922,77.7258566978193,68.2242990654206
"5018","Microcosmus_helleri",54.0080160320641,72.8456913827655,66.6332665330661,45.2905811623246,77.0541082164329,63.627254509018
"5019","Microcystis_sanguinea",56.9131832797428,70.7395498392283,72.9903536977492,50.4823151125402,81.9935691318328,65.2733118971061
"5020","Microdaphne_morrisoni",54.2678151918559,76.1942051683634,69.5379796397807,47.6115896632733,78.0736100234926,68.363351605325
"5021","Microeuraphia_withersi",50.7803121248499,69.6278511404562,63.3853541416567,43.3373349339736,72.9891956782713,59.6638655462185
