"","feature","EM_Feature_CombinedMetric_585","EM_Feature_MHW_585","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"3208","Eustomias_vitiazi",31.6155645856422,39.317818002709,39.7303287772442,30.1256002955301,50.8311784263022,31.4862701637729
"3209","Eustomias_vulgaris",35.3148035436532,35.6799891796849,36.3562588760398,37.9623994048827,48.2619868803679,35.6766078312031
"3210","Eusynstyela_grandis",77.7777777777778,66.6666666666667,100,44.4444444444444,66.6666666666667,55.5555555555556
"3211","Eusynstyela_hartmeyeri",55.0707547169811,57.0165094339623,58.313679245283,50.1768867924528,42.9834905660377,48.5259433962264
"3212","Eusynstyela_latericius",53.6693847294292,56.3380281690141,54.1141586360267,47.2942920681987,42.8465530022239,42.9948109710897
"3213","Eutaeniophorus_festivus",34.9813645698638,38.2786947592607,38.7084505970944,37.2784665703202,45.5807408534266,32.619609036282
"3214","Euterpina_acutifrons",59.8290598290598,56.5052231718898,51.0921177587844,47.7682811016144,46.7236467236467,42.5451092117759
"3215","Euthalenessa_festiva",59.5768374164811,56.2360801781737,48.2182628062361,45.8797327394209,46.2138084632517,41.0913140311804
"3216","Euthynnus_affinis",53.6045314109166,56.1277033985582,56.6941297631308,49.7940267765191,41.6065911431514,46.2409886714727
"3217","Euxanthus_exsculptus",54.6633724521309,56.2693020382952,58.1840642371834,49.4132180358246,43.2365657813465,47.9308214947498
"3218","Euxanthus_huonii",53.6929993577392,55.427103403982,58.1245985870263,49.2614001284522,43.3526011560694,47.4630700064226
"3219","Evermannella_ahlstromi",35.9562109025916,36.277926720286,35.8310991957105,34.2359249329759,59.0840035746202,32.1313672922252
"3220","Evermannella_balbo",100,62.2641509433962,85.8490566037736,92.4528301886792,100,55.6603773584906
"3221","Eviota_afelei",55.4054054054054,53.4181240063593,60.0158982511924,50.2384737678855,42.5278219395866,49.2845786963434
"3222","Eviota_albolineata",56.7928730512249,55.2338530066815,59.4654788418708,49.7401633259094,42.6132145508537,49.8886414253898
"3223","Eviota_asymbasia",45.2054794520548,38.3561643835616,40.1826484018265,65.296803652968,45.2054794520548,39.2694063926941
"3224","Eviota_bipunctata",52.2796352583587,54.5592705167173,55.775075987842,46.2765957446808,43.161094224924,42.2492401215805
"3225","Eviota_cometa",50.4409171075838,55.4673721340388,57.8483245149912,44.1798941798942,44.7089947089947,43.6507936507937
"3226","Eviota_distigma",50.0354861603974,53.3711852377573,58.9070262597587,51.596877217885,43.9318665720369,47.8353442157559
"3227","Eviota_dorsogilva",56.5625,55,49.2708333333333,47.3958333333333,45.7291666666667,41.0416666666667
"3228","Eviota_fallax",63.0272952853598,56.0794044665012,49.7518610421836,48.2630272952854,45.409429280397,40.818858560794
"3229","Eviota_fasciola",44.0528634361233,51.6299559471366,57.0925110132159,48.3700440528634,44.0528634361233,43.4361233480176
"3230","Eviota_herrei",55.9060402684564,57.7852348993289,60,48.3892617449664,43.0201342281879,48.7248322147651
"3231","Eviota_hoesei",52.5220176140913,53.8831064851882,54.2033626901521,46.5972778222578,44.435548438751,41.6333066453163
"3232","Eviota_infulata",47.0071827613727,53.7110933758978,60.415003990423,52.9130087789306,43.974461292897,49.0822027134876
"3233","Eviota_irrasa",47.8476821192053,52.317880794702,56.953642384106,50.6622516556291,40.3973509933775,50.1655629139073
"3234","Eviota_karaspila",45.8677685950413,76.0330578512397,70.2479338842975,42.5619834710744,35.1239669421488,66.9421487603306
"3235","Eviota_lachdeberei",60.575719649562,57.4468085106383,50.1877346683354,47.9349186483104,41.3016270337922,40.0500625782228
"3236","Eviota_lateritea",40.1960784313725,45.0980392156863,82.3529411764706,35.2941176470588,36.2745098039216,34.3137254901961
"3237","Eviota_latifasciata",58.4814216478191,43.9418416801292,43.2956381260097,39.4184168012924,51.6962843295638,36.0258481421648
"3238","Eviota_melasma",49.9648629655657,52.9163738580464,55.1651440618412,47.1539002108222,42.937456078707,42.7969079409698
"3239","Eviota_mimica",46.3203463203463,75.7575757575758,70.5627705627706,42.8571428571429,34.6320346320346,66.6666666666667
"3240","Eviota_minuta",52.0833333333333,43.0555555555556,35.4166666666667,62.5,56.25,34.7222222222222
"3241","Eviota_monostigma",37.9256965944272,60.9907120743034,66.71826625387,42.1052631578947,43.343653250774,47.9876160990712
"3242","Eviota_nebulosa",52.3302263648469,54.7270306258322,55.3262316910786,46.5379494007989,43.6750998668442,43.8748335552596
"3243","Eviota_nigramembrana",59.0361445783133,53.0120481927711,49.2880613362541,48.0832420591457,48.0832420591457,40.197152245345
"3244","Eviota_occasa",63.0733944954128,57.9128440366973,50.1146788990826,50.1146788990826,43.0045871559633,42.4311926605505
"3245","Eviota_pellucida",54.3103448275862,53.3405172413793,48.7068965517241,46.2284482758621,46.4439655172414,37.823275862069
"3246","Eviota_piperata",62.4301675977654,56.145251396648,47.4860335195531,49.7206703910614,41.6201117318436,38.4078212290503
"3247","Eviota_prasina",54.227733934611,56.8771138669673,57.3280721533258,49.8872604284104,42.0518602029312,47.5197294250282
"3248","Eviota_prasites",50.6899055918664,53.522149600581,55.7007988380537,47.276688453159,43.1372549019608,42.7741466957153
"3249","Eviota_punctulata",52.3330283623056,54.2543458371455,50.7776761207685,47.8499542543458,43.9158279963403,41.4455626715462
"3250","Eviota_queenslandica",56.4891846921797,55.9900166389351,51.9966722129784,47.504159733777,47.171381031614,43.8435940099834
"3251","Eviota_randalli",49.1195551436515,57.1825764596849,63.1139944392956,56.3484708063021,38.7395736793327,53.9388322520853
"3252","Eviota_richardi",44.8028673835125,74.910394265233,73.4767025089606,41.2186379928315,35.1254480286738,62.0071684587814
"3253","Eviota_saipanensis",51.4809590973202,54.2313117066291,55.8533145275035,45.8392101551481,43.6530324400564,43.5825105782793
"3254","Eviota_sebreei",54.4764795144158,56.0698027314112,54.7040971168437,47.4203338391502,44.0060698027314,43.6267071320182
"3255","Eviota_shimadai",57.3664825046041,55.8011049723757,51.6574585635359,48.2504604051565,46.0405156537753,42.3572744014733
"3256","Eviota_sigillata",52.9717682020802,54.5319465081724,54.7548291233284,47.0282317979198,43.8335809806835,42.1991084695394
"3257","Eviota_smaragdus",52.2090852520224,54.7604231487243,56.3783447417548,46.73304293715,43.497199751089,44.9284380833852
"3258","Eviota_sparsa",50.2881844380404,52.521613832853,54.0345821325648,46.4697406340058,43.7319884726225,42.1469740634006
"3259","Eviota_spilota",52.9933481152993,55.6541019955654,55.5062823355506,46.1936437546194,43.3850702143385,42.2764227642276
"3260","Eviota_storthynx",54.8646671543526,56.3277249451353,55.4498902706657,47.4762253108998,44.1843452816386,43.8917337234821
"3261","Eviota_teresae",44.6749654218534,54.6334716459198,51.8672199170125,53.6652835408022,43.1535269709544,44.8132780082988
"3262","Eviota_thamani",42.5925925925926,68.8271604938272,78.0864197530864,37.962962962963,34.8765432098765,53.3950617283951
"3263","Eviota_zebrina",53.9114614918132,55.7307459066101,57.9745300181929,50.3335354760461,42.1467556094603,47.4833232261977
"3264","Eviota_zonura",46.6985645933014,50.9090909090909,53.0143540669856,49.9521531100478,46.2200956937799,44.4976076555024
"3265","Evistias_acutirostris",43.3333333333333,83.3333333333333,96.6666666666667,43.3333333333333,53.3333333333333,83.3333333333333
"3266","Evoxymetopon_taeniatus",38.4449244060475,57.6673866090713,64.902807775378,41.3606911447084,43.4125269978402,41.792656587473
"3267","Exallias_brevis",52.7549081697277,54.5915136162128,58.0113996200127,50.2849905003167,43.3185560481317,46.8017732742242
"3268","Excellichlamys_histrionica",35.0785766631382,35.4287110170182,32.3507857666314,31.6260890806938,66.7698070189724,31.5690904649459
"3269","Excellichlamys_spectabilis",54.0217391304348,56.9565217391304,57.554347826087,50.1086956521739,41.6304347826087,47.3913043478261
"3270","Exoclimenella_denticulata",46.417445482866,58.3592938733126,65.9397715472482,50.2596053997923,43.9252336448598,53.1671858774663
"3271","Exoclimenella_maldivensis",51.7354289456451,55.9266535690897,55.2062868369352,46.5618860510805,41.977734119188,42.8290766208251
"3272","Exocoetus_monocirrhus",39.7412450044029,34.8404795773217,34.0682788051209,39.3280498543656,53.9389013073224,35.8870148343833
"3273","Exocoetus_obtusirostris",55,57.1910112359551,59.5505617977528,51.0674157303371,42.0224719101124,49.6629213483146
"3274","Exocoetus_volitans",54.9768518518518,56.712962962963,58.5648148148148,50.2893518518518,43.2291666666667,48.6689814814815
"3275","Exogone_dispar",68.8811188811189,61.8881118881119,73.4265734265734,72.7272727272727,47.5524475524476,77.2727272727273
"3276","Exopalicus_maculatus",47.4311926605505,55.045871559633,62.7522935779817,49.2660550458716,45.1376146788991,49.3577981651376
"3277","Exostoma_ianthinum",43.9522998296423,49.9148211243612,48.0408858603066,50.7666098807496,49.7444633730835,36.2862010221465
"3278","Expanathura_ardea",77.7777777777778,66.6666666666667,100,44.4444444444444,66.6666666666667,55.5555555555556
"3279","Expanathura_collaris",47.3237043330501,52.5913338997451,55.8198810535259,46.9838572642311,42.9906542056075,40.6117247238743
"3280","Exyrias_akihito",58.6239396795476,57.7756833176249,50.3298774740811,47.7851083883129,45.3345900094251,42.6955702167766
"3281","Exyrias_belissimus",53.0483531885074,55.010511562719,54.6601261387526,46.8114926419061,43.9383321653819,43.1674842326559
"3282","Exyrias_puntang",59.2778335005015,57.4724172517553,51.0531594784353,47.1414242728185,46.3390170511535,43.1293881644935
"3283","Facciolella_equatorialis",30.3964757709251,46.2555066079295,64.3171806167401,30.8370044052863,88.9867841409692,32.5991189427313
"3284","Fallax_neocaledonensis",35.3548387096774,59.741935483871,81.0322580645161,32.3870967741935,33.0322580645161,40.3870967741936
"3285","Fallosquilla_fallax",50.7620941020543,54.9370444002651,55.1358515573227,46.5871438038436,41.6169648774023,42.0145791915176
"3286","Fascaplysinopsis_reticulata",51.1836734693878,54.2857142857143,54.2040816326531,47.1020408163265,43.6734693877551,41.3877551020408
"3287","Faughnia_haani",57.2249589490969,54.5977011494253,50.5747126436782,44.6633825944171,47.8653530377668,41.4614121510673
"3288","Faughnia_serenei",56.8327974276527,53.6173633440514,49.6784565916399,45.016077170418,47.7491961414791,40.3536977491961
"3289","Favartia_brevicula",49.6907216494845,53.745704467354,54.8453608247423,46.1168384879725,41.9931271477663,40.7560137457045
"3290","Favartia_rosamiae",52.6244035446489,55.4192229038855,55.8282208588957,46.2849352419905,42.4676209952284,43.2856169052488
"3291","Favia_favus",55.294825511432,56.9193742478941,57.4007220216607,50.5415162454874,42.5992779783394,47.352587244284
"3292","Favia_matthaii",54.4431279620853,56.1018957345972,57.8791469194313,49.8815165876777,43.0687203791469,48.1635071090047
"3293","Favia_speciosa",55.0872968091511,56.8332329921734,57.9771222155328,50.210716435882,42.8055388320289,47.8025285972306
"3294","Favia_stelligera",54.0150202195263,55.8058925476603,58.2900057770075,50.317735413056,42.5187752744079,47.949162333911
"3295","Favites_abdita",51.3000702740689,54.3921293042867,55.5165144061841,47.013352073085,42.3049894588897,42.0238931834153
"3296","Favites_acuticollis",56,52.5405405405405,47.6756756756757,46.8108108108108,47.8918918918919,39.1351351351351
"3297","Favites_complanata",54.7981469225678,55.3937789543349,56.518861681006,50.7610853739246,42.819324950364,46.1945731303772
"3298","Favites_flexuosa",53.0995106035889,54.3230016313214,54.4045676998369,46.2479608482871,44.4535073409462,41.9249592169657
"3299","Favites_russelli",51.4412416851441,53.9541759053954,55.580192165558,46.5631929046563,42.8677014042868,41.6112342941611
"3300","Favonigobius_gymnauchen",71.0069444444444,67.5347222222222,57.8125,52.4305555555556,34.2013888888889,42.1875
"3301","Favonigobius_lateralis",63.1578947368421,52.6315789473684,89.4736842105263,47.3684210526316,52.6315789473684,57.8947368421053
"3302","Favonigobius_melanobranchus",62.122905027933,54.4134078212291,50.8379888268156,47.3743016759777,48.4916201117318,41.340782122905
"3303","Favonigobius_reichei",62.2222222222222,54.7777777777778,50.7777777777778,47.5555555555556,48.5555555555556,41.6666666666667
"3304","Favorinus_japonicus",54.6913580246914,56.5432098765432,57.4691358024691,50.0617283950617,42.5308641975309,47.1604938271605
"3305","Feia_nympha",54.1989279332936,55.8070279928529,58.1893984514592,50.2680166765932,42.9422275163788,48.0047647409172
"3306","Fenneralpheus_chacei",45.863309352518,52.3381294964029,55.3956834532374,48.4712230215827,43.2553956834532,41.8165467625899
"3307","Feresa_attenuata",42.7844538270001,40.8574212406626,40.7744217097903,43.2030601566165,47.0859947313341,42.069936126448
"3308","Ferosagitta_ferox",53.4414945919371,55.8013765978368,57.3746312684366,49.3608652900688,42.1828908554572,46.8534906588004
"3309","Ferosagitta_robusta",53.4152334152334,55.8230958230958,57.2972972972973,49.3857493857494,42.2113022113022,46.7813267813268
"3310","Feroxodon_multistriatus",58.187134502924,51.1695906432749,47.6608187134503,47.8070175438597,49.1228070175439,37.1345029239766
"3311","Ferrocina_multiradiata",39.6468699839486,62.6003210272873,74.7993579454254,38.0417335473515,32.9052969502408,43.6597110754414
"3312","Festucalex_erythraeus",54.1950113378685,57.0294784580499,56.9160997732426,49.7165532879819,42.0634920634921,47.3356009070295
"3313","Festucalex_gibbsi",51.6574585635359,54.51197053407,52.0257826887661,47.5138121546961,45.1197053406998,40.6998158379374
"3314","Festucalex_kulbickii",47.6,53.12,55.28,47.12,42.64,40.48
"3315","Festucalex_wassi",45.2205882352941,61.5808823529412,73.5294117647059,42.6470588235294,36.0294117647059,53.125
"3316","Fibramia_amboinensis",59.2705167173252,56.12968591692,50.354609929078,47.5177304964539,46.8085106382979,41.9452887537994
"3317","Fibramia_lateralis",56.3484708063021,55.2363299351251,55.885078776645,46.1538461538462,43.6515291936979,44.8563484708063
"3318","Fibramia_thermalis",58.0054894784995,55.4437328453797,52.3330283623056,47.483989021043,46.6605672461116,42.451967063129
"3319","Fibularia_ovulum",51.1665762344004,54.4763971785133,54.5306565382529,45.1437873033098,42.2137818773738,41.1285946825828
"3320","Ficus_filosus",53.557765876052,55.7000765110941,55.6235654169855,46.9778117827085,43.3817903596021,42.6931905126243
"3321","Ficus_gracilis",61.5232443125618,58.6547972304649,49.3570722057369,47.8733926805143,45.5984174085064,42.3343224530168
"3322","Ficus_subintermedia",60.7424071991001,55.3430821147357,49.9437570303712,46.681664791901,47.8065241844769,41.7322834645669
"3323","Filellum_serpens",100,33.3333333333333,85.4166666666667,95.8333333333333,100,50
"3324","Filicampus_tigris",85.7142857142857,57.1428571428571,85.7142857142857,57.1428571428571,57.1428571428571,71.4285714285714
"3325","Fimbria_fimbriata",53.8288288288288,56.9256756756757,57.0945945945946,49.8873873873874,41.7792792792793,47.240990990991
"3326","Fimbria_soverbii",60.1472134595163,54.3638275499474,49.9474237644585,48.8958990536278,47.3186119873817,41.5352260778128
"3327","Finella_pupoides",57.1076417419885,55.5464256368118,50.5341002465078,46.5078060805259,46.1791290057519,41.8241577649959
"3328","Fissidentalium_levii",31.6393442622951,53.2786885245902,83.4426229508197,30.4918032786885,33.9344262295082,30.1639344262295
"3329","Fissidentalium_malayanum",45.9274256346364,47.9364584955614,45.9118517364896,41.5511602554119,42.7192026164149,36.2248870892384
"3330","Fissidentalium_profundorum",42.4263038548753,47.0634920634921,45.5102040816327,40.3741496598639,42.6643990929705,34.2290249433107
"3331","Fissidentalium_yokoyamai",57.2058823529412,54.7058823529412,50.5147058823529,44.2647058823529,47.4264705882353,40.2941176470588
"3332","Fistularia_commersonii",53.7250786988457,57.0828961175236,57.6600209863589,50.0524658971668,41.6054564533054,47.4291710388248
"3333","Fistularia_petimba",55.2974504249292,57.0538243626062,56.0906515580737,49.8016997167139,42.4929178470255,46.9688385269122
"3334","Flabellum_aotearoa",35.1224105461394,61.4877589453861,77.8719397363465,36.5348399246704,36.7231638418079,41.2429378531073
"3335","Flabellum_apertum",58.114674441205,60.6413994169096,53.5471331389699,47.7162293488824,38.1924198250729,41.2050534499514
"3336","Flabellum_hoffmeisteri",49.9507389162562,54.4827586206897,55.5665024630542,42.7093596059113,42.512315270936,39.9507389162562
"3337","Flaccisagitta_enflata",52.8246205733558,55.7757166947723,57.3355817875211,47.8077571669477,42.0320404721754,46.4586846543002
"3338","Flaccisagitta_hexaptera",50.4870817450233,54.5955103769589,55.4849639983058,44.4726810673443,42.3972892842016,42.9479034307497
"3339","Flagellostomias_boureei",37.856933450601,38.0797420111404,41.7678100263852,40.1759014951627,44.3564936968631,39.5895631779537
"3340","Foa_fo",51.1440940012369,54.6691403834261,55.2257266542981,46.7532467532467,42.6716141001855,43.9703153988868
"3341","Foa_nivosa",49.5601173020528,54.5454545454545,42.5219941348974,56.5982404692082,49.5601173020528,41.6422287390029
"3342","Fodiator_acutus",53.6523929471033,32.3455326715069,30.182249222107,43.3545710475626,65.8023410875685,53.5783078974663
"3343","Fodiator_rostratus",57.5757575757576,36.3636363636364,37.8787878787879,48.4848484848485,69.6969696969697,46.969696969697
"3344","Forcipiger_flavissimus",53.5987748851455,56.9167942827973,57.784583971414,49.9234303215926,42.0622766717713,47.5752935171006
"3345","Forcipiger_longirostris",52.1025641025641,54.051282051282,56.6666666666667,49.1794871794872,42.6666666666667,45.8461538461538
"3346","Forestiana_depressa",62.0535714285714,56.3392857142857,52.8571428571429,51.25,45.8035714285714,46.4285714285714
"3347","Forskalia_edwardsi",68.5430463576159,59.6026490066225,70.5298013245033,71.8543046357616,47.3509933774834,77.4834437086093
"3348","Fowleria_aurita",56.640625,56.8359375,56.8359375,51.4973958333333,43.0338541666667,47.9166666666667
"3349","Fowleria_flammea",53.030303030303,59.3301435406699,58.5326953748006,42.9824561403509,43.3014354066986,45.3748006379585
"3350","Fowleria_marmorata",52.6548672566372,54.48798988622,57.3957016434892,50.4424778761062,42.6042983565107,46.6498103666245
"3351","Fowleria_punctulata",48.9795918367347,53.6734693877551,58.0272108843537,51.5646258503401,42.3809523809524,47.1428571428571
"3352","Fowleria_vaiulae",54.5292014302741,56.2574493444577,57.8665077473182,50.1787842669845,42.9678188319428,47.7949940405244
"3353","Fowleria_variegata",55.0759878419453,56.7173252279635,57.6899696048632,50.273556231003,42.9179331306991,47.8419452887538
"3354","Fowlerichthys_scriptissimus",51.5482695810565,54.341226472374,54.7055251973285,45.4159077109897,42.8658166363084,41.5300546448087
"3355","Fragum_fragum",54.7181008902077,56.5578635014837,58.1008902077151,50.1483679525223,42.8486646884273,48.0118694362018
"3356","Fragum_hemicardium",54.3147208121827,56.4579808234631,58.0936266215454,50.253807106599,42.7523970671179,48.1105470953187
"3357","Fragum_mundum",52.411575562701,55.4432705558108,58.1534221405604,50.3445107946716,40.973817179605,47.8180983004134
"3358","Fragum_peronatum",54.2347696879643,55.8692421991085,52.3774145616642,45.5423476968796,44.4279346210996,41.9762258543834
"3359","Fragum_scruposum",51.6184971098266,54.2774566473989,53.9884393063584,45.606936416185,42.485549132948,41.0404624277457
"3360","Fragum_unedo",57.3071718538566,57.7131258457375,54.9391069012179,50.6765899864682,42.8281461434371,47.2259810554804
"3361","Freneixicardia_victor",48.8292404340377,52.8840662478584,53.5122786978869,44.6030839520274,42.5471159337521,39.5202741290691
"3362","Frenulina_sanguinolenta",51.2249443207127,52.0839961819917,54.6611517658288,45.7842825326122,40.8526885141584,42.9525930639516
"3363","Frigidocardium_exasperatum",58.9005235602094,55.0610820244328,49.2146596858639,45.8115183246073,47.9930191972077,41.0122164048866
"3364","Frigidocardium_torresi",52.3533204384268,56.4796905222437,55.5770470664088,47.0664087685364,41.8439716312057,42.9400386847195
"3365","Frigidocardium_valdentatum",40.9763313609467,62.2781065088757,74.1124260355029,39.0532544378698,32.396449704142,44.8224852071006
"3366","Fritillaria_formica",49.6984318455971,54.5235223160434,55.3679131483715,46.562123039807,40.8926417370326,41.254523522316
"3367","Fritillaria_haplostoma",51.1728395061728,62.4074074074074,64.2592592592593,54.8765432098765,37.2222222222222,51.1728395061728
"3368","Fromia_indica",56.2152133580705,54.1743970315399,52.0408163265306,47.4953617810761,45.7328385899814,41.6512059369202
"3369","Fromia_milleporella",53.8192419825073,56.8513119533528,56.5014577259475,49.9708454810496,41.4577259475219,46.4723032069971
"3370","Fromia_monilis",57.6200417536534,57.4808629088379,55.3235908141962,50.9394572025052,43.5629784272791,47.5295755045233
"3371","Fromia_pacifica",47.1228615863142,51.6329704510109,56.1430793157076,47.8227060653188,44.0124416796268,43.1570762052877
"3372","Fulvia_aperta",61.6949152542373,54.0112994350282,50.6214689265537,46.6666666666667,48.4745762711864,41.5819209039548
"3373","Fulvia_bullata",58.1260364842454,55.8872305140962,49.5024875621891,46.3515754560531,47.0149253731343,41.6252072968491
"3374","Fulvia_dulcis",43.2692307692308,61.1538461538462,74.4230769230769,40.5769230769231,33.2692307692308,46.5384615384615
"3375","Fulvia_fragiformis",34.5238095238095,62.6190476190476,78.5714285714286,33.3333333333333,30.7142857142857,44.047619047619
"3376","Fulvia_hungerfordi",53.3715012722646,55.7251908396947,53.2442748091603,46.6284987277354,43.3206106870229,42.9389312977099
"3377","Fulvia_lineonotata",44.3259710586443,52.7037319116527,55.4455445544555,47.0677837014471,41.7364813404417,38.7661843107388
"3378","Fulvia_scalata",51.4908256880734,54.3004587155963,54.1857798165138,45.8142201834862,42.4885321100917,41.0550458715596
"3379","Fulvia_subquadrata",48.9003880983182,52.7166882276844,54.2690815006468,45.7956015523933,42.3027166882277,39.0685640362225
"3380","Fulvia_tenuicostata",54.2544229149115,52.0640269587195,47.4304970513901,45.5770850884583,47.5989890480202,38.8374052232519
"3381","Fulvia_undatopicta",53.4263959390863,55.5837563451777,53.8071065989848,45.5583756345178,43.8451776649746,42.258883248731
"3382","Funafutia_levukana",53.2495903877662,55.9257236482796,57.6187875477881,50.5734571272529,41.6712179137084,47.6242490442381
"3383","Funchalia_danae",31.25,34.375,68.75,40.625,62.5,37.5
"3384","Funchalia_taaningi",38.1794809010774,36.3491674828599,38.3080313418217,39.5323212536729,47.7166993143977,37.2796278158668
"3385","Funchalia_villosa",48.1770833333333,50.5208333333333,72.1354166666667,54.6875,40.8854166666667,78.90625
"3386","Fungia_danai",54.2034097589653,56.2610229276896,58.0246913580247,50.2057613168724,41.9165196942975,47.5014697236919
"3387","Fungia_fungites",54.7440699126092,56.6791510611735,57.3033707865169,50,42.5093632958801,47.0037453183521
"3388","Fungia_tenuis",59.8726114649682,56.2898089171974,53.8216560509554,51.3535031847134,45.1433121019108,46.4171974522293
"3389","Fungiacyathus_marenzelleri",45.2413035883615,44.56755003244,43.4945351100464,43.863851874033,44.01357488646,40.6497978739332
"3390","Fungiacyathus_symmetricus",41.5525114155251,48.8584474885845,52.0547945205479,39.7260273972603,65.296803652968,32.4200913242009
"3391","Funiculina_quadrangularis",66.2188099808061,57.8374920025592,66.0268714011516,64.5553422904671,39.3474088291747,74.2162507997441
"3392","Furtipodia_petrosa",52.8132992327366,54.7953964194373,57.4168797953964,46.0358056265985,44.693094629156,46.7391304347826
"3393","Fusigobius_duospilus",51.6047828823159,54.625550660793,55.8212712397734,47.45122718691,42.5424795468848,44.8080553807426
"3394","Fusigobius_gracilis",53.1393568147014,55.2067381316999,55.2833078101072,46.937212863706,43.2618683001531,42.3430321592649
"3395","Fusigobius_humeralis",55.363091272485,55.962691538974,56.4956695536309,50.8327781479014,42.1718854097268,46.3024650233178
"3396","Fusigobius_inframaculatus",54.5987111892209,56.414762741652,58.2308142940832,50.0878734622144,42.8822495606327,48.1546572934974
"3397","Fusigobius_longispinus",52.1739130434783,55.6245686680469,56.0386473429952,46.3768115942029,42.7191166321601,43.064182194617
"3398","Fusigobius_maximus",55.4595443833464,56.7164179104478,55.1453260015711,46.4257659073056,44.6975648075412,43.4406912804399
"3399","Fusigobius_melacron",55.7990867579909,55.3424657534247,52.4200913242009,47.4885844748858,45.1141552511416,42.3744292237443
"3400","Fusigobius_neophytus",54.0655339805825,56.6140776699029,58.4344660194175,49.9393203883495,41.9902912621359,47.6334951456311
"3401","Fusigobius_pallidus",48.722176422094,53.5861500412201,53.9983511953833,47.4031327287716,43.1986809563067,41.2201154163232
"3402","Fusigobius_signipinnis",54.2082738944365,54.7075606276747,54.4935805991441,47.6462196861626,44.5078459343795,43.6519258202568
"3403","Fusinus_colus",60.6694560669456,54.18410041841,50.9414225941423,48.2217573221757,47.1757322175732,41.1087866108787
"3404","Fusinus_forceps",60.8476286579213,55.3985872855701,51.2613521695257,48.5368314833501,47.3259334006055,42.4823410696266
"3405","Fusinus_nicobaricus",54.5296167247387,56.5040650406504,58.246225319396,50.2903600464576,42.1022067363531,47.9094076655052
"3406","Fusinus_undatus",49.8886414253898,53.3778767631774,54.8626577579807,45.5085374907201,43.1328878990349,41.2026726057906
"3407","Fustiaria_caesura",50.5044510385757,53.2344213649852,54.7181008902077,44.272997032641,42.6706231454006,40
"3408","Fustiaria_langfordi",50.3013698630137,53.972602739726,54.5205479452055,44.3287671232877,42.1917808219178,40.4383561643836
"3409","Fustiaria_nipponica",50.2670623145401,54.5994065281899,54.8961424332344,45.7566765578635,41.4836795252225,41.1275964391691
"3410","Gadella_norops",36.6576819407008,62.9380053908356,75.6064690026954,41.2398921832884,35.7142857142857,44.3396226415094
"3411","Gadila_anguidens",59.0979782270607,53.5769828926905,47.8227060653188,43.2348367029549,48.1337480559876,39.8911353032659
"3412","Gadila_cobbi",35.8407079646018,59.8451327433628,70.4646017699115,41.2610619469027,38.9380530973451,42.0353982300885
"3413","Gadila_desaintlaurentae",41.995841995842,50.5197505197505,57.5883575883576,49.2723492723493,40.1247401247401,39.9168399168399
"3414","Gadila_doumenci",45.8347329526369,47.4302989586832,45.4484380248572,41.2159892509237,43.4161907961035,35.757473967081
"3415","Gadila_virginalis",46.2195923734385,45.1347797501644,43.6226166995398,40.7955292570677,47.3701512163051,35.0098619329389
"3416","Gadila_whitneyae",53.2347504621072,52.3105360443623,49.815157116451,46.3031423290203,46.5804066543438,39.0018484288355
"3417","Gadila_zonata",66.7409057164068,51.4476614699332,39.5694135115071,41.8708240534521,44.6176688938382,34.8923533778768
"3418","Gaetanus_miles",60,42.5806451612903,69.0322580645161,61.2903225806452,81.2903225806452,41.2903225806452
"3419","Gaetanus_minor",36.1574921900248,43.49886890014,44.0536464505009,38.8559732844985,40.5957125929118,34.4608424000862
"3420","Gafrarium_dispar",55.2369077306733,56.857855361596,57.7306733167082,50.0623441396509,42.643391521197,47.3815461346633
"3421","Gafrarium_divaricatum",61.7131062951496,55.3147574819401,51.4963880288958,48.6068111455108,47.5748194014448,42.3116615067079
"3422","Gafrarium_pectinatum",55.1537070524412,56.7209162145871,58.1072935503315,50.5726341169379,42.6160337552743,47.7998794454491
"3423","Gafrarium_tumidum",56.4350064350064,56.6924066924067,57.014157014157,51.4800514800515,43.1788931788932,47.9407979407979
"3424","Gaillardiellus_bathus",31.3207547169811,48.6792452830189,81.5094339622642,34.7169811320755,34.7169811320755,31.3207547169811
"3425","Gaillardiellus_rueppelli",55,56.9512195121951,58.1707317073171,50.2439024390244,42.3170731707317,47.5609756097561
"3426","Galathea_albatrossae",54.8722044728435,57.1086261980831,50.0798722044728,48.0830670926518,43.0511182108626,44.0095846645367
"3427","Galathea_anepipoda",58.4496124031008,52.9457364341085,47.3643410852713,43.4883720930233,48.4496124031008,39.7674418604651
"3428","Galathea_balssi",51.7639902676399,54.3795620437956,54.1362530413625,45.7420924574209,42.3357664233577,41.3625304136253
"3429","Galathea_coralliophilus",61.0062893081761,54.8427672955975,49.4339622641509,45.9119496855346,47.1698113207547,40.5031446540881
"3430","Galathea_latirostris",51.8054532056006,53.8688282977156,56.3743551952837,44.7310243183493,42.8887251289609,43.4782608695652
"3431","Galathea_mauritiana",46.6059602649007,53.9735099337748,60.3476821192053,53.3940397350993,43.9569536423841,49.5860927152318
"3432","Galathea_multilineata",63.3295838020248,54.5556805399325,46.9066366704162,45.1068616422947,47.1316085489314,39.7075365579303
