"","feature","MM-NorESM2-MM_Percentile_o2os_585","MM-IPSL-CM6A-LR_Percentile_o2os_585","MM-GFDL-ESM4_Percentile_o2os_585","MM-CMCC-ESM2_Percentile_o2os_585","MM-CanESM5_Percentile_o2os_585"
"1370","Cassis_cornuta",34.2134831460674,33.1910112359551,34.5280898876404,32.5694444444444,32.7191011235955
"1371","Cataetyx_lepidogenys",30.7603092783505,33.8617886178862,34.7348484848485,31,34.4308943089431
"1372","Catapagurus_ensifer",33.0135135135135,33.2972972972973,34.2427884615385,32.4050632911392,33.3918918918919
"1373","Catenella_caespitosa",32.7007299270073,32.7007299270073,33.978102189781,33.9644970414201,33.4782608695652
"1374","Catoptometra_magnifica",34.16,34.86,34.86,34.02,32.4525316455696
"1375","Catoptrus_nitidus",34.279176201373,33.7185354691076,34.5194508009153,32.9301075268817,32.5972540045767
"1376","Caulastrea_furcata",34.1577540106952,32.8475935828877,34.4385026737968,31.6550116550117,31.0377358490566
"1377","Caulerpa_brachypus",34.1025641025641,32.3076923076923,34.6410256410256,31.6056034482759,30.9901800327332
"1378","Caulerpa_cupressoides",34.0120967741936,32.3891129032258,33.9415322580645,31.9726858877086,32.741935483871
"1379","Caulerpa_lentillifera",31.3218390804598,32.379679144385,33.8388625592417,32.1637931034483,33.596256684492
"1380","Caulerpa_mexicana",34.1622340425532,33.2313829787234,33.9760638297872,31.8705882352941,31.3644366197183
"1381","Caulerpa_nummularia",34.2733564013841,34.1522491349481,34.5155709342561,32.6989619377163,33.5294117647059
"1382","Caulerpa_opposita",34.1622340425532,33.3244680851064,34.0691489361702,31.810551558753,31.2279151943463
"1383","Caulerpa_peltata",34.1916859122402,33.3025404157044,34.4341801385681,32.7173913043478,32.6558891454965
"1384","Caulerpa_racemosa",34.1231732776618,32.3695198329854,34.0501043841336,32.2906793048973,32.8079331941545
"1385","Caulerpa_serrulata",34.2535545023697,33.5900473933649,34.0047393364929,32.6271186440678,32.8436018957346
"1386","Caulerpa_sertularioides",34.0354330708661,32.5196850393701,34.1043307086614,32.0570570570571,32.5885826771654
"1387","Caulerpa_taxifolia",34.0928725701944,32.4298056155508,34.0172786177106,32.3563218390805,32.732181425486
"1388","Caulerpa_urvilleana",34.2682926829268,34.5121951219512,33.9024390243902,33.1707317073171,33.1707317073171
"1389","Caulerpa_verticillata",34.1532258064516,33.1182795698925,33.9650537634409,31.8852459016393,31.2326388888889
"1390","Caulerpa_webbiana",34.1907514450867,33.9884393063584,34.2919075144509,33.1791907514451,32.8757225433526
"1391","Caulerpella_ambigua",34.1463414634146,33.5772357723577,33.9566395663957,31.9451371571072,31.2820512820513
"1392","Cavernularia_obesa",33.9855072463768,32.3369565217391,34.7463768115942,32.3539518900344,33.0512249443207
"1393","Cavolinia_gibbosa",31.0824853864473,32.567655336653,31.6053258281013,31.6373579240832,31.4613552717038
"1394","Cavolinia_inflexa",34.1054313099041,34.2172523961661,33.7699680511182,33.2472613458529,31.5894568690096
"1395","Cavolinia_tridentata",30.0295857988166,31.4792899408284,31.3067061143984,30.1676528599606,31.8244575936884
"1396","Cavolinia_uncinata",31.3087365123564,32.7462582666203,31.1381830838844,30.0783153498086,30.0661329620606
"1397","Cavoportunus_dubius",34.4034090909091,34.2045454545455,34.3371212121212,33.7127845884413,32.4147727272727
"1398","Celerina_heffernani",34.1881443298969,33.4664948453608,34.639175257732,32.0957446808511,33.1056701030928
"1399","Cellana_radiata",34.3114754098361,33.9672131147541,34.3114754098361,33.0787589498807,32.7049180327869
"1400","Cellana_rota",34.1425389755011,32.5055679287305,34.3763919821826,32.4832775919732,32.6614699331848
"1401","Cellana_testudinaria",33.0161943319838,33.0161943319838,34.8582995951417,31.7678100263852,34.4331983805668
"1402","Cellana_toreuma",30.0692840646651,31.1622807017544,34.3859649122807,30.7960893854749,34.5394736842105
"1403","Cenometra_bella",32.9742765273312,32.1864951768489,34.5498392282958,31.4840182648402,31.0377358490566
"1404","Centriscus_cristatus",34.2758620689655,34.2758620689655,34.0344827586207,34,35
"1405","Centriscus_scutatus",30.2488687782805,30.7945736434109,33.3173076923077,30.9904534606205,33.9147286821705
"1406","Centroberyx_affinis",35,35,35,35,35
"1407","Centroberyx_druzhinini",34.4238683127572,34.8559670781893,34.7119341563786,33.559670781893,35
"1408","Centrobranchus_nigroocellatus",30.1002830570158,30.0181965224424,30.3069146785281,30.0068742418116,30.0804690659118
"1409","Centroceras_clavulatum",34.177545691906,32.8067885117493,33.9947780678851,31.6666666666667,31.1774744027304
"1410","Centropages_furcatus",32.4184397163121,33.9078014184397,34.6524822695035,32.2695035460993,30.0106382978723
"1411","Centrophorus_atromarginatus",30.7806324110672,33.3934426229508,34.5930232558139,30.8823529411765,34.0819672131148
"1412","Centrophorus_squamosus",34.0819672131148,33.7377049180328,35,32.6666666666667,34.5047169811321
"1413","Centrophorus_uyato",35,35,35,35,35
"1414","Centropyge_abei",33.3333333333333,35,35,35,34.1666666666667
"1415","Centropyge_bicolor",34.1935483870968,32.9838709677419,34.5161290322581,32.2074468085106,32.741935483871
"1416","Centropyge_bispinosa",34.1803278688525,33.7704918032787,34.0983606557377,32.4947368421053,33.1967213114754
"1417","Centropyge_colini",34.0932642487047,34.0932642487047,34.6373056994819,33.9119170984456,32.4611398963731
"1418","Centropyge_deborae",35,35,35,35,35
"1419","Centropyge_ferrugata",32.6954732510288,32.4074074074074,34.7119341563786,31.509186351706,34.5679012345679
"1420","Centropyge_fisheri",34.2273730684327,33.5320088300221,33.9955849889625,32.0610687022901,33.0684326710817
"1421","Centropyge_flavissima",34.1387024608501,33.5906040268456,34.1387024608501,33.4415584415584,32.7293064876957
"1422","Centropyge_heraldi",34.2085427135678,33.856783919598,33.856783919598,33.4170854271357,33.4170854271357
"1423","Centropyge_loriculus",34.375,33.5714285714286,34.0178571428571,33.7096774193548,32.3214285714286
"1424","Centropyge_multicolor",34.3823529411765,33.9705882352941,33.8676470588235,34.6100278551532,31.6029411764706
"1425","Centropyge_multispinis",32.3880597014925,32.2574626865672,34.7388059701493,31.6587112171838,34.0858208955224
"1426","Centropyge_nigriocella",34.1916859122402,33.7875288683603,34.1108545034642,32.135231316726,32.7367205542725
"1427","Centropyge_nox",34.1421568627451,32.3406862745098,34.7426470588235,31.8704379562044,33.0269607843137
"1428","Centropyge_tibicen",33.7066974595843,32.4942263279446,33.8052208835341,32.1558872305141,32.8983833718245
"1429","Centropyge_venusta",30.2745995423341,31.7234042553191,33.8448844884488,31.3793103448276,34.5531914893617
"1430","Centropyge_vrolikii",34.1076487252125,34.2067988668555,34.6033994334278,32.1467391304348,31.6994106090373
"1431","Centroscymnus_coelolepis",30.2340425531915,31.1276595744681,32.3191489361702,31.8723404255319,35
"1432","Cephalodiscus_gracilis",31.1111111111111,32.9830508474576,34.1694915254237,32.0833333333333,33.8135593220339
"1433","Cephalopholis_argus",34.1702586206897,32.4353448275862,34.0948275862069,32.4095394736842,32.7370689655172
"1434","Cephalopholis_aurantia",34.3083003952569,33.8241106719368,33.8932806324111,31.573896353167,31.5686274509804
"1435","Cephalopholis_igarashiensis",34.1358024691358,34.4598765432099,33.7037037037037,33.3233532934132,32.8395061728395
"1436","Cephalopholis_leopardus",34.2156862745098,33.2352941176471,34.6078431372549,31.8764302059497,33.5294117647059
"1437","Cephalopholis_miniata",33.890243902439,32.4390243902439,34.8292682926829,31.4792899408284,31.4728682170543
"1438","Cephalopholis_polleni",34.2081447963801,33.6538461538462,33.9705882352941,31.9852941176471,31.3699690402477
"1439","Cephalopholis_sexmaculata",34.1650099403578,32.6341948310139,34.5129224652087,32.4112426035503,32.5646123260437
"1440","Cephalopholis_sonnerati",34.3181818181818,32.6515151515151,34.469696969697,31.5530303030303,31.1389684813754
"1441","Cephalopholis_spiloparaea",34.1764705882353,33.9294117647059,33.9294117647059,32.6720183486239,33.0235294117647
"1442","Cephalopholis_urodeta",34.2009132420091,32.9223744292237,34.12100456621,31.9298245614035,33.0821917808219
"1443","Cephaloscyllium_sarawakensis",33.6274509803922,32.1511627906977,33.5211267605634,34.1025641025641,33.6274509803922
"1444","Cephaloscyllium_umbratile",34.0223463687151,31.4804469273743,34.608938547486,33.131067961165,34.413407821229
"1445","Cepola_australis",35,35,35,35,35
"1446","Cepola_schlegelii",30.2392947103274,31.0460251046025,33.3922261484099,31.1111111111111,30.5727923627685
"1447","Ceramium_cingulatum",32.6748251748252,32.7972027972028,34.7552447552448,31.8024691358025,31.5432098765432
"1448","Ceratias_uranoscopus",30.245206667309,31.9346757876481,31.0309278350515,31.1186048752288,30.6464977358127
"1449","Ceratobregma_acanthops",34.4776119402985,34.7388059701493,35,34.4776119402985,34.2164179104478
"1450","Ceratobregma_helenae",34.1183879093199,33.7657430730479,33.8539042821159,32.2759433962264,33.2367758186398
"1451","Ceratocymba_leuckarti",34.214953271028,32.5794392523364,33.9532710280374,32.4353448275862,32.6448598130841
"1452","Ceratodictyon_intricatum",34.1463414634146,33.5772357723577,33.9566395663957,31.8811881188119,31.3727272727273
"1453","Ceratonereis_articulata",32.9411764705882,30.8823529411765,30.8823529411765,35,35
"1454","Ceratonereis_tripartita",30,31.8297101449275,33.6915887850467,31.3116591928251,33.731884057971
"1455","Ceratopsion_clavatum",34.2484662576687,32.4233128834356,34.5705521472393,32.4233128834356,33.087044534413
"1456","Ceratopsion_palmatum",34.1638225255973,33.4470989761092,34.7610921501706,33.9249146757679,33.3276450511945
"1457","Ceratoscopelus_townsendi",30.2794615796042,30.5509003387413,31.0500980566946,30.5727402389018,30.3793011231949
"1458","Ceratosoma_trilobatum",30.2083333333333,32.2185430463576,33.7534246575342,31.4779874213836,31.0964083175803
"1459","Cercamia_cladara",34.2391304347826,33.731884057971,33.8586956521739,34.8784722222222,31.3224637681159
"1460","Cercamia_eremia",34.2065491183879,33.8539042821159,34.4710327455919,31.9565217391304,33.1486146095718
"1461","Cerithium_alveolus",34.2964824120603,34.1206030150754,34.2964824120603,33.5929648241206,32.537688442211
"1462","Cerithium_atromarginatum",34.1309255079007,33.4988713318284,33.9729119638826,32.6292335115864,32.6297968397291
"1463","Cerithium_balteatum",34.2200557103064,33.6350974930362,34.6100278551532,31.8259803921569,31.1887477313975
"1464","Cerithium_citrinum",34.2200557103064,34.025069637883,34.8050139275766,32.0231958762887,31.5262172284644
"1465","Cerithium_claviforme",34.280205655527,33.1105398457584,34.280205655527,31.6201716738197,33.0205655526992
"1466","Cerithium_columna",34.1444444444444,32.9,34.5333333333333,32.5760135135135,32.6666666666667
"1467","Cerithium_coralium",30.3591160220994,32.6178010471204,34.6335078534031,31.7981072555205,34.4502617801047
"1468","Cerithium_dialeucum",34.1398865784499,32.4858223062382,33.7314662273476,32.3076923076923,32.6843100189036
"1469","Cerithium_echinatum",34.1501103752759,32.9911699779249,34.2273730684327,32.5945017182131,32.682119205298
"1470","Cerithium_egenum",34.2134831460674,32.7977528089888,34.3707865168539,32.6424870466321,32.6404494382022
"1471","Cerithium_interstriatum",34.1841491841492,33.6130536130536,34.1841491841492,32.6448598130841,32.6340326340326
"1472","Cerithium_lifuense",34.1860465116279,33.28165374677,34.8191214470284,31.6666666666667,31.018675721562
"1473","Cerithium_lissum",30.5378486055777,32.0034246575342,33.8461538461538,31.5450643776824,33.8013698630137
"1474","Cerithium_munitum",34.2065491183879,32.7959697732997,34.647355163728,31.6629711751663,31.1239669421488
"1475","Cerithium_nesioticum",34.1328828828829,33.5810810810811,34.2117117117117,32.6418439716312,32.6351351351351
"1476","Cerithium_nodulosum",34.1791044776119,32.6119402985075,34.5522388059701,32.3990306946688,32.7611940298507
"1477","Cerithium_ophioderma",34.3,33.32,34.37,33.2386363636364,32.48
"1478","Cerithium_pacificum",33.4352941176471,32.8588235294118,34.0560165975104,32.4376039933444,33.2705882352941
"1479","Cerithium_punctatum",34.1916859122402,33.2217090069284,34.3533487297921,32.5226860254083,32.7367205542725
"1480","Cerithium_rostratum",34.2391304347826,33.3091787439614,34.3236714975845,31.9532908704883,33.2246376811594
"1481","Cerithium_salebrosum",34.1686460807601,34.0855106888361,34.3349168646081,33.1791907514451,32.5890736342043
"1482","Cerithium_scabridum",34.228650137741,34.0358126721763,34.6143250688705,32.3218997361478,33.168044077135
"1483","Cerithium_tenellum",34.1393442622951,34.1393442622951,34.4262295081967,32.7213541666667,33.2786885245902
"1484","Cerithium_zebrum",34.1425389755011,33.0512249443207,33.9866369710468,32.6949740034662,32.6614699331848
"1485","Cerithium_zonatum",33.968253968254,32.5396825396825,33.7087378640777,32.2674418604651,32.7777777777778
"1486","Cervicornia_cuspidifera",34.1201117318436,33.8268156424581,34.1201117318436,31.9602977667494,33.0446927374302
"1487","Cervimunida_princeps",34.5394736842105,31.7763157894737,34.5394736842105,32.8370786516854,34.5394736842105
"1488","Cetorhinus_maximus",30.2006688963211,30.0836120401338,30.7859531772575,32.3076923076923,35
"1489","Cetoscarus_ocellatus",34.2183622828784,33.5235732009926,34.4789081885856,31.8888888888889,33.4367245657568
"1490","Cetostoma_regani",30.1303835800808,30.2363728129206,30.6838829071332,30.1774899057873,30.2334286675639
"1491","Chaceon_bicolor",31.5094339622642,32.7380952380952,33.9285714285714,32.2619047619048,33.0952380952381
"1492","Chaenophryne_ramifera",30.013698630137,32.37899543379,30.013698630137,32.2990867579909,30.8926940639269
"1493","Chaetaster_moorei",34.0909090909091,34.3181818181818,35,33.8636363636364,33.4090909090909
"1494","Chaetodon_aureofasciatus",33.5838150289017,33.9884393063584,34.5953757225434,33.559670781893,34.393063583815
"1495","Chaetodon_auriga",34.19624217119,32.4425887265136,34.4885177453027,32.4525316455696,32.8079331941545
"1496","Chaetodon_baronessa",34.0843023255814,33.7790697674419,34.796511627907,31.7625,31.5981308411215
"1497","Chaetodon_bennetti",34.1504854368932,34.1504854368932,34.0655339805825,32.5786163522013,32.7912621359223
"1498","Chaetodon_citrinellus",34.1504854368932,33.8956310679612,33.8956310679612,32.5757575757576,33.131067961165
"1499","Chaetodon_collare",30.4791666666667,31.9622641509434,34.7358490566038,31.4336492890995,34.0754716981132
"1500","Chaetodon_decussatus",30.3595505617978,31.4285714285714,33.6581469648562,31.2468827930175,34.1428571428571
"1501","Chaetodon_ephippium",34.2027334851936,33.0068337129841,33.9635535307517,32.3425925925926,32.8473804100228
"1502","Chaetodon_flavirostris",34.3636363636364,34.5757575757576,33.5151515151515,34.792899408284,32.2424242424242
"1503","Chaetodon_guentheri",33.3928571428571,33.3928571428571,34.4431818181818,32.5181818181818,33.2142857142857
"1504","Chaetodon_kleinii",34.2521367521367,33.1303418803419,34.4764957264957,32.5922818791946,32.7564102564103
"1505","Chaetodon_lineolatus",34.1938579654511,32.447216890595,33.8486842105263,32.3737373737374,32.6487523992322
"1506","Chaetodon_lunula",34.1398865784499,32.4196597353497,34.007561436673,32.4390243902439,32.6843100189036
"1507","Chaetodon_lunulatus",34.1935483870968,33.1451612903226,34.1129032258064,32.2718631178707,32.8225806451613
"1508","Chaetodon_melannotus",34.125,33.0113636363636,34.6818181818182,32.5945017182131,32.6931818181818
"1509","Chaetodon_mertensii",34.1425389755011,33.9866369710468,33.9866369710468,33.8910891089109,32.4276169265033
"1510","Chaetodon_meyeri",34.1346153846154,33.8461538461538,34.6153846153846,31.9239904988124,33.2692307692308
"1511","Chaetodon_ornatissimus",34.2256637168142,33.2190265486726,34.1482300884956,32.4780316344464,32.8318584070796
"1512","Chaetodon_oxycephalus",33.2894736842105,33.5526315789474,34.7368421052632,31.6666666666667,34.3421052631579
"1513","Chaetodon_pelewensis",34.1167192429022,34.3375394321767,34.006309148265,34.6111111111111,32.7917981072555
"1514","Chaetodon_plebeius",34.3034825870647,33.6069651741293,34.5646766169154,32.6624548736462,32.4751243781095
"1515","Chaetodon_punctatofasciatus",34.1984732824427,33.7531806615776,34.4656488549618,31.9883720930233,33.1297709923664
"1516","Chaetodon_quadrimaculatus",34.1554959785523,34.0616621983914,34.0616621983914,33.9140811455847,32.8418230563003
"1517","Chaetodon_rafflesii",34.220297029703,33.2673267326733,34.480198019802,32.0351239669421,33.2673267326733
"1518","Chaetodon_reticulatus",34.1046511627907,34.1046511627907,34.1046511627907,33.4752475247525,32.6395348837209
"1519","Chaetodon_semeion",34.1545893719807,33.8164251207729,34.0700483091787,32,33.2246376811594
"1520","Chaetodon_speculum",34.0277777777778,32.7638888888889,34.6111111111111,31.5,31.2279151943463
"1521","Chaetodon_trifascialis",34.2222222222222,33.358024691358,34.3086419753086,31.9733924611973,31.5114379084967
"1522","Chaetodon_ulietensis",34.1626794258373,34.1626794258373,34.078947368421,33.4285714285714,32.5717703349282
"1523","Chaetodon_unimaculatus",34.2045454545455,33.5681818181818,34.0454545454545,32.4557956777996,32.9318181818182
"1524","Chaetodon_vagabundus",34.1463414634146,32.7494456762749,34.5343680709534,32.4117647058823,32.6718403547672
"1525","Chaetodon_xanthurus",32.2549019607843,30.7107843137255,34.656862745098,30.6101694915254,34.656862745098
"1526","Chaetodontoplus_conspicillatus",35,34.5569620253165,35,35,33.6708860759494
"1527","Chaetodontoplus_melanosoma",30.3333333333333,31.4678899082569,33.7272727272727,30.7446808510638,34.6788990825688
"1528","Chaetodontoplus_personifer",33.8255033557047,34.0604026845638,35,34.2349726775956,34.5302013422819
"1529","Chaetopterus_variopedatus",34.375,32.625,34.75,32.4290484140234,32.1875
"1530","Chalixodytes_tauensis",34.2677824267782,35,33.6820083682008,33.6820083682008,32.8033472803347
"1531","Chama_asperella",34.1938579654511,32.6487523992322,34.126679462572,32.4779411764706,32.6487523992322
"1532","Chama_brassica",31.1550888529887,32.244094488189,33.7066974595843,32.1699669966997,33.6220472440945
"1533","Chama_croceata",33.5314685314685,32.8787878787879,33.9791666666667,32.2986577181208,33.2051282051282
"1534","Chama_fibula",34.0168539325843,34.0168539325843,34.6067415730337,33.4269662921348,32.247191011236
"1535","Chama_lazarus",33.7155963302752,32.5382262996942,34.5718654434251,31.5833333333333,31.3815789473684
"1536","Chama_limbula",34.1828793774319,32.5486381322957,34.3871595330739,32.4226804123711,32.6167315175097
"1537","Chama_pacifica",34.1269841269841,32.6190476190476,34.5238095238095,32.4491525423729,32.6190476190476
"1538","Chama_sinuosa",34.2222222222222,33.1851851851852,33.8765432098765,31.8181818181818,31.0855263157895
"1539","Champia_parvula",34.1710526315789,33.25,33.9868421052632,31.9212962962963,31.2869565217391
"1540","Champsodon_atridorsalis",33.9766081871345,33.1578947368421,34.5906432748538,34.2222222222222,33.9766081871345
"1541","Champsodon_capensis",32.4158031088083,33.7797147385103,34.5562599049128,33.391442155309,30.0079239302694
"1542","Champsodon_longipinnis",31.1139332365747,31.2917271407837,32.4854862119013,30.6736816642477,31.0208030962748
"1543","Champsodon_nudivittis",31.2179846700318,31.3292204150308,32.3303421200224,30.73378201533,30.2299495232754
"1544","Champsodon_sagittus",33.920704845815,33.7665198237885,34.6916299559471,34.2768595041322,32.6872246696035
"1545","Champsodon_vorax",33.6244541484716,33.7772925764192,34.6943231441048,33.3386075949367,34.5414847161572
"1546","Channomuraena_vittata",33.5348837209302,33.2093023255814,33.2093023255814,33.7931034482759,32.7209302325581
"1547","Chanos_chanos",34.12100456621,32.7625570776256,34.6803652968037,32.3076923076923,32.7625570776256
"1548","Charonia_lampas",35,35,33.5416666666667,35,35
"1549","Charonia_tritonis",34.2239467849224,32.8270509977827,34.2239467849224,32.6785714285714,32.6718403547672
"1550","Charybdis_annulata",30.4929577464789,32.4264705882353,33.4225352112676,34.2391304347826,33.695652173913
"1551","Charybdis_erythrodactyla",34.2328767123288,33.8493150684931,34.3287671232877,31.8987341772152,33.8493150684931
"1552","Charybdis_feriatus",30.438829787234,30.7205240174672,32.8947368421053,30.5779569892473,34.235807860262
"1553","Charybdis_hawaiensis",34.4545454545455,34.1818181818182,34.2727272727273,33.0769230769231,33
"1554","Charybdis_hellerii",30.1216814159292,30.9923664122137,33.025078369906,31.1202830188679,33.7977099236641
"1555","Charybdis_natator",30.3789731051345,31.3235294117647,33.2685512367491,30.9791122715405,34.2647058823529
"1556","Charybdis_obtusifrons",34.2570754716981,33.6792452830189,34.0094339622641,32.6404494382022,32.7712264150943
"1557","Charybdis_orientalis",32.2549019607843,31.5686274509804,34.4281045751634,31.3925438596491,31.0167910447761
"1558","Chauliodus_sloani",30.1925044173719,31.9306240119037,30.8467404445271,30.9216032735051,30.6547010136706
"1559","Chaunacops_spinosus",32.3936170212766,33.1382978723404,30.9042553191489,35,35
"1560","Chaunax_breviradius",34.2670157068063,34.9083769633508,35,32.5314861460957,32.6271186440678
"1561","Cheilinus_chlorourus",34.2099322799097,32.9458239277652,34.5259593679458,32.3076923076923,32.7878103837472
"1562","Cheilinus_fasciatus",34.1442542787286,32.4327628361858,34.6577017114914,31.4556962025316,31.0742496050553
"1563","Cheilinus_oxycephalus",34.1745283018868,33.7617924528302,34.0919811320755,32.2,33.0188679245283
"1564","Cheilinus_trilobatus",34.21875,32.8125,34.53125,32.5343642611684,32.734375
"1565","Cheilinus_undulatus",34.2354368932039,32.3665048543689,34.5752427184466,31.3917525773196,31.1472868217054
"1566","Cheilio_inermis",34.1630434782609,32.7173913043478,34.2391304347826,32.5459098497496,32.7173913043478
"1567","Cheilodactylus_francisi",35,35,33.25,35,35
"1568","Cheilodactylus_vittatus",35,35,34.1358024691358,34.1358024691358,31.9753086419753
"1569","Cheilodipterus_alleni",32.3185483870968,32.1774193548387,34.7177419354839,31.5789473684211,34.4354838709677
"1570","Cheilodipterus_artus",34.2723492723493,33.2536382536383,34.4906444906445,32.1931260229133,32.6715176715177
"1571","Cheilodipterus_isostigmus",33.2086614173228,32.7952755905512,34.0140845070422,31.1440677966102,33.8976377952756
"1572","Cheilodipterus_macrodon",34.2424242424242,32.5,34.3939393939394,32.516501650165,32.7272727272727
"1573","Cheilodipterus_parazonatus",33.1439393939394,32.6136363636364,34.469696969697,30.2272727272727,35
"1574","Cheilodipterus_quinquelineatus",34.155701754386,32.5438596491228,34.3859649122807,32.5,32.6973684210526
"1575","Cheilodipterus_singapurensis",33.0081300813008,32.5813008130081,34.0759075907591,31.3661202185792,34.4308943089431
"1576","Cheilopogon_abei",32.72030651341,33.2567049808429,34.463601532567,31.8346253229974,34.0613026819923
"1577","Cheilopogon_arcticeps",32.6482213438735,32.9249011857708,34.4466403162055,31.8346253229974,34.4466403162055
"1578","Cheilopogon_atrisignis",30.0955201069825,31.7738083866654,31.0316171554112,31.2054637501194,30.6906103734836
"1579","Cheilopogon_cyanopterus",30.1358267716535,30.8202099737533,31.0728346456693,30.0393700787402,30.0623359580052
"1580","Cheilopogon_dorsomacula",33.7377049180328,32.8196721311475,34.5409836065574,31.8719806763285,33.9672131147541
"1581","Cheilopogon_furcatus",30.3088509053985,30.593162971738,30.7827043492977,30.1785412083263,30.2525808089355
"1582","Cheilopogon_hubbsi",34.2857142857143,31.9375,34.047619047619,34.4198895027624,31.6666666666667
"1583","Cheilopogon_intermedius",34.2147435897436,34.1025641025641,34.3269230769231,33.3529411764706,33.4294871794872
"1584","Cheilopogon_katoptron",30.0966183574879,32.1581196581197,33.90625,31.5188172043011,34.5512820512821
"1585","Cheilopogon_nigricans",31.3438520130577,30.170837867247,32.3264417845484,30.6887921653972,30.6507072905332
"1586","Cheilopogon_rapanouiensis",34.7058823529412,34.4117647058823,32.3529411764706,35,31.4705882352941
"1587","Cheilopogon_spilonotopterus",31.0670978172999,30.784155214228,31.8781999461062,32.1045540285637,30.0013473457289
"1588","Cheilopogon_spilopterus",34.1004672897196,33.1191588785047,34.5093457943925,32.6292335115864,32.7102803738318
"1589","Cheilopogon_suttoni",34.1067285382831,33.1322505800464,34.5127610208817,32.646017699115,32.7262180974478
"1590","Cheilopogon_unicolor",34.1646778042959,34.4988066825776,33.9140811455847,32.7373737373737,32.8281622911695
"1591","Cheiloprion_labiatus",33.4558823529412,33.9705882352941,34.656862745098,32.2133757961783,34.4852941176471
"1592","Chelarctus_aureus",34.2045454545455,34.6022727272727,34.8011363636364,31.8329466357309,33.1107954545455
"1593","Chelarctus_cultrifer",31.025641025641,33.6720867208672,34.7154471544715,34.1463414634146,33.6720867208672
"1594","Chelidonichthys_kumu",32.5390625,31.7333333333333,35,32.5294117647059,30.7142857142857
"1595","Chelidonura_amoena",30.7222222222222,33.4731543624161,34.1222570532915,34.1778523489933,33.5906040268456
"1596","Chelidonura_electra",33.9393939393939,33.6212121212121,34.5757575757576,31.8670076726343,31.650390625
"1597","Chelidonura_hirundinina",34.141689373297,34.0463215258856,34.141689373297,31.8987341772152,31.5
"1598","Chelidonura_tsurugensis",34.2584745762712,33.6652542372881,34.7033898305085,31.7003367003367,31.2655086848635
"1599","Chelidoperca_hirundinacea",32.7510040160643,32.3293172690763,34.718875502008,31.0185185185185,34.578313253012
"1600","Chelidoperca_lecromi",34.4214876033058,35,35,34.4214876033058,31.8181818181818
"1601","Chelidoperca_margaritifera",34.3017456359102,33.5162094763092,34.6508728179551,31.3457076566125,31.5640599001664
"1602","Chelidoperca_pleurospilus",34.3777777777778,33.7555555555556,34.6888888888889,31.6290983606557,31.5210843373494
"1603","Chelidoperca_tosaensis",30.4223433242507,31.8181818181818,34.3083003952569,30.296875,34.4976076555024
"1604","Chelmon_rostratus",30.3280542986425,31.4574898785425,33.5275080906149,31.1306532663317,34.1497975708502
"1605","Chelonaplysilla_aurea",34.1923076923077,33.6538461538462,34.4615384615385,33.6538461538462,33.1578947368421
"1606","Chelonaplysilla_erecta",34.1151685393258,33.4269662921348,34.0168539325843,31.8098958333333,31.4473684210526
"1607","Chelonia_mydas",34.1009174311927,32.2385321100917,33.9082568807339,32.2406639004149,32.6880733944954
"1608","Chelonibia_caretta",34.2708333333333,33.3796296296296,33.9467592592593,32.3712446351931,31.4285714285714
"1609","Chelonibia_patula",34.2775229357798,33.1536697247706,34.3577981651376,31.7323651452282,31.1111111111111
"1610","Chelonibia_testudinaria",34.2725173210162,33.2217090069284,33.9491916859122,32.089552238806,31.2928348909657
"1611","Chelophyes_appendiculata",34.3820224719101,33.0898876404494,33.876404494382,32.2175732217573,31.9101123595506
"1612","Chelophyes_contorta",30.9782608695652,32.1621621621622,33.6568848758465,32.2382397572079,33.7100737100737
"1613","Chelycypraea_testudinaria",34.214463840399,33.3416458852868,34.6508728179551,31.7983367983368,32.5561097256858
"1614","Chelyonotus_nigra",34.2,34.2,34.3,32.8370786516854,31.9322709163347
"1615","Cheramus_propinquus",34.3586387434555,34.7251308900523,34.7251308900523,33.2591623036649,32.7094240837696
"1616","Cheroscorpaena_tridactyla",30.9166666666667,33.0674846625767,34.5705521472393,31.2551440329218,35
"1617","Chicomurex_superbus",34.3269230769231,33.1303418803419,34.7008547008547,31.3513513513513,31.1393323657475
"1618","Chicoreus_aculeatus",33.7801608579088,32.0911528150134,34.8123324396783,31.3118279569892,31.241610738255
"1619","Chicoreus_axicornis",30.3968253968254,31.4738805970149,33.328025477707,31.0407239819004,34.0858208955224
"1620","Chicoreus_banksii",33.8976377952756,32.244094488189,34.8162729658793,31.3793103448276,31.2334437086093
"1621","Chicoreus_brunneus",34.0300230946882,32.7367205542725,34.5150115473441,32.4006908462867,32.7367205542725
"1622","Chicoreus_capucinus",30.1032110091743,31.095041322314,33.3986928104575,31.1898734177215,34.1322314049587
"1623","Chicoreus_microphyllus",34.0168539325843,32.7387640449438,34.6067415730337,31.6550116550117,31.1524822695035
"1624","Chicoreus_nobilis",34.2260442260442,32.7641277641278,34.6560196560197,31.3714902807775,31.1111111111111
"1625","Chicoreus_palmarosae",33.7861271676301,32.6734104046243,34.5953757225434,31.6550116550117,31.4492753623188
"1626","Chicoreus_ramosus",34.0829694323144,32.4781659388646,34.5414847161572,32.2593800978793,32.7838427947598
