"","feature","EM_ClimatePriorityArea_o2os_585","EM_ClimatePriorityArea_phos_585","EM_ClimatePriorityArea_tos_585","EM_ClimatePriorityArea_CombinedMetric_585","EM_ClimatePriorityArea_MHW_585","EM_ClimatePriorityArea_velocity_585"
"5341","Nassarius_comptus",42.5023877745941,36.5807067812799,38.9684813753582,36.7717287488061,38.9684813753582,36.7717287488061
"5342","Nassarius_concinnus",40.4240282685512,35.3356890459364,37.5265017667845,35.8303886925795,37.243816254417,37.5265017667845
"5343","Nassarius_conoidalis",40.5701754385965,35.672514619883,38.8157894736842,36.3304093567251,37.8654970760234,38.1578947368421
"5344","Nassarius_coronatus",41.6050686378036,36.4308342133052,38.6483632523759,37.2756071805702,38.8595564941922,35.5860612460401
"5345","Nassarius_crematus",41.497975708502,34.2611336032389,37.0445344129555,39.5242914979757,36.9939271255061,36.4878542510121
"5346","Nassarius_crenoliratus",39.8998330550918,35.4757929883139,37.7295492487479,35.559265442404,37.228714524207,37.9799666110184
"5347","Nassarius_delicatus",38.3469843633656,35.6664184661206,35.740878629933,33.9538346984363,34.9962769918094,36.1876396128071
"5348","Nassarius_distortus",40.3355215171408,35.3756382202772,37.345003646973,35.5944566010212,37.490882567469,37.636761487965
"5349","Nassarius_dorsatus",40.1433691756272,35.1254480286738,37.5149342891278,36.6786140979689,37.5149342891278,34.647550776583
"5350","Nassarius_ecstilbus",37.976437976438,35.2737352737353,35.4816354816355,34.4421344421344,35.966735966736,35.966735966736
"5351","Nassarius_elegans",38.8392857142857,35.9375,36.0863095238095,34.5238095238095,35.7886904761905,36.4583333333333
"5352","Nassarius_elegantissimus",39.8406374501992,35.4581673306773,36.6533864541833,37.8486055776892,37.7158034528552,34.3957503320053
"5353","Nassarius_eximius",39.4070860448301,35.4302241503977,37.0932754880694,35.7917570498915,37.237888647867,37.3101952277657
"5354","Nassarius_fretorum",39.3132445690259,36.0896986685354,36.5802382620883,35.3889278206027,37.3510861948143,36.9306236860547
"5355","Nassarius_gaudiosus",39.8923444976077,35.8253588516746,37.9186602870813,37.6794258373206,37.8588516746411,37.7392344497608
"5356","Nassarius_glans",42.7190332326284,35.3474320241692,37.8851963746224,40.4229607250755,37.3413897280967,37.2205438066465
"5357","Nassarius_graniferus",39.3150684931507,36.5068493150685,37.0547945205479,34.7945205479452,37.3287671232877,37.6027397260274
"5358","Nassarius_limnaeiformis",39.9523431294678,35.0277998411438,37.648927720413,35.9809372517871,37.648927720413,38.1254964257347
"5359","Nassarius_luridus",40.7322654462243,35.6216628527841,37.9099923722349,36.231884057971,37.8337147215866,38.2913806254767
"5360","Nassarius_margaritiferus",37.5729288214702,33.8389731621937,36.8728121353559,37.6896149358226,37.5729288214702,34.7724620770128
"5361","Nassarius_multipunctatus",37.6376988984088,34.4553243574051,35.2509179926561,35.1897184822521,36.5361077111383,37.1481028151775
"5362","Nassarius_olivaceus",39.3525179856115,35.6115107913669,37.2661870503597,36.1151079136691,37.6258992805755,37.4820143884892
"5363","Nassarius_oneratus",35.8811040339703,33.1210191082803,36.7303609341826,32.2717622080679,33.5456475583864,41.4012738853503
"5364","Nassarius_papillosus",41.8095801301005,35.2454169130692,37.1969248965109,40.0354819633353,37.1377882909521,37.1377882909521
"5365","Nassarius_pauperus",40.3111739745403,35.4314002828854,37.4115983026874,35.7142857142857,37.1287128712871,37.6237623762376
"5366","Nassarius_pullus",41.0112359550562,35.5056179775281,37.752808988764,36.8539325842697,37.6404494382022,34.7191011235955
"5367","Nassarius_quadrasi",40.1011560693642,35.4046242774566,37.4277456647399,35.621387283237,37.5,37.5
"5368","Nassarius_reeveanus",39.0113560454242,34.7361389445558,36.7401469605878,35.1369405477622,36.4729458917836,36.6065464261857
"5369","Nassarius_scalaris",39.0143737166324,35.523613963039,37.8507871321013,36.4134154688569,37.6454483230664,37.5770020533881
"5370","Nassarius_silvardi",40.0422237860662,35.6790992258973,37.7902885292048,36.1717100633357,37.649542575651,37.4384236453202
"5371","Nassarius_siquijorensis",40.7329105003524,35.6589147286822,38.6187455954898,36.3636363636364,37.7730796335447,37.7730796335447
"5372","Nassarius_spiratus",45,50,45,45,45,45
"5373","Nassarius_splendidulus",39.3175074183976,35.5341246290801,36.4243323442137,35.1632047477745,36.2759643916914,36.4243323442137
"5374","Nassarius_troendleorum",34.8051948051948,34.2857142857143,37.4025974025974,32.4675324675325,33.5064935064935,41.038961038961
"5375","Nassarius_venustus",39.9325084364454,35.7705286839145,37.007874015748,36.5579302587177,37.3453318335208,35.2080989876265
"5376","Natatolana_albicaudata",39.4321766561514,34.1324921135647,36.8454258675079,35.583596214511,37.2870662460568,37.4132492113565
"5377","Natatolana_amplocula",40.2319357716325,35.771632471008,36.8421052631579,35.5932203389831,35.8608385370205,36.6636931311329
"5378","Natatolana_bulba",34.7222222222222,52.7777777777778,40.2777777777778,38.8888888888889,41.6666666666667,47.2222222222222
"5379","Natatolana_californiensis",33.0769230769231,40,42.3076923076923,32.3076923076923,38.4615384615385,38.4615384615385
"5380","Natatolana_carlenae",36.4406779661017,43.2203389830509,38.9830508474576,44.9152542372881,40.6779661016949,36.4406779661017
"5381","Natatolana_variguberna",36.9649805447471,34.6303501945525,32.0363164721141,34.1115434500649,34.5006485084306,31.7769130998703
"5382","Natatolana_wowine",34.0909090909091,56.8181818181818,47.7272727272727,45.4545454545455,36.3636363636364,52.2727272727273
"5383","Natica_alapapilionis",39.8172323759791,34.8563968668407,38.2506527415144,35.9660574412533,37.2715404699739,37.6631853785901
"5384","Natica_arachnoidea",40.4025880661395,35.6578001437815,38.3896477354421,36.1610352264558,37.8145219266715,37.8864126527678
"5385","Natica_fasciata",42.2875131164743,35.3620146904512,40.2938090241343,37.0409233997901,39.0346274921301,38.090241343127
"5386","Natica_lineata",41.8762088974855,35.7833655705996,39.5551257253385,37.2340425531915,38.394584139265,35.2998065764023
"5387","Natica_onca",39.968152866242,35.6687898089172,37.0222929936306,35.3503184713376,37.7388535031847,37.5
"5388","Natica_orientalis",39.4759087066779,36.9399830938292,36.9399830938292,34.9112426035503,36.2637362637363,37.6162299239222
"5389","Natica_stellata",42.6095820591233,36.3914373088685,39.1437308868502,37.2069317023445,39.0417940876657,35.7798165137615
"5390","Natica_violacea",39.4074074074074,35.3333333333333,36.4444444444444,35.037037037037,36.5925925925926,36.8148148148148
"5391","Natica_vitellus",42.2110552763819,35.8793969849246,39.4974874371859,37.7889447236181,38.894472361809,35.4773869346734
"5392","Naucrates_ductor",41.5758176412289,34.4400396432111,37.4132804757185,40.0396432111001,36.9672943508424,36.9672943508424
"5393","Nausithoe_atlantica",57.0048309178744,39.6135265700483,42.9951690821256,59.1787439613527,40.8212560386473,40.8212560386473
"5394","Nausithoe_punctata",36.9573874950219,33.452807646356,35.5635205097571,34.8864994026284,36.0812425328554,36.2405416168857
"5395","Nausitora_aurita",40.3441682600382,35.3728489483748,41.6826003824092,34.6080305927342,35.5640535372849,44.359464627151
"5396","Nausitora_dunlopi",42.3300970873786,36.6990291262136,40,37.5728155339806,39.5145631067961,36.504854368932
"5397","Neamia_articycla",41.2536443148688,39.5043731778426,38.0466472303207,36.0058309037901,37.9008746355685,35.131195335277
"5398","Neamia_octospina",39.4884092725819,35.5715427657874,38.0495603517186,35.8113509192646,37.6498800959233,38.0495603517186
"5399","Neanthes_caudata",44.9310624493106,36.4963503649635,39.0105433901054,42.9845904298459,38.1995133819951,38.1184103811841
"5400","Neanthes_unifasciata",42.1911421911422,34.6153846153846,37.0629370629371,40.9090909090909,37.0629370629371,36.7715617715618
"5401","Neaxius_acanthus",39.7735314932767,35.3857041755131,37.5088464260439,35.7395612172682,37.1549893842887,37.4380750176929
"5402","Nebrius_ferrugineus",41.9245920090039,34.8339898705684,37.7039954980304,39.786156443444,36.8598761958357,36.2971299943725
"5403","Nectamia_bandanensis",39.2805755395683,36.1151079136691,36.9064748201439,34.4604316546763,36.9784172661871,36.8345323741007
"5404","Nectamia_fusca",39.9726214921287,35.523613963039,37.9876796714579,35.5920602327173,37.7138945927447,37.9876796714579
"5405","Nectamia_luxuria",39.4716981132076,36.4528301886793,37.5094339622641,34.0377358490566,36.9811320754717,38.2641509433962
"5406","Nectamia_savayensis",42.3190111830489,35.3148911124191,37.6692171865803,40.3766921718658,37.3160682754561,37.021777516186
"5407","Nectamia_viria",39.6211523283346,35.6748224151539,37.6479873717443,35.3591160220994,37.2533543804262,37.9636937647987
"5408","Neenchelys_similis",36.2330407023144,31.2849162011173,34.5570630486832,37.1907422186752,37.7494014365523,35.1157222665603
"5409","Negaprion_acutidens",42.1394799054374,34.8108747044917,37.7659574468085,40.3664302600473,37.3522458628842,36.9385342789598
"5410","Nellia_oculata",36.4057239057239,33.8383838383838,34.8484848484849,34.006734006734,34.8905723905724,36.1952861952862
"5411","Nemanthus_annamensis",41.9968304278922,40.4120443740095,38.8272583201268,34.5483359746434,38.9857369255151,37.0839936608558
"5412","Nemateleotris_decora",40.8980582524272,34.9514563106796,36.1650485436893,38.9563106796116,36.7718446601942,35.8616504854369
"5413","Nemateleotris_helfrichi",40.7147862648914,35.5991590749825,34.7582340574632,37.6313945339874,35.6692361597757,35.0385423966363
"5414","Nemateleotris_magnifica",38.8822115384615,35.5769230769231,37.8004807692308,34.9759615384615,37.6802884615385,37.7403846153846
"5415","Nematobrachion_flexipes",33.7209302325581,47.6744186046512,40.6976744186046,36.046511627907,39.5348837209302,48.8372093023256
"5416","Nematocarcinus_agassizii",32.6086956521739,38.4057971014493,38.4057971014493,42.7536231884058,39.1304347826087,31.8840579710145
"5417","Nematocarcinus_gracilis",36.7337164750958,32.5431034482759,34.5306513409962,36.5181992337165,34.0756704980843,34.3869731800766
"5418","Nematonereis_hebes",42.7340608845491,35.2096496266513,37.79437105112,39.8047099368179,37.2199885123492,37.5071797817346
"5419","Nematopagurus_alcocki",40.9360580092287,36.5853658536585,36.5853658536585,39.6176664469347,35.0692155570204,37.3764007910349
"5420","Nematopagurus_gardineri",38.5153308230231,34.3733189887036,36.256051640667,35.5567509413663,36.256051640667,37.3856912318451
"5421","Nematopagurus_kosiensis",39.7260273972603,36.0415682569674,36.136041568257,39.0647142182333,35.8526216343883,37.5531412376004
"5422","Nematopagurus_richeri",40.5432595573441,34.7082494969819,36.8209255533199,40.2414486921529,37.2233400402414,37.7766599597586
"5423","Nematopagurus_spinulosensoris",39.5930024991075,34.5947875758658,35.6301320956801,37.9507318814709,36.0942520528383,37.2367011781507
"5424","Nematoscelis_atlantica",100,50,50,100,100,100
"5425","Nematoscelis_gracilis",40,46.1538461538462,43.8461538461538,40,50,46.9230769230769
"5426","Nematoscelis_microps",38.2729805013928,35.7103064066852,35.3760445682451,33.5376044568245,34.3175487465181,38.1615598885794
"5427","Nematoscelis_tenella",100,50,50,100,100,100
"5428","Nembrotha_kubaryana",42.1698113207547,36.4150943396226,37.9245283018868,36.5094339622641,38.5849056603774,37.1698113207547
"5429","Nembrotha_lineolata",42.4787133396405,36.3292336802271,38.4105960264901,37.1807000946074,39.2620624408704,37.0860927152318
"5430","Nemichthys_curvirostris",30.4808383460069,30.2727651042258,30.4770551961563,30.5640676427193,30.4505731472024,30.3030303030303
"5431","Nemichthys_scolopaceus",31.6790587954254,32.4345307414375,31.0967780465227,32.2016184418764,30.1113798560721,30.0934635253367
"5432","Nemipterus_vitiensis",48.6725663716814,30.5309734513274,47.3451327433628,34.9557522123894,40.7079646017699,46.9026548672566
"5433","Nemipterus_zysron",41.8118466898955,35.6271777003484,39.3728222996516,37.3693379790941,39.5470383275261,35.6271777003484
"5434","Nemocardium_bechei",43.5763888888889,36.8055555555556,37.8472222222222,35.4166666666667,36.8055555555556,39.5833333333333
"5435","Neoacasta_glans",40.713536201469,35.8866736621196,37.0409233997901,36.3064008394544,37.9853095487933,34.4176285414481
"5436","Neoacasta_laevigata",43.1372549019608,36.3321799307958,40.7151095732411,37.60092272203,40.1384083044983,37.9469434832757
"5437","Neoalpheopsis_euryone",43.5483870967742,35.752688172043,37.3655913978495,42.741935483871,38.0824372759857,35.84229390681
"5438","Neoanchistus_cardiodytes",40.3430275913497,35.4213273676361,37.5838926174497,35.4213273676361,36.9873228933632,37.8821774794929
"5439","Neoaploactis_tridorsalis",39.0584132519616,37.6634699215344,37.1403661726242,35.1351351351351,36.617262423714,37.9250217959895
"5440","Neobythites_macrops",40.7643312101911,34.7929936305732,38.6942675159236,37.6592356687898,40.0477707006369,37.2611464968153
"5441","Neobythites_malayanus",38.4790874524715,34.0684410646388,35.8174904942966,34.7528517110266,35.2091254752852,36.5019011406844
"5442","Neobythites_purus",37.6450116009281,36.1368909512761,35.7888631090487,34.9767981438515,35.3248259860789,38.0510440835267
"5443","Neobythites_stelliferoides",57.0754716981132,33.4905660377358,33.0188679245283,75.9433962264151,32.0754716981132,32.0754716981132
"5444","Neobythites_unimaculatus",37.9495437466452,34.621578099839,37.4664519592056,36.8223295759528,37.788513150832,39.2377885131508
"5445","Neocalanus_gracilis",100,50,50,100,100,100
"5446","Neocallichirus_jousseaumei",42.0172910662824,35.2737752161383,37.2910662824208,39.9423631123919,37.1181556195965,36.4841498559078
"5447","Neocancilla_papilio",39.900426742532,35.0640113798009,37.624466571835,35.7752489331437,37.126600284495,37.2688477951636
"5448","Neocentropogon_aeglefinus",39.4736842105263,36.1842105263158,35.4166666666667,36.8421052631579,38.4868421052632,34.2105263157895
"5449","Neoceratias_spinifer",35.7087827426811,35.2850539291217,34.3220338983051,33.5901386748844,34.8228043143297,37.0570107858243
"5450","Neocirrhites_armatus",42.2712933753943,36.6719242902208,37.9337539432177,41.0883280757098,36.198738170347,38.4069400630915
"5451","Neocoronida_martensi",35.9133126934984,43.343653250774,35.6037151702786,34.3653250773994,36.2229102167183,33.7461300309598
"5452","Neodexiospira_pseudocorrugata",43.5695538057743,37.5328083989501,42.7821522309711,36.2204724409449,39.6325459317585,48.0314960629921
"5453","Neoferdina_cumingi",42.0245398773006,35.4601226993865,36.5644171779141,39.4478527607362,36.7484662576687,36.3803680981595
"5454","Neoferdina_offreti",43.4963579604579,36.732570239334,37.1488033298647,42.0395421436004,35.5879292403746,35.0676378772112
"5455","Neofibularia_hartmani",40.4135338345865,37.0300751879699,41.3533834586466,34.3984962406015,35.9022556390977,43.421052631579
"5456","Neoglyphidodon_carlsoni",44.8979591836735,37.2448979591837,42.3469387755102,35.7142857142857,42.8571428571429,48.469387755102
"5457","Neoglyphidodon_oxyodon",42.4010217113665,34.610472541507,40.6130268199234,38.3141762452107,38.9527458492976,37.6756066411239
"5458","Neoglyphidodon_polyacanthus",45.5197132616487,36.5591397849462,43.010752688172,37.2759856630824,40.5017921146953,46.9534050179211
"5459","Neogoneplax_renoculis",38.9513108614232,34.1359015516319,37.3996789727127,36.0620652755484,37.3996789727127,38.2022471910112
"5460","Neoliomera_insularis",42.2105263157895,35.5789473684211,35.6842105263158,42.6315789473684,36.6315789473684,33.8947368421053
"5461","Neoliomera_pubescens",39.2156862745098,35.8543417366947,37.9551820728291,35.2240896358543,38.2352941176471,38.8655462184874
"5462","Neoliomera_richtersi",46.6777408637874,33.7209302325581,38.3720930232558,43.1893687707641,35.7142857142857,36.5448504983389
"5463","Neolithodes_nipponensis",38.5463984425698,33.3549643088903,36.9240752757949,36.59961064244,38.6761842959117,35.7560025957171
"5464","Neomerinthe_amplisquamiceps",40.1041666666667,37.6302083333333,37.6302083333333,35.8072916666667,38.0208333333333,36.1979166666667
"5465","Neomerinthe_erostris",37.7510040160643,33.9357429718875,37.2991967871486,36.2449799196787,36.8473895582329,37.5
"5466","Neomerinthe_pallidimacula",34.4827586206897,40.8045977011494,35.0574712643678,34.4827586206897,33.6206896551724,32.4712643678161
"5467","Neomerinthe_procurva",37.5985977212971,34.0052585451358,35.3637160385627,35.4513584574934,36.7659947414549,36.897458369851
"5468","Neomeris_annulata",39.8167723749119,34.954193093728,37.5616631430585,35.5179704016913,36.9978858350951,37.0683579985906
"5469","Neomyxus_leuciscus",44.6327683615819,37.6647834274953,39.3596986817326,42.4670433145009,38.0414312617702,39.7363465160075
"5470","Neonesthes_capensis",34.2150537634409,31.5913978494624,35.0967741935484,33.5627240143369,30.9247311827957,32.1075268817204
"5471","Neoniphon_argenteus",39.3959731543624,35.9060402684564,37.3154362416107,34.8322147651007,37.9865771812081,38.1879194630872
"5472","Neoniphon_aurolineatus",40.6183368869936,34.5415778251599,35.501066098081,38.9125799573561,36.1407249466951,35.6609808102345
"5473","Neoniphon_opercularis",39.7049390635022,35.7280307889673,36.433611289288,37.6523412443874,37.5881975625401,36.9467607440667
"5474","Neoniphon_sammara",42.0576596947428,35.1045788581119,37.5353306953081,39.8530243075184,37.0265686828717,36.8004522328999
"5475","Neopalicus_simulus",59.4059405940594,35.6435643564356,38.6138613861386,60.0660066006601,40.9240924092409,40.2640264026403
"5476","Neopetrolisthes_maculatus",41.0979228486647,35.6824925816024,36.5727002967359,39.9851632047478,38.1305637982196,36.8694362017804
"5477","Neopetrosia_carbonaria",39.2984967788117,34.8604151753758,38.2963493199714,35.7909806728704,36.6499642090193,37.4373657838225
"5478","Neopetrosia_exigua",42.0055710306407,34.4846796657382,37.1030640668524,39.6100278551532,36.991643454039,36.7130919220056
"5479","Neopomacentrus_anabatoides",40.9854423292273,36.0582306830907,37.7379619260918,37.0660694288914,38.0739081746921,35.2743561030235
"5480","Neopomacentrus_azysron",39.4628099173554,35.9504132231405,36.5702479338843,35.6404958677686,36.9834710743802,36.3636363636364
"5481","Neopomacentrus_bankieri",41.2213740458015,36.2050163576881,38.7131952017448,37.4045801526718,38.495092693566,35.1145038167939
"5482","Neopomacentrus_cyanomos",42.5298804780876,36.4541832669323,40.0398406374502,37.4501992031873,39.4422310756972,35.7569721115538
"5483","Neopomacentrus_filamentosus",40.5034324942792,35.6979405034325,37.2997711670481,36.7276887871854,37.6430205949657,34.5537757437071
"5484","Neopomacentrus_metallicus",44.2708333333333,36.4583333333333,40.3645833333333,32.8125,40.3645833333333,46.3541666666667
"5485","Neopomacentrus_nemurus",38.9830508474576,35.824345146379,36.286594761171,34.8998459167951,36.8258859784284,37.0570107858243
"5486","Neopomacentrus_taeniurus",43.2203389830509,36.9249394673123,41.2832929782082,37.8934624697337,40.1937046004843,37.8934624697337
"5487","Neopomacentrus_violascens",40.4063205417607,35.7411587659895,38.6756960120391,35.81640331076,37.6222723852521,38.2994732881866
"5488","Neopycnodonte_cochlear",38.1443298969072,32.6526566217288,34.238699444885,37.0340999206979,34.1990483743061,34.5360824742268
"5489","Neosarmatium_smithi",41.8410041841004,36.1924686192469,38.7029288702929,37.4476987447699,38.3891213389121,35.7740585774059
"5490","Neoschrammeniella_fulvodesmus",37.6271186440678,30.5084745762712,30.8474576271186,33.2203389830508,32.8813559322034,31.5254237288136
"5491","Neoscombrops_pacificus",37.6722090261283,35.0118764845606,36.6270783847981,35.2019002375297,37.8622327790974,38.1947743467933
"5492","Neosebastes_entaxis",45.0207468879668,35.6846473029046,41.701244813278,39.2116182572614,39.6265560165975,41.701244813278
"5493","Neosebastes_johnsoni",66.6666666666667,44.4444444444444,71.1111111111111,48.8888888888889,60,51.1111111111111
"5494","Neosynchiropus_ocellatus",37.1220020855057,36.0792492179353,33.9937434827946,36.1835245046924,35.9749739311783,33.4723670490094
"5495","Neotrapezium_sublaevigatum",42.2222222222222,34.6031746031746,37.2486772486772,42.2222222222222,37.3544973544974,34.6031746031746
"5496","Neotrevathana_elongatum",45.0413223140496,35.5371900826446,39.1528925619835,45.1446280991736,39.6694214876033,37.5
"5497","Neotrygon_kuhlii",41.2830188679245,35.4716981132075,38.7169811320755,37.3584905660377,38.9433962264151,36.8301886792453
"5498","Nepanthia_briareus",38.0772855796418,38.2657869934025,35.9095193213949,32.799245994345,35.4382657869934,38.4542884071631
"5499","Nepanthia_fisheri",37.6199616122841,38.2917466410749,36.084452975048,33.8771593090211,35.8925143953935,39.7312859884837
"5500","Nephasoma_capilleforme",32.9355608591885,32.8878281622912,31.9331742243437,31.4081145584726,35.035799522673,31.5990453460621
"5501","Nephasoma_cutleri",31.6739747227238,32.0221820995615,31.4031467629611,31.4031467629611,31.7900438483363,31.6352850141862
"5502","Nephasoma_pellucidum",41.5964303420922,34.407535944472,36.7873078829945,39.5637084779375,36.8368864650471,36.291522062469
"5503","Nephtheis_fascicularis",42.6298157453936,36.2646566164154,37.4371859296482,40.536013400335,38.358458961474,37.0184254606365
"5504","Nephtys_incisa",73.015873015873,31.7460317460317,36.5079365079365,73.8095238095238,38.8888888888889,35.7142857142857
"5505","Nephtys_simoni",60.2888086642599,38.2671480144404,37.5451263537906,68.2310469314079,38.2671480144404,35.3790613718412
"5506","Nephtys_squamosa",59.9303135888502,38.3275261324042,36.5853658536585,66.2020905923345,37.2822299651568,35.8885017421603
"5507","Neptunus_hastatoides",40.2072538860104,34.1968911917098,37.8238341968912,36.4766839378238,37.720207253886,33.6787564766839
"5508","Nereiphylla_castanea",45.1963241436926,37.5104427736007,38.9306599832916,42.3558897243108,38.3458646616541,40.3508771929825
"5509","Nereis_anomala",39.2028985507246,35.2898550724638,36.8115942028986,35.0724637681159,36.7391304347826,36.9565217391304
"5510","Nereis_callaona",57.7669902912621,33.495145631068,33.9805825242718,72.8155339805825,32.0388349514563,32.5242718446602
"5511","Nereis_denhamensis",42.1775898520085,36.6807610993657,38.3720930232558,36.4693446088795,39.1120507399577,36.1522198731501
"5512","Nereis_jacksoni",41.832229580574,34.6026490066225,37.9139072847682,39.3487858719647,37.4724061810155,37.5275938189845
"5513","Nereis_mirabilis",41.7357656163626,34.9917081260365,37.8109452736318,39.9668325041459,37.0923161967938,36.4842454394693
"5514","Nereis_persica",42.5276752767528,36.7158671586716,39.6678966789668,36.7158671586716,38.7453874538745,42.0664206642066
"5515","Nereis_trifasciata",46.5299684542587,39.1167192429022,40.5362776025237,39.1167192429022,39.7476340694006,41.6403785488959
"5516","Neripteron_bensoni",42.1516754850088,35.1557907113463,37.5661375661376,40.0940623162845,37.1546149323927,37.037037037037
"5517","Nerita_albicilla",42.5692695214106,35.3274559193955,37.9093198992443,40.6171284634761,37.8463476070529,37.4055415617128
"5518","Nerita_chamaeleon",41.2751677852349,35.4586129753915,37.5838926174497,36.6890380313199,37.9194630872483,34.8993288590604
"5519","Nerita_chameleon",42.4633431085044,35.1906158357771,37.7126099706745,40.2932551319648,37.3607038123167,36.950146627566
"5520","Nerita_costata",42.4557752341311,36.108220603538,38.6056191467222,37.1488033298647,38.9177939646202,35.9001040582726
"5521","Nerita_insculpta",40.2421652421652,35.1851851851852,37.6068376068376,35.7549857549858,37.1082621082621,37.4643874643875
"5522","Nerita_litterata",40.4836193447738,35.6474258970359,37.7535101404056,35.9594383775351,37.98751950078,37.9095163806552
"5523","Nerita_picea",41.5061295971979,39.5796847635727,40.4553415061296,33.0998248686515,40.630472854641,46.584938704028
"5524","Nerita_planospira",44.2009132420091,35.0684931506849,38.9954337899543,43.4703196347032,38.6301369863014,37.8995433789954
"5525","Nerita_plicata",41.6053921568627,35.171568627451,37.5,40.0735294117647,37.3161764705882,37.3774509803922
"5526","Nerita_polita",42.6180514046623,35.1464435146443,37.7166766288105,40.3466826060968,37.2384937238494,36.9396294082487
"5527","Nerita_reticulata",41.6769420468557,34.8951911220715,38.4710234278668,37.9778051787916,38.5943279901356,35.6350184956843
"5528","Nerita_scabricosta",40.6693711967546,34.8884381338742,40.1622718052738,37.9310344827586,39.7565922920893,38.2352941176471
"5529","Nerita_squamulata",42.7467300832342,35.1367419738407,38.1688466111772,40.5469678953627,37.217598097503,37.0392390011891
"5530","Nerita_undata",44.9236298292902,35.759209344115,39.5327942497754,43.3063791554358,38.3647798742138,38.0952380952381
"5531","Neritina_turrita",42.4633431085044,35.1906158357771,37.7126099706745,40.2932551319648,37.3607038123167,36.950146627566
"5532","Neritina_violacea",40.1972872996301,35.1418002466091,37.8545006165228,37.11467324291,37.731196054254,34.8951911220715
"5533","Neritopsis_radula",40.0990099009901,35.7054455445545,37.4381188118812,37.1287128712871,37.6237623762376,37.8094059405941
"5534","Nesiarchus_nasutus",37.6229034123771,33.3718912666281,35.3961827646038,37.7385772122614,35.5118565644881,36.0034702139965
"5535","Nesiocypraea_lisetae",37.3590982286634,36.8760064412238,36.7149758454106,33.8969404186795,34.9436392914654,39.3719806763285
"5536","Nessorhamphus_ingolfianus",31.9669526533206,31.5856371147124,31.8080711789005,31.9351763584366,32.8884652049571,30.9818875119161
"5537","Nettastoma_parviceps",42.7777777777778,37.2839506172839,36.5432098765432,41.1728395061728,37.5925925925926,41.7283950617284
"5538","Neverita_albumen",39.8121387283237,35.3323699421965,37.7890173410405,36.0549132947977,37.4277456647399,36.7774566473988
"5539","Neverita_peselephanti",39.8126463700234,35.480093676815,36.768149882904,35.9484777517564,37.0023419203747,34.192037470726
"5540","Nicolea_chilensis",38.1818181818182,41.8181818181818,36.3636363636364,45.4545454545455,40,38.1818181818182
"5541","Nicolea_gracilibranchis",40.735183795949,35.4838709677419,38.7096774193548,36.384096024006,37.7344336084021,37.8094523630908
"5542","Nikoides_danae",41.0832232496698,35.4029062087186,36.4597093791281,39.6961690885073,36.5257595772787,36.4597093791281
"5543","Niobafia_erosa",38.961038961039,37.2294372294372,37.0562770562771,33.9393939393939,36.7965367965368,37.4891774891775
"5544","Niphates_erecta",39.3474088291747,34.1650671785029,37.3000639795265,35.1887396033269,36.468330134357,36.6602687140115
"5545","Nobia_grandis",40.3314917127072,35.4281767955801,38.4668508287293,36.4640883977901,37.3618784530387,37.3618784530387
"5546","Nodilittorina_pyramidalis",42.3215573179524,35.6164383561644,37.9235760634463,41.6005767844268,37.6351838500361,36.986301369863
"5547","Nodipecten_subnodosus",35.5449206003916,40.7874700891886,31.7598433761149,41.4400696106156,31.2377637589732,32.8040026103981
"5548","Nomeus_gronovii",38.6571719226857,34.3167175313666,36.0461173279078,38.6910817226178,36.3513055272974,36.7921329264157
"5549","Norfolkia_brachylepis",38.1784728610856,35.2345906163753,35.9705611775529,35.5105795768169,36.8905243790248,34.7746090156394
"5550","Norfolkia_squamiceps",46.7866323907455,41.3881748071979,39.8457583547558,35.4755784061697,40.3598971722365,46.0154241645244
"5551","Norfolkia_thomasi",42.5330812854442,38.0907372400756,36.2948960302458,40.6427221172023,36.8620037807183,40.2646502835539
"5552","Notacanthus_chemnitzii",53.8461538461538,92.3076923076923,76.9230769230769,61.5384615384615,30.7692307692308,76.9230769230769
"5553","Notadusta_katsuae",47.0149253731343,35.0746268656716,40.2985074626866,40.1119402985075,44.589552238806,41.4179104477612
"5554","Notadusta_martini",39.1495601173021,35.5571847507331,36.2903225806452,35.0439882697947,36.6568914956012,36.6568914956012
"5555","Notarchus_indicus",42.8929242329368,35.4414527238572,37.0695053224796,40.1377582968065,37.5078271759549,37.132122730119
"5556","Notaulax_phaeotaenia",41.544885177453,36.9519832985386,37.3695198329854,35.6993736951983,38.1002087682672,36.2212943632568
"5557","Notocochlis_gualteriana",43.251349730054,35.2729454109178,38.2123575284943,40.6718656268746,37.5524895020996,36.8926214757049
"5558","Notolychnus_valdiviae",31.7609758458783,30.4370976329929,31.8916694902948,31.5649353792536,30.5774722881069,30.9114671571712
"5559","Notomastus_hemipodus",44.9854651162791,36.5552325581395,38.6627906976744,41.5697674418605,37.5,39.4622093023256
"5560","Notomastus_latericeus",39.5888244596732,39.6415392725356,38.165524512388,37.0057986294149,38.4818133895625,39.7996837111228
"5561","Notomyrtea_vincentia",35.7357357357357,36.3363363363363,38.1381381381381,32.1321321321321,32.7327327327327,46.5465465465465
"5562","Notopharyngoides_aruensis",41.3120567375887,36.1702127659575,38.031914893617,36.7021276595745,38.4751773049645,36.8794326241135
