"","feature","EM_ClimatePriorityArea_CombinedMetric_585","EM_ClimatePriorityArea_MHW_585","EM_ClimatePriorityArea_velocity_585"
"4136","Hygophum_proximum",32.0355540410064,30.4055205316068,30.0988243312319
"4137","Hygophum_reinhardtii",31.7738840008973,30.7469903541786,31.3775828119937
"4138","Hymedesmia_parvispicula",48.6486486486487,70.2702702702703,56.7567567567568
"4139","Hymeniacidon_agminata",32.7787021630616,38.7687188019967,37.7703826955075
"4140","Hymeniacidon_heliophila",34.84375,36.328125,37.421875
"4141","Hymenocephalus_barbatulus",30.3212851405622,37.14859437751,35.7429718875502
"4142","Hymenocephalus_striatulus",40,90,75
"4143","Hymenocera_picta",40.5693950177936,37.4258600237248,37.0699881376038
"4144","Hymenopenaeus_equalis",35.9477124183007,35.3563647681295,36.1033302209773
"4145","Hyotissa_hyotis",40.4832056570418,37.4779021803182,36.7707719505009
"4146","Hyperhalosydna_striata",35.2405721716515,36.4109232769831,36.8660598179454
"4147","Hyperioides_longipes",34.1269841269841,34.3253968253968,39.8809523809524
"4148","Hyperoglyphe_japonica",43.3962264150943,71.6981132075472,67.9245283018868
"4149","Hyperoodon_planifrons",30.8139534883721,33.1395348837209,30.2325581395349
"4150","Hypnea_boergesenii",37.9057591623037,38.6387434554974,36.020942408377
"4151","Hypnea_musciformis",39.8492191707054,37.1028540656974,36.2412493268713
"4152","Hypnea_pannosa",40.534262485482,37.6887340301974,36.8176538908246
"4153","Hypnea_valentiae",40.587219343696,37.5935521013241,36.7299942429476
"4154","Hypoatherina_barnesi",35.4474370112945,38.4013900955691,37.9669852302346
"4155","Hypoatherina_ovalaua",34.2831700801425,36.8655387355298,37.39982190561
"4156","Hypoatherina_temminckii",41.5266106442577,37.1148459383754,37.4649859943978
"4157","Hypoatherina_tropicalis",34.4964314036479,36.2410785091197,36.9547977795401
"4158","Hypoatherina_valenciennei",37.424789410349,37.5451263537906,34.5367027677497
"4159","Hypodistoma_deerratum",33.9285714285714,34.4387755102041,32.3979591836735
"4160","Hypogaleus_hyugaensis",38.2252559726962,39.8464163822526,35.9215017064846
"4161","Hyporhamphus_acutus",40.8245755860954,37.9951495553759,39.2077607113985
"4162","Hyporhamphus_affinis",40.2882205513784,37.468671679198,37.0927318295739
"4163","Hyporhamphus_balinensis",41.1070110701107,37.6383763837638,35.9409594095941
"4164","Hyporhamphus_dussumieri",39.7286821705426,38.2428940568475,37.7260981912145
"4165","Hyporthodus_octofasciatus",40.5993233446109,37.2160463992267,37.7960367327211
"4166","Hypothalassia_armata",35.860349127182,36.6583541147132,37.3067331670823
"4167","Hypseleotris_cyprinoides",35.5673523556735,36.6290643662906,37.2926343729263
"4168","Hypseleotris_guentheri",36.2331838565022,37.9372197309417,36.4125560538117
"4169","Hypselodoris_infucata",36.2452107279694,37.7777777777778,38.1609195402299
"4170","Hypselodoris_nigrostriata",37.2641509433962,38.9937106918239,35.7704402515723
"4171","Hypsicomus_phaeotenia",42.4212598425197,36.5157480314961,33.2677165354331
"4172","Hyrtios_erectus",39.7479954180985,36.9988545246277,36.7124856815578
"4173","Hyrtios_reticulatus",33.1288343558282,36.0940695296524,38.9570552147239
"4174","Ianthella_basta",35.6687898089172,36.7303609341826,33.5456475583864
"4175","Iasis_cylindrica",30.945558739255,31.5988538681948,31.5300859598854
"4176","Ibacus_pubescens",36.9017632241814,38.5390428211587,39.168765743073
"4177","Ibla_cumingi",37.7597109304426,39.2953929539295,36.9467028003613
"4178","Icelopagurus_crosnieri",38.7872954764196,33.8306063522618,36.5255052935515
"4179","Icelopagurus_undulatus",34.5351043643264,36.2428842504744,45.3510436432638
"4180","Ichthyapus_vulturis",38.6798272671191,35.71869216533,36.3355953115361
"4181","Ichthyococcus_elongatus",47.9381443298969,47.9381443298969,54.639175257732
"4182","Ichthyococcus_intermedius",30.612314748263,31.0504158537838,31.2386624225622
"4183","Ichthyococcus_ovatus",33.049632682315,30.0424057815206,30.0424057815206
"4184","Ichthyscopus_sannio",35.2941176470588,35.2941176470588,41.1764705882353
"4185","Icilius_caledoniana",36.9774919614148,38.9067524115756,49.5176848874598
"4186","Idiacanthus_antrostomus",31.786941580756,35.7388316151203,31.9587628865979
"4187","Idiacanthus_fasciola",30.0408812796664,30.6664471698631,30.0353938595769
"4188","Idiellana_pristis",35.968992248062,38.5271317829457,35.6589147286822
"4189","Idiolychnus_urolampus",53.3799533799534,41.025641025641,42.1911421911422
"4190","Ilisha_filigera",37.007874015748,38.4842519685039,34.9409448818898
"4191","Ilyograpsus_paludicola",36.6591928251121,38.0044843049327,35.2017937219731
"4192","Imbricaria_conovula",34.5628415300546,37.431693989071,38.6612021857923
"4193","Imbricaria_conularis",35.2170916609235,37.0778773259821,37.0778773259821
"4194","Imbricaria_olivaeformis",35.4978354978355,36.7243867243867,37.4458874458874
"4195","Imbricaria_punctata",40.0828892835998,37.2409709887507,37.00414446418
"4196","Imbricaria_vanikoroensis",35.5205599300088,36.832895888014,35.0831146106737
"4197","Indomitrella_conspersa",33.5350043215212,35.2636127917027,37.7700950734659
"4198","Indopacetus_pacificus",30.8536693322317,30.5379326625159,30.2930154327363
"4199","Indothais_lacera",36.7541766109785,37.5894988066826,34.6062052505967
"4200","Inegocia_japonica",36.2380446333688,37.0882040382572,33.6875664187035
"4201","Inermonephtys_inermis",35.3703703703704,36.4197530864198,36.8518518518519
"4202","Inferiolabiata_lowei",35.7271095152603,39.6768402154399,45.9605026929982
"4203","Iniistius_baldwini",38.798955613577,36.7624020887728,36.710182767624
"4204","Iniistius_celebicus",34.2245989304813,39.0374331550802,40.9625668449198
"4205","Iniistius_melanopus",35.5311355311355,37.2161172161172,36.996336996337
"4206","Iniistius_pavo",39.8710370768404,37.2917786136486,36.7006985491671
"4207","Iniistius_pentadactylus",40.4526987811956,37.5507835171213,36.8543238537435
"4208","Inimicus_caledonicus",34.8466257668712,35.0920245398773,33.4969325153374
"4209","Inimicus_didactylus",35.0902527075812,37.1841155234657,37.3285198555957
"4210","Inioteuthis_maculosa",35.8208955223881,38.5425812115891,34.7673397717296
"4211","Iotrochota_baculifera",37.0033112582781,38.7417218543046,36.1754966887417
"4212","Iotrochota_birotulata",34.5539280958722,36.1517976031957,36.1517976031957
"4213","Iotyrris_cingulifera",35.6887937187723,37.4018558172734,37.5446109921485
"4214","Iphiculus_spongiosus",37.1747211895911,38.5687732342007,34.1078066914498
"4215","Iracundus_signifer",39.9544678429141,37.4501992031873,37.7916903813318
"4216","Iravadia_quadrasi",37.4476987447699,38.1799163179916,36.4016736401674
"4217","Ircinia_irregularis",34.5757335448057,35.7652656621729,36.7168913560666
"4218","Ircinia_ramosa",34.9593495934959,36.8176538908246,36.0046457607433
"4219","Irus_macrophyllus",36.2920544022906,38.0100214745884,37.7236936292054
"4220","Isabella_mirabilis",32.9479768786127,32.9479768786127,47.9768786127168
"4221","Isaurus_tuberculatus",34.5425867507886,35.3312302839117,36.98738170347
"4222","Ischnopontonia_lophos",36.5878725590956,39.4655704008222,36.382322713258
"4223","Isistius_brasiliensis",32.1789009442896,30.2280905868665,30.2767932032793
"4224","Iso_hawaiiensis",33.4841628959276,39.5927601809955,44.3438914027149
"4225","Iso_rhothophilus",36.6336633663366,39.7139713971397,38.1738173817382
"4226","Isognomon_anomioides",39.7550111358575,38.195991091314,37.8619153674833
"4227","Isognomon_ephippium",41.6038382453735,37.1487320082248,36.1206305688828
"4228","Isognomon_incisum",32.8502415458937,37.9227053140097,44.6859903381643
"4229","Isognomon_isognomum",41.2474849094567,37.0221327967807,37.290409121395
"4230","Isognomon_legumen",42.5653594771242,37.5,35.1307189542484
"4231","Isognomon_perna",40.2001177163037,37.3749264273102,36.9040612124779
"4232","Isolda_pulchella",34.9871134020619,36.340206185567,36.6623711340206
"4233","Isopora_brueggemanni",36.1610968294773,37.7892030848329,37.3607540702656
"4234","Isopora_cuneata",35.5874316939891,37.7049180327869,38.0464480874317
"4235","Isopora_palifera",35.6002775850104,38.0985426786954,38.0985426786954
"4236","Isops_perarmata",36.2992922143579,37.7148634984833,33.164812942366
"4237","Issena_pacifica",43.8344594594595,37.9222972972973,33.6993243243243
"4238","Istiblennius_bellus",36.3179916317992,39.8326359832636,39.581589958159
"4239","Istiblennius_dussumieri",37.6705141657922,39.5592864637985,38.8247639034628
"4240","Istiblennius_edentulus",41.2344057780696,37.5574523965857,37.2291529875246
"4241","Istiblennius_lineatus",42.0740740740741,37.9259259259259,37.9259259259259
"4242","Istiblennius_meleagris",35.2480417754569,36.6840731070496,33.8120104438642
"4243","Istigobius_decoratus",40.5373134328358,37.1940298507463,36.8955223880597
"4244","Istigobius_nigroocellatus",40.2909090909091,36.2181818181818,36.3636363636364
"4245","Istigobius_ornatus",41.3544668587896,37.2478386167147,37.1037463976945
"4246","Istigobius_rigilius",33.7868480725624,36.734693877551,37.7173091458806
"4247","Istigobius_spence",36.4102564102564,38.3760683760684,36.9230769230769
"4248","Istiompax_indica",31.5997060264576,30.3527682508574,30.7716805487506
"4249","Istiophorus_platypterus",32.1788272157565,30.2484333034915,30.1225380483438
"4250","Isurus_oxyrinchus",32.211919805257,30.237137933864,30.1632887503077
"4251","Isurus_paucus",31.9362782049349,30.2628272777527,30.7854666063621
"4252","Jacksonaster_depressum",37.9796397807361,39.5458104933438,36.5700861393892
"4253","Jania_capillacea",35.5932203389831,37.0762711864407,37.3587570621469
"4254","Jania_tenella",35.1687388987567,36.4120781527531,37.6554174067496
"4255","Janicella_spinicauda",30.8788887000024,30.0507564902737,30.4660368652403
"4256","Janthina_janthina",42.4083769633508,38.7434554973822,38.2946896035901
"4257","Japetella_diaphana",34.0290836153943,31.6848439262881,31.6409677823743
"4258","Jasmineira_elegans",36.1769352290679,39.8894154818325,39.4944707740916
"4259","Jaspis_splendens",33.7448559670782,35.5281207133059,40.0548696844993
"4260","Jaspis_stellifera",36.3269424823411,38.1432896064581,35.6205852674067
"4261","Javania_cailleti",54.639175257732,32.9896907216495,33.6457357075914
"4262","Jaydia_catalai",35.3467561521253,37.5838926174497,44.7427293064877
"4263","Jaydia_ellioti",36.1990950226244,38.1598793363499,36.5761689291101
"4264","Jaydia_lineata",38.1738173817382,38.2838283828383,34.4334433443344
"4265","Jaydia_novaeguineae",37.1371371371371,38.3383383383383,34.2342342342342
"4266","Jaydia_poeciloptera",36.7286973555338,38.7855044074437,33.8883447600392
"4267","Jaydia_truncata",36.1052631578947,37.578947368421,34
"4268","Jocaste_japonica",40.153755174453,37.3151981076286,36.9012418687167
"4269","Jocaste_lucina",39.9887514060742,37.1766029246344,36.6704161979752
"4270","Johnius_laevis",37.888198757764,38.3022774327122,34.7826086956522
"4271","Johnius_macrorhynus",36.8990384615385,37.6201923076923,34.375
"4272","Johnius_plagiostoma",36.8852459016393,37.5878220140515,34.4262295081967
"4273","Jorunna_funebris",37.439379243453,39.282250242483,36.5664403491756
"4274","Jorunna_pantherina",33.9877300613497,36.9325153374233,38.6503067484663
"4275","Jouannetia_cumingi",37.1698113207547,39.1509433962264,37.0754716981132
"4276","Joubiniteuthis_portieri",34.0316237258207,31.158198892367,30.8451721647002
"4277","Julia_zebra",34.8265895953757,35.2601156069364,41.907514450867
"4278","Junceella_juncea",34.2782381160052,35.5429568251199,37.4182293938072
"4279","Justitia_mauritiana",37.3563218390805,36.1350574712644,37.9310344827586
"4280","Juxtamusium_coudeini",34.9347975291695,36.7879203843514,36.7192862045299
"4281","Juxtamusium_maldivense",36.0402684563758,37.3154362416107,37.248322147651
"4282","Juxtaxanthias_tetraodon",33.6283185840708,38.4070796460177,43.0088495575221
"4283","Kajikia_audax",31.4927799109562,30.4398011825399,30.769593178017
"4284","Kali_kerberti",32.3145873268717,30.216798509679,30.1951996544183
"4285","Kamoharaia_megastoma",31.5081351689612,32.0191906549854,32.2799332498957
"4286","Kappaphycus_alvarezii",42.1909696521096,38.119911176906,37.7498149518875
"4287","Karalla_dussumieri",37.137330754352,39.1682785299807,35.9767891682785
"4288","Karsten_totoyensis",33.363309352518,34.3525179856115,32.4640287769784
"4289","Kasim_philippinensis",32.0388349514563,35.9223300970874,32.0388349514563
"4290","Katelysia_japonica",36.5710080941869,37.8955114054452,38.0426784400294
"4291","Kathetostoma_averruncus",36.6666666666667,40,51.6666666666667
"4292","Katsuwonus_pelamis",31.70737694857,30.5167546336075,30.7376948570026
"4293","Kaupichthys_atronasus",34.1527655838455,37.225636523266,38.1913959613696
"4294","Kaupichthys_brachychirus",35.3127474267617,35.7086302454473,36.7379255740301
"4295","Kaupichthys_diodontus",36.9711833231147,36.6033108522379,36.35806253832
"4296","Kaupichthys_hyoproroides",39.3314366998578,33.4281650071124,33.7126600284495
"4297","Kelliella_rotunda",35.8536585365854,36.9512195121951,37.1951219512195
"4298","Kelloggella_cardinalis",36.1386138613861,40.3960396039604,39.009900990099
"4299","Kempella_mikado",37.4563242487771,39.5527603074773,37.037037037037
"4300","Kemponia_nilandensis",38.4892086330935,40.4676258992806,36.7805755395683
"4301","Kentrocapros_flavofasciatus",35.5714285714286,37.2857142857143,44.8571428571429
"4302","Kentrodoris_rubescens",37.292817679558,39.0423572744015,36.9244935543278
"4303","Kermia_bifasciata",34.6368715083799,37.243947858473,41.5270018621974
"4304","Kermia_harenula",36.9710467706013,40.5345211581292,39.1982182628062
"4305","Kermia_melanoxytum",35.4227405247813,36.6618075801749,37.0991253644315
"4306","Keuphylia_nodosa",35.0877192982456,38.3040935672515,49.4152046783626
"4307","Kochichthys_flavofasciatus",35.5123674911661,39.7526501766784,45.0530035335689
"4308","Kogia_breviceps",33.9107292931179,30.3062844336539,30.5630777850406
"4309","Kogia_sima",33.1218609569125,30.3953778180582,30.3878252331861
"4310","Koumansetta_rainfordi",35.0230414746544,36.8663594470046,37.6344086021505
"4311","Kraemeria_samoensis",41.4583333333333,33.0208333333333,35.9375
"4312","Kraussia_rugulosa",39.6273291925466,37.0186335403727,37.5776397515528
"4313","Krohnitta_pacifica",36.0420650095602,37.9541108986616,38.1453154875717
"4314","Krohnitta_subtilis",35.8041329739443,37.7358490566038,38.4097035040431
"4315","Kuhlia_mugil",40.4217926186292,37.4340949033392,37.1411833626245
"4316","Kuhlia_rupestris",35.8956760466712,38.2978723404255,38.9155799588195
"4317","Kuhlia_sandvicensis",43.3061699650757,37.9511059371362,40.8614668218859
"4318","Kumococius_rodericensis",36.7676767676768,37.979797979798,34.1414141414141
"4319","Kuroshiovolva_shingoi",35.0182704019488,35.0791717417783,37.21071863581
"4320","Kyphosus_bigibbus",40.5516431924883,37.5,36.9718309859155
"4321","Kyphosus_cinerascens",40.0460299194476,37.4568469505178,36.9965477560414
"4322","Kyphosus_ocyurus",32.8153564899452,30.2211195264212,30.260294245669
"4323","Kyphosus_pacificus",39.8428053204353,36.9407496977025,36.9407496977025
"4324","Kyphosus_vaigiensis",40.2167712492869,37.4215630347975,36.8511123787792
"4325","Labidocera_acuta",32.2105263157895,31.7894736842105,31.5368421052632
"4326","Labidocera_acutifrons",34.8905972797161,36.3098758131283,36.3098758131283
"4327","Labidocera_detruncata",100,100,100
"4328","Labidocera_pavo",36.5296803652968,38.3561643835616,34.4292237442922
"4329","Labidodemas_semperianum",39.9518652226233,37.3044524669073,36.7027677496992
"4330","Labrichthys_unilineatus",36.0817941952507,38.2585751978892,38.6543535620053
"4331","Labroides_bicolor",39.9425287356322,37.2413793103448,36.8965517241379
"4332","Labroides_dimidiatus",40.1259301659989,37.378362907842,36.9204350314825
"4333","Labroides_pectoralis",34.3884892086331,37.1223021582734,37.841726618705
"4334","Labropsis_alleni",34.7923681257015,35.8024691358025,32.7721661054994
"4335","Labropsis_australis",32.7586206896552,39.2241379310345,43.6781609195402
"4336","Labropsis_manabei",37.578947368421,39.1578947368421,35.7894736842105
"4337","Labropsis_xanthonota",33.994708994709,37.2354497354497,37.2354497354497
"4338","Lachneratus_phasmaticus",32.4232081911263,39.2491467576792,45.3924914675768
"4339","Lachnopodus_subacutus",40.3325123152709,37.5615763546798,37.1305418719212
"4340","Lactarius_lactarius",37.1,38.6,34.4
"4341","Lactoria_cornuta",40.011448196909,37.378362907842,37.0349170005724
"4342","Lactoria_diaphana",36.379821958457,37.7448071216617,37.7448071216617
"4343","Lactoria_fornasini",38.6277687736359,37.1150729335494,36.8449486763911
"4344","Laemonema_rhodochir",34.8529411764706,38.3088235294118,41.9117647058824
"4345","Laeops_gracilis",37.9487179487179,40.7692307692308,38.7179487179487
"4346","Laeops_guentheri",37.6902417188899,38.9435989256938,34.7358997314235
"4347","Laeops_kitaharae",36.762860727729,37.5156838143036,38.2685069008783
"4348","Laeops_parviceps",37.9468377635197,40.4216315307058,35.9303391384051
"4349","Laevicardium_attenuatum",36.3434492968172,37.6757957068838,37.6017764618801
"4350","Laevicardium_biradiatum",37.0797310278578,38.6167146974063,36.0230547550432
"4351","Laevicardium_lobulatum",36.1290322580645,37.7060931899642,38.0645161290323
"4352","Laevicardium_multipunctatum",35.5932203389831,37.6949152542373,36.8813559322034
"4353","Laevichlamys_aliae",36.0323886639676,38.8663967611336,35.9514170040486
"4354","Laevichlamys_andamanica",30.09148486981,30.2228477597936,30.4902650715459
"4355","Laevichlamys_cuneata",37.4301675977654,39.1061452513966,36.5921787709497
"4356","Laevichlamys_deliciosa",35.0865939704939,35.5355997434253,36.241180243746
"4357","Laevichlamys_lemniscata",36.0027855153203,36.8384401114206,37.6044568245125
"4358","Laevichlamys_limatula",30.7315816589387,30.697235102181,30.7315816589387
"4359","Laevichlamys_mollita",36.9195922989807,38.3918459796149,34.881087202718
"4360","Laevichlamys_squamosa",39.4915254237288,36.8361581920904,36.3276836158192
"4361","Laevichlamys_wilhelminae",36.7414248021108,36.6754617414248,37.2031662269129
"4362","Laevidentalium_banale",36.682725395733,39.4356503785272,36.4074328974535
"4363","Laevidentalium_coruscum",33.9082442221456,35.5984822352535,35.7364608485685
"4364","Laevidentalium_eburneum",35.7733927434755,37.2374283895608,36.7918523233609
"4365","Laevidentalium_erectum",33.7518834756404,36.2129583124058,33.550979407333
"4366","Laevidentalium_gofasi",35.0164654226125,35.1262349066959,41.9319429198683
"4367","Laevidentalium_houbricki",34.6564885496183,35.2671755725191,38.1679389312977
"4368","Laevidentalium_lubricatum",36.3706563706564,38.4555984555985,34.980694980695
"4369","Laevidentalium_martyi",34.625322997416,36.6925064599483,34.1085271317829
"4370","Laganum_fudsiyama",34.1052631578947,36.5263157894737,38.3157894736842
"4371","Laganum_laganum",34.954954954955,38.1081081081081,35.7657657657658
"4372","Lagenodelphis_hosei",32.3545908351562,30.0521622076392,30.2933423074766
"4373","Lagocephalus_guentheri",36.8286445012788,39.1304347826087,34.7826086956522
"4374","Lagocephalus_inermis",37.0434782608696,39.1304347826087,34.695652173913
"4375","Lagocephalus_lagocephalus",39.8519163763066,36.8466898954704,36.5853658536585
"4376","Lagocephalus_lunaris",37.0304114490161,38.5509838998211,34.6153846153846
"4377","Lagocephalus_sceleratus",43.2190760059613,38.2265275707899,35.3204172876304
"4378","Lagocephalus_spadiceus",37.121906507791,38.5884509624198,33.9138405132906
"4379","Lahaina_ovata",40.452876376989,37.2705018359853,37.0869033047736
"4380","Laleonectes_nipponensis",39.5540475036355,36.7426078526418,36.5002423654872
"4381","Lambis_crocata",39.3329499712478,37.1477860839563,36.9177688326625
"4382","Lambis_lambis",40.2565668906536,37.3854612095296,36.7745876603543
"4383","Lambis_millepeda",37.1571072319202,37.4064837905237,34.6633416458853
"4384","Lambis_scorpius",37.2589531680441,37.8787878787879,37.8099173553719
"4385","Lambis_truncata",40.2835203780272,37.5073833431778,36.8576491435322
"4386","Lamellodysidea_chlorea",41.8729817007535,35.6297093649085,37.45963401507
"4387","Lamellodysidea_herbacea",39.8063781321185,37.1867881548975,36.7312072892938
"4388","Lamna_nasus",68.75,81.25,100
"4389","Lamnostoma_orientalis",40.4228855721393,37.2512437810945,37.0024875621891
"4390","Lamoha_murotoensis",43.467122117848,38.9410760034159,35.269000853971
"4391","Lampadena_chavesi",44.1717791411043,51.5337423312883,80.3680981595092
"4392","Lampadena_luminosa",32.2832291383528,30.2446316933949,30.1821147050829
"4393","Lampadena_urophaos",31.4911442639818,30.254035912888,30.6802871071262
"4394","Lampadioteuthis_megaleia",67.9245283018868,71.6981132075472,100
"4395","Lampanyctus_alatus",30.5546104117047,30.4336319987902,30.2824089826472
"4396","Lampanyctus_festivus",31.8575315359881,31.4617858026218,32.1048726193421
"4397","Lampanyctus_hubbsi",30.3931451612903,30.6199596774194,31.7540322580645
"4398","Lampanyctus_macropterus",31.0924369747899,32.1008403361345,33.781512605042
"4399","Lampanyctus_nobilis",32.2653429602888,30.274142599278,30.6238718411552
"4400","Lampanyctus_photonotus",30.9579378662932,30.3459364140864,30.3251906021472
"4401","Lampanyctus_pusillus",67.9245283018868,71.6981132075472,100
"4402","Lampanyctus_steinbecki",30.208935104949,30.0645099171962,31.1356633930291
"4403","Lampris_guttatus",31.4902592785704,30.4403469687633,30.9356780584917
"4404","Lamprometra_palmata",37.1794871794872,38.4615384615385,36.4102564102564
"4405","Lanice_conchilega",60,60,100
"4406","Laodicea_undulata",34.6715328467153,35.948905109489,40.1459854014599
"4407","Laomenes_amboinensis",39.9762752075919,37.0699881376038,36.8327402135231
"4408","Laonice_cirrata",43.6342592592593,37.7314814814815,38.1944444444444
"4409","Lapemis_curtus",36.6782006920415,37.4855824682814,34.4867358708189
"4410","Laticauda_colubrina",40.6382978723404,37.9432624113475,36.8085106382979
"4411","Laticauda_laticaudata",36.15903975994,37.8844711177794,37.2843210802701
"4412","Laticauda_saintgironsi",34.0314136125654,33.5078534031414,46.5968586387435
"4413","Latirolagena_smaragdula",36.144578313253,37.6506024096386,37.8765060240964
"4414","Latirus_belcheri",34.5173745173745,36.6023166023166,36.6023166023166
"4415","Latirus_gibbulus",35.6989247311828,39.1397849462366,35.3763440860215
"4416","Latirus_nodatus",40.2290076335878,37.3282442748092,38.8549618320611
"4417","Latirus_polygonus",35.9363702096891,37.5994215473608,37.527114967462
"4418","Latirus_turritus",36.6345311130587,38.8255915863278,36.0210341805434
"4419","Latreillia_metanesa",36.0217300459674,36.8575010447138,37.024655244463
"4420","Latreillia_pennifera",35.1334574798262,36.9335816263191,37.0577281191806
"4421","Latreillia_valida",35.6970574047275,37.3854317414375,37.5783888084901
"4422","Latreillopsis_bispinosa",36.3884342607747,37.9705400981997,38.8434260774686
"4423","Latreutes_anoplonyx",42.6868044515103,37.9968203497615,35.4531001589825
"4424","Latreutes_mucronatus",36.2924281984334,37.8590078328982,37.3368146214099
"4425","Laurencia_majuscula",35.6749311294766,36.8457300275482,37.2589531680441
"4426","Laurencia_obtusa",36.3314447592068,37.1813031161473,37.7478753541076
"4427","Lauridromia_dehaani",37.9275653923541,39.4366197183099,34.5070422535211
"4428","Leachia_dislocata",42.4050632911392,50,48.1012658227848
"4429","Leander_tenuicornis",39.7289972899729,36.9647696476965,36.260162601626
"4430","Leiaster_coriaceus",34.816247582205,38.1044487427466,39.458413926499
"4431","Leiaster_leachi",33.0526315789474,35.2631578947368,39.1578947368421
"4432","Leiaster_speciosus",33.7004405286344,34.8017621145374,35.9765051395007
"4433","Leilaster_spinulosus",35.4019746121298,37.37658674189,43.1593794076164
"4434","Leiodermatium_deciduum",34.5577573707105,36.104398260029,35.5244079265346
"4435","Leiodermatium_intermedia",35.5932203389831,35.5932203389831,33.3333333333333
"4436","Leiodermatium_pfeifferae",32.0908858820526,30.7633392902732,31.5037018126117
"4437","Leiogalathea_laevirostris",35.7090103397341,33.8072378138848,33.8072378138848
"4438","Leiognathus_berbis",37.3134328358209,38.272921108742,34.6481876332623
"4439","Leiognathus_equulus",37.3653686826843,39.0223695111848,36.2054681027341
"4440","Leiognathus_longispinis",37.0919881305638,38.2789317507418,35.1137487636004
"4441","Leiognathus_parviceps",34.8813209494324,37.1517027863777,41.1764705882353
"4442","Leiopathes_glaberrima",33.1872509960159,34.0637450199203,36.9721115537849
"4443","Leiosella_ramosa",30.8823529411765,35.2941176470588,51.4705882352941
"4444","Leiuranus_semicinctus",39.5192845164897,36.8921185019564,36.6685299049748
"4445","Lelapiella_incrustans",35.4978354978355,43.7229437229437,47.6190476190476
"4446","Lenisquilla_lata",37.2093023255814,38.819320214669,37.298747763864
"4447","Lensia_campanella",39.2194193241314,37.4107567824845,37.125178486435
"4448","Lensia_challengeri",39.597602739726,37.0719178082192,36.8150684931507
"4449","Lensia_conoidea",33.3333333333333,88.8888888888889,55.5555555555556
"4450","Lensia_cossack",39.1988555078684,37.3867429661421,37.100619933238
"4451","Lensia_fowleri",38.3149065955013,37.5905451772779,37.8574151734655
"4452","Lensia_hotspur",39.3044306812768,37.446403049071,37.065269175798
"4453","Lensia_subtilis",38.2691544263597,36.9591107582374,38.7455339420405
"4454","Lensia_subtiloides",36.2669031256927,34.3161161604966,34.0944358235425
"4455","Leocrates_claparedii",36.4080303852415,37.4932175800326,38.415626695605
"4456","Leonnates_persicus",37.9084967320261,39.3790849673203,35.8660130718954
"4457","Leopecten_sericeus",42.7894736842105,30.4473684210526,31.7631578947368
"4458","Lepadichthys_bolini",35.6545961002786,38.7186629526462,36.9545032497679
"4459","Lepadichthys_caritus",35.6885364095169,37.3467916366258,37.6351838500361
"4460","Lepadichthys_frenatus",36.5745856353591,38.7845303867403,43.3149171270718
"4461","Lepadichthys_minor",34.8080133555927,37.228714524207,38.3973288814691
"4462","Lepas_anserifera",31.1741568332078,31.5172817809022,31.5089128797389
"4463","Lepidocybium_flavobrunneum",37.8370003098853,36.1946079950418,36.4735048032228
"4464","Lepidoleucon_inflatum",35.3448275862069,42.6724137931034,48.7068965517241
"4465","Lepidonotus_carinulatus",42.2114608555287,37.2074253430186,34.54398708636
"4466","Lepidonotus_tenuisetosus",37.0313695485845,38.867635807192,36.0367253251721
"4467","Lepidopora_polystichopora",36.6315789473684,38.3157894736842,45.0526315789474
"4468","Lepidoteuthis_grimaldii",67.9245283018868,71.6981132075472,100
"4469","Lepidotheca_chauliostylus",35.4523227383863,35.0855745721271,42.6650366748166
"4470","Lepidotrigla_abyssalis",40.4166666666667,40.1388888888889,36.8055555555556
"4471","Lepidotrigla_argus",33.6866902237927,34.7467608951708,34.982332155477
"4472","Lepidotrigla_larsoni",35.3383458646617,36.9924812030075,44.812030075188
"4473","Lepidotrigla_russelli",33.5,35.5,34.1666666666667
"4474","Lepidotrigla_spiloptera",38.2683982683983,39.9134199134199,35.6709956709957
"4475","Lepidozygus_tapeinosoma",36.7043847241867,36.4214992927864,36.7043847241867
"4476","Leptalpheus_denticulatus",42.8857715430862,37.9759519038076,37.2745490981964
"4477","Leptastrea_bewickensis",34.9553933495539,37.875101378751,39.4971613949716
"4478","Leptastrea_bottae",39.4393741851369,35.7887874837027,36.1147327249022
"4479","Leptastrea_inaequalis",36.2891207153502,37.779433681073,38.6736214605067
"4480","Leptastrea_pruinosa",40.4692082111437,37.3607038123167,37.2434017595308
"4481","Leptastrea_purpurea",39.2092257001647,36.7929708951126,36.2987369577155
"4482","Leptastrea_transversa",39.1569945021381,36.163714111179,36.163714111179
"4483","Leptocephalus_giganteus",48.8993143269578,36.2684951281126,36.9541681703356
"4484","Leptochela_irrobusta",33.8095238095238,35,36.5079365079365
"4485","Leptochela_serratorbita",65.9259259259259,37.7777777777778,35.5555555555556
"4486","Leptochelia_savignyi",66.5505226480836,37.6306620209059,35.8885017421603
"4487","Leptoclinides_aciculus",36.768149882904,38.2903981264637,36.6510538641686
"4488","Leptoclinides_dubius",35.7750163505559,37.5408763897972,37.083060824068
"4489","Leptoclinides_durus",32.1483771251932,34.6213292117465,31.5301391035549
"4490","Leptoclinides_madara",35.0592638802246,37.4922021210231,37.4922021210231
