"","feature","MM-NorESM2-MM_Percentile_velocity_585","MM-IPSL-CM6A-LR_Percentile_velocity_585","MM-GFDL-ESM4_Percentile_velocity_585","MM-CMCC-ESM2_Percentile_velocity_585","MM-CanESM5_Percentile_velocity_585","EM_Percentile_velocity_585"
"4016","Hippocampus_kuda",63.3474576271186,71.5042372881356,65.0423728813559,72.0338983050847,68.3262711864407,69.5974576271186
"4017","Hippocampus_mohnikei",64.2611683848797,71.3631156930126,64.6048109965636,72.0504009163803,67.8121420389462,70.1030927835051
"4018","Hippocampus_pontohi",59.1749644381223,69.701280227596,62.4466571834993,69.8435277382646,67.9943100995733,67.9943100995733
"4019","Hippocampus_pusillus",94.6308724832215,92.6174496644295,77.1812080536913,83.8926174496644,82.5503355704698,81.8791946308725
"4020","Hippocampus_semispinosus",62.3423423423423,70.6306306306306,66.1261261261261,71.8918918918919,67.5675675675676,70.2702702702703
"4021","Hippocampus_trimaculatus",60.8856088560886,68.2656826568266,66.2976629766298,69.4956949569496,67.0356703567036,67.4046740467405
"4022","Hipponix_conicus",70.6719367588933,72.6482213438735,68.5375494071146,74.8616600790514,70.8300395256917,73.9130434782609
"4023","Hippopodius_hippopus",69.9223803363519,70.3751617076326,68.111254851229,72.7037516170763,69.4695989650712,72.1216041397154
"4024","Hippopus_hippopus",68.1692732290708,72.4011039558418,65.2253909843606,73.6890524379025,69.4572217111316,72.2171113155474
"4025","Hipposcarus_harid",63.7575757575758,72,64.969696969697,71.8787878787879,68.3636363636364,70.7878787878788
"4026","Hipposcarus_longiceps",68.4821428571429,72.9464285714286,66.7857142857143,73.2142857142857,69.375,73.3035714285714
"4027","Hippothoa_divaricata",82.5757575757576,66.6666666666667,82.5757575757576,77.6515151515152,77.2727272727273,81.4393939393939
"4028","Hippothoa_flagellum",86.0927152317881,87.19646799117,73.5099337748344,88.962472406181,83.8852097130243,85.4304635761589
"4029","Hirsutodynomene_spinosa",70.5745341614907,72.4378881987578,68.7111801242236,74.6894409937888,70.4968944099379,73.8354037267081
"4030","Hirtomurex_filiaregis",67.7591463414634,70.655487804878,67.6829268292683,69.8170731707317,65.3201219512195,70.5030487804878
"4031","Hirundichthys_albimaculatus",45.8609500138083,45.3258768296051,50.2450980392157,47.5524716929025,43.938138635736,48.9609223971279
"4032","Hirundichthys_marginatus",31.7307692307692,31.7307692307692,31.7307692307692,56.7307692307692,31.7307692307692,36.5384615384615
"4033","Hirundichthys_oxycephalus",65.6798245614035,72.5877192982456,66.0087719298246,73.3552631578947,69.1885964912281,71.2719298245614
"4034","Hirundichthys_rondeletii",51.2335501663719,48.9972721004826,54.5010342036632,51.6022662549837,48.7964267514014,53.197038280524
"4035","Hirundichthys_speculiger",33.1365885649556,42.0974184701604,40.9050259345376,41.8112442616109,40.2074763011984,42.0318368807011
"4036","Histiophryne_bougainvilli",93.3333333333333,93.3333333333333,73.3333333333333,66.6666666666667,53.3333333333333,93.3333333333333
"4037","Histiophryne_cryptacanthus",61.6374269005848,71.1111111111111,64.4444444444444,69.2397660818714,66.6666666666667,68.7719298245614
"4038","Histiopterus_typus",59.4508975712777,68.8489968321014,65.4699049630412,69.0601900739176,66.4202745512144,68.6378035902851
"4039","Histioteuthis_meleagroteuthis",41.3854351687389,39.3280047365305,45.0858496151569,43.3984606275903,46.6992303137951,43.9461219656602
"4040","Histrio_histrio",71.3454545454545,72.7272727272727,69.7454545454545,75.4909090909091,70.8363636363636,74.2545454545455
"4041","Hologymnosus_annulatus",70.6976744186046,72.7906976744186,69.0697674418605,74.7286821705426,70.7751937984496,74.5736434108527
"4042","Hologymnosus_doliatus",68.8356164383562,72.8595890410959,66.9520547945205,74.3150684931507,69.777397260274,73.1164383561644
"4043","Hologymnosus_longipes",79.7029702970297,87.1287128712871,73.7623762376238,86.8811881188119,81.1881188118812,84.4059405940594
"4044","Hologymnosus_rhodonotus",59.3613933236575,70.1015965166909,63.5703918722787,70.2467343976778,67.343976777939,68.3599419448476
"4045","Holothuria_altaturricula",91.1764705882353,92.6470588235294,66.1764705882353,82.3529411764706,73.5294117647059,73.5294117647059
"4046","Holothuria_arenicola",70.8685626441199,72.1752498078401,68.8700999231361,74.8654880860876,70.7916986933128,74.0968485780169
"4047","Holothuria_asperita",85.0909090909091,78.1818181818182,71.0909090909091,79.8181818181818,69.4545454545455,76.1818181818182
"4048","Holothuria_atra",71.1128048780488,72.4085365853659,68.9786585365854,75.0762195121951,70.8841463414634,74.3140243902439
"4049","Holothuria_cinerascens",70.7856598016781,72.463768115942,68.9549961861175,74.9809305873379,71.0907704042716,74.2944317315027
"4050","Holothuria_coluber",69.8347107438017,71.5702479338843,67.6859504132231,74.5454545454545,70.6611570247934,73.1404958677686
"4051","Holothuria_coronopertusa",68.1146828844483,72.4587315377932,66.2033014769765,72.8931364031277,68.2015638575152,70.7211120764553
"4052","Holothuria_difficilis",70.9006928406467,72.3633564280215,68.8991531947652,74.9807544264819,70.977675134719,74.2879137798306
"4053","Holothuria_dofleinii",79.3103448275862,80.1724137931034,73.2758620689655,90.5172413793103,81.8965517241379,85.3448275862069
