"","feature","EM_Penalty_CombinedMetric_585","EM_Penalty_MHW_585","EM_Penalty_velocity_585","EM_Penalty_o2os_585","EM_Penalty_phos_585","EM_Penalty_tos_585"
"4920","Melamphaes_eulepis",34.3135276909109,33.4459800262282,33.995763139312,33.456067789771,36.4218702713608,32.8760213860587
"4921","Melamphaes_indicus",32.3809001999836,30.9043092348574,30.9015697339945,31.4467304057201,34.4026518368353,30.6796701640961
"4922","Melamphaes_janae",42.5909090909091,50.6363636363636,47.3636363636364,45.7727272727273,47.0909090909091,44.5454545454545
"4923","Melamphaes_longivelis",30.2771066515458,30.9526157487303,30.6666337951777,30.915635323702,30.9698732804102,30.7726443469257
"4924","Melamphaes_polylepis",32.2214374966046,30.8605421850383,31.1213125441408,31.4880208616287,34.1201716738197,30.8714076166676
"4925","Melamphaes_simus",32.712215320911,30.7205552153501,32.2164873297758,30.087773014901,30.087773014901,30.4756072667891
"4926","Melampus_albus",60.4545454545455,53.1818181818182,51.3636363636364,50.4545454545455,58.1818181818182,44.0909090909091
"4927","Melampus_fasciatus",46.4725643896976,50.0559910414334,43.7849944008959,43.0011198208287,49.4960806270997,38.969764837626
"4928","Melanamansia_glomerata",45.045045045045,47.1933471933472,44.1441441441441,45.1836451836452,46.7082467082467,42.2037422037422
"4929","Melanella_acicula",51.1864406779661,48.728813559322,47.3728813559322,49.9152542372881,51.1016949152542,46.7796610169492
"4930","Melanella_cumingii",45.231296402056,51.3420902341519,47.0017133066819,49.0576813249572,46.087949743004,45.3455168475157
"4931","Melanocetus_johnsonii",32.2356783235814,30.8939991835624,31.0654510817798,31.5362634372023,34.1896856715199,30.8531773030344
"4932","Melanocetus_murrayi",30.6389122849236,30.0733967031645,30.0685838045963,30.2562868487547,30.3236674287089,30.1792804716641
"4933","Melanolagus_bericoides",36.1041703325708,32.623614288228,34.4853070561323,32.3385535808552,34.9216962871723,31.8740102058772
"4934","Melanostomias_bartonbeani",51.3588850174216,37.1428571428571,44.9012775842044,30.8478513356562,34.9593495934959,31.8002322880372
"4935","Melanostomias_paucilaternatus",30.6070791319142,31.7814017179136,31.7274575708536,31.9722810075107,32.1673098468816,30.8021079712851
"4936","Melanostomias_valdiviae",34.2819286825278,31.8912379745377,31.009850797857,30.4885074025001,30.9954490466041,30.0996601186704
"4937","Melibe_pilosa",41.8884982420894,49.3721747865394,45.1531893520844,46.2079357106981,45.2034153691612,42.8427925665495
"4938","Melibe_viridis",45,52.6351351351351,48.1081081081081,47.2972972972973,49.054054054054,44.6621621621622
"4939","Melicerona_felina",45.2722063037249,48.567335243553,45.7736389684814,45.487106017192,47.9942693409742,42.9799426934097
"4940","Melicertus_canaliculatus",42.7668982943778,50.4106127605812,46.9361970941251,46.3044851547694,47.8837650031586,43.9671509791535
"4941","Melicertus_marginatus",42.3298178331735,49.3767976989454,45.9731543624161,46.2128475551294,45.5896452540748,43.0968360498562
"4942","Melichthys_vidua",46.0541813898704,50,46.5253239104829,48.1743227326266,46.9964664310954,44.8763250883392
"4943","Melithaea_ochracea",45.7000710732054,48.7562189054726,45.9132906894101,46.1265103056148,47.1215351812367,43.4968017057569
"4944","Menaethius_monoceros",44.8636099825885,50.5513639001741,47.1851421938479,47.8235635519443,47.4753337202554,44.8636099825885
"4945","Menaethius_orientalis",45.3565008987418,51.3481126423008,47.3337327741162,48.1126423007789,47.8729778310366,44.8172558418214
"4946","Meningodora_mollis",30.0451671183379,31.1111111111111,34.6883468834688,40.9394760614273,30.1174345076784,39.1327913279133
"4947","Mentodus_mesalirus",30.032154340836,30.8038585209003,33.0760986066452,40.8788853161844,30.117899249732,38.4351554126474
"4948","Merelina_pisinna",44.6131597975416,48.5177151120752,45.7700650759219,45.9869848156182,47.6500361532899,42.6608821402748
"4949","Merga_violacea",40.8779931584949,46.0661345496009,43.4435575826682,43.1584948688712,44.4127708095781,41.2770809578107
"4950","Meristotheca_procumbens",51.3856812933025,54.1570438799076,49.5381062355658,49.6535796766744,49.1916859122402,43.4180138568129
"4951","Merlia_deficiens",59.3939393939394,58.1818181818182,36.969696969697,49.6969696969697,63.6363636363636,50.3030303030303
"4952","Merlia_normani",57.4074074074074,53.9094650205761,55.1440329218107,56.9958847736626,62.7572016460905,53.0864197530864
"4953","Meropesta_sinojaponica",31.1111111111111,31.1111111111111,48.8888888888889,33.3333333333333,35.5555555555556,40
"4954","Merulina_ampliata",44.5913461538462,50.6610576923077,46.9951923076923,48.1971153846154,47.1153846153846,44.8918269230769
"4955","Meseres_trachus",36.2142857142857,47.4285714285714,38.1428571428571,38.3571428571429,41.1428571428571,36.2857142857143
"4956","Mesoplodon_densirostris",32.3363072735521,30.5096022985029,31.5832451232421,31.4259791320127,34.9856343565704,31.063057613791
"4957","Mesoplodon_ginkgodens",35.4237518704938,32.3833492041899,31.4106924227996,30.281594340906,43.6131138620596,30.6624948986532
"4958","Mesoplodon_hectori",31.8965517241379,35.3448275862069,31.0344827586207,38.7931034482759,36.2068965517241,38.7931034482759
"4959","Mesoplodon_layardii",31.1688311688312,37.6623376623377,30.5194805194805,40.2597402597403,39.6103896103896,41.5584415584416
"4960","Mesopontonia_gorgoniophila",55.3008595988539,55.5873925501433,53.5816618911175,56.5902578796562,57.8796561604584,56.5902578796562
"4961","Mesopristes_argenteus",44.5255474452555,48.9051094890511,43.0656934306569,41.8143899895725,46.7153284671533,38.9989572471324
"4962","Mesopristes_cancellatus",40.4580152671756,48.6005089058524,41.9847328244275,40.8396946564886,41.9847328244275,37.7862595419847
"4963","Mesosagitta_minima",41.4310954063604,47.0848056537102,43.9929328621908,43.6837455830389,45.0971731448763,42.7120141342756
"4964","Mespilia_globulus",43.2005494505495,47.8708791208791,44.5054945054945,44.5054945054945,45.8104395604396,42.4450549450549
"4965","Metacirolana_basteni",73.7588652482269,39.7163120567376,41.1347517730496,33.3333333333333,52.4822695035461,30.4964539007092
"4966","Metacirolana_nana",73.7588652482269,39.7163120567376,41.1347517730496,33.3333333333333,52.4822695035461,30.4964539007092
"4967","Metacrinus_musorstomae",45.0863213811421,49.867197875166,45.0199203187251,44.6215139442231,48.539176626826,42.1646746347942
"4968","Metadromia_wilsoni",52.4109014675052,56.8134171907757,49.0566037735849,51.3626834381551,63.5220125786163,48.6373165618449
"4969","Metalia_dicrana",44.8502994011976,51.1976047904192,47.185628742515,48.0239520958084,47.7245508982036,44.4910179640719
"4970","Metalia_spatagus",43.3859553620033,50.8437670114317,45.9989112683723,48.0675013609145,44.8013064779532,44.0936309199782
"4971","Metalia_sternalis",46.4023494860499,48.0176211453744,44.4199706314244,46.4757709251101,47.4302496328928,43.0249632892805
"4972","Metalpheus_paragracilis",44.2222222222222,50.0555555555556,46.3888888888889,47.5,46.5,44.4444444444444
"4973","Metalpheus_rostratipes",43.452699091395,49.5456974879743,45.9112773917691,47.8353821485836,45.0026723677178,44.6285408872261
"4974","Metanachis_marquesa",54.5357524012807,50.3735325506937,50.3735325506937,54.0021344717183,54.7491995731057,51.0138740661686
"4975","Metapenaeopsis_aegyptia",43.9834024896266,47.5795297372061,44.9515905947441,45.1590594744122,46.9571230982019,42.3928077455048
"4976","Metapenaeopsis_andamanensis",42.4874791318865,52.4207011686144,45.1585976627713,43.4056761268781,47.4958263772955,42.237061769616
"4977","Metapenaeopsis_barbata",40.251572327044,50.1572327044025,44.496855345912,42.6100628930818,33.3333333333333,40.5660377358491
"4978","Metapenaeopsis_borradailei",45.721271393643,54.5232273838631,47.3105134474328,46.2102689486553,48.7775061124694,42.0537897310513
"4979","Metapenaeopsis_ceylonica",42.5680390788555,47.3831123517097,44.6615491974878,43.6845778087927,46.6154919748779,42.2889043963713
"4980","Metapenaeopsis_commensalis",45.0497949619215,51.2009373169303,47.2759226713532,48.2132396016403,46.9244288224956,44.6983011130639
"4981","Metapenaeopsis_difficilis",44.8191593352884,49.7067448680352,45.5522971652004,47.9960899315738,47.0185728250244,44.672531769306
"4982","Metapenaeopsis_distincta",53.1461761858664,49.9515972894482,48.5963213939981,51.3068731848984,52.8557599225557,48.4995159728945
"4983","Metapenaeopsis_evermanni",51.9646365422397,50.098231827112,48.4282907662083,53.9292730844794,50.6876227897839,52.1611001964637
"4984","Metapenaeopsis_fusca",36.7183017785427,47.5043029259897,38.1526104417671,41.2507171543316,42.627653471027,38.6115892139989
"4985","Metapenaeopsis_gaillardi",43.6211340206186,51.4819587628866,46.9072164948454,46.9716494845361,47.6159793814433,44.3298969072165
"4986","Metapenaeopsis_gallensis",44.8905109489051,48.7591240875912,44.5985401459854,44.8175182481752,46.8613138686131,42.3357664233577
"4987","Metapenaeopsis_hilarula",42.2714681440443,50.7479224376731,46.2603878116344,46.9252077562327,46.4819944598338,43.98891966759
"4988","Metapenaeopsis_kishinouyei",44.2244224422442,64.6864686468647,61.7161716171617,60.7260726072607,56.4356435643564,54.1254125412541
"4989","Metapenaeopsis_lamellata",40.6222990492653,48.5738980121003,41.8323249783924,40.276577355229,44.1659464131374,38.0293863439931
"4990","Metapenaeopsis_mannarensis",43.7877770315648,47.8173270651444,44.7280053727334,45.3995970449966,45.5339153794493,42.7803895231699
"4991","Metapenaeopsis_mogiensis",43.7440305635148,48.9971346704871,43.9350525310411,42.2158548233047,48.4240687679083,40.4966571155683
"4992","Metapenaeopsis_philippii",40.3717088280847,47.7542591636551,43.5209086215798,43.7790397521941,45.1213216313887,41.042849767682
"4993","Metapenaeopsis_provocatoria",42.1276595744681,47.5,44.7340425531915,43.9893617021277,45.531914893617,41.968085106383
"4994","Metapenaeopsis_quinquedentata",44.553706505295,47.6550680786687,44.4780635400908,44.7806354009077,45.5370650529501,42.0574886535552
"4995","Metapenaeopsis_richeri",53.6821705426357,50.1937984496124,48.3527131782946,51.2596899224806,53.2945736434108,47.8682170542636
"4996","Metapenaeopsis_sibogae",50.3769705277587,48.7320082248115,47.2241261137766,48.3893077450308,51.1994516792324,44.4139821795751
"4997","Metapenaeopsis_sinica",41.2737293325168,47.5199020208206,43.7232088181261,43.8456827924066,45.3766074709124,41.2124923453766
"4998","Metapenaeopsis_stridulans",42.8467153284672,48.8321167883212,44.8905109489051,44.3065693430657,46.4963503649635,42.7737226277372
"4999","Metapenaeopsis_tarawensis",52.0264681555004,53.0190239867659,50.5376344086022,55.4177005789909,52.1091811414392,52.1091811414392
"5000","Metapenaeopsis_toloensis",42.3099587507366,47.6134354743665,43.6063641720684,44.1956393635828,46.0223924572775,41.0724808485563
"5001","Metapenaeopsis_velutina",49.8868778280543,49.8868778280543,47.2285067873303,48.9819004524887,50,45.4751131221719
"5002","Metapenaeus_affinis",41.6248746238716,44.9348044132397,42.2266800401204,37.913741223671,44.5336008024072,36.0080240722166
"5003","Metapenaeus_anchistus",42.8971308607418,47.445766270119,44.2267319804059,43.8768369489153,46.6759972008397,41.8474457662701
"5004","Metapenaeus_demani",40.6523468575975,49.1646778042959,42.9594272076372,40.9705648369133,44.5505171042164,39.538583929992
"5005","Metapenaeus_eboracensis",39.9116347569956,46.5390279823269,38.5861561119293,36.8188512518409,41.0898379970545,32.6951399116348
"5006","Metapenaeus_elegans",42.0604914933837,47.6370510396975,44.3289224952741,41.2098298676749,46.0302457466919,39.9810964083176
"5007","Metapenaeus_ensis",41.5441176470588,48.1617647058824,42.7389705882353,41.3602941176471,45.6801470588235,39.7977941176471
"5008","Metapenaeus_intermedius",44.2639593908629,48.7309644670051,43.9593908629442,42.3350253807107,48.5279187817259,40.6091370558376
"5009","Metapenaeus_papuensis",40.3141361256544,46.0732984293194,40.4188481675393,36.3350785340314,42.82722513089,34.0314136125654
"5010","Metaproto_novaehollandiae",41.042849767682,47.805885389778,44.2436757872999,43.3660299432112,44.8115642746515,40.8363448631905
"5011","Metavelifer_multiradiatus",52.9172320217096,60.5156037991859,55.6309362279512,56.3093622795115,53.3242876526459,51.4246947082768
"5012","Metaverruca_sculpta",44.4831013916501,48.8071570576541,44.9304174950298,45.0298210735586,46.9681908548708,43.7375745526839
"5013","Metopograpsus_thukuhar",43.452380952381,49.7835497835498,46.1580086580087,47.4025974025974,46.1038961038961,44.534632034632
"5014","Metrodira_subulata",42.9454170957776,48.3007209062822,42.9454170957776,42.4304840370752,47.167868177137,39.0319258496395
"5015","Mexichromis_mariei",44.2537313432836,48.6567164179104,45.7462686567164,44.4029850746269,48.2089552238806,42.7611940298507
"5016","Micippa_philyra",44.9886104783599,48.2915717539863,42.255125284738,42.1412300683371,46.8109339407745,38.496583143508
"5017","Micippa_platipes",45.4207920792079,51.9183168316832,47.5247524752475,48.2054455445545,48.2054455445545,44.4925742574257
"5018","Microbrotula_greenfieldi",31.6666666666667,83.3333333333333,63.3333333333333,91.6666666666667,71.6666666666667,73.3333333333333
"5019","Microcanthus_strigatus",42.9447852760736,70.5521472392638,52.1472392638037,64.4171779141104,65.6441717791411,54.601226993865
"5020","Microcosmus_curvus",43.6414565826331,50.9803921568627,46.4985994397759,48.3473389355742,45.8263305322129,44.4817927170868
"5021","Microcosmus_exasperatus",44.8907265209687,51.3880685174247,47.4896633195511,48.021264028352,47.5487300649734,44.949793266391
"5022","Microcosmus_helleri",45.4272863568216,50.0749625187406,46.4767616191904,45.0524737631184,48.0509745127436,43.7781109445277
"5023","Microcystis_sanguinea",61.6707616707617,55.5282555282555,49.3857493857494,55.7739557739558,61.9164619164619,53.3169533169533
"5024","Microdaphne_morrisoni",45.7738095238095,51.7261904761905,47.5,48.2738095238095,48.0952380952381,45.1190476190476
"5025","Microeuraphia_withersi",44.8961156278229,50.2258355916892,44.4444444444444,43.0894308943089,48.780487804878,41.7344173441734
"5026","Microfragum_festivum",41.073512252042,46.7911318553092,43.3488914819137,43.5822637106184,44.9824970828471,40.8401400233372
"5027","Microfragum_subfestivum",43.7128712871287,49.5049504950495,45.2475247524753,46.7326732673267,46.6831683168317,43.3663366336634
"5028","Microgastra_granosa",42.1764327108822,48.486799742434,45.5891822279459,43.4642627173213,45.7823567289118,41.5325177076626
"5029","Microgaza_fulgens",39.5744680851064,47.5531914893617,39.5744680851064,37.8723404255319,41.7021276595745,35.7446808510638
"5030","Micrognathus_andersonii",46.1329715061058,48.5074626865672,45.9972862957938,45.5902306648575,47.8290366350068,43.4192672998643
"5031","Micrognathus_natans",46.6396761133603,50.4453441295547,45.668016194332,45.587044534413,49.2307692307692,42.5101214574899
"5032","Micrognathus_pygmaeus",47.7578475336323,50.2989536621824,44.9177877428998,45.1420029895366,50.4484304932735,42.3019431988042
"5033","Microliotia_koizumii",39.7883597883598,46.031746031746,41.7989417989418,42.4338624338624,38.9417989417989,40.2116402116402
"5034","Microliotia_ohashii",39.9574920297556,46.1211477151966,41.9766206163656,42.5079702444208,39.1073326248672,40.2763018065887
"5035","Micromelo_undatus",47.6068921506063,53.0950861518826,48.8194001276324,49.0108487555839,48.6917677089981,45.2456924058711
"5036","Micronephthys_sphaerocirrata",35,48.5148514851485,40.2970297029703,40.3465346534653,42.7227722772277,39.3069306930693
"5037","Micropagurus_polynesiensis",46.0133901399878,51.8563603164942,47.6567255021303,48.5696895922094,47.6567255021303,44.9178332318929
"5038","Microphis_argulus",34.7352024922118,62.7725856697819,47.5077881619938,52.9595015576324,31.9314641744548,44.8598130841121
"5039","Microphis_brachyurus",46.0036607687614,51.6168395363026,48.2001220256254,48.0170835875534,48.810250152532,44.8444173276388
"5040","Microphotolepis_multipunctata",38.6385426653883,47.2674976030681,40.5560882070949,38.9261744966443,42.2818791946309,36.0498561840844
"5041","Microprosthema_validum",43.6046511627907,52.3255813953488,46.9767441860465,44.5348837209302,49.6511627906977,41.7441860465116
"5042","Micropyga_tuberculata",45.5298013245033,59.271523178808,50,48.1788079470199,33.112582781457,45.1986754966887
"5043","Microscleroderma_herdmani",47.3317865429234,48.1438515081206,51.0440835266821,51.2761020881671,52.784222737819,48.0278422273782
"5044","Microsetella_rosea",40.9665019220209,47.9956068094454,46.0186710598572,42.284459088413,45.3596924766612,42.1197144426139
"5045","Microstoma_microstoma",38.052261517473,31.1890019939133,34.0854234442229,34.3267918984154,46.0384090670585,33.1934095917725
"5046","Microtis_tuberculata",47.7624084621644,50.8543531326281,47.1114727420667,45.7282343368592,49.3083807973963,43.5313262815297
"5047","Microvoluta_joloensis",43.4262948207171,42.3733636881047,40.0967558338076,42.0887877063176,39.8121798520205,41.0073989755265
"5048","Miersiella_haswelli",41.7211877201812,47.4584801207851,44.7408152994464,44.0362355309512,45.0427780573729,42.4257674886764
"5049","Millepora_exaesa",46.031746031746,48.8284202569917,45.72940287226,46.4096749811036,47.0899470899471,43.0839002267574
"5050","Millepora_intricata",57.5485799701046,55.0074738415546,53.5127055306427,57.2496263079223,57.847533632287,56.0538116591928
"5051","Millepora_platyphylla",46.5217391304348,52.2981366459627,48.5714285714286,47.9503105590062,48.5714285714286,44.6583850931677
"5052","Millepora_tenera",58.8321167883212,56.4963503649635,47.7372262773723,48.4671532846715,56.7883211678832,43.6496350364963
"5053","Mimachlamys_albolineata",32.8833172613308,40.9836065573771,32.2444551591128,36.427193828351,38.9464802314368,35.053037608486
"5054","Mimachlamys_cloacata",42.1267893660532,51.6359918200409,44.5807770961145,42.4335378323108,47.4437627811861,39.6728016359918
"5055","Mimachlamys_gloriosa",34.751729998786,34.9156246206143,32.9367488163166,32.6393104285541,36.8520092266602,32.1233458783538
"5056","Mimachlamys_lentiginosa",42.8997020854022,49.6524329692155,42.6017874875869,42.5024826216485,44.9851042701092,39.5233366434955
"5057","Mimachlamys_sanguinea",38.8768898488121,48.7401007919366,42.4046076313895,40.5327573794096,44.4204463642909,39.5968322534197
"5058","Minnivola_pyxidata",39.9794450154162,45.6320657759507,41.6238437821172,38.6433710174717,43.4737923946557,37.1017471736896
"5059","Minous_coccineus",43.2758620689655,50,43.8793103448276,42.2413793103448,47.2413793103448,41.0344827586207
"5060","Minous_monodactylus",40.507614213198,45.8883248730965,41.6243654822335,39.492385786802,45.1776649746193,37.7664974619289
"5061","Minous_pusillus",36.9230769230769,50.4895104895105,42.9370629370629,44.3356643356643,33.4265734265734,41.6783216783217
"5062","Minous_trachycephalus",45.1688009313155,47.1478463329453,42.4912689173458,40.9778812572759,47.2642607683353,37.1362048894063
"5063","Minutella_minuta",52.6717557251908,55.7251908396947,57.0610687022901,53.8167938931298,55.9160305343511,50.381679389313
"5064","Minyichthys_brachyrhinus",46.3216957605985,49.4389027431421,43.8279301745636,46.6334164588529,47.8802992518703,42.7057356608479
"5065","Minyichthys_myersi",42.1338155515371,43.8517179023508,42.49547920434,40.9584086799277,43.3996383363472,40.0542495479204
"5066","Minysicya_caudimaculata",45.3151618398637,55.4514480408859,46.6780238500852,46.5928449744463,49.0630323679727,43.8671209540034
"5067","Mirapecten_mirificus",42.5350701402806,50.1002004008016,45.3907815631263,46.6933867735471,45.4408817635271,43.4869739478958
"5068","Mirapecten_moluccensis",44.7183098591549,48.8262910798122,41.4319248826291,41.1971830985916,44.7183098591549,39.2018779342723
"5069","Mirapecten_rastellum",45.089605734767,48.673835125448,45.663082437276,46.2365591397849,46.8817204301075,43.2974910394265
"5070","Mithrodia_clavigera",43.5662965382103,47.1587197909863,44.4807315480078,45.5258001306336,45.4604833442195,43.0437622468975
"5071","Mitra_acuminata",45.0431034482759,47.4137931034483,45.2586206896552,45.8333333333333,46.9109195402299,43.1752873563218
"5072","Mitra_aurantia",46.3823305407464,49.8095963442498,45.9253617669459,45.4683929931455,47.6770753998477,42.7265803503427
"5073","Mitra_auriculoides",48.6547085201794,56.390134529148,54.0358744394619,58.2959641255605,48.6547085201794,54.7085201793722
"5074","Mitra_avenacea",41.5783274440518,46.9375736160188,43.5217903415783,44.0518256772674,43.8751472320377,41.4605418138987
"5075","Mitra_cardinalis",46.0247994164843,49.0153172866521,45.6601021152443,46.3894967177243,47.5565280816922,43.1072210065646
"5076","Mitra_chrysalis",45.7943925233645,50,46.9626168224299,45.8722741433022,48.7538940809969,43.4579439252336
"5077","Mitra_chrysostoma",46.8101460415065,48.5011529592621,46.3489623366641,46.19523443505,47.271329746349,42.966948501153
"5078","Mitra_coarctata",46.5500485908649,50.5344995140913,47.0359572400389,48.5908649173955,49.5626822157434,45.2866861030126
"5079","Mitra_contracta",47.4137931034483,50.3978779840849,46.0212201591512,47.4801061007958,49.2705570291777,43.5676392572944
"5080","Mitra_coronata",47.4083438685209,51.9595448798989,47.4715549936789,49.2414664981037,48.6725663716814,45.1327433628319
"5081","Mitra_cucumerina",45.0842696629214,48.1741573033708,45.435393258427,45.7865168539326,47.4719101123596,43.0477528089888
"5082","Mitra_decurtata",47.1327572663001,48.3110761979576,45.5616653574234,46.5828750981932,48.1539670070699,43.1264728986646
"5083","Mitra_eremitarum",45.0181818181818,48.9454545454545,45.3090909090909,44.8727272727273,47.4181818181818,42.6181818181818
"5084","Mitra_ferruginea",45.5582232893157,51.9807923169268,47.5990396158463,48.7394957983193,47.5390156062425,45.1980792316927
"5085","Mitra_fraga",44.9339207048458,49.2657856093979,45.374449339207,45.1541850220264,47.4302496328928,42.9515418502203
"5086","Mitra_fulvescens",44.5750452079566,49.005424954792,45.2079566003617,49.9095840867993,47.1971066907776,45.6600361663653
"5087","Mitra_imperialis",44.9606862044317,48.0343102215868,45.3180843459614,45.746962115797,46.9621157969979,43.1022158684775
"5088","Mitra_incompta",45.5769230769231,53.2692307692308,55.1923076923077,61.3461538461539,53.0769230769231,59.8076923076923
"5089","Mitra_litterata",45.675355450237,51.5402843601896,47.5118483412322,48.281990521327,47.8672985781991,45.0829383886256
"5090","Mitra_luctuosa",46.8396540252828,49.9667332002661,45.5089820359281,46.773120425815,48.1037924151697,43.7791084497671
"5091","Mitra_lugubris",48.4315225707728,48.7375669472073,45.6771231828615,47.6664116296863,48.7375669472073,44.1469013006886
"5092","Mitra_mitra",43.701226309922,49.8885172798216,46.2095875139353,47.2686733556299,46.2095875139353,44.1471571906354
"5093","Mitra_papalis",46.0740740740741,48.6666666666667,45.6296296296296,45.8518518518518,46.8148148148148,42.8148148148148
"5094","Mitra_pelliserpentis",44.7330447330447,47.4025974025974,45.2380952380952,45.7431457431457,46.8253968253968,43.1457431457431
"5095","Mitra_pudica",53.8659793814433,48.7113402061856,52.319587628866,52.319587628866,47.680412371134,52.0618556701031
"5096","Mitra_puncticulata",43.904958677686,48.9669421487603,43.2851239669421,42.7685950413223,47.8305785123967,40.1859504132231
"5097","Mitra_pyramis",44.8892065761258,49.8927805575411,44.9606862044317,45.4610436025733,47.891350964975,42.9592566118656
"5098","Mitra_retusa",46.3432295438088,48.9500362056481,45.6191165821868,46.3432295438088,47.4293989862419,43.0847212165098
"5099","Mitra_rosacea",46.508875739645,49.112426035503,43.7869822485207,43.1952662721894,49.9408284023669,38.5798816568047
"5100","Mitra_scutulata",44.9961210240496,49.4181536074476,46.3925523661753,44.8409619860357,48.7199379363848,43.366951124903
"5101","Mitra_stictica",42.512315270936,49.7044334975369,45.2709359605911,46.4039408866995,45.0738916256158,43.1527093596059
"5102","Mitra_tabanula",44.8497854077253,48.2832618025751,45.4220314735336,45.3505007153076,47.7825464949928,42.7753934191702
"5103","Mitra_tuberosa",44.4270015698587,48.2731554160126,45.6043956043956,44.7409733124019,47.8806907378336,42.7786499215071
"5104","Mitra_turgida",45.28437724982,48.6681065514759,45.6443484521238,46.3642908567315,46.4362850971922,43.4125269978402
"5105","Mitra_typha",42.4686192468619,52.6150627615063,47.1757322175732,45.6066945606695,47.2803347280335,43.9330543933054
"5106","Mitra_ustulata",47.8194338179036,48.6610558530987,45.3710788064269,47.3603672532517,48.814078041316,43.840856924254
"5107","Mitra_vexillum",43.3079434167573,47.7693144722524,43.4167573449402,41.6757344940152,47.5516866158868,38.411316648531
"5108","Mitrella_loyaltyensis",56.5693430656934,58.7591240875912,61.3138686131387,59.4890510948905,53.2846715328467,56.2043795620438
"5109","Mitrella_margarita",51.063829787234,51.4893617021277,50,53.4042553191489,50.8510638297872,49.6808510638298
"5110","Mitrella_marquesa",53.0612244897959,47.8664192949907,42.1150278293135,42.1150278293135,46.7532467532467,39.1465677179963
"5111","Mitrella_mindorensis",52.0171673819742,50.3004291845494,47.381974248927,47.9828326180258,50.9012875536481,44.0343347639485
"5112","Mitrella_moleculina",44.6280991735537,48.3846731780616,45.6799398948159,44.7032306536439,47.7084898572502,43.0503380916604
"5113","Mitrella_nympha",46.1760461760462,49.0620490620491,46.031746031746,46.3203463203463,47.2582972582973,43.2900432900433
"5114","Mitrella_puella",45.0795947901592,49.4211287988423,45.6584659913169,45.4413892908828,46.8885672937771,43.0535455861071
"5115","Mitrella_rorida",47.6556495003843,47.0407378939277,45.119139123751,46.9638739431207,47.348193697156,43.3512682551883
"5116","Mitromorpha_dorcas",39.9639423076923,45.9735576923077,43.0889423076923,42.96875,44.1706730769231,40.0841346153846
"5117","Mitromorpha_metula",42.200124300808,47.9801118707272,43.9403356121815,44.2510876320696,45.1211932877564,41.5786202610317
"5118","Miyakea_nepa",39.4321766561514,45.4258675078864,40.7991587802313,38.1703470031546,42.1661409043112,36.4879074658255
"5119","Miyakella_nepa",44.4529456771232,48.814078041316,46.212700841622,44.4529456771232,48.1254781943382,43.1522570772762
"5120","Mobula_alfredi",42.8231089934485,51.2209648600357,46.6349017272186,47.1113758189398,46.396664681358,43.8356164383562
"5121","Mobula_birostris",42.6186750130412,50.1304121022431,46.2180490349504,47.5743348982786,45.6964006259781,44.5487741262389
"5122","Mobula_eregoodootenkee",32.7250206440958,30.6936416184971,33.6333608587944,31.8084227910818,40.0578034682081,32.3121387283237
"5123","Mobula_japanica",37.6514445479963,46.1323392357875,38.6766076421249,37.5582479030755,42.0316868592731,35.7875116495806
"5124","Mobula_kuhlii",32.4826560951437,30.6078625702015,33.4737363726462,31.7971589032045,39.9074991740998,32.3009580442682
"5125","Mobula_tarapacana",40.2686502491514,30.0714956308226,34.9606412941431,30.0570520690402,46.1544016754532,30.0642738499314
"5126","Mobula_thurstoni",39.1257919840535,30.3054032889585,34.1923542393394,30.0633587242828,44.8707909162099,30.0633587242828
"5127","Modeeria_rotunda",38.6029411764706,72.7941176470588,62.5,66.1764705882353,54.0441176470588,56.9852941176471
"5128","Modiolatus_flavidus",30.9420916162489,37.8565254969749,30.9248055315471,35.0907519446845,33.9152981849611,34.3301642178047
"5129","Modiolus_aratus",44.1484300666032,49.476688867745,44.1484300666032,42.6260704091342,48.7155090390105,40.7231208372978
"5130","Modiolus_auriculatus",44.938560561732,50.7314218841428,47.1035693387946,47.6301930953774,47.6887068461088,44.5874780573435
"5131","Modiolus_capax",44.9438202247191,69.1011235955056,55.6179775280899,65.7303370786517,52.8089887640449,61.2359550561798
"5132","Modiolus_demissus",39.8852223816356,52.0803443328551,43.1850789096126,44.6197991391679,32.2812051649928,40.6025824964132
"5133","Modiolus_hanleyi",100,100,100,100,100,50
"5134","Modiolus_philippinarum",40.6427221172023,49.4328922495274,45.4631379962193,42.9111531190926,45.6521739130435,40.9262759924386
"5135","Modulus_tectum",44.8204419889503,47.7209944751381,45.6491712707182,45.5801104972376,47.5138121546961,43.5082872928177
"5136","Moira_atropos",51.9519519519519,68.1681681681682,56.7567567567568,63.0630630630631,51.0510510510511,55.5555555555556
"5137","Mola_mola",36.9566108083746,32.7242184619167,33.6952513623141,32.8758143155652,43.9750891137788,31.7122137091818
"5138","Molgula_incidata",57.8947368421053,78.9473684210526,52.6315789473684,84.2105263157895,52.6315789473684,84.2105263157895
"5139","Monacanthus_chinensis",40.1669758812616,49.3506493506493,44.8051948051948,42.4860853432282,45.2690166975881,40.7235621521336
"5140","Monacoa_grimaldii",33.9370189931512,30.0748429005154,32.2848266610181,30.0854338770035,33.0403163171644,30.1066158299795
"5141","Monacoa_niger",43.3589990375361,30.0426234016224,35.0474357211605,30.0701223704111,43.0771346074522,30.1319950501856
