"","feature","EM_ClimatePriorityArea_tos_585","EM_Penalty_tos_585","EM_Feature_tos_585","EM_Percentile_tos_585"
"3758","Gymnothorax_zonipectis",70.8189158016148,44.8673587081892,56.8627450980392,65.3979238754325
"3759","Gyrineum_gyrinum",70.6706706706707,43.3433433433433,52.6526526526527,65.1651651651652
"3760","Gyrineum_lacunatum",69.3679092382496,42.4635332252836,55.2674230145867,65.6401944894652
"3761","Gyrineum_longicaudatum",65.5737704918033,46.5573770491803,53.8524590163934,68.6885245901639
"3762","Gyrineum_pusillum",71.5526601520087,45.4940282301846,55.157437567861,66.3409337676439
"3763","Gyroidina_lamarckiana",64.4502962475313,42.1988150098749,54.1145490454246,80.842659644503
"3764","Habromorula_biconica",71.2475633528265,43.3723196881092,53.5087719298246,66.5692007797271
"3765","Hadropenaeus_lucasii",67.265625,43.203125,59.2578125,70.234375
"3766","Halaelurus_sellus",70.0854700854701,57.8347578347578,49.8575498575499,71.7948717948718
"3767","Halecium_tenellum",95.4356846473029,57.2614107883817,94.1908713692946,90.0414937759336
"3768","Halgerda_brunneomaculata",66.6666666666667,49.6240601503759,50,66.1654135338346
"3769","Halgerda_tessellata",68.2389937106918,45.4926624737945,53.2494758909853,64.4654088050314
"3770","Halgerda_willeyi",69.9156513589503,44.2361761949391,54.8266166822868,65.6982193064667
"3771","Halicampus_boothae",73.8738738738739,46.9287469287469,60.3603603603604,70.2702702702703
"3772","Halicampus_brocki",68.9447236180904,45.7286432160804,54.2713567839196,66.2311557788945
"3773","Halicampus_dunckeri",69.8513800424628,44.7983014861996,53.5031847133758,64.5435244161359
"3774","Halicampus_grayi",70.2637889688249,39.568345323741,52.9976019184652,61.1510791366906
"3775","Halicampus_macrorhynchus",68.6141304347826,41.304347826087,51.6304347826087,59.5108695652174
"3776","Halicampus_mataafae",75.0966744006187,45.3982985305491,60.4021655065739,70.3789636504254
"3777","Halicampus_nitidus",68.8356164383562,45.0913242009132,52.3972602739726,63.1278538812785
"3778","Halicampus_spinirostris",73.9059967585089,45.7860615883306,60.9400324149109,69.773095623987
"3779","Halichoeres_argus",73.8544474393531,45.3728661275831,57.6819407008086,67.9245283018868
"3780","Halichoeres_bicolor",69.6793002915452,35.7142857142857,48.1049562682216,57.5801749271137
"3781","Halichoeres_binotopsis",65.2027027027027,37.3310810810811,47.4662162162162,55.7432432432432
"3782","Halichoeres_biocellatus",70.4887218045113,47.6503759398496,57.3308270676692,68.984962406015
"3783","Halichoeres_chrysus",71.5960324616772,44.0036068530207,56.4472497745717,66.546438232642
"3784","Halichoeres_claudia",74.5506149479659,50.5203405865658,61.7786187322611,72.7530747398297
"3785","Halichoeres_hartzfeldii",74.6666666666667,44.5,58.3333333333333,68.3333333333333
"3786","Halichoeres_hortulanus",75.095785440613,45.1340996168582,60.4597701149425,70.2681992337165
"3787","Halichoeres_kallochroma",70,47.3333333333333,53.7333333333333,65.2
"3788","Halichoeres_margaritaceus",73.4429065743945,47.1453287197232,60.0346020761246,69.9826989619377
"3789","Halichoeres_marginatus",75.2869166029074,45.3710788064269,60.6732976281561,70.3136954858455
"3790","Halichoeres_melanurus",70.5702647657841,43.6863543788187,52.5458248472505,64.7657841140529
"3791","Halichoeres_melasmapomus",74.3169398907104,46.6822794691647,61.9828259172521,70.4137392661983
"3792","Halichoeres_miniatus",70.4545454545455,43.8636363636364,52.7272727272727,63.1818181818182
"3793","Halichoeres_nebulosus",71.1219512195122,43.0243902439024,53.2682926829268,65.4634146341463
"3794","Halichoeres_nigrescens",69.2762186115214,36.1890694239291,48.301329394387,57.7548005908419
"3795","Halichoeres_ornatissimus",74.2218675179569,46.3687150837989,61.292897047087,70.0718276137271
"3796","Halichoeres_pallidus",70.2439024390244,45.4878048780488,54.7560975609756,63.6585365853659
"3797","Halichoeres_pardaleocephalus",66.1682242990654,34.5794392523364,51.7757009345794,56.6355140186916
"3798","Halichoeres_prosopeion",72.1888412017167,46.5236051502146,59.3133047210301,68.2403433476395
"3799","Halichoeres_timorensis",69.8611111111111,40.4166666666667,50.8333333333333,60.4166666666667
"3800","Halichoeres_trimaculatus",73.9340305711987,44.8109412711183,58.4875301689461,68.946098149638
"3801","Halichoeres_zeylonicus",74.3512974051896,43.6127744510978,57.684630738523,65.8682634730539
"3802","Haliclona_caerulea",74.9387755102041,45.7959183673469,61.1428571428571,70.8571428571428
"3803","Haliclona_cymaeformis",71.4437367303609,41.1889596602972,53.0785562632696,62.6326963906582
"3804","Haliclona_fascigera",65.9010600706714,50.530035335689,48.0565371024735,65.3710247349823
"3805","Haliclona_flagellifera",58.4076433121019,42.8025477707006,49.8726114649682,63.2484076433121
"3806","Haliclona_olivacea",75.0551876379691,55.1876379690949,51.6556291390728,75.2759381898455
"3807","Haliclona_permollis",71.6292134831461,41.2921348314607,55.0561797752809,65.0280898876404
"3808","Haliclona_sanguinea",43.0555555555556,36.1111111111111,34.7222222222222,47.2222222222222
"3809","Haliclona_turquoisia",66.8539325842697,47.752808988764,33.1460674157303,57.8651685393258
"3810","Halicreas_minimum",82.0238095238095,50,81.6666666666667,81.1904761904762
"3811","Halieutaea_coccinea",67.2030651340996,44.1379310344828,53.639846743295,65.5938697318008
"3812","Halieutaea_fitzsimonsi",67.1617161716172,37.4587458745875,52.4752475247525,59.9009900990099
"3813","Halieutaea_fumosa",70.7814269535674,37.4858437146093,53.3408833522084,60.7021517553794
"3814","Halieutaea_stellata",68.7825182101977,39.4380853277836,53.1737773152966,60.1456815816857
"3815","Halieutopsis_simula",64.5161290322581,43.2882414151925,51.9250780437045,59.105098855359
"3816","Halimeda_cuneata",70.5882352941177,44.0677966101695,54.6360917248255,64.506480558325
"3817","Halimeda_cylindracea",70.5412599822538,43.8331854480923,55.1907719609583,66.3708961845608
"3818","Halimeda_discoidea",70.4291044776119,44.0298507462687,54.384328358209,66.044776119403
"3819","Halimeda_fragilis",70.154686078253,44.1310282074613,54.9590536851683,66.0600545950864
"3820","Halimeda_gracilis",68.8804554079696,45.9203036053131,54.8387096774194,67.1726755218216
"3821","Halimeda_incrassata",70.947741364039,43.5783879539415,55.0044286979628,66.9619131975199
"3822","Halimeda_lacunalis",69.4310511089682,45.6123432979749,53.8090646094503,66.6345226615236
"3823","Halimeda_macroloba",74.3384121892542,44.9879711307137,59.8235765838011,69.607056936648
"3824","Halimeda_macrophysa",70.2205882352941,44.2095588235294,54.6875,66.0845588235294
"3825","Halimeda_micronesica",69.6557971014493,44.7463768115942,55.0724637681159,66.1231884057971
"3826","Halimeda_minima",68.7564234326824,47.8931140801644,54.4707091469681,68.448098663926
"3827","Halimeda_opuntia",75.3787878787879,44.8484848484849,60.4545454545455,70.1515151515152
"3828","Halimeda_simulans",69.9727024567789,44.5859872611465,54.9590536851683,66.8789808917197
"3829","Halimeda_stuposa",67.5830469644903,49.2554410080183,52.8064146620848,68.3848797250859
"3830","Halimeda_taenicola",77.5894538606403,55.9322033898305,56.3088512241055,80.6026365348399
"3831","Halimeda_tuna",70.6911636045494,43.5695538057743,55.1181102362205,66.6666666666667
"3832","Halimeda_velasquezii",71.1111111111111,43.7333333333333,54.8444444444444,66.7555555555556
"3833","Halimochirurgus_centriscoides",68.2903533906399,45.4632282712512,53.2951289398281,64.4699140401146
"3834","Haliotis_asinina",70.708446866485,39.2370572207085,50.408719346049,60.3542234332425
"3835","Haliotis_clathrata",71.015761821366,42.9947460595447,54.553415061296,66.6374781085814
"3836","Haliotis_dohrniana",72.6688102893891,44.0514469453376,54.0192926045016,66.7738478027867
"3837","Haliotis_jacnensis",75.0902527075812,54.1516245487365,55.956678700361,77.6173285198556
"3838","Haliotis_ovina",71.0832587287377,43.0617726051925,53.8943598925694,66.3384064458371
"3839","Haliotis_planata",70.7586206896552,37.9310344827586,49.7931034482759,59.7241379310345
"3840","Haliphron_atlanticus",48.1598231465182,31.0107667744709,46.6819503008965,60.3225938510664
"3841","Haliporoides_sibogae",66.1081492764661,37.2429550647372,53.0845392231531,58.3396801218583
"3842","Halitrephes_maasi",93.0232558139535,58.7209302325581,93.0232558139535,90.1162790697674
"3843","Halityle_regularis",66.5620094191523,49.1365777080063,50.5494505494505,62.480376766091
"3844","Hallaxa_chani",82.0388349514563,38.8349514563107,74.7572815533981,72.3300970873786
"3845","Halocynthia_papillosa",66.6666666666667,33.3333333333333,83.3333333333333,33.3333333333333
"3846","Halocypris_inflata",73.2885085574572,45.0488997555012,61.4303178484108,70.59902200489
"3847","Halodule_uninervis",69.9001426533523,37.660485021398,50.9272467902996,58.0599144079886
"3848","Halomitra_pileus",71.5555555555555,42.8888888888889,53,63.5555555555556
"3849","Halophila_decipiens",69.8695136417556,43.8908659549229,53.1435349940688,61.6844602609727
"3850","Halophila_ovalis",70.7692307692308,39.5266272189349,52.4260355029586,61.4201183431953
"3851","Halopteris_diaphana",67.1449067431851,47.4892395982783,49.3543758967001,63.845050215208
"3852","Haloptilus_fertilis",75.3731343283582,57.089552238806,52.2388059701493,62.3134328358209
"3853","Haloptilus_longicornis",100,100,100,100
"3854","Haloptilus_oxycephalus",100,100,100,100
"3855","Haloptilus_spiniceps",66.957153231663,43.5003631082062,53.522149600581,66.8119099491648
"3856","Halymenia_dilatata",67.8654292343387,49.3039443155452,51.7401392111369,67.9814385150812
"3857","Halymenia_durvillei",74.3243243243243,45.4391891891892,59.0371621621622,69.0878378378378
"3858","Hamigera_strongylata",65.9722222222222,49.3055555555556,48.6111111111111,69.4444444444444
"3859","Haminoea_cymbalum",73.6756316218419,46.8622656886716,60.1466992665037,69.519152404238
"3860","Hamodactylus_noumeae",69.6581196581197,44.8717948717949,53.6324786324786,63.9957264957265
"3861","Hanzawaia_grossepunctata",59.2105263157895,40.2354570637119,48.3379501385042,74.8614958448753
"3862","Hapalocarcinus_marsupialis",75.2475247524752,45.5445544554455,60.9291698400609,70.2970297029703
"3863","Hapalochlaena_lunulata",69.9857752489332,39.402560455192,50.9246088193457,59.1749644381223
"3864","Hapalogenys_analis",71.5909090909091,54.5454545454545,75,73.1060606060606
"3865","Hapalogenys_dampieriensis",67.6470588235294,56.7226890756302,41.1764705882353,71.4285714285714
"3866","Hapalogenys_kishinouyei",70.948905109489,37.6642335766423,52.4087591240876,62.4817518248175
"3867","Haplognathia_rosacea",81.447963800905,47.5113122171946,71.9457013574661,69.2307692307692
"3868","Haplognathia_ruberrima",73.9664804469274,46.927374301676,63.0167597765363,70.5027932960894
"3869","Haplophryne_mollis",52.984214084059,31.2775855898843,51.0079923655016,62.1257306453537
"3870","Haplostylus_bengalensis",70.9302325581395,39.3023255813954,52.3255813953488,61.6279069767442
"3871","Haplosyllis_spongicola",69.6872493985565,43.1435445068164,55.4931836407378,66.3993584603047
"3872","Haptosquilla_glyptocercus",71.4285714285714,43.5992578849722,54.4526901669759,65.8627087198516
"3873","Haptosquilla_trispinosa",67.5268817204301,48.1720430107527,54.5161290322581,69.247311827957
"3874","Harpa_amouretta",69.3359375,44.53125,53.90625,65.0390625
"3875","Harpa_articularis",70.4824976348155,40.964995269631,54.5884578997162,62.2516556291391
"3876","Harpa_harpa",75.1740139211137,45.1662799690642,60.015467904099,70.1469450889405
"3877","Harpa_major",74.3764172335601,46.1073318216175,60.8465608465608,70.8238851095994
"3878","Harpago_chiragra",74.0949316170555,45.6958970233307,59.4529364440869,69.4288012872084
"3879","Harpiliopsis_beaupresii",75.0382848392037,45.0995405819296,60.6431852986218,70.2143950995406
"3880","Harpiliopsis_depressa",74.4976816074189,44.435857805255,59.5826893353941,69.8608964451314
"3881","Harpiliopsis_spinigera",74.1156169111303,44.9525452976704,58.3261432269198,68.5936151855047
"3882","Harpilius_lutescens",74.9416342412451,45.2918287937743,60.5447470817121,70.1945525291829
"3883","Harpiosquilla_annandalei",70.878459687124,36.4620938628159,52.9482551143201,59.6871239470517
"3884","Harpiosquilla_harpax",69.7222222222222,34.7222222222222,50.9722222222222,57.7777777777778
"3885","Harpiosquilla_japonica",71.9314938154139,43.0066603235014,53.5680304471932,64.9857278782112
"3886","Harpiosquilla_melanoura",69.3570451436389,39.124487004104,51.8467852257182,59.5075239398085
"3887","Hastatobythites_arafurensis",64.8535564853556,55.0209205020921,61.0878661087866,63.5983263598326
"3888","Hastula_hectica",74.4517543859649,44.7368421052632,60.6359649122807,69.2982456140351
"3889","Hastula_lanceata",70.2188392007612,44.2435775451951,53.8534728829686,65.8420551855376
"3890","Hastula_matheroniana",70.5769230769231,44.0384615384615,54.8076923076923,66.5384615384615
"3891","Hastula_penicillata",74.1284403669725,50.2752293577982,61.3761467889908,72.2935779816514
"3892","Hastula_solida",70.6563706563707,43.7258687258687,53.8610038610039,66.1196911196911
"3893","Hastula_strigilata",70.4166666666667,43.9583333333333,53.125,64.6875
"3894","Haumea_minuta",46.4029326409042,31.5309811109414,42.0701593605214,54.8291838501095
"3895","Haumea_rehderi",44.9000754147813,31.3678355957768,41.1151960784314,55.4817119155354
"3896","Haustellum_haustellum",71.7668488160291,42.7140255009107,53.7340619307832,66.120218579235
"3897","Hebella_dyssymetra",71.264367816092,48.8505747126437,62.4521072796935,66.4750957854406
"3898","Hebra_horrida",70.2188392007612,44.1484300666032,54.1389153187441,66.0323501427212
"3899","Helcogramma_capidata",75.4045307443366,52.9665587918015,61.4886731391586,74.0021574973031
"3900","Helcogramma_cerasina",80.1980198019802,54.7854785478548,58.0858085808581,87.4587458745875
"3901","Helcogramma_chica",72.5656223539373,45.385266723116,58.2557154953429,67.9932260795936
"3902","Helcogramma_ellioti",74.8218527315914,45.6848772763262,60.6492478226445,70.387965162312
"3903","Helcogramma_fuscipectoris",69.9195171026157,42.9577464788732,51.9114688128773,65.5935613682093
"3904","Helcogramma_fuscopinna",70.8490566037736,43.3018867924528,53.2075471698113,66.2264150943396
"3905","Helcogramma_gymnauchen",69.4638694638695,44.988344988345,53.030303030303,62.8205128205128
"3906","Helcogramma_hudsoni",69.4964028776978,53.0935251798561,54.2446043165468,68.9208633093525
"3907","Helcogramma_nigra",68.4210526315789,46.6008771929825,52.7412280701754,65.3508771929825
"3908","Helcogramma_novaecaledoniae",69.1532258064516,56.0483870967742,48.1854838709677,67.9435483870968
"3909","Helcogramma_obtusirostris",70.311027332705,43.0725730442978,52.7803958529689,65.4099905749293
"3910","Helcogramma_rhinoceros",70.0693756194252,44.1030723488603,53.9147670961348,66.6997026759168
"3911","Helcogramma_springeri",68.9801699716714,46.0339943342776,51.699716713881,62.1813031161473
"3912","Helcogramma_striata",70.7243460764588,43.5613682092555,53.0181086519115,65.1911468812877
"3913","Helcogramma_trigloides",70.4322200392927,43.614931237721,53.0451866404715,66.8958742632613
"3914","Heliacus_caelatus",67.5,38.2352941176471,51.3235294117647,57.9411764705882
"3915","Heliacus_fenestratus",67.3360107095047,51.5394912985274,51.004016064257,66.9344042838019
"3916","Heliacus_implexus",66.9980119284294,43.1411530815109,55.2683896620278,65.8051689860835
"3917","Heliacus_infundibuliformis",68.0248007085917,46.1470327723649,54.8272807794508,67.4933569530558
"3918","Heliacus_variegatus",70.3011422637591,44.4444444444444,53.9979231568017,64.6936656282451
"3919","Helicocranchia_pfefferi",66.346812885538,30.0034270047978,65.5928718300206,63.759424263194
"3920","Heliopora_coerulea",71.1883408071749,45.4035874439462,55.3811659192825,66.1434977578475
"3921","Helotes_sexlineatus",69.9712643678161,35.3448275862069,50.4310344827586,57.7586206896552
"3922","Hemigaleus_microstoma",70.5289672544081,35.0125944584383,52.2670025188917,58.0604534005038
"3923","Hemigobius_hoevenii",73.3850129198966,40.1808785529716,54.5219638242894,63.8242894056848
"3924","Hemigymnus_fasciatus",75.249807840123,45.2728670253651,60.4919292851653,70.2536510376633
"3925","Hemigymnus_melapterus",74.3083003952569,45.0592885375494,59.5256916996047,69.6442687747036
"3926","Hemilienardia_malleti",63.8866396761134,47.4493927125506,51.0931174089069,67.8542510121458
"3927","Hemilienardia_ocellata",70.3317535545024,43.9810426540284,54.0284360189574,66.2559241706161
"3928","Heminodus_philippinus",65.0513950073421,38.3259911894273,52.7165932452276,57.4155653450808
"3929","Hemipecten_forbesianus",71.3200379867046,43.3998100664767,54.5109211775878,65.4320987654321
"3930","Hemiramphus_archipelagicus",73.1182795698925,43.010752688172,55.0179211469534,67.921146953405
"3931","Hemiramphus_convexus",71.9235364396655,43.9665471923536,52.9271206690562,65.5913978494624
"3932","Hemiramphus_far",70.896273917422,43.5045317220544,52.7693856998993,66.0624370594159
"3933","Hemiramphus_lutkei",71.7073170731707,43.0243902439024,53.0731707317073,64.9756097560976
"3934","Hemiramphus_saltator",52.1664151756844,32.3992239706833,48.5018322914421,53.2442336710498
"3935","Hemisiriella_parva",69.3905817174515,41.9667590027701,52.0775623268698,61.9113573407202
"3936","Hemitaurichthys_polylepis",73.1803797468354,45.4905063291139,59.6518987341772,69.2246835443038
"3937","Hemitaurichthys_thompsoni",72.5563909774436,50.7518796992481,62.687969924812,73.2142857142857
"3938","Hemitaurichthys_zoster",71.0766423357664,43.3394160583942,53.7408759124088,66.514598540146
"3939","Heniochus_acuminatus",74.002849002849,44.3732193732194,60.3988603988604,69.5156695156695
"3940","Heniochus_chrysostomus",72.8026533996683,45.9369817578773,59.5356550580431,68.4908789386401
"3941","Heniochus_diphreutes",71.6296296296296,43.1851851851852,56.5925925925926,67.4814814814815
"3942","Heniochus_monoceros",75.2655538694992,45.2959028831563,60.546282245827,70.257966616085
"3943","Heniochus_singularius",73.9832149774048,44.3511943189154,60.8134280180762,70.4325371207231
"3944","Heniochus_varius",71.1590296495957,44.8337825696316,56.4240790655885,67.3854447439353
"3945","Heptranchias_perlo",67.156862745098,42.1023965141612,53.921568627451,66.3943355119826
"3946","Herdmania_insolita",62.3348017621145,36.3436123348018,52.2026431718062,61.6740088105727
"3947","Herdmania_momus",75.0179985601152,44.7084233261339,60.5471562275018,70.5543556515479
"3948","Herdmania_pallida",75.2505782575173,45.1040863531226,60.0616808018504,70.1619121048574
"3949","Herdmania_pennata",65.0568181818182,51.9886363636364,55.1136363636364,80.9659090909091
"3950","Herengeria_vasiformis",65.1960784313726,45.0980392156863,54.656862745098,72.5490196078431
"3951","Herklotsichthys_quadrimaculatus",70.5645161290323,43.2459677419355,52.0161290322581,64.3145161290323
"3952","Hermenia_acantholepis",75.1283932501834,44.3873807776963,60.3815113719736,70.5796038151137
"3953","Herpetopoma_atratum",68.4892086330935,40.431654676259,51.2230215827338,58.5611510791367
"3954","Herpolitha_limax",74.5113369820172,45.3479280688038,60.5942142298671,70.0547302580141
"3955","Hesione_pantherina",69.1298644512462,43.9877568867512,58.3734149540883,69.5671184958461
"3956","Hesione_splendida",74.4568795260039,44.6346280447663,61.4219881500987,70.4410796576695
"3957","Heteractis_aurora",71.3720316622691,38.9182058047493,50.2638522427441,60.2902374670185
"3958","Heteractis_magnifica",75.0663129973475,45.2696728558797,59.3280282935455,67.9929266136163
"3959","Heteralentia_ptycholepis",75.0969743987587,44.9961210240496,60.1241272304112,70.1318851823119
"3960","Heteralepas_cornuta",44.8381847767131,34.4874344603146,46.8721750135599,65.9645633700958
"3961","Heteralepas_japonica",68.1996086105675,40.3131115459883,53.8160469667319,60.1761252446184
"3962","Heteralepas_smilius",65.7430730478589,55.4156171284635,51.8891687657431,72.7959697732997
"3963","Heterobrissus_niasicus",65.8141517476556,46.0358056265985,52.8559249786871,66.4961636828644
"3964","Heterocarpoides_levicarina",69.4411414982164,34.9583828775268,51.7241379310345,57.9072532699168
"3965","Heterocarpus_dorsalis",68.4098639455782,42.9421768707483,57.9931972789116,68.3248299319728
"3966","Heterocarpus_ensifer",59.0946055841691,39.3467064245053,57.7663323393874,73.0956898888588
"3967","Heterocarpus_hayashi",70.7317073170732,45.6149455111572,60.197197716658,70.5760249091853
"3968","Heterocarpus_sibogae",70.6047819971871,44.6319737458978,59.8687294889827,69.760900140647
"3969","Heterocentrotus_mammillatus",75.377969762419,52.3758099352052,61.7710583153348,73.866090712743
"3970","Heterocentrotus_trigonarius",74.2558326629123,46.4199517296862,61.7055510860821,69.5897023330652
"3971","Heterocithara_seriliola",63.5658914728682,54.7803617571059,56.3307493540052,73.3850129198966
"3972","Heterocithara_tribulationis",65.0847457627119,51.1864406779661,56.6101694915254,67.4576271186441
"3973","Heteroclinus_roseus",68.5589519650655,47.5982532751092,53.2751091703057,75.5458515283843
"3974","Heteroconger_hassi",74.6634996041172,45.4473475851148,61.2034837688044,70.4671417260491
"3975","Heteroconger_lentiginosus",77.5295663600526,55.9789750328515,64.388961892247,75.0328515111695
"3976","Heteroconger_polyzona",70.4819277108434,44.0763052208835,54.3172690763052,66.4658634538153
"3977","Heteroconger_taylori",65.6666666666667,37.5,49.5,54.3333333333333
"3978","Heterogenys_microphthalma",54.2496216090348,35.2776807544534,56.6305739899872,68.2791943183141
"3979","Heteroglypta_contraria",70.8989805375348,42.6320667284523,53.1974050046339,65.8016682113068
"3980","Heteronardoa_carinata",67.2544080604534,43.9966414777498,55.0797649034425,65.3232577665827
"3981","Heteronardoa_diamantinae",81.651376146789,44.0366972477064,58.7155963302752,75.2293577981651
"3982","Heteronucia_venusta",73.3333333333333,45.1948051948052,58.7012987012987,69.1774891774892
"3983","Heteropanope_glabra",68.0187207488299,35.2574102964119,48.9859594383775,56.4742589703588
"3984","Heteropenaeus_longimanus",74.3722943722944,44.8484848484849,58.2683982683983,68.4848484848485
"3985","Heteropriacanthus_cruentatus",74.5576571079927,44.3563148261135,61.928004881025,70.7138499084808
"3986","Heterorhabdus_papilliger",91.6666666666667,100,75,100
"3987","Heterorhabdus_spinifrons",64.8775403856175,43.0432516935904,54.715997915581,66.4929650859823
"3988","Heterostylites_longicornis",69.482884195193,42.0975965040058,55.1347414420976,66.7880553532411
"3989","Hexabranchus_sanguineus",73.8562091503268,44.9346405228758,58.0882352941177,69.0359477124183
"3990","Hexanchus_griseus",62.1232482242273,40.4492224995201,57.0358994048762,71.7988097523517
"3991","Hiatavolva_coarctata",66.6176470588235,43.4558823529412,54.4117647058823,65.3676470588235
"3992","Hiatella_arctica",66.6666666666667,33.3333333333333,83.3333333333333,33.3333333333333
"3993","Higginsia_massalis",69.0949227373068,46.2472406181015,53.5320088300221,64.7902869757174
"3994","Higginsia_strigilata",67.1394799054374,50.354609929078,55.7919621749409,69.7399527186761
"3995","Higginsia_tanekea",56.7375886524823,41.1347517730496,42.5531914893617,71.6312056737589
"3996","Himantolophus_cornifer",34.7711433414956,30.0056507816915,37.4835185533999,53.3527971369373
"3997","Himantura_fava",100,80,80,100
"3998","Himantura_uarnak",70.8609271523179,35.8940397350993,50.1986754966887,59.3377483443709
"3999","Hime_curtirostris",72.7272727272727,54.5454545454545,72.7272727272727,72.7272727272727
"4000","Hime_japonica",67.8329571106095,52.1444695259594,61.7381489841986,70.8803611738149
"4001","Himerometra_robustipinna",71.9638242894057,38.1136950904393,52.4547803617571,60.2067183462532
"4002","Hincksella_cylindrica",96.3963963963964,56.3063063063063,95.4954954954955,90.0900900900901
"4003","Hinea_brasiliana",59.5744680851064,48.936170212766,57.4468085106383,55.3191489361702
"4004","Hippa_adactyla",73.8,45.5,58,66.6
"4005","Hippa_celaeno",59.1666666666667,45.8333333333333,46.6666666666667,70
"4006","Hippa_marmorata",74.4274809160305,45.0381679389313,60.9160305343511,70.3053435114504
"4007","Hippa_ovalis",70.0973574408901,44.0890125173853,54.5201668984701,62.0305980528512
"4008","Hippa_pacifica",74.7260774287801,45.2154857560263,60.8473338203068,70.5624543462381
"4009","Hippichthys_cyanospilos",71.8911917098446,37.6943005181347,51.4248704663213,60.2331606217617
"4010","Hippocampus_bargibanti",67.6190476190476,36.1904761904762,52.5396825396825,60.7936507936508
"4011","Hippocampus_curvicuspis",47.3118279569892,30.1075268817204,32.258064516129,53.763440860215
"4012","Hippocampus_denise",69.3282636248416,41.318124207858,53.8656527249683,61.723700887199
"4013","Hippocampus_hendriki",61.2419700214133,42.6124197002141,49.2505353319058,57.1734475374732
"4014","Hippocampus_histrix",74.8153618906942,44.4608567208272,59.9704579025111,70.3101920236337
"4015","Hippocampus_kelloggi",71.2686567164179,37.3134328358209,52.8606965174129,60.1990049751244
"4016","Hippocampus_kuda",71.8220338983051,41.9491525423729,52.7542372881356,62.7118644067797
"4017","Hippocampus_mohnikei",70.6758304696449,42.0389461626575,51.6609392898053,62.1993127147766
"4018","Hippocampus_pontohi",70.1280227596017,38.9758179231863,51.2091038406828,59.601706970128
"4019","Hippocampus_pusillus",45.6375838926174,31.5436241610738,34.2281879194631,60.4026845637584
"4020","Hippocampus_semispinosus",65.5855855855856,46.3063063063063,47.9279279279279,62.5225225225225
"4021","Hippocampus_trimaculatus",72.3247232472325,38.2533825338253,56.3345633456335,61.869618696187
"4022","Hipponix_conicus",74.4664031620553,44.9802371541502,59.604743083004,69.6442687747036
"4023","Hippopodius_hippopus",74.3208279430789,44.5666235446313,62.3544631306598,70.1811125485123
"4024","Hippopus_hippopus",70.7451701931923,44.1582336706532,54.7378104875805,66.329346826127
"4025","Hipposcarus_harid",69.6969696969697,43.8787878787879,52.969696969697,62.0606060606061
"4026","Hipposcarus_longiceps",71.25,45.7142857142857,56.9642857142857,67.4107142857143
"4027","Hippothoa_divaricata",95.4545454545455,58.3333333333333,95.4545454545455,90.530303030303
"4028","Hippothoa_flagellum",72.1854304635762,54.5253863134658,61.3686534216336,76.158940397351
"4029","Hirsutodynomene_spinosa",74.5341614906832,45.9627329192547,61.4130434782609,70.1086956521739
"4030","Hirtomurex_filiaregis",66.0060975609756,44.5121951219512,53.4298780487805,65.1676829268293
"4031","Hirundichthys_albimaculatus",42.7713338856669,30.1574150787075,41.697735432201,55.7373653686827
"4032","Hirundichthys_marginatus",80.7692307692308,100,35.5769230769231,93.2692307692308
"4033","Hirundichthys_oxycephalus",71.1622807017544,42.8728070175439,52.0833333333333,63.3771929824561
"4034","Hirundichthys_rondeletii",49.5038820108516,30.912197607842,46.2993495008843,59.9868101561797
"4035","Hirundichthys_speculiger",30.0065581589459,30.0005961962678,30.0005961962678,39.4860788171466
"4036","Histiophryne_bougainvilli",86.6666666666667,53.3333333333333,80,73.3333333333333
"4037","Histiophryne_cryptacanthus",68.8888888888889,41.8713450292398,54.8538011695906,60.233918128655
"4038","Histiopterus_typus",68.8489968321014,38.5427666314678,53.1151003167899,59.8732840549103
"4039","Histioteuthis_meleagroteuthis",63.5435168738899,31.4831261101243,62.0781527531083,63.3066903493191
"4040","Histrio_histrio",76.2909090909091,44.8727272727273,61.9636363636364,70.9818181818182
"4041","Hologymnosus_annulatus",74.7286821705426,46.1240310077519,61.8604651162791,70.2325581395349
"4042","Hologymnosus_doliatus",72.3458904109589,44.6917808219178,56.1643835616438,67.722602739726
"4043","Hologymnosus_longipes",69.3069306930693,58.6633663366337,55.9405940594059,74.009900990099
"4044","Hologymnosus_rhodonotus",69.5210449927431,36.2844702467344,49.4920174165457,58.6357039187228
"4045","Holothuria_altaturricula",38.2352941176471,30.8823529411765,33.8235294117647,42.6470588235294
"4046","Holothuria_arenicola",75.0192159877018,45.7340507302075,61.0299769408148,70.1767870868563
"4047","Holothuria_asperita",71.4545454545455,55.2727272727273,53.8181818181818,77.2727272727273
"4048","Holothuria_atra",75.3810975609756,45.3506097560976,60.594512195122,70.4268292682927
"4049","Holothuria_cinerascens",75.2860411899314,45.0038138825324,60.3356216628528,70.0991609458429
"4050","Holothuria_coluber",74.5454545454545,44.9586776859504,59.4214876033058,69.8347107438017
"4051","Holothuria_coronopertusa",70.2867072111208,44.483058210252,55.516941789748,67.4196350999131
"4052","Holothuria_difficilis",75.0577367205543,45.2655889145497,60.6620477290223,70.130869899923
"4053","Holothuria_dofleinii",67.2413793103448,63.7931034482759,76.7241379310345,66.3793103448276
"4054","Holothuria_dura",69.5652173913043,56.8561872909699,51.505016722408,73.4113712374582
