"","feature","MM-NorESM2-MM_Percentile_MHW_SumCumInt_585","MM-IPSL-CM6A-LR_Percentile_MHW_SumCumInt_585","MM-GFDL-ESM4_Percentile_MHW_SumCumInt_585","MM-CMCC-ESM2_Percentile_MHW_SumCumInt_585","MM-CanESM5_Percentile_MHW_SumCumInt_585","EM_Percentile_MHW_SumCumInt_585"
"5259","Mycale_grandis",68.4174153420871,78.7145818935729,83.7595024187975,81.4098134070491,76.9868693849343,74.3607463718037
"5260","Mycale_indica",77.0642201834862,94.4954128440367,88.9908256880734,91.743119266055,92.2018348623853,88.0733944954129
"5261","Mycale_parishi",72.9838709677419,76.6129032258064,84.1733870967742,80.7459677419355,77.8225806451613,73.8911290322581
"5262","Mycale_phyllophila",67.9738562091503,77.7777777777778,84.9673202614379,83.9869281045752,81.5359477124183,72.7124183006536
"5263","Mycale_sulevoidea",67.0650730411687,68.6586985391766,81.4077025232404,75.9628154050465,70.7835325365206,67.4634794156706
"5264","Mycedium_elephantotus",65.3961136023916,75.7847533632287,81.9880418535127,80.3437967115097,73.8415545590433,71.0762331838565
"5265","Myctophum_lunatum",43.7896459995907,34.4587681604256,45.3447923061183,41.0067526089626,34.6531614487416,36.8426437487211
"5266","Myctophum_lychnobium",43.8117813193464,39.2021383901553,42.9594512810167,41.5422634658059,43.483962073835,39.8224732701231
"5267","Myctophum_obtusirostre",49.4533994287778,51.8728866419356,54.5681363054397,54.8373329831588,53.0612914874758,52.4342602015692
"5268","Myctophum_selenops",45.1986158171725,48.1724461105904,51.777088890491,51.5752288948165,48.8861653810107,48.0498882560738
"5269","Myctophum_spinosum",46.5592972181552,48.389458272328,51.5373352855051,51.6837481698389,48.8672266317331,48.3432226246436
"5270","Myersina_filifer",69.3146417445483,70.2492211838006,83.6448598130841,78.6604361370717,74.2990654205608,68.5358255451713
"5271","Myra_curtimana",65.4634146341463,80.4878048780488,82.4390243902439,82.6341463414634,77.2682926829268,73.4634146341463
"5272","Myra_eudactyla",65.7008613938919,75.8809710258418,82.5371965544244,80.3445575567737,74.1581832419734,71.1824588880188
"5273","Myra_fugax",66.7706708268331,79.0951638065523,78.6271450858034,79.8751950078003,80.9672386895476,69.2667706708268
"5274","Myra_grandis",71.6514954486346,76.592977893368,84.5253576072822,79.3237971391417,78.1534460338101,73.0819245773732
"5275","Myra_tumidospina",63.4635691657867,81.6261879619852,79.5142555438226,82.0485744456177,74.234424498416,73.4952481520591
"5276","Myrichthys_colubrinus",70.0607902735562,79.0273556231003,83.8145896656535,82.6747720364742,78.1155015197568,75.3039513677812
"5277","Myrichthys_maculosus",68.297213622291,77.4613003095975,82.8482972136223,80.8668730650155,76.5325077399381,73.8699690402477
"5278","Myriopathes_ulex",68.3135704874835,78.4584980237154,83.7944664031621,81.4229249011858,76.4822134387352,74.5059288537549
"5279","Myripristis_adusta",69.9004975124378,80.4311774461028,84.4112769485904,82.8358208955224,77.7777777777778,75.7048092868989
"5280","Myripristis_amaena",67.7966101694915,82.6472962066182,83.9386602098466,83.2929782082325,79.0153349475383,75.9483454398709
"5281","Myripristis_berndti",67.4603174603175,77.7056277056277,82.6118326118326,81.024531024531,75.7575757575758,73.6652236652237
"5282","Myripristis_botche",66.5441176470588,77.9411764705882,82.9044117647059,81.7095588235294,75.9191176470588,72.3345588235294
"5283","Myripristis_chryseres",63.833805476865,73.1822474032106,79.9811142587346,75.2596789423985,71.1992445703494,68.6496694995279
"5284","Myripristis_hexagona",70.2938840349484,79.0309769658459,83.95552025417,82.922954725973,78.3161239078634,74.9801429706116
"5285","Myripristis_kuntee",66.2541254125413,78.960396039604,82.4257425742574,81.1881188118812,75.3300330033003,73.7623762376238
"5286","Myripristis_murdjan",69.5393759286776,78.9004457652303,83.8038632986627,82.5408618127786,77.4888558692422,75.18573551263
"5287","Myripristis_pralinia",68.9737470167064,80.7478122513922,84.2482100238663,82.7366746221161,77.4860779634049,75.6563245823389
"5288","Myripristis_tiki",72.9665071770335,84.688995215311,81.9377990430622,82.4162679425837,79.3062200956938,78.2296650717703
"5289","Myripristis_trachyacron",69.9029126213592,72.621359223301,85.0485436893204,79.0291262135922,71.2621359223301,68.9320388349515
"5290","Myripristis_violacea",68.2101513802315,78.8958147818344,83.2591273374889,81.9234194122885,76.313446126447,73.820124666073
"5291","Myripristis_vittata",66,79.7391304347826,82,81.5652173913043,75.5652173913043,73.4782608695652
"5292","Myripristis_woodsi",68.3,81.6,84.1,82.9,80.1,75.4
"5293","Myrmekioderma_granulatum",69.672131147541,75.8782201405152,82.6697892271663,79.2740046838407,75.4098360655738,71.7798594847775
"5294","Myrophis_microchir",67.4157303370787,77.5280898876404,82.5842696629213,81.5543071161049,75.2808988764045,72.2846441947566
"5295","Myrtina_leptolira",70.6666666666667,86.6666666666667,84,91.3333333333333,64,74.6666666666667
"5296","Myzostoma_willemoesii",64.3987341772152,75.7911392405063,80.9599156118144,81.1708860759494,71.0970464135021,72.3628691983122
"5297","Naineris_laevigata",70.6070287539936,79.7124600638978,84.5846645367412,83.3865814696486,78.8338658146965,75.8785942492013
"5298","Nannastacus_gibbosus",70.2602230483271,70.0743494423792,83.271375464684,79.3680297397769,74.907063197026,70.0743494423792
"5299","Nannobrachium_atrum",52.4806640256555,75.5329183172986,72.9485002829655,76.287492925863,70.0999811356348,74.7028862478778
"5300","Nannobrachium_idostigma",41.7517463729178,40.1934443847394,46.963997850618,46.641590542719,44.5996775926921,43.9548629768941
"5301","Nannobrachium_lineatum",44.1366067754766,48.9644767521602,53.1477163626389,52.0539020710465,49.7634069400631,49.0467699903991
"5302","Nannobrachium_nigrum",46.6738537637136,50.8941594267233,54.7308009385503,54.0332297545818,51.9817363180925,51.0748937789334
"5303","Nannocalanus_minor",65.4234654234654,75.7575757575758,80.6526806526807,79.6425796425796,73.1157731157731,70.9401709401709
"5304","Nannocampus_pictus",67.8115799803729,78.1157998037291,83.1207065750736,82.1393523061825,76.0549558390579,73.0127576054956
"5305","Nannosalarias_nativitatis",70.1039168665068,79.2965627498002,84.4124700239808,82.8137490007994,77.7777777777778,75.2198241406875
"5306","Nanomia_bijuga",67,78.4375,82.5,80.8125,76,73.625
"5307","Nanostrea_fluctigera",72.2921914357683,72.0403022670025,83.1234256926952,78.7153652392947,75.9445843828715,70.7808564231738
"5308","Nansenia_pelagica",92.0382165605096,69.3205944798301,56.1571125265393,47.8768577494692,68.4713375796178,63.4819532908705
"5309","Naquetia_triqueter",65.9331703341483,77.0986145069275,82.559087204564,80.6845965770171,74.2461287693562,72.1271393643032
"5310","Nardoa_frianti",72.6980728051392,76.338329764454,83.9400428265525,80.8351177730193,77.7301927194861,73.661670235546
"5311","Nardoa_novaecaledoniae",68.4371807967314,76.9152196118488,83.1460674157303,81.6138917262513,77.0173646578141,72.3186925434116
"5312","Nardoa_tuberculata",67.7966101694915,71.8383311603651,81.877444589309,77.7053455019557,73.6636245110821,68.1877444589309
"5313","Nardoa_tumulosa",62.3268698060942,83.3795013850416,78.6703601108033,81.4404432132964,86.7036011080332,76.4542936288089
"5314","Naso_annulatus",66.6135458167331,77.2111553784861,81.8326693227092,80.8764940239044,75.1394422310757,72.9083665338645
"5315","Naso_brachycentron",67.6867686768677,78.6678667866787,82.988298829883,81.9081908190819,75.8775877587759,73.6273627362736
"5316","Naso_brevirostris",69.0657439446367,78.5467128027682,83.3217993079585,81.7993079584775,76.9550173010381,75.1557093425606
"5317","Naso_caeruleacauda",66.5024630541872,77.1428571428572,82.5615763546798,80.4926108374384,74.8768472906404,71.4285714285714
"5318","Naso_caesius",69.2148760330578,80.7851239669422,84.7107438016529,82.9545454545455,77.2727272727273,75.103305785124
"5319","Naso_fageni",70.3608247422681,71.0051546391753,81.8298969072165,78.2216494845361,73.840206185567,68.9432989690722
"5320","Naso_hexacanthus",68.8750862663906,80.40027605245,83.91994478951,81.7805383022774,77.3636991028295,75.7073844030366
"5321","Naso_lituratus",66.7445482866044,77.1806853582554,81.7757009345794,80.6853582554517,75.3115264797508,72.8193146417446
"5322","Naso_lopezi",63.953488372093,73.5142118863049,79.7157622739018,76.3565891472868,72.609819121447,68.0878552971576
"5323","Naso_minor",66.4562669071235,78.0883678990081,82.3264201983769,81.0640216411181,74.4815148782687,72.497745716862
"5324","Naso_thynnoides",70.1606732976282,79.8010711553175,84.3917368018363,83.0145371078806,78.1178270849273,75.5164498852334
"5325","Naso_tonganus",67.2428694900605,78.5652549697494,82.9732065687122,81.7631806395851,75.7994814174589,73.6387208297321
"5326","Naso_unicornis",68.8328912466843,78.6472148541114,83.5543766578249,81.631299734748,76.7241379310345,74.867374005305
"5327","Naso_vlamingii",66.3907284768212,78.5596026490066,82.6986754966888,81.6225165562914,75.5794701986755,73.5099337748344
"5328","Nassa_francolina",70.4453441295547,78.8663967611336,84.1295546558704,83.1578947368421,78.7044534412956,75.2226720647773
"5329","Nassa_serta",70.2576112412178,78.8446526151444,84.0749414519906,82.5136612021858,77.8298204527713,75.487900078064
"5330","Nassaria_fusiformis",42.88,73.84,64.64,68.16,74.96,64.64
"5331","Nassarius_accuminatus",70.121130551817,69.9865410497981,81.6958277254374,77.792732166891,74.4279946164199,67.9676985195155
"5332","Nassarius_agapetus",65.4199011997177,75.1587861679605,82.2159491884263,81.3690896259704,72.6182074805928,71.7007762879323
"5333","Nassarius_albescens",67.7450047573739,77.4500475737393,82.4928639391056,81.255946717412,75.1665080875357,72.3120837297812
"5334","Nassarius_arcularia",69.0936106983655,79.0490341753343,83.7295690936107,82.5408618127786,78.1575037147103,75.260029717682
"5335","Nassarius_bifarius",66.1668228678538,79.6626054358013,82.5679475164011,81.4432989690722,74.4142455482662,72.8209934395501
"5336","Nassarius_callospira",67.6923076923077,76.3076923076923,82.4615384615385,81.3333333333333,75.8974358974359,71.6923076923077
"5337","Nassarius_castus",65.2899126290707,77.1247021445592,82.0492454328832,80.3018268467037,73.4710087370929,71.7235901509134
"5338","Nassarius_comptus",70.8333333333333,72.0959595959596,82.1969696969697,78.6616161616162,74.7474747474748,69.6969696969697
"5339","Nassarius_concinnus",67.9280983916746,76.6319772942289,82.2138126773888,81.1731315042573,75.3074739829707,71.8070009460738
"5340","Nassarius_conoidalis",68.84765625,75.5859375,81.93359375,80.95703125,75.87890625,71.38671875
"5341","Nassarius_coronatus",69.8744769874477,70.1534170153417,82.0083682008368,77.6847977684798,74.0585774058577,68.0613668061367
"5342","Nassarius_crematus",68.123739071957,77.7404169468729,82.7841291190316,81.1701412239408,76.2609280430397,73.9744451916611
"5343","Nassarius_crenoliratus",68.3741648106904,76.2806236080178,82.6280623608018,81.4031180400891,77.5055679287305,71.9376391982183
"5344","Nassarius_delicatus",64.8809523809524,80.5555555555556,81.6468253968254,81.6468253968254,76.4880952380952,72.6190476190476
"5345","Nassarius_distortus",67.8362573099415,77.8752436647174,83.0409356725146,81.7738791423002,75.6335282651072,72.6120857699805
"5346","Nassarius_dorsatus",68.5897435897436,68.9102564102564,81.7307692307692,77.2435897435898,72.275641025641,67.1474358974359
"5347","Nassarius_ecstilbus",66.0845588235294,79.3198529411765,82.1691176470588,81.1580882352941,74.5404411764706,72.7022058823529
"5348","Nassarius_elegans",66.2363455809335,80.635551142006,82.3237338629593,82.1251241310824,75.9682224428997,73.1876861966236
"5349","Nassarius_elegantissimus",69.8581560283688,76.9503546099291,85.4609929078014,84.7517730496454,81.3829787234042,71.0992907801418
"5350","Nassarius_eximius",67.9574056147144,78.4123910939013,83.1558567279768,81.8973862536302,75.3146176185866,72.9912875121007
"5351","Nassarius_fretorum",66.3524976437323,78.5108388312912,83.3176248821866,81.8096135721018,75.0235626767201,72.8557964184731
"5352","Nassarius_gaudiosus",68.300395256917,77.7865612648221,82.9249011857708,81.8181818181818,76.600790513834,73.9130434782609
"5353","Nassarius_glans",70.3349282296651,78.7878787878788,83.8118022328549,82.6953748006379,78.2296650717703,75.3588516746411
"5354","Nassarius_graniferus",67.4545454545455,79.3636363636364,82.5454545454545,81.3636363636364,76.2727272727273,73.5454545454545
"5355","Nassarius_limnaeiformis",68.7633262260128,78.1449893390192,83.4754797441365,82.409381663113,77.2921108742004,73.3475479744137
"5356","Nassarius_luridus",68.9549180327869,76.7418032786885,83.094262295082,81.5573770491803,76.9467213114754,72.3360655737705
"5357","Nassarius_margaritiferus",68.025078369906,71.6300940438872,83.6990595611285,80.7210031347962,75.8620689655172,69.5924764890282
"5358","Nassarius_multipunctatus",65.453074433657,77.5080906148867,82.4433656957929,80.5016181229773,74.0291262135922,71.8446601941748
"5359","Nassarius_olivaceus",67.6982591876209,76.9825918762089,83.3655705996132,81.431334622824,76.4023210831721,72.147001934236
"5360","Nassarius_oneratus",62.5698324022346,87.7094972067039,80.4469273743017,87.1508379888268,75.9776536312849,77.6536312849162
"5361","Nassarius_papillosus",70.2111024237686,79.3588741204066,84.2064112587959,82.7208756841282,78.0297107114934,75.2931978107897
"5362","Nassarius_pauperus",67.9280983916746,76.6319772942289,82.2138126773888,81.1731315042573,75.3074739829707,71.8070009460738
"5363","Nassarius_pullus",68.609865470852,68.9088191330344,81.4648729446936,76.6816143497758,72.7952167414051,66.8161434977578
"5364","Nassarius_quadrasi",67.7669902912621,77.7669902912621,83.1067961165049,81.8446601941748,75.631067961165,72.621359223301
"5365","Nassarius_reeveanus",66.4884135472371,77.5401069518716,82.0855614973262,81.0160427807487,74.6880570409982,72.1033868092692
"5366","Nassarius_scalaris",67.0036764705882,76.8382352941177,83.1801470588235,81.4338235294118,75.5514705882353,72.4264705882353
"5367","Nassarius_silvardi",67.7053824362606,76.9593956562795,82.5306893295562,81.3031161473088,75.2596789423985,71.8602455146364
"5368","Nassarius_siquijorensis",67.5803402646503,76.0869565217391,82.1361058601134,81.1909262759924,75.6143667296786,71.9281663516068
"5369","Nassarius_spiratus",60,73.3333333333333,73.3333333333333,66.6666666666667,73.3333333333333,73.3333333333333
"5370","Nassarius_splendidulus",67.5542406311637,78.8954635108481,82.2485207100592,81.163708086785,75.34516765286,72.4852071005917
"5371","Nassarius_troendleorum",67.595818815331,89.5470383275261,82.5783972125435,86.7595818815331,73.5191637630662,79.0940766550523
"5372","Nassarius_venustus",68.4053651266766,68.107302533532,80.9239940387481,76.3040238450074,72.5782414307005,66.3189269746647
"5373","Natatolana_albicaudata",67.1452702702703,75.0844594594595,82.0101351351351,80.152027027027,75.1689189189189,70.777027027027
"5374","Natatolana_amplocula",67.3611111111111,75.9259259259259,81.3657407407407,78.4722222222222,76.1574074074074,70.4861111111111
"5375","Natatolana_bulba",55.3846153846154,76.9230769230769,72.3076923076923,66.1538461538461,56.9230769230769,76.9230769230769
"5376","Natatolana_californiensis",63.6363636363636,60.2272727272727,63.6363636363636,64.7727272727273,68.1818181818182,64.7727272727273
"5377","Natatolana_carlenae",87.8048780487805,78.0487804878049,84.1463414634146,73.1707317073171,86.5853658536585,81.7073170731707
"5378","Natatolana_variguberna",66.2045060658579,73.8301559792028,82.842287694974,77.6429809358752,71.7504332755633,67.9376083188908
"5379","Natatolana_wowine",66.6666666666667,79.4871794871795,76.9230769230769,71.7948717948718,61.5384615384615,79.4871794871795
"5380","Natica_alapapilionis",66.4335664335664,76.486013986014,81.993006993007,81.1188811188811,75.6993006993007,72.2027972027972
"5381","Natica_arachnoidea",68.111753371869,75.7225433526011,81.9845857418112,81.0211946050096,76.1078998073218,71.6763005780347
"5382","Natica_fasciata",67.9611650485437,73.370319001387,82.9403606102635,80.998613037448,78.9181692094313,70.873786407767
"5383","Natica_lineata",68.6299615877081,70.550576184379,81.6901408450704,77.2087067861716,72.9833546734955,68.2458386683739
"5384","Natica_onca",69.6712619300106,77.4125132555673,83.1389183457052,81.7603393425239,76.9883351007423,72.6405090137858
"5385","Natica_orientalis",66.1363636363636,79.8863636363636,82.0454545454545,82.1590909090909,77.5,72.3863636363636
"5386","Natica_stellata",70.0135685210312,71.370420624152,82.4966078697422,78.1546811397558,74.2198100407056,68.6567164179104
"5387","Natica_violacea",67.7514792899408,78.698224852071,82.5443786982248,81.4595660749507,75.0493096646943,72.5838264299803
"5388","Natica_vitellus",69.5478723404255,69.6808510638298,81.1170212765958,76.9946808510638,73.4042553191489,67.8191489361702
"5389","Naucrates_ductor",68.4485006518905,77.7053455019557,83.3116036505867,81.5514993481095,77.1186440677966,73.9895697522816
"5390","Nausithoe_atlantica",80.7339449541284,89.6024464831804,91.743119266055,86.5443425076453,89.2966360856269,88.9908256880734
"5391","Nausithoe_punctata",64.0122511485452,75.1914241960184,80.3981623277182,80.2450229709035,71.4139867279224,71.9244512506381
"5392","Nausitora_aurita",68.6075949367089,86.8354430379747,82.7848101265823,87.0886075949367,76.4556962025316,77.4683544303797
"5393","Nausitora_dunlopi",70.1030927835051,70.6185567010309,81.701030927835,77.8350515463918,73.9690721649485,68.8144329896907
"5394","Neamia_articycla",68.2170542635659,73.2558139534884,82.7519379844961,78.4883720930232,76.7441860465116,67.4418604651163
"5395","Neamia_octospina",69.4117647058823,76.0427807486631,83.1016042780749,81.9251336898396,77.6470588235294,72.192513368984
"5396","Neanthes_caudata",73.1501057082452,80.7610993657505,82.76955602537,83.7209302325581,83.615221987315,75.2642706131078
"5397","Neanthes_unifasciata",71.1213517665131,76.5745007680492,82.9493087557604,80.7987711213518,77.4193548387097,73.5023041474654
"5398","Neaxius_acanthus",67.6136363636364,77.8409090909091,82.6704545454545,81.25,75.1893939393939,72.5378787878788
"5399","Nebrius_ferrugineus",68.8378978534419,78.9785344189489,83.2716506291636,82.0133234641007,77.4981495188749,74.8334566987417
"5400","Nectamia_bandanensis",66.9208770257388,79.4089609151573,82.3641563393708,81.6015252621544,76.0724499523355,73.117254528122
"5401","Nectamia_fusca",67.6363636363636,77.1818181818182,82.4545454545455,81.5454545454545,75.4545454545455,72.4545454545455
"5402","Nectamia_luxuria",65.8266129032258,80.3427419354839,82.0564516129032,81.9556451612903,77.3185483870968,72.9838709677419
"5403","Nectamia_savayensis",70.4192546583851,79.5031055900621,84.2391304347826,82.9192546583851,78.1832298136646,75.3105590062112
"5404","Nectamia_viria",67.4443266171792,76.033934252386,82.6086956521739,81.5482502651113,76.1399787910923,71.5800636267232
"5405","Neenchelys_similis",68.4319833852544,73.31256490135,89.5119418483904,85.877466251298,79.7507788161994,76.01246105919
"5406","Negaprion_acutidens",69.1107644305772,78.2371294851794,83.3073322932917,82.1372854914196,78.1591263650546,74.4929797191888
"5407","Nellia_oculata",63.641245972073,76.7454350161117,80.2363050483351,80.7733619763695,72.1804511278195,72.3952738990333
"5408","Nemanthus_annamensis",68.3991683991684,73.3887733887734,82.7442827442827,79.002079002079,76.5072765072765,67.7754677754678
"5409","Nemateleotris_decora",68.8995215311005,81.3397129186603,84.6092503987241,83.0940988835726,77.9106858054227,76.0765550239234
"5410","Nemateleotris_helfrichi",66.5150136487716,82.1656050955414,83.3484986351228,82.5295723384895,80.4367606915378,75.614194722475
"5411","Nemateleotris_magnifica",66.533226581265,77.42193755004,82.0656525220176,81.1849479583667,75.2602081665332,72.9383506805444
"5412","Nematobrachion_flexipes",83.0508474576271,72.8813559322034,79.6610169491525,69.4915254237288,83.0508474576271,74.5762711864407
"5413","Nematocarcinus_agassizii",80.8510638297872,73.4042553191489,77.6595744680851,68.0851063829787,79.7872340425532,75.531914893617
"5414","Nematocarcinus_gracilis",63.7319711538462,74.9699519230769,80.6490384615385,79.5673076923077,72.5961538461538,73.3173076923077
"5415","Nematonereis_hebes",68.3972911963883,82.1670428893905,82.4680210684725,84.1986455981941,80.0601956358164,75.9969902182092
"5416","Nematopagurus_alcocki",67.6320272572402,82.282793867121,83.0494037478705,82.3679727427598,78.1090289608177,76.0647359454855
"5417","Nematopagurus_gardineri",65.8077994428969,76.1838440111421,81.9637883008356,81.1281337047354,73.050139275766,72.2144846796657
"5418","Nematopagurus_kosiensis",68.2345754428833,80.6963958460599,83.2620647525962,82.9566279780086,77.4587660354307,76.2981062919976
"5419","Nematopagurus_richeri",69.5765472312704,78.3061889250814,84.9511400651466,82.7361563517915,77.3941368078176,75.700325732899
"5420","Nematopagurus_spinulosensoris",65.9826721386229,78.4769721842225,82.2161422708618,81.8057455540356,74.8290013679891,74.9658002735978
"5421","Nematoscelis_atlantica",100,100,100,100,100,100
"5422","Nematoscelis_gracilis",83,83,88,81,90,85
"5423","Nematoscelis_microps",63.0175438596491,79.719298245614,78.1052631578947,80.2105263157895,73.3333333333333,72.6315789473684
"5424","Nematoscelis_tenella",100,100,100,100,100,100
"5425","Nembrotha_kubaryana",70.5445544554455,74.8762376237624,82.9207920792079,79.7029702970297,75.8663366336634,71.039603960396
"5426","Nembrotha_lineolata",70.9273182957394,73.8095238095238,82.5814536340852,79.1979949874687,75.3132832080201,70.5513784461153
"5427","Nemichthys_curvirostris",45.9199560399304,51.9232530451507,52.4315413499405,54.0479897426504,51.089843392252,51.5660774796227
"5428","Nemichthys_scolopaceus",51.2651821862348,51.6808849045691,54.9631289762869,55.0462695199537,52.8520821283979,52.8303932909196
"5429","Nemipterus_vitiensis",72.5388601036269,95.3367875647668,92.2279792746114,95.8549222797927,98.9637305699482,88.0829015544041
"5430","Nemipterus_zysron",68.6567164179104,71.7566016073479,81.8599311136625,77.7267508610792,73.7083811710677,69.9196326061998
"5431","Nemocardium_bechei",69.6682464454976,79.8578199052133,77.2511848341232,80.0947867298578,81.042654028436,68.7203791469194
"5432","Neoacasta_glans",67.4931129476584,73.5537190082645,82.9201101928375,77.5482093663912,72.7272727272727,69.2837465564738
"5433","Neoacasta_laevigata",71.8266253869969,71.5170278637771,83.5913312693499,79.5665634674923,76.0061919504644,70.1238390092879
"5434","Neoalpheopsis_euryone",74.0305522914219,73.3254994124559,84.2538190364277,79.9059929494712,77.3207990599295,72.385428907168
"5435","Neoanchistus_cardiodytes",67.5,76.6,82.6,81.5,75.8,71.7
"5436","Neoaploactis_tridorsalis",65.967365967366,80.3030303030303,82.6340326340326,82.983682983683,77.3892773892774,72.7272727272727
"5437","Neobythites_macrops",69.9386503067485,70.2453987730061,83.640081799591,79.8568507157464,74.4376278118609,70.961145194274
"5438","Neobythites_malayanus",64.4749754661433,75.9568204121688,81.2561334641806,80.0785083415113,77.6251226692836,71.4425907752699
"5439","Neobythites_purus",64.8849294729027,78.8418708240534,81.8856718634001,82.8507795100223,74.4617668893838,73.5708982925019
"5440","Neobythites_stelliferoides",94.7058823529412,90.5882352941177,93.5294117647059,87.6470588235294,94.1176470588235,91.7647058823529
"5441","Neobythites_unimaculatus",66.8758716875872,75.3835425383542,82.7754532775453,82.2873082287308,74.1283124128312,73.1520223152022
"5442","Neocalanus_gracilis",100,100,100,100,100,100
"5443","Neocallichirus_jousseaumei",69.2716236722306,80.0455235204856,84.5220030349014,82.8528072837633,77.6934749620637,75.2655538694992
"5444","Neocancilla_papilio",67.7172874880611,77.5549188156638,82.5214899713467,81.3753581661891,75.2626552053486,72.3973256924546
"5445","Neocentropogon_aeglefinus",70.5627705627706,71.4285714285714,83.8383838383838,77.6334776334776,72.1500721500721,70.2741702741703
"5446","Neoceratias_spinifer",62.6588465298143,77.9569892473118,80.6451612903226,81.7204301075269,73.6559139784946,73.2649071358749
"5447","Neocirrhites_armatus",70.1149425287356,82.2361546499478,84.012539184953,83.6990595611285,79.1013584117032,76.8025078369906
"5448","Neocoronida_martensi",56.3318777292576,80.3493449781659,77.292576419214,80.7860262008734,82.5327510917031,71.6157205240175
"5449","Neodexiospira_pseudocorrugata",73.972602739726,90.4109589041096,88.013698630137,92.1232876712329,79.7945205479452,82.1917808219178
"5450","Neoferdina_cumingi",69.8387096774194,81.0483870967742,84.3548387096774,82.6612903225807,78.0645161290323,75.8064516129032
"5451","Neoferdina_offreti",71.2950600801068,79.1722296395194,84.3791722296395,81.8424566088118,81.4419225634179,73.9652870493992
"5452","Neofibularia_hartmani",69.0243902439024,83.4146341463415,79.7560975609756,83.4146341463415,73.6585365853659,76.3414634146341
"5453","Neoglyphidodon_carlsoni",74.4186046511628,93.0232558139535,90.3654485049834,93.687707641196,85.3820598006645,85.7142857142857
"5454","Neoglyphidodon_oxyodon",71.0169491525424,72.3728813559322,85.0847457627119,81.1864406779661,77.9661016949153,70.8474576271186
"5455","Neoglyphidodon_polyacanthus",78.9719626168224,92.0560747663551,91.1214953271028,92.5233644859813,78.0373831775701,83.6448598130841
"5456","Neogoneplax_renoculis",65.6228253305498,76.2004175365344,82.7418232428671,81.2804453723034,74.0431454418928,72.3729993041058
"5457","Neoliomera_insularis",73.1241473396999,76.1255115961801,84.4474761255116,79.8090040927694,77.3533424283765,72.8512960436562
"5458","Neoliomera_pubescens",68.4210526315789,79.3233082706767,83.6466165413534,82.6127819548872,76.8796992481203,74.718045112782
"5459","Neoliomera_richtersi",69.5095948827292,85.501066098081,82.089552238806,84.6481876332623,87.6332622601279,80.5970149253731
"5460","Neolithodes_nipponensis",69.0515806988353,69.3843594009983,84.6921797004992,80.865224625624,74.2096505823627,71.7970049916805
"5461","Neomerinthe_amplisquamiceps",66.4983164983165,71.8855218855219,84.5117845117845,77.9461279461279,74.5791245791246,67.003367003367
"5462","Neomerinthe_erostris",66.4262295081967,75.2786885245902,81.3114754098361,80.5901639344262,72.7213114754098,72
"5463","Neomerinthe_pallidimacula",56.3492063492063,78.968253968254,72.2222222222222,76.984126984127,77.7777777777778,70.6349206349206
"5464","Neomerinthe_procurva",65.7464788732394,76.3380281690141,82.3098591549296,81.8028169014084,72.3943661971831,73.7464788732394
"5465","Neomeris_annulata",67.3892554194156,77.5683317624882,82.3751178133836,81.3383600377003,75.306314797361,72.196041470311
"5466","Neomyxus_leuciscus",69.4376528117359,85.2078239608802,84.841075794621,85.4523227383863,81.6625916870416,79.0953545232274
"5467","Neonesthes_capensis",45.0998725031874,63.8079048023799,63.6889077773056,64.1053973650659,62.830429239269,61.8869528261793
"5468","Neoniphon_argenteus",67.6812891674127,79.0510295434199,83.0796777081468,81.6472694717995,75.7385854968666,73.8585496866607
"5469","Neoniphon_aurolineatus",68.5956245589273,80.7339449541284,84.4036697247707,82.1453775582216,76.6407904022583,75.5822159491884
"5470","Neoniphon_opercularis",69.0677966101695,80.2542372881356,84.1525423728814,82.4576271186441,77.2033898305085,75.0847457627119
"5471","Neoniphon_sammara",69.9108469539376,78.8261515601783,83.5809806835067,82.5408618127786,77.4145616641902,75.111441307578
"5472","Neopalicus_simulus",77.5510204081633,91.8367346938776,95.1020408163265,86.9387755102041,88.9795918367347,85.7142857142857
"5473","Neopetrolisthes_maculatus",72.568093385214,77.5291828793774,84.0466926070039,81.8093385214008,79.2801556420233,73.9299610894942
"5474","Neopetrosia_carbonaria",67.2115384615385,75.8653846153846,81.6346153846154,80.5769230769231,74.6153846153846,71.3461538461539
"5475","Neopetrosia_exigua",69.208211143695,79.9120234604106,83.7243401759531,82.624633431085,77.9325513196481,75.2932551319648
"5476","Neopomacentrus_anabatoides",69.3907875185735,69.0936106983655,81.8722139673105,77.1173848439822,72.9569093610698,67.0133729569094
"5477","Neopomacentrus_azysron",68.1379310344828,73.2413793103448,81.5172413793103,78.4827586206897,75.0344827586207,69.1034482758621
"5478","Neopomacentrus_bankieri",69.4083694083694,68.8311688311688,81.5295815295815,76.6233766233766,73.015873015873,67.3881673881674
"5479","Neopomacentrus_cyanomos",70.4787234042553,70.2127659574468,82.0478723404255,77.7925531914894,73.8031914893617,68.4840425531915
"5480","Neopomacentrus_filamentosus",69.1019786910198,68.9497716894977,81.8873668188737,76.8645357686454,72.4505327245053,66.8188736681887
"5481","Neopomacentrus_metallicus",71.7948717948718,91.9871794871795,85.8974358974359,89.7435897435898,83.974358974359,84.6153846153846
"5482","Neopomacentrus_nemurus",67.9012345679012,78.7037037037037,83.0246913580247,81.7901234567901,75.9259259259259,72.6337448559671
