"","feature","EM-Percentile-tos-585","EM-Percentile-tos-245","EM-Percentile-tos-126"
"73","Accalathura_themeda",74.8663101604278,71.1229946524064,77.0053475935829
"74","Acentrogobius_janthinopterus",60.3592814371257,56.1676646706587,64.7904191616767
"75","Acentrogobius_moloanus",59.4327990135635,54.8705302096178,64.1183723797781
"76","Acentrogobius_nebulosus",57.7291381668947,54.172366621067,63.7482900136799
"77","Acentrogobius_suluensis",61.2857142857143,56.4285714285714,66
"78","Acentronura_breviperula",63.6182902584493,58.5487077534791,67.9920477137177
"79","Acesta_rathbuni",60.1092896174863,52.568306010929,64.4808743169399
"80","Achaeus_curvirostris",58.0779944289694,50.974930362117,63.6490250696379
"81","Achaeus_lacertosus",59.4182825484765,54.7091412742382,64.5429362880887
"82","Achelia_assimilis",62.862669245648,58.4139264990329,68.3430045132173
"83","Achelia_besnardi",64.3956043956044,59.1208791208791,67.9120879120879
"84","Achelia_nana",62.1259842519685,56.8503937007874,66.2204724409449
"85","Achelia_sawayai",69.1114245416079,64.2454160789845,71.015514809591
"86","Aciculites_orientalis",74.2404227212682,73.5799207397622,78.4676354029062
"87","Aciculites_tulearensis",59.5070422535211,53.2863849765258,64.4366197183099
"88","Acoetes_pacifica",85.9259259259259,88.5185185185185,88.5185185185185
"89","Acreichthys_radiatus",64.5099904852521,58.8962892483349,66.8886774500476
"90","Acreichthys_tomentosus",61.0696517412935,56.0945273631841,65.547263681592
"91","Acrocalanus_gibber",60.2309172546504,52.9826812059012,64.7209749839641
"92","Acropoma_japonicum",59.1728525980912,52.067868504772,63.626723223754
"93","Acropoma_lecorneti",67.1410891089109,55.5074257425743,86.8811881188119
"94","Acropora_abrotanoides",68.125,63.671875,70.15625
"95","Acropora_aculeus",64.7272727272727,59.0909090909091,67.8181818181818
"96","Acropora_anthocercis",63.6011616650532,58.6640851887706,67.4733785091965
"97","Acropora_aspera",64.9154051647373,59.4835262689225,68.1211041852182
"98","Acropora_austera",68.2067345340642,63.27329678935,69.9295223179327
"99","Acropora_carduus",67.775974025974,62.0941558441558,70.6980519480519
"100","Acropora_cerealis",65.4804270462633,60.2313167259786,67.4377224199288
"101","Acropora_chesterfieldensis",66.2368112543962,62.0164126611958,69.4021101992966
"102","Acropora_clathrata",67.5609756097561,62.3577235772358,70.0813008130081
"103","Acropora_cytherea",68.1995323460639,63.6009353078722,70.2260327357755
"104","Acropora_danai",68.3347005742412,64.0689089417555,70.9598031173093
"105","Acropora_dendrum",61.5138592750533,57.1428571428571,66.4179104477612
"106","Acropora_digitifera",67.9588607594937,63.2120253164557,69.7784810126582
"107","Acropora_divaricata",61.1872146118721,56.7351598173516,65.1826484018265
"108","Acropora_donei",62.7083333333333,58.2291666666667,67.2916666666667
"109","Acropora_echinata",63.8297872340426,59.0145576707727,67.1892497200448
