"","feature","EM_Penalty_tos_585","EM_ClimatePriorityArea_tos_585","EM_Percentile_tos_585","EM_Feature_tos_585"
"4380","Laleonectes_nipponensis",43.4318952981096,36.1609306834707,69.5588948133786,46.437227338827
"4381","Lambis_crocata",44.5658424381829,37.0327774583094,69.235192639448,47.3835537665325
"4382","Lambis_lambis",44.2883323152108,37.6298106291998,68.7843616371411,47.5870494807575
"4383","Lambis_millepeda",37.0324189526185,35.785536159601,55.860349127182,38.5286783042394
"4384","Lambis_scorpius",43.5261707988981,37.6721763085399,66.9421487603306,44.9035812672176
"4385","Lambis_truncata",45.0679267572357,37.5664500886001,69.5806261075015,48.0803307737744
"4386","Lamellodysidea_chlorea",52.0990312163617,36.5984930032293,70.0753498385361,48.8697524219591
"4387","Lamellodysidea_herbacea",44.248291571754,36.9589977220957,69.1913439635535,46.9248291571754
"4388","Lamna_nasus",100,100,68.75,62.5
"4389","Lamnostoma_orientalis",44.092039800995,37.9353233830846,68.9676616915423,47.4502487562189
"4390","Lamoha_murotoensis",41.5029888983775,35.5251921434671,61.4859094790777,43.7233134073442
"4391","Lampadena_chavesi",69.9386503067485,84.0490797546012,73.6196319018405,36.8098159509202
"4392","Lampadena_luminosa",30.7719488991574,31.2639304158739,57.1758630062517,41.13074204947
"4393","Lampadena_urophaos",30.3863207662723,31.4911442639818,59.3665025354597,45.3100120036256
"4394","Lampadioteuthis_megaleia",100,100,76.4150943396226,55.6603773584906
"4395","Lampanyctus_alatus",30.3693622169294,30.4600960266153,53.5745340440815,32.7170995425504
"4396","Lampanyctus_festivus",31.5607222359634,32.4264160277022,69.5523126391294,33.5641850111303
"4397","Lampanyctus_hubbsi",30.057123655914,30.9475806451613,36.1139112903226,31.0483870967742
"4398","Lampanyctus_macropterus",56.4705882352941,32.7731092436975,75.9663865546218,31.9327731092437
"4399","Lampanyctus_nobilis",31.1541064981949,31.151286101083,57.5248194945848,41.7475180505415
"4400","Lampanyctus_photonotus",30.1281053887247,30.7089881230227,53.5501270680981,33.8727244437529
"4401","Lampanyctus_pusillus",100,100,76.4150943396226,55.6603773584906
"4402","Lampanyctus_steinbecki",30.1198729058348,30.3846524167148,59.0434238397843,45.4867128827267
"4403","Lampris_guttatus",30.2697065933545,31.9453002796606,59.4776508508319,46.2174716784377
"4404","Lamprometra_palmata",41.8803418803419,39.0598290598291,62.3931623931624,43.0769230769231
"4405","Lanice_conchilega",60,60,60,60
"4406","Laodicea_undulata",47.6277372262774,37.043795620438,68.8868613138686,41.3321167883212
"4407","Laomenes_amboinensis",44.3653618030842,37.4258600237248,69.1577698695136,47.4495848161329
"4408","Laonice_cirrata",51.2731481481482,38.8888888888889,79.3981481481482,55.787037037037
"4409","Lapemis_curtus",36.6782006920415,37.3702422145329,57.2087658592849,41.2918108419839
"4410","Laticauda_colubrina",46.0283687943262,37.5177304964539,66.241134751773,46.9503546099291
"4411","Laticauda_laticaudata",42.9107276819205,38.4096024006001,63.9909977494374,43.7359339834959
"4412","Laticauda_saintgironsi",35.0785340314136,34.5549738219895,58.1151832460733,34.0314136125654
"4413","Latirolagena_smaragdula",42.5451807228916,37.6506024096386,64.9096385542169,42.3192771084337
"4414","Latirus_belcheri",42.1621621621622,36.1389961389961,65.0965250965251,41.3899613899614
"4415","Latirus_gibbulus",39.5698924731183,37.8494623655914,59.5698924731183,39.6774193548387
"4416","Latirus_nodatus",49.9236641221374,38.6259541984733,73.206106870229,50.8396946564886
"4417","Latirus_polygonus",42.3716558206797,37.5994215473608,64.5697758496023,42.7331887201735
"4418","Latirus_turritus",42.2436459246275,36.897458369851,62.1384750219106,41.6301489921122
"4419","Latreillia_metanesa",42.6243209360635,35.2695361470957,67.989970748015,42.9168407856247
"4420","Latreillia_pennifera",40.7821229050279,36.5611421477343,63.7492240844196,39.7889509621353
"4421","Latreillia_valida",41.87168355041,36.0829715388326,66.5701881331404,39.8456343463579
"4422","Latreillopsis_bispinosa",42.1167484997272,37.152209492635,65.2482269503546,39.9345335515548
"4423","Latreutes_anoplonyx",42.6868044515103,39.0302066772655,64.4674085850556,46.8998410174881
"4424","Latreutes_mucronatus",41.5143603133159,37.597911227154,63.7728459530026,43.0156657963446
"4425","Laurencia_majuscula",43.0440771349862,37.396694214876,66.0468319559229,42.9752066115703
"4426","Laurencia_obtusa",43.2011331444759,38.4560906515581,65.9348441926346,43.342776203966
"4427","Lauridromia_dehaani",38.1287726358149,37.5251509054326,58.7525150905433,42.0523138832998
"4428","Leachia_dislocata",56.9620253164557,40.5063291139241,85.4430379746835,70.253164556962
"4429","Leander_tenuicornis",44.6070460704607,37.6151761517615,69.8644986449865,48.4552845528455
"4430","Leiaster_coriaceus",57.8336557059961,39.2649903288201,70.9864603481625,48.3558994197292
"4431","Leiaster_leachi",50.1052631578947,36.9473684210526,66.7368421052632,40.3157894736842
"4432","Leiaster_speciosus",43.5389133627019,35.8296622613803,67.0337738619677,40.5286343612335
"4433","Leilaster_spinulosus",51.6220028208745,37.9407616361072,73.0606488011284,43.7235543018336
"4434","Leiodermatium_deciduum",41.4693088448526,36.0560657322378,63.5089415176414,38.1826969550508
"4435","Leiodermatium_intermedia",39.5480225988701,33.3333333333333,69.4915254237288,35.5932203389831
"4436","Leiodermatium_pfeifferae",33.5205514424304,31.222874648966,53.5103395455706,31.6058207812101
"4437","Leiogalathea_laevirostris",38.3308714918759,33.8626292466765,68.9254062038405,43.5376661742984
"4438","Leiognathus_berbis",38.272921108742,38.9125799573561,58.7420042643923,42.1108742004264
"4439","Leiognathus_equulus",40.9279204639602,39.5194697597349,61.9718309859155,43.2477216238608
"4440","Leiognathus_longispinis",38.6745796241345,39.5647873392681,60.4352126607319,42.5321463897132
"4441","Leiognathus_parviceps",49.5356037151703,37.4613003095975,70.5882352941177,43.5500515995872
"4442","Leiopathes_glaberrima",44.8207171314741,34.2629482071713,70.8764940239044,39.2828685258964
"4443","Leiosella_ramosa",34.5588235294118,36.7647058823529,54.4117647058823,33.8235294117647
"4444","Leiuranus_semicinctus",44.4382336500838,37.1716042481833,69.5360536612633,47.7920626048072
"4445","Lelapiella_incrustans",56.7099567099567,42.4242424242424,71.8614718614719,52.8138528138528
"4446","Lenisquilla_lata",41.5026833631485,37.298747763864,62.6118067978533,39.8926654740608
"4447","Lensia_campanella",43.3127082341742,37.9819133745835,70.1094716801523,48.4055211803903
"4448","Lensia_challengeri",43.3647260273973,37.6712328767123,69.6489726027397,46.2328767123288
"4449","Lensia_conoidea",100,44.4444444444444,100,88.8888888888889
"4450","Lensia_cossack",43.2999523128278,37.9589890319504,70.1001430615164,48.4024797329518
"4451","Lensia_fowleri",44.6816622188334,37.476172321769,71.3305375524209,48.0747235989325
"4452","Lensia_hotspur",43.258694616484,37.7798951881848,69.9857074797523,48.261076703192
"4453","Lensia_subtilis",46.8439857086145,36.6812227074236,72.5287812624057,48.1540293767368
"4454","Lensia_subtiloides",38.5723786300155,33.8505874528929,67.7455109731767,41.7645754821547
"4455","Leocrates_claparedii",41.7254476397178,37.5474769397721,65.5453065653825,40.4232230059685
"4456","Leonnates_persicus",40.1143790849673,38.7254901960784,62.0098039215686,42.8104575163399
"4457","Leopecten_sericeus",30.1052631578947,32.0526315789474,59.3947368421053,53
"4458","Lepadichthys_bolini",45.7753017641597,38.347260909935,66.3881151346332,44.1039925719591
"4459","Lepadichthys_caritus",43.042537851478,37.2746935832732,66.1860129776496,42.393655371305
"4460","Lepadichthys_frenatus",49.2817679558011,39.1160220994475,67.4033149171271,43.9779005524862
"4461","Lepadichthys_minor",45.0751252086811,37.4791318864775,66.0267111853089,43.5726210350584
"4462","Lepas_anserifera",33.8019917984769,31.1908946355344,62.842078835049,34.6723575194577
"4463","Lepidocybium_flavobrunneum",42.6402231174465,35.8537341183762,69.1664084288813,47.1025720483421
"4464","Lepidoleucon_inflatum",56.8965517241379,43.5344827586207,72.4137931034483,52.5862068965517
"4465","Lepidonotus_carinulatus",42.5343018563358,38.2566585956416,64.5682001614205,46.6505246166263
"4466","Lepidonotus_tenuisetosus",40.5508798775823,38.2555470543229,62.2800306044376,42.9992348890589
"4467","Lepidopora_polystichopora",49.4736842105263,42.1052631578947,71.1578947368421,45.4736842105263
"4468","Lepidoteuthis_grimaldii",100,100,76.4150943396226,55.6603773584906
"4469","Lepidotheca_chauliostylus",47.4327628361858,36.6748166259169,74.2053789731051,42.1760391198044
"4470","Lepidotrigla_abyssalis",41.9444444444444,37.3611111111111,62.0833333333333,42.2222222222222
"4471","Lepidotrigla_argus",36.866902237927,35.5712603062426,59.1283863368669,35.3356890459364
"4472","Lepidotrigla_larsoni",51.1278195488722,38.9473684210526,70.9774436090226,44.2105263157895
"4473","Lepidotrigla_russelli",39.8333333333333,35.6666666666667,61.1666666666667,37
"4474","Lepidotrigla_spiloptera",38.7878787878788,38.1818181818182,60.8658008658009,41.038961038961
"4475","Lepidozygus_tapeinosoma",44.7666195190948,36.2093352192362,68.8826025459689,44.6958981612447
"4476","Leptalpheus_denticulatus",45.0901803607214,37.5751503006012,69.0380761523046,49.7995991983968
"4477","Leptastrea_bewickensis",46.6342254663423,37.6317923763179,68.4509326845093,43.9578264395783
"4478","Leptastrea_bottae",45.2411994784876,36.5058670143416,69.7522816166884,46.4797913950456
"4479","Leptastrea_inaequalis",43.3681073025335,37.8539493293592,64.0089418777943,43.3681073025335
"4480","Leptastrea_pruinosa",45.1026392961877,38.0645161290323,69.7947214076246,48.2697947214076
"4481","Leptastrea_purpurea",44.4810543657331,37.0126304228446,69.7419000549149,47.7759472817133
"4482","Leptastrea_transversa",45.0213805742211,36.285888821014,69.8228466707392,46.4263897373244
"4483","Leptocephalus_giganteus",43.2695777697582,47.2031757488271,77.8419343197402,74.0166005052328
"4484","Leptochela_irrobusta",42.6190476190476,35.7142857142857,66.984126984127,40
"4485","Leptochela_serratorbita",56.2962962962963,37.037037037037,88.5185185185185,78.1481481481481
"4486","Leptochelia_savignyi",55.4006968641115,36.5853658536585,89.198606271777,77.0034843205575
"4487","Leptoclinides_aciculus",45.5503512880562,37.4707259953162,62.2950819672131,39.9297423887588
"4488","Leptoclinides_dubius",41.4650098103336,37.2138652714192,63.9633747547417,42.5114453891432
"4489","Leptoclinides_durus",34.7758887171561,34.4667697063369,55.6414219474498,34.3122102009274
"4490","Leptoclinides_madara",42.8571428571429,37.4298190892077,67.4984404242046,43.2314410480349
"4491","Leptoclinides_oscitans",70.1754385964912,35.0877192982456,54.3859649122807,42.1052631578947
"4492","Leptoclinides_reticulatus",43.6555891238671,39.1238670694864,61.0271903323263,37.9154078549849
"4493","Leptoclinides_rufus",45.2845528455285,36.0975609756098,65.609756097561,45.1219512195122
"4494","Leptoclinides_sulawesii",42.4645390070922,37.854609929078,61.968085106383,42.0212765957447
"4495","Leptoconchus_lamarckii",58.0263157894737,41.7105263157895,82.7631578947368,63.2894736842105
"4496","Leptocotis_tenuirostris",42.5196850393701,36.8503937007874,67.8740157480315,40.9448818897638
"4497","Leptodius_davaoensis",44.0162271805274,39.0466531440162,64.3002028397566,43.5091277890467
"4498","Leptodius_exaratus",43.5874439461883,38.7443946188341,64.304932735426,46.5470852017937
"4499","Leptodius_gracilis",45.0186799501868,37.920298879203,69.1780821917808,48.2565379825654
"4500","Leptodius_nudipes",44.9592986850344,37.2573575453976,69.3174702567314,47.589229805886
"4501","Leptodius_sanguineus",44.9664429530201,38.071995118975,69.4935936546675,48.261134838316
"4502","Leptoria_phrygia",43.1786216596343,37.9746835443038,66.5260196905767,43.3895921237693
"4503","Leptoscarus_vaigiensis",44.4105070250458,37.7519853390348,68.9676237018937,47.5259621258399
"4504","Leptoseris_gardineri",42.6174496644295,35.9060402684564,66.6442953020134,41.8791946308725
"4505","Leptoseris_hawaiiensis",44.503862150921,37.6114081996435,69.3998811645871,47.7124183006536
"4506","Leptoseris_incrustans",45.4431960049938,36.7665418227216,69.6629213483146,47.0037453183521
"4507","Leptoseris_mycetoseroides",44.7488584474886,37.8995433789954,69.3493150684932,48.3447488584475
"4508","Leptoseris_papyracea",43.9322671683913,36.6415804327375,70.4609595484478,46.4252116650988
"4509","Leptoseris_scabra",44.7276940903824,38.2387022016222,69.5249130938586,48.37775202781
"4510","Leptoseris_solida",44.2157558552165,36.763662171753,67.4946770759404,43.0801987224982
"4511","Leptoseris_troglodyta",36.319018404908,35.5828220858896,63.558282208589,39.3865030674847
"4512","Leptoseris_tubulifera",37.20703125,35.64453125,60.546875,38.57421875
"4513","Leptosquilla_schmeltzii",45.9904043865661,35.6408498971899,69.3625771076079,46.4701850582591
"4514","Leptostomias_gladiator",30.2566619510928,30.2710973814129,55.925744146433,40.4336403268181
"4515","Leptostomias_gracilis",33.5271751286066,30.977409975397,63.0563632297025,32.5821963766495
"4516","Leptostomias_haplocaulus",63.6842105263158,76.8421052631579,73.1578947368421,41.5789473684211
"4517","Leptostomias_leptobolus",30.4605291185618,30.1878754313467,52.6775444127295,32.8206875985174
"4518","Leptostomias_macronema",39.6444444444444,30.1333333333333,73.2444444444444,75.5555555555556
"4519","Leptosynanceia_asteroblepa",35,36.8421052631579,55.921052631579,40.2631578947368
"4520","Leptothyrella_fijiensis",59.0809628008753,38.2932166301969,87.964989059081,52.5164113785558
"4521","Lestidiops_indopacifica",30.1089340029709,30.352974464172,52.9461696258046,39.9059206337978
"4522","Lestidiops_jayakari",30.7504144810154,31.2804065990813,57.192944310059,41.1518495365966
"4523","Lestidiops_mirabilis",30.7623073776081,31.2341470066821,57.0925951179599,40.9682258284467
"4524","Lestidiops_pacificus",31.1000212359312,31.8538967933744,62.2053514546613,46.7721384582714
"4525","Lestidiops_sphyraenopsis",30.6558585114223,33.1613854089904,53.5740604274134,33.0876934414149
"4526","Lestidium_nudum",33.5883957681815,32.417326502096,51.1943575753543,37.3278328564775
"4527","Lestrolepis_intermedia",31.0716177249456,30.4390042958865,55.0197139998823,38.5335137997999
"4528","Lestrolepis_japonica",32.2199244740155,30.4171911526704,52.4995504405682,30.2868189174609
"4529","Letepsammia_formosissima",46.0183227625088,36.0817477096547,68.569415081043,39.2529950669486
"4530","Letepsammia_superstes",42.6614481409002,36.0567514677104,66.8786692759296,39.8238747553816
"4531","Lethrinus_amboinensis",44.6254071661238,38.599348534202,67.1824104234528,44.299674267101
"4532","Lethrinus_atkinsoni",43.3616742969261,38.0640941792021,67.2334859385219,43.8848920863309
"4533","Lethrinus_conchyliatus",39.349871685201,37.6390076988879,61.9332763045338,40.2908468776732
"4534","Lethrinus_erythracanthus",43.5660703981535,37.5649163300635,69.1863819965378,47.8361223312175
"4535","Lethrinus_erythropterus",39.9181166837257,39.3039918116684,60.7983623336745,41.6581371545548
"4536","Lethrinus_genivittatus",41.8583256669733,39.2824287028519,61.2695492180313,42.6862925482981
"4537","Lethrinus_harak",43.1741761936785,38.7357094821789,66.577000672495,44.4519166106254
"4538","Lethrinus_laticaudis",39.5038167938931,39.5038167938931,72.7099236641221,40.4580152671756
"4539","Lethrinus_lentjan",43.202416918429,38.7462235649547,63.4441087613293,44.1087613293051
"4540","Lethrinus_nebulosus",42.6218256691833,38.229238160604,65.2024708304736,43.4454358270419
"4541","Lethrinus_obsoletus",44.3060498220641,38.1969157769869,69.0984578884935,48.1020166073547
"4542","Lethrinus_olivaceus",43.0738119312437,36.8048533872599,69.6157735085945,46.7138523761375
"4543","Lethrinus_rubrioperculatus",42.2935297211994,36.5597054182009,68.1746449237244,44.5028932140978
"4544","Lethrinus_semicinctus",43.0805316653636,37.1383893666927,66.3017982799062,41.7513682564503
"4545","Lethrinus_variegatus",41.4219474497682,38.2534775888717,62.8284389489954,43.3539412673879
"4546","Lethrinus_xanthochilus",43.9167556029883,36.2326574172892,69.957310565635,46.5314834578442
"4547","Leucaltis_clathria",57.5063613231552,37.6590330788804,75.3180661577608,50.1272264631043
"4548","Leucascandra_caveolata",45.3947368421053,34.8684210526316,68.4210526315789,42.7631578947368
"4549","Leucascus_neocaledonicus",37.7049180327869,33.6065573770492,50,35.2459016393443
"4550","Leucetta_chagosensis",43.9080459770115,36.1494252873563,69.367816091954,46.3793103448276
"4551","Leucetta_microraphis",46.5630114566285,36.088379705401,67.5122749590835,46.481178396072
"4552","Leucetta_primigenia",41.6191562143672,36.9441277080958,66.1345496009122,41.6761687571266
"4553","Leuconia_pumila",47.7136258660508,35.5658198614319,72.0092378752887,46.7898383371825
"4554","Leucorhynchia_caledonica",44.8233861144945,36.4799025578563,67.6613885505481,46.7722289890378
"4555","Leucorhynchia_tricarinata",44.0999138673557,37.3815676141258,63.3936261843239,42.9801894918174
"4556","Leucosia_anatum",36.8303571428571,35.6026785714286,57.7008928571429,41.0714285714286
"4557","Leucosia_rubripalma",43.9148936170213,38.6382978723404,63.9148936170213,43.9148936170213
"4558","Leucosolenia_canariensis",55.5172413793103,36.551724137931,89.3103448275862,77.2413793103448
"4559","Leucosolenia_cerebrum",42.7672955974843,34.9056603773585,64.4654088050314,37.1069182389937
"4560","Leucosolenia_coriacea",38.9791183294664,38.2057231245166,60.3248259860789,40.3712296983759
"4561","Leucosolenia_macleayi",42.5141859450022,36.7088607594937,66.2156263640332,44.3037974683544
"4562","Leucosphaera_diaphana",41.9287211740042,36.198462613557,66.0377358490566,39.3431167016073
"4563","Leveillea_jungermannioides",42.4187725631769,38.9891696750903,62.0938628158845,42.6895306859206
"4564","Levisquilla_inermis",36.7256637168142,37.3893805309735,57.7433628318584,42.3672566371681
"4565","Levisquilla_jurichi",46.9214437367304,36.5180467091295,65.3927813163482,41.932059447983
"4566","Lewindromia_unidentata",44.1242937853107,37.3446327683616,69.1525423728814,47.2881355932203
"4567","Lienardia_compta",42.0026007802341,35.7607282184655,66.5799739921977,39.4668400520156
"4568","Lienardia_fallax",42.6733380986419,37.240886347391,65.6897784131523,42.53037884203
"4569","Lienardia_hersilia",59.8130841121495,58.8785046728972,73.8317757009346,58.8785046728972
"4570","Lienardia_nigrocincta",42.2738190552442,36.5892714171337,63.7309847878303,41.2329863891113
"4571","Lienardia_ralla",51.3888888888889,36.9791666666667,69.4444444444444,44.6180555555556
"4572","Lienardia_rosella",39.4077448747153,36.2186788154898,60.1366742596811,37.243735763098
"4573","Lima_lima",45.7765667574932,36.8937329700273,71.008174386921,46.4850136239782
"4574","Lima_tomlini",41.679012345679,36.7901234567901,66.8148148148148,41.4320987654321
"4575","Lima_vulgaris",44.5336627547869,38.1717109326745,68.437306979617,47.5602223594812
"4576","Limacina_bulimoides",40.4710144927536,34.3115942028985,66.5579710144928,39.0579710144928
"4577","Limacina_inflata",39.6711202466598,33.4532374100719,67.5488180883864,39.5940390544707
"4578","Limacina_lesueurii",43.0395387149918,34.6375617792422,68.6161449752883,38.8797364085667
"4579","Limacina_trochiformis",42.7882037533512,36.6756032171582,68.3109919571046,40.7506702412869
"4580","Limaria_basilanica",43.7060203283815,37.9984362783425,63.7998436278342,43.5496481626271
"4581","Limaria_fragilis",44.773413897281,37.4018126888217,69.3655589123867,47.4924471299094
"4582","Limaria_hemphilli",56.9767441860465,34.3023255813954,84.3023255813954,72.6744186046512
"4583","Limaria_hians",53.8461538461538,41.6873449131514,75.682382133995,49.3796526054591
"4584","Limaria_orientalis",38.2488479262673,37.9032258064516,57.7188940092166,42.1658986175115
"4585","Limatula_acherontis",100,100,71.6666666666667,53.3333333333333
"4586","Limatula_bullata",33.2785244495282,31.1695739205033,61.1095224478124,33.5430368887618
"4587","Limatula_insularis",100,100,71.6666666666667,53.3333333333333
"4588","Limatula_japonica",40.9124356144224,37.1596762325239,63.2082413539367,45.32744665195
"4589","Limatula_raoulica",100,100,71.6666666666667,53.3333333333333
"4590","Limnichthys_fasciatus",44.3510246978455,36.6789280084078,69.88964792433,47.1361008933263
"4591","Limnichthys_nitidus",45.0354609929078,37.4704491725768,69.7990543735225,47.8723404255319
"4592","Linatella_caudata",41.8502202643172,38.942731277533,61.4977973568282,43.0837004405286
"4593","Linatella_succincta",43.4089000839631,36.3560033585223,62.6364399664148,41.6456759026029
"4594","Linckia_guildingi",43.7321937321937,36.2298195631529,69.5631528964862,46.2962962962963
"4595","Linckia_laevigata",43.9684329199549,37.4295377677565,69.2220969560316,47.576099210823
"4596","Linckia_multifora",44.2424242424242,37.5206611570248,69.6969696969697,48.099173553719
"4597","Lingula_adamsi",49.9372647427854,37.1392722710163,65.495608531995,43.4127979924718
"4598","Lingula_anatina",41.1693057247259,37.3325213154689,65.5298416565164,42.0219244823386
"4599","Linopherus_paucibranchiata",48.7441860465116,38.6976744186046,71.7209302325581,45.2093023255814
"4600","Linophryne_arborifera",47.4040632054176,48.5327313769752,78.5553047404063,36.3431151241535
"4601","Linophryne_bipennata",36.5803640092284,30.0948474750064,38.1440656241989,30.8510638297872
"4602","Linophryne_densiramus",30.3443594174278,34.2384596395952,69.2421624290299,67.6376203406566
"4603","Linophryne_indica",30.503747603277,31.2457979531363,59.1847406558928,44.8566946388107
"4604","Linuche_unguiculata",41.0482921083628,36.1601884570082,65.6065959952886,40.9893992932862
"4605","Liocarcinus_corrugatus",36.1581920903955,37.8531073446328,53.1073446327684,35.5932203389831
"4606","Liocarcinus_vernalis",57.1428571428571,35.7142857142857,64.2857142857143,50
"4607","Liocarpilodes_harmsi",44.6821900566394,37.1932032724984,68.5336689741976,45.9408432976715
"4608","Liocarpilodes_integerrimus",44.9901768172888,36.4767518009168,68.6967910936477,47.1512770137525
"4609","Lioconcha_annettae",42.9315476190476,36.1607142857143,65.3273809523809,41.1458333333333
"4610","Lioconcha_castrensis",44.5754716981132,37.7358490566038,69.2806603773585,47.9952830188679
"4611","Lioconcha_fastigiata",38.4436701509872,37.5145180023229,57.6074332171893,40.9988385598142
"4612","Lioconcha_hieroglyphica",47.3901098901099,36.4010989010989,71.4285714285714,47.5961538461538
"4613","Lioconcha_ornata",44.3120905300774,37.7605717689101,69.3865396069089,47.945205479452
"4614","Liocranchia_reinhardti",30.7064153476145,31.1454779350075,56.7201745064042,40.1840147659265
"4615","Liomera_bella",45.0830140485313,36.9093231162197,68.9655172413793,47.4457215836526
"4616","Liomera_laevis",44.9438202247191,37.5702247191011,67.1348314606742,47.0505617977528
"4617","Liomera_rugata",45.9691252144082,37.7358490566038,70.926243567753,49.5711835334477
"4618","Liomera_semigranosa",39.1585760517799,38.7270765911543,59.6548004314995,40.992448759439
"4619","Liomera_stimpsonii",44.4887118193891,37.5166002656042,67.3970783532536,47.3439575033201
"4620","Liomera_tristis",44.7648902821317,37.6175548589342,69.6551724137931,47.8369905956113
"4621","Liomera_venosa",50.7722007722008,37.2586872586873,70.1737451737452,48.0694980694981
"4622","Liopropoma_collettei",45.017793594306,37.0699881376038,69.4543297746145,47.7461447212337
"4623","Liopropoma_lemniscatum",41.6846652267819,34.5572354211663,61.7710583153348,38.0129589632829
"4624","Liopropoma_lunulatum",44.9908925318761,37.5227686703097,70.4462659380692,47.7231329690346
"4625","Liopropoma_mitratum",45.1159951159951,36.5079365079365,70.3907203907204,46.8864468864469
"4626","Liopropoma_multilineatum",43.6103663985702,36.9079535299374,66.6666666666667,43.2529043789097
"4627","Liopropoma_pallidum",46.2317922735909,37.6187460417986,71.564281190627,48.7650411652945
"4628","Liopropoma_susumi",45.4889589905363,36.5299684542587,69.6529968454259,46.813880126183
"4629","Liopropoma_swalesi",39.9463806970509,34.5844504021448,62.9133154602324,38.6058981233244
"4630","Liopropoma_tonstrinum",76.9230769230769,45.6730769230769,96.6346153846154,74.0384615384615
"4631","Lioscorpius_longiceps",42.3542989036353,37.1032890940565,65.4933641084824,39.9884593190998
"4632","Liosina_paradoxa",43.0827067669173,36.015037593985,65.9398496240602,40.2255639097744
"4633","Liotina_peronii",42.200956937799,38.4688995215311,61.3397129186603,41.5311004784689
"4634","Liparometra_articulata",36.2400906002265,35.2208380520951,58.0973952434881,40.5436013590034
"4635","Liriope_tetraphylla",43.1223227034745,37.125178486435,69.3003331746787,46.7872441694431
"4636","Lischkeia_undosa",59.4982078853047,43.010752688172,77.0609318996416,52.6881720430108
"4637","Lissocarcinus_laevis",46.3531015678255,36.4689843217451,71.5064758009543,46.8302658486708
"4638","Lissocarcinus_orbicularis",44.3686006825939,36.9738339021615,69.9658703071672,47.4402730375427
"4639","Lissocarcinus_polyboides",42.9480381760339,34.5705196182397,64.6871686108165,43.5843054082715
"4640","Lissoclinum_abdominale",50,38.2608695652174,68.5507246376812,44.0579710144928
"4641","Lissoclinum_badium",43.8827098078868,36.9059656218402,61.2740141557128,39.9393326592518
"4642","Lissoclinum_bistratum",44.1348023331173,37.3298768632534,67.7900194426442,46.6623460790668
"4643","Lissoclinum_calycis",38.953488372093,36.046511627907,63.6627906976744,38.3720930232558
"4644","Lissoclinum_fragile",45.1917404129794,37.9351032448378,69.5575221238938,48.2005899705015
"4645","Lissoclinum_nebulosum",55.1020408163265,36.2244897959184,66.3265306122449,46.4285714285714
"4646","Lissoclinum_patella",42.6679280983917,37.8429517502365,61.9678334910123,41.6272469252602
"4647","Lissoclinum_sente",61.8357487922705,44.9275362318841,68.5990338164251,45.4106280193237
"4648","Lissoclinum_taratara",46.1371841155235,36.7509025270758,70.8303249097473,47.3646209386282
"4649","Lissoclinum_timorense",44.9899125756557,37.0544720914593,66.8459986550101,46.738399462004
"4650","Lissoclinum_tuheiavae",50.5226480836237,37.2822299651568,81.184668989547,64.808362369338
"4651","Lissoclinum_vareau",54.6,41,81.8,60.4
"4652","Lissodendoryx_bifacialis",47.5598086124402,36.0765550239234,67.6555023923445,40.5741626794258
"4653","Lissodendoryx_grata",52.2388059701493,35.8208955223881,68.1592039800995,36.81592039801
"4654","Lissodendoryx_isodictyalis",45.2423698384201,37.8216636744464,69.9581089168163,48.2345900658288
"4655","Lissodendoryx_paucispinata",66.2337662337662,31.1688311688312,63.6363636363636,41.5584415584416
"4656","Lissodendoryx_schmidti",43.2142857142857,37.0714285714286,64.6428571428572,43.3571428571429
"4657","Lissodendoryx_similis",50.733137829912,38.1231671554252,64.8093841642229,47.8005865102639
"4658","Lissoporcellana_quadrilobata",41.897233201581,37.4176548089592,65.7444005270092,42.6218708827404
"4659","Lissoporcellana_spinuligera",41.7344173441734,39.8373983739837,61.3369467028004,42.9087624209575
"4660","Lissoporcellana_streptochiroides",36.5824308062575,37.6654632972323,57.0397111913357,41.5162454873646
"4661","Lissosabinea_indica",42.2369765066394,36.5679264555669,65.7303370786517,40.0919305413687
"4662","Lithacrosiphon_cristatus",46.0796139927624,37.6960193003619,70.1447527141134,48.7334137515078
"4663","Lithacrosiphon_maldivensis",43.0249632892805,37.0778267254038,66.079295154185,42.3641703377386
"4664","Lithophaga_aristata",54.1176470588235,35.6862745098039,88.6274509803922,77.2549019607843
"4665","Lithophaga_attenuata",56.5420560747664,32.2429906542056,85.0467289719626,72.8971962616822
"4666","Lithophaga_calyculata",52.821997105644,40.520984081042,70.1881331403763,52.6772793053546
"4667","Lithophaga_hanleyana",48.6986301369863,37.7397260273973,73.0821917808219,50.1369863013699
"4668","Lithophaga_laevigata",44.5378151260504,37.1428571428571,70.140056022409,48.0672268907563
"4669","Lithophaga_lithura",50.3865073787772,39.2832044975404,74.9824314827829,52.3541813070977
"4670","Lithophaga_malaccana",43.1674842326559,37.6313945339874,66.3629992992292,42.8871758934828
"4671","Lithophaga_mucronata",43.674507310871,35.7914812460267,68.7857596948506,38.7794024157661
"4672","Lithophaga_nasuta",37.9912663755458,39.0829694323144,57.9694323144105,42.1397379912664
"4673","Lithophaga_nigra",56.656346749226,42.1052631578947,88.2352941176471,78.328173374613
"4674","Lithophaga_obesa",44.1140776699029,38.4708737864078,68.5072815533981,47.754854368932
"4675","Lithophaga_simplex",40.7940161104718,35.7307249712313,65.5350978135788,39.0103567318757
