"","feature","EM_Feature_MHW_SumCumInt_585","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"4194","Indomitrella_conspersa",63.1156930126002,66.4375715922108,49.942726231386,45.360824742268,54.524627720504
"4195","Indopacetus_pacificus",38.2885295062654,39.0846453179108,42.0477669486987,49.8018635536039,41.5800935346828
"4196","Indothais_lacera",57.6923076923077,50.8012820512821,43.1089743589744,48.0769230769231,49.8397435897436
"4197","Inegocia_japonica",59.7457627118644,52.2598870056497,41.9491525423729,47.5988700564972,51.1299435028249
"4198","Inermonephtys_inermis",63.358147229115,63.1100082712986,45.822994210091,44.9131513647643,55.5004135649297
"4199","Inferiolabiata_lowei",71.9376391982183,92.2048997772829,38.9755011135858,30.9576837416481,56.1247216035635
"4200","Iniistius_baldwini",65.2624309392265,65.3314917127072,50.9668508287293,43.9226519337017,61.4640883977901
"4201","Iniistius_celebicus",64.6638054363376,65.379113018598,50.2145922746781,44.0629470672389,56.5092989985694
"4202","Iniistius_melanopus",63.2093933463796,60.0782778864971,46.0861056751468,45.2054794520548,53.8160469667319
"4203","Iniistius_pavo",66.9509594882729,64.3212508884151,50.5330490405117,43.4968017057569,60.90973702914
"4204","Iniistius_pentadactylus",66.3093415007657,63.4762633996937,50.9188361408882,43.3384379785605,60.4134762633997
"4205","Inimicus_caledonicus",57.4638844301766,55.3772070626003,47.3515248796148,48.314606741573,51.0433386837881
"4206","Inimicus_didactylus",63.6015325670498,60.1532567049808,46.0727969348659,45.5938697318008,54.4061302681992
"4207","Inioteuthis_maculosa",57.8767123287671,55.7077625570776,46.1187214611872,50.6849315068493,53.0821917808219
"4208","Iotrochota_baculifera",62.5954198473283,57.7971646673937,45.8015267175573,46.5648854961832,54.3075245365322
"4209","Iotrochota_birotulata",62.3008849557522,63.8053097345133,45.4867256637168,45.3097345132743,55.3982300884956
"4210","Iotyrris_cingulifera",62.200956937799,62.2966507177034,45.3588516746412,45.2631578947368,54.2583732057416
"4211","Iphiculus_spongiosus",60.1977750309023,53.89369592089,44.3757725587145,48.4548825710754,52.7812113720643
"4212","Iracundus_signifer",67.6934635612322,65.9654395191585,50.939143501127,42.2238918106687,62.1337340345605
"4213","Iravadia_quadrasi",59.6418732782369,51.6528925619835,45.8677685950413,46.1432506887052,49.5867768595041
"4214","Ircinia_irregularis",62.1593291404612,62.8930817610063,47.2746331236897,45.3878406708595,54.4025157232704
"4215","Ircinia_ramosa",58.4355828220859,57.6687116564417,51.6871165644172,49.3865030674847,50.6134969325153
"4216","Irus_macrophyllus",63.2692307692308,60.0961538461538,45.6730769230769,44.3269230769231,52.5961538461538
"4217","Isabella_mirabilis",55.4545454545455,89.0909090909091,35.4545454545455,33.6363636363636,39.0909090909091
"4218","Isaurus_tuberculatus",61.1404435058078,63.7803590285111,48.0464625131996,44.6673706441394,53.5374868004224
"4219","Ischnopontonia_lophos",59.0785907859079,52.8455284552846,47.4254742547426,48.3739837398374,52.1680216802168
"4220","Isistius_brasiliensis",41.7727317344502,42.0737493047149,44.0827143932206,47.7047410267317,44.5473284690639
"4221","Iso_hawaiiensis",70.7386363636364,67.3295454545455,45.1704545454545,34.9431818181818,60.2272727272727
"4222","Iso_rhothophilus",59.5620437956204,55.1824817518248,45.4014598540146,44.8175182481752,49.4890510948905
"4223","Isognomon_anomioides",66.617538688283,66.2490788504053,52.1739130434783,43.036109064112,62.8592483419307
"4224","Isognomon_ephippium",66.1538461538461,59.2760180995475,50.7692307692308,43.4389140271493,58.0995475113122
"4225","Isognomon_incisum",78.4126984126984,87.9365079365079,35.5555555555556,33.6507936507937,67.6190476190476
"4226","Isognomon_isognomum",65.726872246696,60.2643171806167,51.5418502202643,43.5242290748899,57.5330396475771
"4227","Isognomon_legumen",65.1013874066169,56.136606189968,51.8676627534685,44.1835645677695,57.4172892209178
"4228","Isognomon_perna",66.0450660450661,63.4809634809635,51.2820512820513,43.8228438228438,60.4506604506605
"4229","Isolda_pulchella",62.6402070750647,63.9344262295082,45.2113891285591,45.0388265746333,55.7377049180328
"4230","Isopora_brueggemanni",61.0227272727273,55.7954545454545,46.4772727272727,46.5909090909091,51.9318181818182
"4231","Isopora_cuneata",62.9899726526892,61.1668185961714,45.5788514129444,44.2114858705561,54.876937101185
"4232","Isopora_palifera",62.8122109158187,61.5171137835338,45.513413506013,44.6808510638298,54.7641073080481
"4233","Isops_perarmata",55.327868852459,54.7814207650273,43.9890710382514,52.4590163934426,53.4153005464481
"4234","Issena_pacifica",59.4654788418708,55.3452115812918,49.6659242761693,48.1069042316258,58.3518930957684
"4235","Istiblennius_bellus",60.5790645879733,60.6904231625835,45.43429844098,45.5456570155902,56.1247216035635
"4236","Istiblennius_dussumieri",59.5204513399154,54.1607898448519,45.9802538787024,44.7108603667137,50.4936530324401
"4237","Istiblennius_edentulus",67.4176776429809,63.0849220103986,50.4332755632582,42.6343154246101,59.1854419410745
"4238","Istiblennius_lineatus",65.8892128279883,62.2934888241011,51.3119533527697,42.7599611273081,59.9611273080661
"4239","Istiblennius_meleagris",54.639175257732,52.7491408934708,47.5945017182131,49.1408934707904,48.7972508591065
"4240","Istigobius_decoratus",66.193853427896,62.8841607565012,51.063829787234,43.4200157604413,59.4956658786446
"4241","Istigobius_nigroocellatus",63.3428300094967,62.2032288698955,51.7568850902184,45.2991452991453,58.6894586894587
