"","feature","EM_Penalty_MHW_SumCumInt_585","EM_Penalty_velocity_585","EM_Penalty_o2os_585","EM_Penalty_phos_585","EM_Penalty_tos_585"
"5257","Mycale_contarenii",47.9539641943734,41.304347826087,41.8158567774936,44.8849104859335,37.9795396419437
"5258","Mycale_crassissima",45.0106157112527,37.3673036093418,38.8535031847134,33.1210191082803,37.5796178343949
"5259","Mycale_grandis",50.2418797512094,45.3351762266759,47.9612992398065,43.6074637180373,44.5749827228749
"5260","Mycale_indica",60.091743119266,46.7889908256881,53.2110091743119,30.2752293577982,56.8807339449541
"5261","Mycale_parishi",53.2258064516129,43.6491935483871,46.6733870967742,43.9516129032258,42.6411290322581
"5262","Mycale_phyllophila",47.3856209150327,37.7450980392157,41.3398692810458,33.1699346405229,36.9281045751634
"5263","Mycale_sulevoidea",43.8247011952191,38.3798140770252,37.4501992031873,42.3638778220452,34.9269588313413
"5264","Mycedium_elephantotus",47.4588938714499,44.5440956651719,43.796711509716,45.2167414050822,42.0777279521674
"5265","Myctophum_lunatum",30.0286474319623,30.4174340085942,30.7243707796194,36.8937998772253,30.6322897483118
"5266","Myctophum_lychnobium",30.0030260238047,30.0030260238047,31.0621343554569,38.4859794230381,30.0030260238047
"5267","Myctophum_obtusirostre",30.7869078493812,30.7507960999311,31.4467679984242,34.1354518893011,30.7245330094219
"5268","Myctophum_selenops",31.52260111023,31.6595775358662,31.414461826833,32.5066685891428,30.8233004109293
"5269","Myctophum_spinosum",31.948832549896,32.2262464360022,31.7677429297989,34.5226169376589,31.1474146567003
"5270","Myersina_filifer",45.6386292834891,37.5389408099688,39.2523364485981,42.5233644859813,35.5140186915888
"5271","Myra_curtimana",50.4390243902439,46.7317073170732,47.4146341463415,46.9268292682927,46.1463414634146
"5272","Myra_eudactyla",48.4729835552075,45.4189506656226,44.1660140955364,45.4189506656226,42.9130775254503
"5273","Myra_fugax",50.5460218408736,44.1497659906396,46.4898595943838,42.2776911076443,41.4976599063963
"5274","Myra_grandis",53.0559167750325,45.2535760728218,46.2938881664499,46.814044213264,43.5630689206762
"5275","Myra_tumidospina",50.0527983104541,52.0591341077086,51.8479408658923,48.9968321013728,51.636747624076
"5276","Myrichthys_colubrinus",51.8237082066869,46.5045592705167,49.5440729483283,44.9088145896657,45.3647416413374
"5277","Myrichthys_maculosus",49.6594427244582,45.3869969040248,46.749226006192,43.7151702786378,44.1486068111455
"5278","Myriopathes_ulex",51.1198945981555,46.1133069828722,47.9578392621871,44.7957839262187,45.2569169960474
"5279","Myripristis_adusta",52.3217247097844,46.9320066334992,50.1658374792703,46.6003316749585,46.4344941956882
"5280","Myripristis_amaena",52.3809523809524,47.9418886198547,50.6860371267151,46.8926553672316,48.1033091202583
"5281","Myripristis_berndti",48.6291486291486,44.3722943722944,47.1139971139971,45.2380952380952,44.2279942279942
"5282","Myripristis_botche",49.8161764705882,44.8529411764706,44.9448529411765,44.3933823529412,43.8419117647059
"5283","Myripristis_chryseres",41.0764872521246,35.2219074598678,39.0934844192635,45.9867799811143,39.3767705382436
"5284","Myripristis_hexagona",51.5488482922955,46.3860206513106,48.8482922954726,45.4328832406672,45.0357426528991
"5285","Myripristis_kuntee",49.5049504950495,44.8019801980198,46.4521452145215,46.1221122112211,45.049504950495
"5286","Myripristis_murdjan",50.8172362555721,45.8395245170877,48.4398216939079,44.5022288261516,44.7994056463596
"5287","Myripristis_pralinia",51.1535401750199,46.7780429594272,49.3237867939539,45.8233890214797,46.3802704852824
"5288","Myripristis_tiki",61.7224880382775,55.9808612440191,58.3732057416268,47.6076555023923,53.11004784689
"5289","Myripristis_trachyacron",44.0776699029126,38.4466019417476,37.6699029126214,44.2718446601942,36.504854368932
"5290","Myripristis_violacea",50.4007123775601,45.0578806767587,47.1059661620659,47.9073909171861,44.9688334817453
"5291","Myripristis_vittata",49.6521739130435,45.0434782608696,46.9565217391304,46.7826086956522,46
"5292","Myripristis_woodsi",55.9,51.2,54.9,49.4,50.9
"5293","Myrmekioderma_granulatum",50.8196721311475,42.6229508196721,43.9110070257611,45.4332552693208,41.4519906323185
"5294","Myrophis_microchir",49.1573033707865,44.7565543071161,46.7228464419476,45.4119850187266,44.3820224719101
"5295","Myrtina_leptolira",46.6666666666667,56.6666666666667,34.6666666666667,47.3333333333333,32
"5296","Myzostoma_willemoesii",46.0443037974684,43.4599156118143,42.1413502109705,42.668776371308,42.7742616033755
"5297","Naineris_laevigata",52.555910543131,46.5654952076677,49.2811501597444,45.4472843450479,44.8083067092652
"5298","Nannastacus_gibbosus",48.8847583643123,40.5204460966543,43.8661710037175,44.7955390334572,40.3345724907063
"5299","Nannobrachium_atrum",39.2001509149217,43.5012261837389,30.0132050556499,30.3527636295039,32.5033012639125
"5300","Nannobrachium_idostigma",30.0376141859215,48.5222998387963,31.2197743148845,83.987103707684,32.5631380977969
"5301","Nannobrachium_lineatum",31.7240433411055,30.8908243039364,30.4896447675216,30.966259772322,30.0027431079413
"5302","Nannobrachium_nigrum",30.1636121504217,30.0304394698459,30.3221510558691,32.3704737142495,30.0019024668654
"5303","Nannocalanus_minor",46.8531468531469,43.9005439005439,44.4444444444444,43.5120435120435,42.2688422688423
"5304","Nannocampus_pictus",50.3434739941119,45.1422963689892,47.2031403336605,46.3199214916585,44.3572129538763
"5305","Nannosalarias_nativitatis",52.1982414068745,45.8832933653078,49.7202238209432,45.3237410071942,45.5635491606715
"5306","Nanomia_bijuga",49.6875,45,47.125,42.25,43.9375
"5307","Nanostrea_fluctigera",49.4962216624685,41.8136020151133,44.7103274559194,43.4508816120907,39.168765743073
"5308","Nansenia_pelagica",57.5371549893843,30.0424628450106,50.8492569002123,31.7409766454352,54.2462845010616
"5309","Naquetia_triqueter",48.2477587612062,44.4172779136104,44.8247758761206,44.4987775061125,42.9502852485738
"5310","Nardoa_frianti",52.7837259100642,43.1477516059957,47.4304068522484,45.7173447537473,43.254817987152
"5311","Nardoa_novaecaledoniae",50.9703779366701,45.5566905005107,46.8845760980592,46.4759959141982,43.9223697650664
"5312","Nardoa_tuberculata",46.6753585397653,38.8526727509778,41.5906127770535,44.1981747066493,37.2881355932203
"5313","Nardoa_tumulosa",58.1717451523546,54.5706371191136,63.1578947368421,52.9085872576177,59.8337950138504
"5314","Naso_annulatus",48.7649402390438,44.1434262948207,45.7370517928287,44.9402390438247,43.9840637450199
"5315","Naso_brachycentron",50.8550855085509,45.0945094509451,47.1647164716472,47.5247524752475,45.5445544554455
"5316","Naso_brevirostris",50.9342560553633,45.5363321799308,48.2352941176471,43.8062283737024,44.9134948096886
"5317","Naso_caeruleacauda",48.5714285714286,43.448275862069,46.2068965517241,45.7142857142857,43.743842364532
"5318","Naso_caesius",56.301652892562,52.4793388429752,53.3057851239669,51.6528925619835,50.5165289256198
"5319","Naso_fageni",49.2268041237113,41.6237113402062,43.8144329896907,45.8762886597938,39.3041237113402
"5320","Naso_hexacanthus",51.4147688060732,46.7218771566598,48.792270531401,44.9275362318841,46.3768115942029
"5321","Naso_lituratus",48.2866043613707,43.6915887850467,46.5732087227414,45.404984423676,43.8473520249221
"5322","Naso_lopezi",42.1188630490956,37.5968992248062,40.0516795865633,47.0284237726098,39.922480620155
"5323","Naso_minor",48.4220018034265,44.0937781785392,45.716862037872,44.9954914337241,44.0036068530207
"5324","Naso_thynnoides",52.0275439938791,46.7482785003826,49.7322111706197,45.2180566182096,45.8301453710788
"5325","Naso_tonganus",50.6482281763181,45.3759723422645,47.5367329299914,47.0181503889369,45.3759723422645
"5326","Naso_unicornis",50.7294429708223,45.5570291777188,48.0769230769231,43.8992042440318,44.893899204244
"5327","Naso_vlamingii",49.2549668874172,44.205298013245,46.523178807947,45.6953642384106,44.6192052980132
"5328","Nassa_francolina",52.3076923076923,46.9635627530364,49.2307692307692,45.587044534413,44.8582995951417
"5329","Nassa_serta",52.3028883684621,46.8384074941452,49.8048399687744,45.0429352068696,45.5893832943013
"5330","Nassaria_fusiformis",38.88,34.24,43.12,39.76,40.56
"5331","Nassarius_accuminatus",48.3176312247645,40.1076716016151,43.606998654105,45.3566621803499,38.6271870794078
"5332","Nassarius_agapetus",47.212420606916,44.6718419195483,44.6012702893437,44.3895553987297,42.5546930134086
"5333","Nassarius_albescens",49.8572787821123,45.4804947668887,46.9077069457659,45.8610846812559,44.0532825880114
"5334","Nassarius_arcularia",51.4115898959881,46.0624071322437,48.3655274888559,44.5022288261516,44.7994056463596
"5335","Nassarius_bifarius",48.9222118088097,44.892221180881,45.8294283036551,46.2043111527648,44.6110590440487
"5336","Nassarius_callospira",49.4358974358974,44.7179487179487,47.1794871794872,46.3589743589744,43.6923076923077
"5337","Nassarius_castus",47.736298649722,44.7974583002383,44.0031771247021,45.27402700556,42.4940428911835
"5338","Nassarius_comptus",50.2525252525252,41.9191919191919,44.8232323232323,46.5909090909091,40.2777777777778
"5339","Nassarius_concinnus",49.5742667928098,45.4115421002838,46.9252601702933,45.6953642384106,43.519394512772
"5340","Nassarius_conoidalis",49.609375,45.41015625,45.5078125,45.01953125,42.578125
"5341","Nassarius_coronatus",48.3960948396095,40.4463040446304,43.9330543933054,46.0251046025105,38.3542538354254
"5342","Nassarius_crematus",49.6973772696705,45.3934095494284,46.738399462004,43.7121721587088,43.7794216543376
"5343","Nassarius_crenoliratus",51.1135857461025,44.097995545657,47.5501113585746,46.1024498886414,44.097995545657
"5344","Nassarius_delicatus",49.702380952381,46.9246031746032,48.015873015873,47.1230158730159,46.6269841269841
"5345","Nassarius_distortus",50.4873294346979,45.4191033138402,47.0760233918129,46.1988304093567,44.0545808966862
"5346","Nassarius_dorsatus",43.75,38.3012820512821,38.4615384615385,41.8269230769231,35.5769230769231
"5347","Nassarius_ecstilbus",48.4375,44.9448529411765,45.9558823529412,45.7720588235294,44.2095588235294
"5348","Nassarius_elegans",50.3475670307845,46.6732869910626,47.6663356504469,47.8649453823237,46.9712015888779
"5349","Nassarius_elegantissimus",47.6950354609929,38.1205673758865,42.0212765957447,36.5248226950355,37.4113475177305
"5350","Nassarius_eximius",50.5324298160697,45.1113262342691,47.1442400774443,46.4666021297193,44.8209099709584
"5351","Nassarius_fretorum",50.0471253534401,45.9943449575872,46.0885956644675,46.0885956644675,44.674835061263
"5352","Nassarius_gaudiosus",49.0118577075099,44.5059288537549,47.3517786561265,45.8498023715415,44.1897233201581
"5353","Nassarius_glans",52.07336523126,46.6507177033493,49.0430622009569,45.2153110047847,44.8165869218501
"5354","Nassarius_graniferus",51,46.3636363636364,48.0909090909091,48.3636363636364,45.8181818181818
"5355","Nassarius_limnaeiformis",52.2388059701493,45.6289978678038,48.2942430703625,47.1215351812367,44.6695095948827
"5356","Nassarius_luridus",51.1270491803279,45.6967213114754,47.0286885245902,46.5163934426229,44.0573770491803
"5357","Nassarius_margaritiferus",44.5141065830721,37.4608150470219,39.8119122257053,41.3793103448276,38.0877742946708
"5358","Nassarius_multipunctatus",48.3009708737864,46.0355987055016,44.1747572815534,46.6019417475728,43.5275080906149
"5359","Nassarius_olivaceus",50.5802707930368,45.0676982591876,46.1315280464217,45.4545454545455,44.4874274661509
"5360","Nassarius_oneratus",52.7932960893855,55.8659217877095,55.8659217877095,46.0893854748603,58.3798882681564
"5361","Nassarius_papillosus",52.2283033620016,46.7552775605942,50.0390930414386,45.5824863174355,45.5824863174355
"5362","Nassarius_pauperus",49.4796594134342,45.4115421002838,46.8306527909177,45.600756859035,43.4247871333964
"5363","Nassarius_pullus",45.2914798206278,38.7144992526158,40.9566517189836,45.5904334828102,36.0239162929746
"5364","Nassarius_quadrasi",50.2912621359223,45.3398058252427,46.8932038834951,46.2135922330097,44.1747572815534
"5365","Nassarius_reeveanus",47.9500891265597,43.6720142602496,45.632798573975,44.2959001782531,43.49376114082
"5366","Nassarius_scalaris",49.4485294117647,45.3125,45.2205882352941,44.8529411764706,43.3823529411765
"5367","Nassarius_silvardi",49.5750708215297,44.9480642115203,46.742209631728,45.6090651558074,44.0037771482531
"5368","Nassarius_siquijorensis",49.6219281663516,45.5576559546314,46.0302457466919,44.9905482041588,42.7221172022684
"5369","Nassarius_spiratus",66.6666666666667,80,66.6666666666667,60,66.6666666666667
"5370","Nassarius_splendidulus",49.7041420118343,46.2524654832347,47.2386587771203,47.1400394477318,44.8717948717949
"5371","Nassarius_troendleorum",55.0522648083624,58.8850174216028,52.2648083623693,45.2961672473868,55.0522648083624
"5372","Nassarius_venustus",44.5603576751118,39.1952309985097,40.5365126676602,44.2622950819672,36.0655737704918
"5373","Natatolana_albicaudata",48.0574324324324,44.7635135135135,44.1722972972973,45.1013513513513,42.3141891891892
"5374","Natatolana_amplocula",50.462962962963,45.0231481481481,44.4444444444444,49.537037037037,43.6342592592593
"5375","Natatolana_bulba",41.5384615384615,41.5384615384615,46.1538461538462,53.8461538461538,40
"5376","Natatolana_californiensis",37.5,52.2727272727273,30.6818181818182,96.5909090909091,31.8181818181818
"5377","Natatolana_carlenae",45.1219512195122,30.4878048780488,43.9024390243902,74.390243902439,43.9024390243902
"5378","Natatolana_variguberna",43.5008665511265,39.1681109185442,37.9549393414211,42.4610051993068,36.5684575389948
"5379","Natatolana_wowine",48.7179487179487,56.4102564102564,51.2820512820513,58.974358974359,51.2820512820513
"5380","Natica_alapapilionis",48.6888111888112,44.6678321678322,45.3671328671329,43.5314685314685,42.8321678321678
"5381","Natica_arachnoidea",49.9036608863198,45.2793834296724,45.8574181117534,44.7976878612717,42.9672447013487
"5382","Natica_fasciata",53.120665742025,43.5506241331484,50.7628294036061,47.0180305131761,47.0180305131761
"5383","Natica_lineata",47.247119078105,39.9487836107554,41.9974391805378,43.9180537772087,38.0281690140845
"5384","Natica_onca",51.3255567338282,45.5991516436903,47.2958642629905,47.4019088016967,44.5387062566278
"5385","Natica_orientalis",52.5,49.5454545454545,51.5909090909091,50,49.2045454545455
"5386","Natica_stellata",49.3894165535957,40.7055630936228,44.640434192673,45.9972862957938,39.4843962008141
"5387","Natica_violacea",50.0986193293886,45.8579881656805,47.6331360946746,46.9428007889546,44.9704142011834
"5388","Natica_vitellus",47.4734042553192,40.2925531914894,42.8191489361702,44.5478723404255,37.7659574468085
"5389","Naucrates_ductor",49.5436766623207,46.4146023468057,45.8279009126467,44.2633637548892,43.2855280312907
"5390","Nausithoe_atlantica",63.6085626911315,54.7400611620795,64.2201834862385,43.7308868501529,59.9388379204893
"5391","Nausithoe_punctata",45.3292496171516,42.8279734558448,42.1133231240429,41.6539050535988,41.6028586013272
"5392","Nausitora_aurita",56.9620253164557,57.4683544303797,58.7341772151899,49.3670886075949,54.6835443037975
"5393","Nausitora_dunlopi",49.0979381443299,41.1082474226804,43.8144329896907,45.4896907216495,38.9175257731959
"5394","Neamia_articycla",54.4573643410853,47.4806201550388,49.6124031007752,54.8449612403101,46.1240310077519
"5395","Neamia_octospina",51.0160427807487,45.1336898395722,47.2727272727273,46.951871657754,43.8502673796791
"5396","Neanthes_caudata",57.5052854122622,49.3657505285412,52.6427061310782,44.3974630021142,47.1458773784355
"5397","Neanthes_unifasciata",51.2288786482335,46.3133640552995,46.5437788018433,44.0092165898618,43.778801843318
"5398","Neaxius_acanthus",50,45.5492424242424,46.969696969697,45.8333333333333,44.5075757575758
"5399","Nebrius_ferrugineus",50.4071058475203,45.6698741672835,47.9644707623982,44.0414507772021,44.559585492228
"5400","Nectamia_bandanensis",50.4289799809342,46.4251668255481,47.4737845567207,47.8551000953289,45.6625357483317
"5401","Nectamia_fusca",50.1818181818182,45,46.8181818181818,46.1818181818182,44.0909090909091
"5402","Nectamia_luxuria",51.2096774193548,46.3709677419355,49.1935483870968,49.4959677419355,47.1774193548387
"5403","Nectamia_savayensis",52.4068322981366,46.8944099378882,49.6894409937888,45.4192546583851,45.4968944099379
"5404","Nectamia_viria",49.5227995758218,45.1749734888653,46.1293743372216,46.6595970307529,43.0540827147402
"5405","Neenchelys_similis",48.3904465212876,37.7985462097612,40.4984423676012,34.2679127725857,35.9293873312565
"5406","Negaprion_acutidens",50.7800312012481,46.3338533541342,47.8159126365055,43.213728549142,43.9157566302652
"5407","Nellia_oculata",45.5961331901182,44.0923737916219,42.6423200859291,43.4479054779807,43.2867883995704
"5408","Nemanthus_annamensis",57.7962577962578,50.1039501039501,51.5592515592516,57.7962577962578,49.6881496881497
"5409","Nemateleotris_decora",51.3556618819777,45.933014354067,48.3253588516746,45.2950558213716,46.0925039872408
"5410","Nemateleotris_helfrichi",52.3202911737944,48.2256596906278,53.5031847133758,47.7707006369427,50.3184713375796
"5411","Nemateleotris_magnifica",48.6789431545236,43.7950360288231,45.9567654123299,45.1561248999199,44.115292233787
"5412","Nematobrachion_flexipes",47.4576271186441,32.2033898305085,44.0677966101695,74.5762711864407,47.4576271186441
"5413","Nematocarcinus_agassizii",43.6170212765958,35.1063829787234,40.4255319148936,76.5957446808511,37.2340425531915
"5414","Nematocarcinus_gracilis",45.5228365384615,40.9855769230769,41.6766826923077,38.1310096153846,41.6466346153846
"5415","Nematonereis_hebes",52.5959367945824,46.8773513920241,50.9405568096313,43.1151241534989,46.5763732129421
"5416","Nematopagurus_alcocki",53.4923339011925,52.129471890971,53.4923339011925,48.9778534923339,51.8739352640545
"5417","Nematopagurus_gardineri",47.2144846796657,45.7520891364902,44.4986072423398,45.3342618384401,42.8272980501393
"5418","Nematopagurus_kosiensis",51.6799022602321,48.3811850946854,48.8698839340257,47.0983506414172,48.5033598045205
"5419","Nematopagurus_richeri",51.3355048859935,46.9706840390879,47.1661237785016,46.9055374592834,44.9511400651466
"5420","Nematopagurus_spinulosensoris",48.7916096671227,46.1012311901505,45.0980392156863,42.0884632922937,45.6452348381213
"5421","Nematoscelis_atlantica",100,100,100,50,100
"5422","Nematoscelis_gracilis",55,44,54,68,55
"5423","Nematoscelis_microps",48.280701754386,47.1578947368421,47.2280701754386,44.6315789473684,48.4210526315789
"5424","Nematoscelis_tenella",100,100,100,50,100
"5425","Nembrotha_kubaryana",52.3514851485149,43.4405940594059,46.039603960396,47.2772277227723,42.8217821782178
"5426","Nembrotha_lineolata",51.5037593984962,42.7318295739348,45.2380952380952,46.9924812030075,41.3533834586466
"5427","Nemichthys_curvirostris",31.1154867661874,31.0559575052661,30.3416063742101,30.2225478523674,30.2546020697866
"5428","Nemichthys_scolopaceus",31.3078368999422,31.2138519375361,32.3235974551764,36.4047137073453,30.8957489878542
"5429","Nemipterus_vitiensis",77.2020725388601,72.020725388601,73.0569948186529,50.259067357513,71.5025906735751
"5430","Nemipterus_zysron",48.564867967853,40.5281285878301,42.1354764638347,43.1687715269805,38.8059701492537
"5431","Nemocardium_bechei",48.8151658767773,45.0236966824645,49.5260663507109,46.9194312796209,46.2085308056872
"5432","Neoacasta_glans",47.5206611570248,39.9449035812672,41.3223140495868,45.1790633608815,38.1542699724518
"5433","Neoacasta_laevigata",53.2507739938081,42.1052631578947,47.6780185758514,47.9876160990712,42.2600619195046
"5434","Neoalpheopsis_euryone",52.5264394829612,44.0658049353702,48.1786133960047,45.475910693302,42.0681551116334
"5435","Neoanchistus_cardiodytes",49.5,45,46.5,45.4,43.2
"5436","Neoaploactis_tridorsalis",53.4965034965035,50.4662004662005,51.6317016317016,50.5827505827506,49.8834498834499
"5437","Neobythites_macrops",51.5337423312883,44.2740286298569,43.1492842535787,45.6032719836401,41.7177914110429
"5438","Neobythites_malayanus",49.0677134445535,43.9646712463199,47.1050049067713,45.9273797841021,48.3807654563297
"5439","Neobythites_purus",49.4432071269488,48.8492947290275,46.8448403860431,48.4780994803267,47.9584261321455
"5440","Neobythites_stelliferoides",72.9411764705882,53.5294117647059,66.4705882352941,44.1176470588235,60.5882352941176
"5441","Neobythites_unimaculatus",48.60529986053,46.373779637378,44.4211994421199,45.7461645746165,42.7475592747559
"5442","Neocalanus_gracilis",100,100,100,100,100
"5443","Neocallichirus_jousseaumei",51.5174506828528,45.9787556904401,48.4825493171472,45.0682852807284,45.4476479514416
"5444","Neocancilla_papilio",49.9522445081184,44.6991404011461,47.0869149952244,45.7497612225406,44.1260744985673
"5445","Neocentropogon_aeglefinus",49.2063492063492,41.7027417027417,42.7128427128427,48.4848484848485,39.8268398268398
"5446","Neoceratias_spinifer",46.6764418377322,43.2551319648094,43.7438905180841,43.7438905180841,44.672531769306
"5447","Neocirrhites_armatus",57.7847439916405,52.9780564263323,56.1128526645768,50.1567398119122,51.828631138976
"5448","Neocoronida_martensi",48.9082969432314,41.4847161572052,52.4017467248908,48.471615720524,54.585152838428
"5449","Neodexiospira_pseudocorrugata",64.3835616438356,63.013698630137,61.986301369863,54.1095890410959,52.0547945205479
"5450","Neoferdina_cumingi",52.258064516129,48.0645161290323,50.241935483871,46.6129032258064,46.6935483870968
"5451","Neoferdina_offreti",59.0120160213618,50.3337783711616,53.5380507343124,51.0013351134847,50.86782376502
"5452","Neofibularia_hartmani",58.5365853658537,56.8292682926829,57.0731707317073,51.4634146341463,52.9268292682927
"5453","Neoglyphidodon_carlsoni",70.7641196013289,65.4485049833887,64.7840531561462,49.8338870431894,58.4717607973422
"5454","Neoglyphidodon_oxyodon",51.0169491525424,38.9830508474576,46.4406779661017,42.8813559322034,39.6610169491525
"5455","Neoglyphidodon_polyacanthus",63.0841121495327,59.8130841121495,59.3457943925234,57.4766355140187,46.2616822429907
"5456","Neogoneplax_renoculis",47.9471120389701,45.7898399443285,44.0501043841336,45.4418928322895,42.3799582463466
"5457","Neoliomera_insularis",53.7517053206003,44.474761255116,48.9768076398363,47.3396998635744,42.837653478854
"5458","Neoliomera_pubescens",52.1616541353383,45.2067669172932,48.5902255639098,48.3082706766917,45.4887218045113
"5459","Neoliomera_richtersi",61.407249466951,53.3049040511727,65.0319829424307,49.0405117270789,58.8486140724947
"5460","Neolithodes_nipponensis",51.08153078203,42.1797004991681,42.2628951747088,44.342762063228,40.765391014975
"5461","Neomerinthe_amplisquamiceps",54.040404040404,47.6430976430976,45.4545454545455,53.3670033670034,44.7811447811448
"5462","Neomerinthe_erostris",47.1475409836066,45.1147540983607,43.8032786885246,44.0655737704918,42.7540983606557
"5463","Neomerinthe_pallidimacula",47.2222222222222,40.0793650793651,52.3809523809524,48.015873015873,54.3650793650794
"5464","Neomerinthe_procurva",47.0985915492958,44.7323943661972,42.8169014084507,43.4366197183099,42.4788732394366
"5465","Neomeris_annulata",49.387370405278,44.7690857681433,47.0311027332705,45.5230914231857,44.2035815268614
"5466","Neomyxus_leuciscus",59.9022004889976,53.5452322738386,59.4132029339853,48.4107579462103,54.278728606357
"5467","Neonesthes_capensis",30.1657458563536,34.8746281342966,30.0042498937527,30.0042498937527,30.0042498937527
"5468","Neoniphon_argenteus",50.940017905103,45.4789615040286,47.4485228290063,47.8066248880931,45.3894359892569
"5469","Neoniphon_aurolineatus",51.7290049400141,46.3655610444601,48.7649964714185,45.6598447424136,46.4361326746648
"5470","Neoniphon_opercularis",51.4406779661017,46.1864406779661,50.0847457627119,47.5423728813559,46.271186440678
"5471","Neoniphon_sammara",51.3372956909361,46.0624071322437,49.3313521545319,44.8736998514116,45.3937592867756
"5472","Neopalicus_simulus",62.0408163265306,56.734693877551,65.3061224489796,30.6122448979592,57.9591836734694
"5473","Neopetrolisthes_maculatus",53.8910505836576,46.011673151751,49.6108949416342,46.692607003891,45.7198443579767
"5474","Neopetrosia_carbonaria",48.3653846153846,43.8461538461538,46.4423076923077,44.8076923076923,43.5576923076923
"5475","Neopetrosia_exigua",51.099706744868,45.8211143695015,48.7536656891496,44.2815249266862,45.3812316715543
"5476","Neopomacentrus_anabatoides",45.9138187221397,39.3759286775632,41.3075780089153,45.4680534918276,36.4041604754829
"5477","Neopomacentrus_azysron",49.2413793103448,43.0344827586207,43.3103448275862,44.8275862068966,42.0689655172414
"5478","Neopomacentrus_bankieri",46.3203463203463,39.1053391053391,41.4141414141414,45.5988455988456,36.3636363636364
"5479","Neopomacentrus_cyanomos",48.936170212766,40.1595744680851,43.4840425531915,45.2127659574468,38.9627659574468
"5480","Neopomacentrus_filamentosus",45.3576864535769,38.8127853881278,40.6392694063927,45.9665144596651,36.0730593607306
"5481","Neopomacentrus_metallicus",66.3461538461538,58.3333333333333,65.3846153846154,49.3589743589744,59.6153846153846
"5482","Neopomacentrus_nemurus",50.7201646090535,47.119341563786,47.2222222222222,47.7366255144033,44.8559670781893
"5483","Neopomacentrus_taeniurus",51.5447154471545,40.9756097560976,46.9918699186992,46.6666666666667,41.3008130081301
"5484","Neopomacentrus_violascens",49.0927419354839,44.3548387096774,46.1693548387097,44.758064516129,43.3467741935484
"5485","Neopycnodonte_cochlear",45.7973872319448,41.3606112891299,43.0120778900665,36.75129405965,43.3078629529209
"5486","Neosarmatium_smithi",47.5069252077562,40.3047091412742,43.0747922437673,45.2908587257618,37.8116343490305
"5487","Neoschrammeniella_fulvodesmus",37.603305785124,43.801652892562,30.5785123966942,36.3636363636364,34.297520661157
"5488","Neoscombrops_pacificus",48.944099378882,45.527950310559,44.7826086956522,45.4037267080745,44.6583850931677
"5489","Neosebastes_entaxis",55.7692307692308,47.5274725274725,55.2197802197802,38.7362637362637,50
"5490","Neosebastes_johnsoni",85.3658536585366,51.219512195122,85.3658536585366,80.4878048780488,56.0975609756098
"5491","Neosynchiropus_ocellatus",43.5326842837274,39.0820584144645,40.0556328233658,49.5132127955494,39.7774687065369
"5492","Neotrapezium_sublaevigatum",47.5386779184248,40.7876230661041,42.8973277074543,41.0689170182841,39.0998593530239
"5493","Neotrevathana_elongatum",56.393001345895,44.9528936742934,49.6635262449529,46.8371467025572,44.6837146702557
"5494","Neotrygon_kuhlii",49.4461228600201,42.69889224572,43.5045317220544,44.6122860020141,40.785498489426
"5495","Nepanthia_briareus",54.3615676359039,52.9709228824273,51.2010113780025,50.9481668773704,50.4424778761062
"5496","Nepanthia_fisheri",53.515625,53.3854166666667,53.3854166666667,51.4322916666667,52.6041666666667
"5497","Nephasoma_capilleforme",35.2253756260434,36.4496382860323,30.1613800779076,31.6082359488036,34.4462993878687
"5498","Nephasoma_cutleri",40.6912804399057,31.9402985074627,34.5954438334643,38.9316575019639,34.548311076198
"5499","Nephasoma_pellucidum",50.4593175853018,45.8005249343832,47.7690288713911,43.9632545931759,44.750656167979
"5500","Nephtheis_fascicularis",54.2576419213974,44.1048034934498,48.471615720524,47.707423580786,44.5414847161572
"5501","Nephtys_incisa",79,70,66,40,63
"5502","Nephtys_simoni",67.5324675324675,56.2770562770563,67.965367965368,46.3203463203463,55.8441558441558
"5503","Nephtys_squamosa",68.5106382978723,56.1702127659575,68.936170212766,46.3829787234043,57.4468085106383
"5504","Neptunus_hastatoides",44.551724137931,37.6551724137931,38.3448275862069,42.7586206896552,35.0344827586207
"5505","Nereiphylla_castanea",60.3466955579632,55.4712892741062,55.6879739978332,46.1538461538462,51.4626218851571
"5506","Nereis_anomala",49.951690821256,45.7004830917874,47.536231884058,46.4734299516908,44.9275362318841
"5507","Nereis_callaona",66.2721893491124,57.396449704142,68.6390532544379,47.9289940828402,55.6213017751479
"5508","Nereis_denhamensis",50.3506311360449,42.3562412342216,44.4600280504909,47.5455820476858,40.5329593267882
"5509","Nereis_jacksoni",50.5454545454545,45.8181818181818,48.8,43.4909090909091,45.1636363636364
"5510","Nereis_mirabilis",50.8363636363636,45.5272727272727,48.5090909090909,44.2181818181818,44.8727272727273
"5511","Nereis_persica",55.6650246305419,52.3399014778325,49.7536945812808,44.0886699507389,48.3990147783251
"5512","Nereis_trifasciata",54.020618556701,48.659793814433,53.6082474226804,50.1030927835052,48.4536082474227
"5513","Neripteron_bensoni",52.1301316808675,46.4756003098373,49.7288923315259,45.3137103020914,45.1587916343919
"5514","Nerita_albicilla",52.4603836530442,46.9557964970809,49.3744787322769,46.2051709758132,44.7039199332777
