"","feature","uninformed"
"365","Ambassis_urotaenia",46.0645161290323
"366","Amblycirrhitus_bimacula",44.47391688771
"367","Amblycirrhitus_pinos",50
"368","Amblycirrhitus_unimacula",47.239263803681
"369","Amblyeleotris_biguttata",51.063829787234
"370","Amblyeleotris_diagonalis",46.8975468975469
"371","Amblyeleotris_fasciata",45.0389105058366
"372","Amblyeleotris_guttata",45.6888007928642
"373","Amblyeleotris_gymnocephala",45.7259158751696
"374","Amblyeleotris_novaecaledoniae",47.1544715447154
"375","Amblyeleotris_ogasawarensis",46.5408805031447
"376","Amblyeleotris_periophthalma",45.1485148514852
"377","Amblyeleotris_randalli",46.0575719649562
"378","Amblyeleotris_rhyax",47.9166666666667
"379","Amblyeleotris_rubrimarginata",47.1413160733549
"380","Amblyeleotris_steinitzi",44.0273037542662
"381","Amblyeleotris_wheeleri",45.3677172874881
"382","Amblygaster_clupeoides",45.3074433656958
"383","Amblygaster_sirm",45.9657701711491
"384","Amblyglyphidodon_aureus",45.2611218568665
"385","Amblyglyphidodon_curacao",45.0589301903898
"386","Amblyglyphidodon_leucogaster",46
"387","Amblyglyphidodon_melanopterus",33.3333333333333
"388","Amblyglyphidodon_ternatensis",48.1894150417827
"389","Amblygobius_albimaculatus",45.8510638297872
"390","Amblygobius_buanensis",50.9283819628647
"391","Amblygobius_bynoensis",47.124824684432
"392","Amblygobius_cheraphilus",45.2702702702703
"393","Amblygobius_decussatus",45.4728370221328
"394","Amblygobius_linki",45.2038369304556
"395","Amblygobius_nocturnus",43.088116410671
"396","Amblygobius_sphynx",46.4248704663212
"397","Amblygobius_stethophthalmus",50
"398","Amblyotrypauchen_arctocephalus",47.8679504814305
"399","Amblyrhynchotes_honckenii",46.5499485066941
"400","Ameira_parvula",82.3529411764706
"401","Ameloctopus_litoralis",53.2921810699588
"402","Amioides_polyacanthus",46.991622239147
"403","Ammonia_tepida",49.7398543184183
"404","Ammothella_appendiculata",43.3135215453195
"405","Ammothella_pacifica",33.3333333333333
"406","Ammothella_stauromata",44.0465532676813
"407","Ammothella_tippula",46.2921348314607
"408","Amniataba_caudavittata",48.4351713859911
"409","Amorphinopsis_fenestrata",50.6482281763181
"410","Amorphinopsis_foetida",45.6674473067916
"411","Ampelisca_bicarinata",32.2314049586777
"412","Ampelisca_romigi",32.2463768115942
"413","Amphibalanus_amphitrite",48.7794871794872
"414","Amphicaryon_ernesti",43.4362934362934
"415","Amphicteis_gunneri",42.6116838487972
"416","Amphiglena_mediterranea",40.1709401709402
"417","Amphimedon_compressa",47.5647668393782
"418","Amphimedon_viridis",46.0079840319361
"419","Amphinema_dinema",34.6666666666667
"420","Amphioctopus_mototi",43.9252336448598
"421","Amphioctopus_polyzenia",57.0719602977667
"422","Amphioctopus_rex",46.1047254150702
"423","Amphiophiura_pertusa",46.3731865932967
"424","Amphioplus_depressus",46.3969658659924
"425","Amphioplus_laevis",49.469964664311
"426","Amphipholis_misera",46.9107551487414
"427","Amphipholis_squamata",42.8885630498534
"428","Amphiprion_akallopisos",46.1229946524064
"429","Amphiprion_akindynos",42.5196850393701
"430","Amphiprion_barberi",32.8083989501312
"431","Amphiprion_chrysopterus",48.2142857142857
"432","Amphiprion_clarkii",46.0057747834456
"433","Amphiprion_melanopus",45.0909090909091
"434","Amphiprion_pacificus",44.5843828715365
"435","Amphiprion_perideraion",45.1035781544256
"436","Amphiprion_rubrocinctus",49.2063492063492
"437","Amphiprion_sandaracinos",46.8521229868228
"438","Amphiroa_foliacea",44.9765258215962
"439","Amphiroa_fragilissima",44.9956483899043
"440","Amphiroa_tribulus",47.6572958500669
