"","feature","EM_Penalty_velocity_585","EM_Penalty_o2os_585","EM_Penalty_phos_585","EM_Penalty_tos_585"
"4059","Holothuria_fuscogilva",44.7944006999125,42.6946631671041,44.5319335083115,41.5573053368329
"4060","Holothuria_fuscopunctata",44.4237918215613,43.6802973977695,45.5390334572491,41.635687732342
"4061","Holothuria_fuscorubra",54.2185338865837,48.4094052558783,41.6320885200553,48.686030428769
"4062","Holothuria_hamata",63.9303482587065,51.9900497512438,44.2786069651741,53.7313432835821
"4063","Holothuria_hilla",40.4158544509422,41.130604288499,42.495126705653,39.4411955815465
"4064","Holothuria_impatiens",43.3846153846154,42.6923076923077,43.8461538461538,41
"4065","Holothuria_inhabilis",40.6353408338848,41.4295168762409,43.084050297816,39.5102581072138
"4066","Holothuria_lessoni",44.7368421052632,43.984962406015,45.7706766917293,42.0112781954887
"4067","Holothuria_leucospilota",43.5120435120435,42.968142968143,44.0559440559441,41.3364413364413
"4068","Holothuria_martensii",37.9656160458453,39.541547277937,46.8481375358166,37.5358166189112
"4069","Holothuria_nobilis",42.3728813559322,41.930729550479,42.5939572586588,40.3831982313928
"4070","Holothuria_ocellata",38.1024096385542,39.3072289156626,46.3855421686747,38.1024096385542
"4071","Holothuria_pardalis",39.8886827458256,40.9400123685838,41.6202844774273,39.2084106369821
"4072","Holothuria_pervicax",43.207981580967,42.5940138142748,43.5917114351497,41.0590943975441
"4073","Holothuria_rigida",43.4918160561185,43.0241621200312,44.1932969602494,41.2314886983632
"4074","Holothuria_scabra",44.954128440367,43.7308868501529,45.4638124362895,42.3037716615698
"4075","Holothuria_verrucosa",55.6135770234987,49.6083550913838,43.6031331592689,50.9138381201044
"4076","Holtbyrnia_cyanocephala",31.6602316602317,33.2046332046332,44.8841698841699,39.1891891891892
"4077","Holtbyrnia_innesi",30.0623667798216,31.1833899107918,30.6939291071288,31.3254914344359
"4078","Homalacantha_anatomica",42.4766977363515,41.9440745672437,47.9360852197071,40.4793608521971
"4079","Homalocantha_anomaliae",42.7715996578272,44.9101796407186,45.4234388366125,42.3438836612489
"4080","Homalocantha_scorpio",44.3601895734597,43.5071090047393,45.4028436018957,41.7061611374408
"4081","Homola_orientalis",41.5995705850778,40.5797101449275,41.5458937198068,40.8480944712829
"4082","Hoplichthys_citrinus",43.0025445292621,44.4020356234097,42.4936386768448,43.765903307888
"4083","Hoplichthys_filamentosus",48.2474226804124,45.979381443299,45.360824742268,46.0824742268041
"4084","Hoplichthys_gilberti",42.3195558297347,41.5792720542875,42.5663170882171,41.7026526835287
"4085","Hoplichthys_ogilbyi",66.4429530201342,52.3489932885906,54.3624161073826,50.3355704697987
"4086","Hoplichthys_regani",32.2566659440711,35.0097550401041,33.9908952959029,34.8254931714719
"4087","Hoplobrotula_armata",44.0366972477064,42.6605504587156,48.394495412844,43.1192660550459
"4088","Hoplodoris_nodulosa",60.2941176470588,65.4411764705882,50,54.4117647058823
"4089","Hoplolatilus_chlupatyi",38.2945736434108,40.7751937984496,48.6821705426357,39.5348837209302
"4090","Hoplolatilus_cuniculus",48.3394833948339,46.6789667896679,44.280442804428,45.6642066420664
"4091","Hoplolatilus_fronticinctus",43.7900128040973,40.0768245838668,47.247119078105,39.4366197183099
"4092","Hoplolatilus_marcosi",45.0187969924812,38.2518796992481,45.1127819548872,38.7218045112782
"4093","Hoplolatilus_starcki",43.4599156118143,41.5189873417722,44.2194092827004,40.42194092827
"4094","Hoplophrys_oatesi",41.2685337726524,42.504118616145,44.7281713344316,40.4448105436573
"4095","Hoplostethus_mediterraneus",53.2498042286609,54.8159749412686,51.0571652310102,51.6053249804229
"4096","Howella_brodiei",30.5284823536534,31.3275622011018,30.7554936739512,30.9461831830014
"4097","Huenia_brevifrons",42.4507658643326,42.3413566739606,47.0459518599562,41.5754923413567
"4098","Huenia_heraldica",40.5339805825243,41.1407766990291,48.0582524271845,38.7135922330097
"4099","Huenia_pacifica",42.0918367346939,42.2619047619048,43.9625850340136,40.391156462585
"4100","Hyalinoecia_tubicola",66.6666666666667,100,100,100
"4101","Hyalocylis_striata",43.1333663857214,42.0426375805652,40.7535944471988,44.4224095190878
"4102","Hyaloteuthis_pelagica",45.1117318435754,43.2262569832402,37.0460893854749,43.75
"4103","Hyastenus_borradailei",55.6506849315068,48.8013698630137,47.7739726027397,51.541095890411
"4104","Hyastenus_diacanthus",37.987012987013,38.6363636363636,46.1038961038961,36.2012987012987
"4105","Hyastenus_hilgendorfi",41.8988648090815,42.6212590299278,46.5428276573787,42.5180598555212
"4106","Hyattella_intestinalis",44.1048034934498,41.8122270742358,46.5065502183406,41.4847161572052
"4107","Hydatina_amplustre",45.8185053380783,44.2170818505338,46.1743772241993,42.9715302491103
"4108","Hydatina_physis",43.0566967953985,43.2210353327855,44.7000821692687,41.4133114215283
"4109","Hydatina_zonata",38.5779122541604,40.0907715582451,47.9576399394856,38.4266263237519
"4110","Hydnophora_exesa",44.140625,43.75,45.41015625,41.796875
"4111","Hydnophora_microconos",42.9892141756549,42.2187981510015,43.2203389830509,40.5238828967642
"4112","Hydroclathrus_clathratus",43.031226199543,42.4219345011424,43.6405178979436,40.7463823305407
"4113","Hydroides_albiceps",39.2156862745098,40.5731523378582,47.8129713423831,38.4615384615385
"4114","Hydroides_elegans",33.0264672036824,35.596471039509,32.4383071218514,36.4019946298427
"4115","Hydroides_heterocerus",40.3162055335968,40.5138339920949,48.2213438735178,37.9446640316205
"4116","Hydroides_longispinosus",46.6019417475728,43.9320388349515,48.5436893203884,43.0825242718447
"4117","Hydroides_tuberculatus",46.3855421686747,43.7349397590361,48.3132530120482,42.8915662650602
"4118","Hydrolagus_lemures",73.1707317073171,66.3414634146341,44.390243902439,64.390243902439
"4119","Hydrolithon_farinosum",44.4756554307116,43.7265917602996,45.7865168539326,41.8539325842697
"4120","Hydrolithon_onkodes",46.9210754553339,46.1405030355594,45.7935819601041,44.5793581960104
"4121","Hydrolithon_reinboldii",57.0596797671033,53.7117903930131,47.1615720524017,54.7307132459971
"4122","Hydrophis_caerulescens",39.6825396825397,39.97113997114,46.7532467532467,38.2395382395382
"4123","Hydrophis_coggeri",44.4557477110885,44.2522889114954,46.5920651068159,42.4211597151577
"4124","Hydrophis_cyanocinctus",39.3465909090909,39.7727272727273,46.3068181818182,38.2102272727273
"4125","Hydrophis_elegans",37.1385083713851,38.9649923896499,46.5753424657534,37.4429223744292
"4126","Hydrophis_lapemoides",38.1598793363499,38.9140271493213,45.8521870286576,36.9532428355958
"4127","Hydrophis_macdowelli",41.3592233009709,43.6893203883495,49.7087378640777,40.9708737864078
"4128","Hydrophis_ornatus",35.956416464891,38.135593220339,43.7046004842615,36.1985472154964
"4129","Hydrophis_spiralis",39.6892655367232,40.1129943502825,47.0338983050847,38.2768361581921
"4130","Hydropuntia_edulis",42.6056338028169,43.3098591549296,44.8943661971831,41.637323943662
"4131","Hygophum_hygomii",30.0123762376238,44.1522277227723,32.1163366336634,55.1670792079208
"4132","Hygophum_macrochir",34.467763282284,35.2996785781811,38.0979391189261,33.0213650973719
"4133","Hygophum_proximum",31.1387533502852,32.3208026939729,30.9909971823242,32.0115455982407
"4134","Hygophum_reinhardtii",30.7641554702495,31.2859884836852,30.0263915547025,30.9980806142035
"4135","Hymedesmia_parvispicula",36.8421052631579,84.2105263157895,89.4736842105263,78.9473684210526
"4136","Hymeniacidon_agminata",65.3508771929825,50.8771929824561,44.7368421052632,55.4824561403509
"4137","Hymeniacidon_heliophila",48.3298538622129,46.5553235908142,46.8684759916493,45.3027139874739
"4138","Hymenocephalus_barbatulus",30.0480769230769,90.625,30.0480769230769,88.2211538461538
"4139","Hymenocephalus_striatulus",90.625,59.375,31.25,100
"4140","Hymenocera_picta",43.0685358255452,42.7570093457944,43.8473520249221,41.0436137071651
"4141","Hymenopenaeus_equalis",39.0637293469709,38.9063729346971,39.33910306845,40.558615263572
"4142","Hyotissa_hyotis",42.3794712286159,42.3794712286159,43.701399688958,40.5132192846034
"4143","Hyperhalosydna_striata",42.3478260869565,42.7826086956522,44.7826086956522,40.8695652173913
"4144","Hyperioides_longipes",55.5555555555556,54.0740740740741,44.8148148148148,53.7037037037037
"4145","Hyperoglyphe_japonica",80,75,35,95
"4146","Hyperoodon_planifrons",42.9530201342282,75.1677852348993,79.1946308724832,30.2013422818792
"4147","Hypnea_boergesenii",41.3314840499307,40.7766990291262,47.5728155339806,38.8349514563107
"4148","Hypnea_musciformis",41.6666666666667,41.3841807909604,42.5847457627119,39.7598870056497
"4149","Hypnea_pannosa",43.1748466257669,42.5613496932515,43.7116564417178,41.1042944785276
"4150","Hypnea_valentiae",42.8897338403042,42.3574144486692,43.4220532319392,40.8365019011407
"4151","Hypoatherina_barnesi",48.0746791131855,39.5565927654609,48.0746791131855,39.7899649941657
"4152","Hypoatherina_ovalaua",52.5504151838671,43.0604982206406,47.6868327402135,43.6536180308422
"4153","Hypoatherina_temminckii",44.0036900369004,43.6346863468635,45.2029520295203,43.2656826568266
"4154","Hypoatherina_tropicalis",47.932131495228,47.7200424178155,47.6139978791092,45.7051961823966
"4155","Hypoatherina_valenciennei",36.8932038834951,36.8932038834951,45.4692556634304,34.4660194174757
"4156","Hypodistoma_deerratum",44.5561139028476,45.0586264656616,49.2462311557789,43.7185929648241
"4157","Hypogaleus_hyugaensis",42.320819112628,42.6621160409556,48.0091012514221,41.9795221843003
"4158","Hyporhamphus_acutus",51.0593220338983,45.2330508474576,41.7372881355932,46.5042372881356
"4159","Hyporhamphus_affinis",44.7019867549669,43.5430463576159,44.0397350993377,42.4668874172185
"4160","Hyporhamphus_balinensis",43.7258687258687,37.4517374517375,43.8223938223938,36.2934362934363
"4161","Hyporhamphus_dussumieri",44.4064901793339,44.2356959863365,44.4064901793339,42.4423569598634
"4162","Hyporthodus_octofasciatus",42.1686746987952,42.0418516169943,42.3589093214965,40.8370323398859
"4163","Hypothalassia_armata",41.1841249186727,42.0949902407287,42.9407937540664,41.5094339622642
"4164","Hypseleotris_cyprinoides",43.0346051464064,42.8571428571429,44.3655723158829,40.9937888198758
"4165","Hypseleotris_guentheri",47.78972520908,37.9928315412186,44.4444444444444,38.231780167264
"4166","Hypselodoris_infucata",45,44.3877551020408,46.530612244898,42.8571428571429
"4167","Hypselodoris_nigrostriata",40.4811715481172,40.2719665271967,46.3389121338912,40.0627615062762
"4168","Hypsicomus_phaeotenia",34.9869451697128,36.9451697127937,43.0809399477807,34.0731070496084
"4169","Hyrtios_erectus",41.3010590015129,42.4357034795764,43.9485627836611,40.4689863842663
"4170","Hyrtios_reticulatus",53.625170998632,49.1108071135431,43.5020519835841,49.1108071135431
"4171","Ianthella_basta",40.1388888888889,41.25,47.5,40.1388888888889
"4172","Iasis_cylindrica",32.4798218758697,36.8215975507932,40.4258279988867,34.8733648761481
"4173","Ibacus_pubescens",57.1895424836601,49.8366013071895,51.1437908496732,55.718954248366
"4174","Ibla_cumingi",44.1776710684274,43.2172869147659,47.2989195678271,42.2569027611044
"4175","Icelopagurus_crosnieri",46.256038647343,42.0289855072464,37.5,41.7874396135266
"4176","Icelopagurus_undulatus",54.4554455445545,56.1881188118812,44.3069306930693,50.2475247524753
"4177","Ichthyapus_vulturis",45.3074433656958,44.9029126213592,44.0938511326861,43.042071197411
"4178","Ichthyococcus_elongatus",87.6543209876543,100,43.2098765432099,100
"4179","Ichthyococcus_intermedius",32.4532681228499,30.0037302607038,32.3164918970448,30.7414929332283
"4180","Ichthyococcus_ovatus",31.2252389779377,31.9448987751245,30.7818122342166,30.9344673427107
"4181","Ichthyscopus_sannio",91.6666666666667,100,100,91.6666666666667
"4182","Icilius_caledoniana",56.0869565217391,63.9130434782609,52.6086956521739,57.8260869565217
"4183","Idiacanthus_antrostomus",32.1503131524008,81.2108559498956,54.9060542797495,100
"4184","Idiacanthus_fasciola",30.0023185717598,30.8734391043688,30.5488390579974,32.7051107946077
"4185","Idiellana_pristis",42.5025853154085,41.4684591520165,46.9493278179938,41.3650465356774
"4186","Idiolychnus_urolampus",44.6107784431138,35.6287425149701,38.622754491018,39.5209580838323
"4187","Ilisha_filigera",40.3394255874674,38.5117493472585,45.5613577023499,37.597911227154
"4188","Ilyograpsus_paludicola",40.3846153846154,41.1242603550296,48.2248520710059,38.905325443787
"4189","Imbricaria_conovula",61.319073083779,42.7807486631016,43.1372549019608,46.1675579322638
"4190","Imbricaria_conularis",43.6346863468635,43.1734317343173,44.8339483394834,41.3284132841328
"4191","Imbricaria_olivaeformis",44.1658630665381,42.6229508196721,45.1301832208293,40.6943105110897
"4192","Imbricaria_punctata",43.4918160561185,42.7903351519875,44.2712392829306,41.2314886983632
"4193","Imbricaria_vanikoroensis",46.1363636363636,41.1363636363636,46.1363636363636,40.6818181818182
"4194","Indomitrella_conspersa",52.9209621993127,49.2554410080183,43.7571592210767,49.3699885452463
"4195","Indopacetus_pacificus",30.9949662632537,32.2373353325479,30.9556959765806,32.1302345507122
"4196","Indothais_lacera",38.1410256410256,38.7820512820513,45.9935897435897,36.6987179487179
"4197","Inegocia_japonica",36.864406779661,37.9943502824859,44.4915254237288,36.5819209039548
"4198","Inermonephtys_inermis",41.9354838709677,42.6799007444169,44.3341604631927,40.3639371381307
"4199","Inferiolabiata_lowei",51.8930957683742,61.0244988864143,48.1069042316258,54.1202672605791
"4200","Iniistius_baldwini",41.3674033149171,41.2983425414365,43.9226519337017,39.9861878453039
"4201","Iniistius_celebicus",57.9399141630901,49.6423462088698,43.0615164520744,51.0729613733906
"4202","Iniistius_melanopus",43.3463796477495,43.1506849315069,45.4011741682975,41.5851272015656
"4203","Iniistius_pavo",41.4356787491116,41.9331911869225,43.0703624733475,40.2985074626866
"4204","Iniistius_pentadactylus",43.1852986217458,42.4961715160796,43.6447166921899,41.04134762634
"4205","Inimicus_caledonicus",45.4253611556982,45.7463884430177,49.9197431781701,43.8202247191011
"4206","Inimicus_didactylus",42.816091954023,39.6551724137931,44.0613026819923,38.0268199233716
"4207","Inioteuthis_maculosa",40.5251141552511,38.013698630137,45.8904109589041,38.5844748858447
"4208","Iotrochota_baculifera",43.5114503816794,41.9847328244275,47.2191930207197,41.4394765539804
"4209","Iotrochota_birotulata",42.7433628318584,43.0973451327434,44.7787610619469,41.3274336283186
"4210","Iotyrris_cingulifera",44.9760765550239,44.4976076555024,46.3157894736842,42.5837320574163
"4211","Iphiculus_spongiosus",37.3300370828183,37.5772558714462,45.7354758961681,36.8355995055624
"4212","Iracundus_signifer",43.8767843726521,43.5762584522915,44.4778362133734,41.0969196093163
"4213","Iravadia_quadrasi",41.7355371900826,41.0468319559229,47.6584022038567,38.9807162534435
"4214","Ircinia_irregularis",46.0167714884696,46.6457023060797,47.5890985324948,45.1781970649895
"4215","Ircinia_ramosa",56.1349693251534,47.3926380368098,46.319018404908,51.6871165644172
"4216","Irus_macrophyllus",44.3269230769231,43.4615384615385,45.1923076923077,41.5384615384615
"4217","Isabella_mirabilis",35.4545454545455,90,40,70.9090909090909
"4218","Isaurus_tuberculatus",48.9968321013728,48.0464625131996,47.2016895459345,45.8289334741288
"4219","Ischnopontonia_lophos",44.7154471544715,41.0569105691057,48.1029810298103,40.2439024390244
"4220","Isistius_brasiliensis",30.6710728658836,31.8064326145994,30.6514412852141,31.2436606354088
"4221","Iso_hawaiiensis",65.9090909090909,48.8636363636364,40.625,50.8522727272727
"4222","Iso_rhothophilus",50.5109489051095,46.5693430656934,48.029197080292,45.985401459854
"4223","Isognomon_anomioides",42.8150331613854,42.0781134856301,43.8467207074429,40.9727339719971
"4224","Isognomon_ephippium",42.5339366515837,41.5384615384615,44.7058823529412,40.814479638009
"4225","Isognomon_incisum",59.6825396825397,52.0634920634921,42.2222222222222,53.968253968254
"4226","Isognomon_isognomum",42.7312775330396,43.2599118942731,45.0220264317181,41.6740088105727
"4227","Isognomon_legumen",40.0213447171825,40.0213447171825,45.4642475987193,39.1675560298826
"4228","Isognomon_perna",43.5897435897436,42.8904428904429,44.1336441336441,41.2587412587413
"4229","Isolda_pulchella",42.5366695427092,43.0543572044866,44.9525452976704,40.8973252804142
"4230","Isopora_brueggemanni",45.7954545454545,43.0681818181818,47.6136363636364,42.6136363636364
"4231","Isopora_cuneata",45.3053783044667,43.2087511394713,45.5788514129444,42.2060164083865
"4232","Isopora_palifera",45.4209065679926,44.0333024976873,46.2534690101758,42.6456984273821
"4233","Isops_perarmata",36.0655737704918,38.3879781420765,47.5409836065574,38.1147540983607
"4234","Issena_pacifica",35.9688195991091,37.4164810690423,43.0957683741648,36.1915367483296
"4235","Istiblennius_bellus",47.8841870824053,41.5367483296214,44.543429844098,41.6481069042316
"4236","Istiblennius_dussumieri",47.9548660084626,41.4668547249647,45.8392101551481,42.5952045133992
"4237","Istiblennius_edentulus",44.8873483535529,43.2409012131716,43.0675909878683,42.0277296360485
"4238","Istiblennius_lineatus",44.4120505344995,40.6219630709427,42.4684159378037,40.2332361516035
"4239","Istiblennius_meleagris",44.5017182130584,46.3917525773196,51.3745704467354,43.9862542955326
"4240","Istigobius_decoratus",42.9472025216706,42.8684003152088,44.1292356185973,41.1347517730496
"4241","Istigobius_nigroocellatus",44.7293447293447,45.2041785375119,46.4387464387464,43.684710351377
"4242","Istigobius_ornatus",44.0114068441065,43.4410646387833,45.1520912547529,42.9657794676806
"4243","Istigobius_rigilius",49.2416582406471,47.2194135490394,46.1071789686552,45.5005055611729
"4244","Istigobius_spence",46.3553530751708,44.1913439635535,47.6082004555809,43.3940774487472
"4245","Istiompax_indica",30.1252141043057,30.7010808575985,30.4943594589806,30.6449707636879
"4246","Istiophorus_platypterus",30.7796426637791,32.2008662696264,30.7728749323227,31.6188413643747
"4247","Isurus_oxyrinchus",30.6740755440894,31.8747105907257,30.591387179996,31.2793543692532
"4248","Isurus_paucus",30.5718964157923,31.3724301049184,30.8690642246346,30.9782279095154
"4249","Jacksonaster_depressum",42.7829698857736,41.8483904465213,47.2481827622015,41.6407061266874
"4250","Jania_capillacea",44.8438978240303,43.99243140965,46.1684011352885,42.1948912015137
"4251","Jania_tenella",54.3608124253286,49.9402628434886,45.5197132616487,50.4181600955794
"4252","Janicella_spinicauda",30.588922986994,30.0832967996493,30.4515563349408,30.2148180622534
"4253","Janthina_janthina",45.4813359528487,41.7485265225933,42.5343811394892,40.6679764243615
"4254","Japetella_diaphana",31.0190114068441,31.9847908745247,30.8593155893536,32.7148288973384
"4255","Jasmineira_elegans",53.7373737373737,52.5252525252525,54.1414141414141,50.2020202020202
"4256","Jaspis_splendens",54.5787545787546,51.2820512820513,43.040293040293,48.7179487179487
"4257","Jaspis_stellifera",46.6225165562914,46.3576158940397,49.6688741721854,45.2980132450331
"4258","Javania_cailleti",43.3918128654971,30.8771929824561,35.0877192982456,36.140350877193
"4259","Jaydia_catalai",58.9080459770115,53.1609195402299,43.6781609195402,54.0229885057471
"4260","Jaydia_ellioti",42.1529175050302,40.7444668008048,45.7746478873239,39.8390342052314
"4261","Jaydia_lineata",37.7745241581259,40.4099560761347,47.1449487554905,38.7994143484627
"4262","Jaydia_novaeguineae",39.8950131233596,38.0577427821522,45.6692913385827,36.745406824147
"4263","Jaydia_poeciloptera",36.8831168831169,38.0519480519481,46.2337662337662,37.012987012987
"4264","Jaydia_truncata",36.1851332398317,37.7279102384292,44.6002805049088,36.3253856942497
"4265","Jocaste_japonica",43.5358255451713,42.9906542056075,44.1588785046729,41.3551401869159
"4266","Jocaste_lucina",41.9188191881919,41.7712177121771,42.5092250922509,40.2214022140221
"4267","Johnius_laevis",41.120218579235,40.5737704918033,47.4043715846995,38.9344262295082
"4268","Johnius_macrorhynus",37.378640776699,37.7022653721683,45.4692556634304,35.1132686084142
"4269","Johnius_plagiostoma",37.1069182389937,37.8930817610063,45.2830188679245,35.377358490566
"4270","Jorunna_funebris",42.9487179487179,42.3076923076923,47.5641025641026,41.1538461538462
"4271","Jorunna_pantherina",52.9695024077047,49.1171749598716,45.1043338683788,46.8699839486356
"4272","Jouannetia_cumingi",45.1127819548872,44.1102756892231,48.7468671679198,43.2330827067669
"4273","Joubiniteuthis_portieri",32.1872571872572,31.8084693084693,32.2163947163947,32.7700077700078
"4274","Julia_zebra",59.7014925373134,61.7537313432836,53.9179104477612,56.5298507462687
"4275","Junceella_juncea",41.9283746556474,42.2038567493113,43.1404958677686,43.1955922865014
"4276","Justitia_mauritiana",48.8129154795821,46.1538461538462,42.7350427350427,46.4387464387464
"4277","Juxtamusium_coudeini",43.394495412844,42.8440366972477,44.7706422018349,41.2844036697248
"4278","Juxtamusium_maldivense",43.7163375224416,44.524236983842,45.8707360861759,41.9210053859964
"4279","Juxtaxanthias_tetraodon",57.2072072072072,45.7207207207207,41.2162162162162,48.4234234234234
"4280","Kajikia_audax",30.0464562914282,30.0549543935188,30.0549543935188,30.0266273865503
"4281","Kali_kerberti",30.8259635153216,31.7429755572235,30.8063831870248,31.3122083346931
"4282","Kamoharaia_megastoma",33.0333375586259,37.3177842565598,36.7727215109646,35.4164025858791
"4283","Kappaphycus_alvarezii",44.5631067961165,40.9708737864078,42.5242718446602,40.1941747572816
"4284","Karalla_dussumieri",42.4903722721438,40.3080872913992,46.8549422336329,39.7946084724005
"4285","Karsten_totoyensis",39.2815758980301,39.6292004634994,45.3070683661645,41.3673232908459
"4286","Kasim_philippinensis",60.5633802816901,57.7464788732394,60.5633802816901,63.3802816901408
"4287","Katelysia_japonica",44.2687747035573,44.0711462450593,45.6521739130435,42.1936758893281
"4288","Kathetostoma_averruncus",34.2105263157895,44.7368421052632,31.5789473684211,31.5789473684211
"4289","Katsuwonus_pelamis",30.1157386851375,30.7728739306752,30.5094278187254,30.781754136696
"4290","Kaupichthys_atronasus",53.8998835855646,47.6135040745052,45.1688009313155,48.7776484284051
"4291","Kaupichthys_brachychirus",41.7989417989418,36.7195767195767,43.7037037037037,34.7089947089947
"4292","Kaupichthys_diodontus",42.7074939564867,42.7880741337631,43.5132957292506,41.2570507655117
"4293","Kaupichthys_hyoproroides",41.1439114391144,36.90036900369,42.5276752767528,35.8856088560886
"4294","Kelliella_rotunda",41.6393442622951,42.7049180327869,44.8360655737705,40.4918032786885
"4295","Kelloggella_cardinalis",47.9738562091503,40.7843137254902,44.5751633986928,40.6535947712418
"4296","Kempella_mikado",40.6533575317604,41.1978221415608,49.2740471869329,42.2867513611615
"4297","Kemponia_nilandensis",43.5560859188544,44.272076372315,49.8806682577566,43.7947494033413
"4298","Kentrocapros_flavofasciatus",57.942238267148,64.6209386281588,52.1660649819495,59.2057761732852
"4299","Kentrodoris_rubescens",44.8402948402948,43.8574938574939,48.1572481572482,42.7518427518428
"4300","Kermia_bifasciata",61.2903225806452,48.8833746898263,41.6873449131514,49.6277915632754
"4301","Kermia_harenula",74.5762711864407,59.8870056497175,50.8474576271186,59.3220338983051
"4302","Kermia_melanoxytum",43.84765625,42.1875,44.3359375,40.234375
"4303","Keuphylia_nodosa",58.7548638132296,52.9182879377432,44.3579766536965,49.0272373540856
"4304","Kochichthys_flavofasciatus",60.7981220657277,67.1361502347418,53.5211267605634,61.9718309859155
"4305","Kogia_breviceps",30.5804704687764,32.887685451571,32.0471596998928,33.5476956055734
"4306","Kogia_sima",30.0948731983215,32.9775588396278,30.7380040138661,32.5077540594782
"4307","Koumansetta_rainfordi",45.6410256410256,46.0512820512821,46.5641025641026,44
"4308","Kraemeria_samoensis",52.3160762942779,42.7792915531335,42.6430517711172,44.550408719346
"4309","Kraussia_rugulosa",44.7933884297521,43.5537190082645,44.7107438016529,42.3140495867769
"4310","Krohnitta_pacifica",40.8239700374532,41.4481897627965,41.8851435705368,40.9488139825218
"4311","Krohnitta_subtilis",41.3131900058106,40.3834979662987,41.3131900058106,40.9645554909936
"4312","Kuhlia_mugil",43.4749034749035,42.7799227799228,43.8610038610039,41.2355212355212
"4313","Kuhlia_rupestris",46.0973370064279,43.8934802571166,44.7199265381084,43.6179981634527
"4314","Kuhlia_sandvicensis",51.1799410029499,47.0501474926254,41.0029498525074,48.377581120944
"4315","Kumococius_rodericensis",38.7566137566138,38.0952380952381,44.7089947089947,37.037037037037
"4316","Kuroshiovolva_shingoi",44.0542697525938,46.2090981644054,44.6129289704709,44.0542697525938
"4317","Kyphosus_bigibbus",43.266253869969,42.7244582043344,43.9628482972136,41.1764705882353
"4318","Kyphosus_cinerascens",43.0523917995444,42.1412300683371,43.7357630979499,40.7744874715262
"4319","Kyphosus_ocyurus",30.9046558489766,31.5781100859052,36.5945487326334,30.0084844628274
"4320","Kyphosus_pacificus",44.1971383147854,42.9252782193959,44.0381558028617,41.7329093799682
"4321","Kyphosus_vaigiensis",42.9540316503391,42.2004521477016,43.1047475508666,40.6932931424265
"4322","Labidocera_acuta",32.5912503235827,34.5845198032617,44.706186901372,33.7561480714471
"4323","Labidocera_acutifrons",40.2700555996823,42.3351866560763,44.1620333598094,40.1906274821287
"4324","Labidocera_detruncata",100,100,100,100
"4325","Labidocera_pavo",38.3211678832117,38.1995133819951,46.2287104622871,37.1046228710462
"4326","Labidodemas_semperianum",43.7154150197628,43.399209486166,44.3478260869565,41.8181818181818
"4327","Labrichthys_unilineatus",44.7391688770999,43.3244916003537,45.3580901856764,41.9982316534041
"4328","Labroides_bicolor",43.1818181818182,42.5757575757576,43.4848484848485,40.8333333333333
"4329","Labroides_dimidiatus",42.684766214178,42.2322775263952,43.0618401206637,40.4977375565611
"4330","Labroides_pectoralis",47.7884615384615,46.3461538461538,46.25,45.0961538461538
"4331","Labropsis_alleni",37.219730941704,40.0597907324365,50.373692077728,39.1629297458894
"4332","Labropsis_australis",65.9380692167577,56.8306010928962,43.7158469945355,56.1020036429873
"4333","Labropsis_manabei",42.4200278164117,42.0027816411683,48.8178025034771,40.1947148817802
"4334","Labropsis_xanthonota",44.415127528584,41.688654353562,44.1512752858399,41.2489006156552
"4335","Lachneratus_phasmaticus",55.726872246696,50.8810572687225,43.3920704845815,50
"4336","Lachnopodus_subacutus",44.9429037520392,43.3931484502447,44.2903752039152,42.4143556280587
"4337","Lactarius_lactarius",38.1770145310436,38.3091149273448,45.9709379128137,37.1202113606341
"4338","Lactoria_cornuta",40.9090909090909,41.5909090909091,43.3333333333333,39.7727272727273
"4339","Lactoria_diaphana",43.0939226519337,41.9889502762431,43.8042620363062,40.8839779005525
"4340","Lactoria_fornasini",41.8754473872584,42.3049391553329,44.0229062276306,40.8017179670723
"4341","Laemonema_rhodochir",55.2730696798493,54.9905838041431,48.210922787194,54.2372881355932
"4342","Laeops_gracilis",64.527027027027,55.4054054054054,52.3648648648649,56.0810810810811
"4343","Laeops_guentheri",37.7358490566038,36.3207547169811,44.1037735849057,35.6132075471698
"4344","Laeops_kitaharae",40.5,43,43.25,41.6666666666667
"4345","Laeops_parviceps",40.9975669099757,41.7274939172749,49.6350364963504,41.4841849148418
"4346","Laevicardium_attenuatum",44.1906653426018,43.6941410129096,45.8788480635551,41.9066534260179
"4347","Laevicardium_biradiatum",41.6455696202532,40.6329113924051,47.0886075949367,39.620253164557
"4348","Laevicardium_lobulatum",44.4230769230769,43.75,45.4807692307692,41.8269230769231
"4349","Laevicardium_multipunctatum",40.7978241160471,42.611060743427,45.2402538531278,41.5231187669991
"4350","Laevichlamys_aliae",45.4350161117078,36.9495166487648,45.6498388829216,36.9495166487648
"4351","Laevichlamys_andamanica",31.1401020986954,33.9591605218378,30.6409529211571,34.1236528644356
"4352","Laevichlamys_cuneata",44.2521631644005,43.5105067985167,47.5896168108776,42.6452410383189
"4353","Laevichlamys_deliciosa",42.9301533219761,44.9744463373084,45.4003407155026,42.5894378194208
"4354","Laevichlamys_lemniscata",44.8275862068966,43.6160298229264,45.2935694315005,41.9384902143523
"4355","Laevichlamys_limatula",32.3554153522608,33.6487907465825,40.3785488958991,31.745531019979
