"","feature","MM-NorESM2-MM_Percentile_velocity_585","MM-IPSL-CM6A-LR_Percentile_velocity_585","MM-GFDL-ESM4_Percentile_velocity_585","MM-CMCC-ESM2_Percentile_velocity_585","MM-CanESM5_Percentile_velocity_585"
"3645","Gonodactylinus_viridis",31.7868852459016,33.3260869565217,33.363309352518,33.8829787234043,33.9347826086956
"3646","Gonodactyloideus_cracens",32.0833333333333,35,33.5416666666667,35,34.5138888888889
"3647","Gonodactyloideus_tricarinatus",32.5,34.4230769230769,32.8846153846154,32.5,34.0384615384615
"3648","Gonodactylus_childi",32.5806451612903,33.4677419354839,32.9032258064516,32.9838709677419,33.0645161290323
"3649","Gonodactylus_chiragra",32.572706935123,33.9766081871345,33.1208053691275,32.9642058165548,33.3557046979866
"3650","Gonodactylus_platysoma",32.4688279301746,33.5162094763092,32.7306733167082,32.8179551122195,32.9925187032419
"3651","Gonodactylus_smithii",32.7659574468085,34.0013586956522,33.2872340425532,32.9893617021277,33.2127659574468
"3652","Gonorynchus_gonorynchus",32.9807692307692,33.6538461538462,35,32.9807692307692,33.6538461538462
"3653","Gonostoma_atlanticum",30.1112704728417,30.3794094469939,30.2903451492537,30.5511774522529,30.3497637357547
"3654","Gorgasia_barnesi",32.956204379562,34.6167883211679,33.5948905109489,32.8284671532847,33.978102189781
"3655","Gorgasia_galzini",32.5142045454545,33.6079545454545,32.8125,32.6136363636364,32.9119318181818
"3656","Gorgasia_maculata",31.4181286549708,34.3705035971223,32.7551020408163,33.7896253602305,34.4488188976378
"3657","Gorgasia_preclara",32.9,34.7375,33.8625,33.1625,34.125
"3658","Gorgasia_thamani",33.25,35,34.4166666666667,32.6666666666667,32.6666666666667
"3659","Gourretia_crosnieri",31.9565217391304,33.4782608695652,31.9565217391304,33.4782608695652,31.9565217391304
"3660","Gracila_albomarginata",32.7553444180523,33.5866983372922,32.9216152019002,32.6722090261283,32.7553444180523
"3661","Gracilaria_arcuata",32.6666666666667,34.4927536231884,33.5797101449275,33.7826086956522,34.1884057971014
"3662","Gracilaria_coronopifolia",32.6321353065539,33.7160326086956,33.1501057082452,32.9281183932347,33.2241014799154
"3663","Gracilaria_salicornia",32.6963906581741,33.9408528198074,32.7793103448276,32.9936305732484,33.2908704883227
"3664","Grallenia_lauensis",32.8787878787879,35,33.9393939393939,32.8787878787879,33.9393939393939
"3665","Grammatobothus_polyophthalmus",30.462962962963,33.2441471571906,32.0355191256831,33.2926829268293,33.3969465648855
"3666","Grammatonotus_crosnieri",32.2955569864778,33.474,32.9976019184652,33.1407875185735,31.7267794446218
"3667","Grammatonotus_laysanus",33.6708860759494,34.7784810126582,33.8924050632911,32.120253164557,33.4493670886076
"3668","Grammatonotus_surugaensis",31.4453125,34.6579804560261,33.245382585752,33.733850129199,34.4127516778523
"3669","Grammatorcynus_bilineatus",32.986301369863,34.7123287671233,33.8493150684931,33.7534246575342,34.3287671232877
"3670","Grammistes_sexlineatus",32.6807228915663,33.7387387387387,32.7522935779817,33.0281690140845,33.1024096385542
"3671","Grammistops_ocellatus",32.9898648648649,34.4087837837838,33.4628378378378,32.5168918918919,33.9358108108108
"3672","Grammonus_robustus",30.8356940509915,34.1522491349481,33.6118980169972,33.921568627451,33.9678284182306
"3673","Grammoplites_scaber",31.1702127659574,34.16,33.3173076923077,33.7777777777778,33.8676470588235
"3674","Grampus_griseus",32.455102934735,31.7498904949628,31.826544021025,31.4739378011389,31.7345597897503
"3675","Grandidierella_bispinosa",32.9947916666667,34.2708333333333,33.1770833333333,33.1770833333333,33.90625
"3676","Graphicomassa_albina",33.0503978779841,34.3501326259947,33.6074270557029,32.9575596816976,34.0716180371353
"3677","Graphicomassa_ligula",33.0926430517711,34.5231607629428,33.7602179836512,32.9972752043597,34.0463215258856
"3678","Grapsus_albolineatus",31.7924528301887,33.3044982698962,33.2402234636872,33.7254901960784,34.2418772563177
"3679","Grapsus_longitarsis",32.3509174311927,33.4747706422018,32.9128440366973,32.993119266055,33.0733944954128
"3680","Grapsus_tenuicrustatus",32.4074074074074,33.8657407407407,32.974537037037,32.974537037037,33.2175925925926
"3681","Graptacme_lactea",33.1233243967828,34.7184986595174,33.7801608579088,33.1233243967828,34.1554959785523
"3682","Graptacme_nielseni",33.4090909090909,34.469696969697,34.469696969697,32.0833333333333,33.6742424242424
"3683","Grateloupia_filicina",32.1060842433697,33.9776632302406,33.0113636363636,33.5094637223975,33.8848039215686
"3684","Grimalditeuthis_bonplandii",30.4050644739301,31.4352457484582,30.8531115679312,30.9675761539899,30.876004485143
"3685","Guildfordia_triumphans",31.8975069252078,34.6289752650177,33.8609467455621,34.7008547008547,34.2579505300353
"3686","Guildfordia_yoka",31.7957746478873,33.7790697674419,34.2134831460674,34.4814814814815,34.6428571428571
"3687","Gunnellichthys_curiosus",32.6285046728972,33.6915887850467,33.0373831775701,32.9556074766355,32.9556074766355
"3688","Gunnellichthys_monostigma",32.6832151300236,34.0898345153664,33.1796690307329,33.0141843971631,33.3451536643026
"3689","Gunnellichthys_pleurotaenia",32.5,33.5416666666667,32.5,32.5,32.7083333333333
"3690","Gunnellichthys_viridescens",32.7750611246944,33.8875305623472,32.9462102689486,32.8606356968215,33.2885085574572
"3691","Gymnapogon_annona",32.8695652173913,34.0869565217391,33.3768115942029,32.8695652173913,33.7826086956522
"3692","Gymnapogon_urospilotus",33.0232558139535,34.1860465116279,33.2558139534884,32.4418604651163,33.953488372093
"3693","Gymnechinus_epistichus",33.2051282051282,34.1025641025641,33.4294871794872,32.7564102564103,33.8782051282051
"3694","Gymnocaesio_gymnoptera",32.603734439834,34.1286307053942,32.4137931034483,33.402489626556,33.9834024896265
"3695","Gymnocranius_audleyi",35,35,35,35,35
"3696","Gymnocranius_elongatus",31.2365591397849,34.3838028169014,33.3096590909091,33.921568627451,34.2335766423358
"3697","Gymnocranius_euanus",32.6442307692308,34.0745192307692,33.1490384615385,32.9807692307692,33.1490384615385
"3698","Gymnocranius_grandoculis",32.7308447937132,34.1341145833333,32.9027962716378,33.0746561886051,33.4184675834971
"3699","Gymnocranius_satoi",31.7234042553191,33.4928229665072,32.9237288135593,33.6652542372881,34.0613026819923
"3700","Gymnocranius_superciliosus",33.2116788321168,34.4890510948905,33.978102189781,33.7226277372263,33.7226277372263
"3701","Gymnodoris_alba",32.5507900677201,33.8455772113943,33.2185628742515,33.4198645598194,33.3408577878104
"3702","Gymnodoris_aurita",32.2777777777778,33.4090909090909,33.5,33.9928057553957,34.2045454545455
"3703","Gymnodoris_citrina",32.8611111111111,34.3194444444444,33.6388888888889,33.4444444444444,34.0277777777778
"3704","Gymnodoris_impudica",33.0094786729858,34.3364928909953,33.0094786729858,33.3412322274881,34.1706161137441
"3705","Gymnodoris_inornata",32.5399361022364,34.776357827476,33.7699680511182,33.9936102236422,34.2172523961661
"3706","Gymnodoris_rubropapulosa",32.4311926605505,34.5718654434251,33.6085626911315,33.822629969419,34.1437308868502
"3707","Gymnolophus_obscura",33.0038022813688,34.467680608365,33.2699619771863,33.6692015209125,34.2015209125475
"3708","Gymnomuraena_zebra",32.6565874730022,33.8756983240223,32.9674220963173,32.9589632829374,33.2613390928726
"3709","Gymnosarda_unicolor",32.6750448833034,33.7733644859813,32.7365269461078,32.9892280071813,33.0520646319569
"3710","Gymnothorax_albimarginatus",31.5391791044776,34.1082802547771,32.5050916496945,33.9340101522843,34.0228426395939
"3711","Gymnothorax_angusticauda",30.7831325301205,34.1984732824427,32.4925373134328,33.4738372093023,33.6388888888889
"3712","Gymnothorax_berndti",32.7888086642599,33.673285198556,33.0978260869565,32.9151624548736,33.1678700361011
"3713","Gymnothorax_breedeni",32.0727272727273,33.7665198237885,33.2246376811594,33.875,33.841059602649
"3714","Gymnothorax_buroensis",32.4276169265033,33.6748329621381,32.8953229398664,33.0512249443207,33.1291759465479
"3715","Gymnothorax_castlei",31.9827586206897,34.2424242424242,33.8175675675676,34.2905405405405,34.3939393939394
"3716","Gymnothorax_elegans",32.8416666666667,33.4833333333333,32.9583333333333,32.8416666666667,32.725
"3717","Gymnothorax_enigmaticus",32.6728723404255,33.7898936170213,32.9521276595745,32.7659574468085,33.1382978723404
"3718","Gymnothorax_eurostus",32.5196850393701,33.5301837270341,32.7952755905512,32.7034120734908,32.6115485564304
"3719","Gymnothorax_favagineus",31.2335958005249,33.4782608695652,32.6351351351351,33.6720867208672,34.1123188405797
"3720","Gymnothorax_fimbriatus",32.5965665236051,33.8445667125172,32.9497907949791,32.9721030042918,33.2725321888412
"3721","Gymnothorax_flavimarginatus",32.6982591876209,33.8582183186951,32.8152866242038,32.9690522243714,33.2398452611219
"3722","Gymnothorax_formosus",32.7218934911243,34.1715976331361,32.7218934911243,33.5502958579882,33.9644970414201
"3723","Gymnothorax_fuscomaculatus",32.6136363636364,33.5085227272727,32.5142045454545,32.6136363636364,32.8125
"3724","Gymnothorax_gracilicauda",32.5154320987654,33.4876543209877,32.4074074074074,32.4074074074074,32.8395061728395
"3725","Gymnothorax_hepaticus",32.5581395348837,34.0337423312883,33.4269662921348,33.2624113475177,33.9119170984456
"3726","Gymnothorax_herrei",32.5093632958801,33.7455197132616,33.5919540229885,33.8872832369942,34.3445692883895
"3727","Gymnothorax_intesi",32.5098814229249,33.6857707509881,32.7865612648221,32.7865612648221,32.9940711462451
"3728","Gymnothorax_isingteena",31.7073170731707,33.4782608695652,33.3978873239437,34.0140845070422,33.6495176848875
"3729","Gymnothorax_javanicus",32.5529661016949,33.6652542372881,32.9978813559322,32.9978813559322,32.9978813559322
"3730","Gymnothorax_kidako",32.0610687022901,34.2875318066158,32.4923780487805,33.5750636132315,33.3078880407125
"3731","Gymnothorax_kontodontos",32.7102803738318,33.7733644859813,32.9556074766355,33.0373831775701,33.1191588785047
"3732","Gymnothorax_margaritophorus",32.5862068965517,33.6074270557029,32.7718832891247,32.7718832891247,32.9575596816976
"3733","Gymnothorax_mccoskeri",32.6315789473684,34.4736842105263,32.6315789473684,34.2105263157895,34.2105263157895
"3734","Gymnothorax_melatremus",32.8173719376392,33.7527839643652,33.0512249443207,32.9732739420935,32.9732739420935
"3735","Gymnothorax_meleagris",32.5425531914894,33.8085106382979,33.134328358209,32.9850746268657,32.9850746268657
"3736","Gymnothorax_microstictus",32.6973684210526,34.6546052631579,33.7335526315789,33.8486842105263,34.1940789473684
"3737","Gymnothorax_minor",31.9117647058823,34.0331491712707,34.3636363636364,33.9301310043668,34.2265193370166
"3738","Gymnothorax_moluccensis",33.0874316939891,34.5218579234973,33.7568306010929,32.9918032786885,34.0437158469945
"3739","Gymnothorax_monochrous",32.5632911392405,34.1440217391304,33.7816455696203,34.3354430379747,34.2246835443038
"3740","Gymnothorax_monostigma",32.7358490566038,33.8679245283019,33.2075471698113,32.7358490566038,33.4905660377358
"3741","Gymnothorax_nudivomer",32.5711743772242,33.7944890929965,32.7110582639715,32.9448398576512,32.8825622775801
"3742","Gymnothorax_phasmatodes",32.5168918918919,33.9329268292683,33.8175675675676,34.2905405405405,34.1722972972973
"3743","Gymnothorax_pictus",32.7489626556017,33.8844621513944,32.8360215053763,33.0394190871369,33.3298755186722
"3744","Gymnothorax_pindae",32.5423728813559,33.6440677966102,32.9661016949152,32.8813559322034,32.8813559322034
"3745","Gymnothorax_porphyreus",32.0212765957447,32.0212765957447,32.0212765957447,31.2765957446808,32.7659574468085
"3746","Gymnothorax_prismodon",32.4311926605505,33.0733944954128,32.7522935779817,30.8256880733945,34.0366972477064
"3747","Gymnothorax_pseudoherrei",32.9026217228464,34.1833333333333,33.689138576779,34.3445692883895,34.4756554307116
"3748","Gymnothorax_pseudothyrsoideus",31.656050955414,32.9668049792531,33.3612040133779,33.8294314381271,33.4969325153374
"3749","Gymnothorax_punctatofasciatus",32.6004728132388,33.7112403100775,32.1496212121212,33.6761229314421,34.0898345153664
"3750","Gymnothorax_reevesii",32.320987654321,34.1358024691358,33.2716049382716,33.5308641975309,33.4444444444444
"3751","Gymnothorax_reticularis",31.218836565097,34.3727598566308,33.2951289398281,33.8968481375358,34.2193308550186
"3752","Gymnothorax_richardsonii",32.5507900677201,33.9690721649485,33.2618510158014,33.0248306997743,33.4198645598194
"3753","Gymnothorax_robinsi",32.1473354231975,34.0648854961832,33.88,34.72,34.3
"3754","Gymnothorax_rueppelliae",32.4503311258278,33.7637969094923,33.0684326710817,32.9911699779249,32.9911699779249
"3755","Gymnothorax_thyrsoideus",32.567264573991,33.9143279172821,33.1165919282511,32.9596412556054,33.4304932735426
"3756","Gymnothorax_tile",32.4905660377358,33.9903846153846,33.6792452830189,34.2075471698113,33.9433962264151
"3757","Gymnothorax_undulatus",32.7510040160643,33.732212160414,32.8125,33.0321285140562,33.2429718875502
"3758","Gymnothorax_zonipectis",33.0427631578947,34.4243421052632,33.5032894736842,32.5822368421053,33.9638157894737
"3759","Gyrineum_gyrinum",32.6,34.0300230946882,33.7,33.9,34.2
"3760","Gyrineum_lacunatum",33.1365740740741,33.875,32.5905797101449,33.7037037037037,34.0277777777778
"3761","Gyrineum_longicaudatum",32.9508196721311,34.344262295082,33.4426229508197,33.1967213114754,34.0983606557377
"3762","Gyrineum_pusillum",33.266253869969,34.2414860681114,33.374613003096,32.6160990712074,34.1331269349845
"3763","Gyroidina_lamarckiana",33.6184210526316,34.2105263157895,33.0921052631579,30.7236842105263,33.5526315789474
"3764","Habromorula_biconica",33.050139275766,34.3175487465181,33.5376044568245,32.8551532033426,34.025069637883
"3765","Hadropenaeus_lucasii",32.34375,32.5,31.953125,31.9921875,32.578125
"3766","Halaelurus_sellus",32.4390243902439,35,33.5772357723577,33.5772357723577,34.1463414634146
"3767","Halecium_tenellum",33.8443396226415,34.5070422535211,34.1666666666667,34.6744186046512,34.1822429906542
"3768","Halgerda_brunneomaculata",33.2437275985663,34.4982078853047,33.494623655914,32.3655913978495,33.8709677419355
"3769","Halgerda_tessellata",33.0089820359281,34.4760479041916,33.5329341317365,33.7425149700599,34.2664670658683
"3770","Halgerda_willeyi",33.2219251336898,34.1358024691358,33.6898395721925,33.6898395721925,34.2513368983957
"3771","Halicampus_boothae",32.6285046728972,34.018691588785,33.2009345794392,32.9556074766355,33.1191588785047
"3772","Halicampus_brocki",33.1896551724138,34.4971264367816,33.6925287356322,32.8879310344828,33.9942528735632
"3773","Halicampus_dunckeri",32.7727272727273,34.2222222222222,33.8333333333333,33.9393939393939,34.1515151515151
"3774","Halicampus_grayi",31.0526315789474,33.4923076923077,32.2875,33.3498759305211,34.1609589041096
"3775","Halicampus_macrorhynchus",32.3241590214067,33.9393939393939,34.0503875968992,34.5930232558139,34.3217054263566
"3776","Halicampus_mataafae",32.4503311258278,33.841059602649,33.0684326710817,33.0684326710817,33.1456953642384
"3777","Halicampus_nitidus",33.0618892508143,34.2612137203166,33.7459283387622,33.9739413680782,34.2019543973941
"3778","Halicampus_spinirostris",32.7314814814815,34.1087962962963,33.2175925925926,32.974537037037,33.3796296296296
"3779","Halichoeres_argus",32.8050847457627,34.413407821229,33.7522281639929,33.7605396290051,33.9230769230769
"3780","Halichoeres_bicolor",31.5987460815047,33.1041666666667,33.3881578947368,33.7335526315789,33.9791666666667
"3781","Halichoeres_binotopsis",32.2406639004149,33.9855072463768,34.1358024691358,34.7021276595745,34.3243243243243
"3782","Halichoeres_biocellatus",32.6541554959786,33.4986595174263,32.7479892761394,32.6541554959786,32.7479892761394
"3783","Halichoeres_chrysus",32.8350515463917,34.0540540540541,32.7757009345794,33.8273195876289,34.0077319587629
"3784","Halichoeres_claudia",32.6351351351351,33.2972972972973,32.4459459459459,32.5405405405405,32.4459459459459
"3785","Halichoeres_hartzfeldii",31.9195751138088,34.1161616161616,32.9677419354839,33.3610271903323,33.7481371087928
"3786","Halichoeres_hortulanus",32.5492341356674,33.8512035010941,33.0853391684902,32.855579868709,33.2385120350109
"3787","Halichoeres_kallochroma",32.8707224334601,34.6007604562738,33.5361216730038,33.8022813688213,34.0684410646388
"3788","Halichoeres_margaritaceus",32.5802469135802,33.5308641975309,32.8395061728395,32.9259259259259,33.1851851851852
"3789","Halichoeres_marginatus",32.4781659388646,33.7772925764192,33.0131004366812,32.9366812227074,33.089519650655
"3790","Halichoeres_melanurus",32.6598837209302,34.2409638554217,33.8808139534884,33.7790697674419,34.0843023255814
"3791","Halichoeres_melasmapomus",32.8173719376392,33.7527839643652,33.0512249443207,32.9732739420935,32.8953229398664
"3792","Halichoeres_miniatus",32.6136363636364,34.4067796610169,33.75,34.4318181818182,34.2045454545455
"3793","Halichoeres_nebulosus",32.6601671309192,34.140625,33.9275766016713,34.025069637883,34.2200557103064
"3794","Halichoeres_nigrescens",31.4886731391586,33.5232067510549,33.6904761904762,33.9285714285714,33.582554517134
"3795","Halichoeres_ornatissimus",32.6082004555809,33.8041002277904,33.0068337129841,33.0865603644647,33.0865603644647
"3796","Halichoeres_pallidus",32.9268292682927,34.612188365651,33.780487804878,34.390243902439,34.1463414634146
"3797","Halichoeres_pardaleocephalus",32.279792746114,33.1283422459893,33.8770053475936,33.6898395721925,33.8443396226415
"3798","Halichoeres_prosopeion",32.7696078431373,34.1421568627451,33.1985294117647,33.2843137254902,33.2843137254902
"3799","Halichoeres_timorensis",32.7777777777778,33.9667896678967,33.8888888888889,34.7222222222222,34.3055555555556
"3800","Halichoeres_trimaculatus",32.5057471264368,33.7931034482759,32.9885057471264,32.9885057471264,33.0689655172414
"3801","Halichoeres_zeylonicus",32.292817679558,34.1666666666667,33.2633587786259,33.8202247191011,33.9855072463768
"3802","Haliclona_caerulea",32.3076923076923,33.6130536130536,32.7972027972028,32.960372960373,32.8787878787879
"3803","Haliclona_cymaeformis",30.9615384615385,33.4625322997416,32.2062084257206,33.1223175965665,34.0454545454545
"3804","Haliclona_fascigera",33.0555555555556,34.8232323232323,33.5858585858586,34.6464646464646,34.2929292929293
"3805","Haliclona_flagellifera",33.5753052917232,34.8890649762282,33.0917553191489,33.5416666666667,33.3454545454545
"3806","Haliclona_olivacea",33.0188679245283,34.1194968553459,33.2389937106918,33.0188679245283,33.8993710691824
"3807","Haliclona_permollis",32.2549019607843,33.6042944785276,33.7371134020619,33.9285714285714,33.744019138756
"3808","Haliclona_sanguinea",32.2,32.2,32.2,33.6,32.2
"3809","Haliclona_turquoisia",33.3064516129032,34.4354838709677,32.741935483871,33.8709677419355,33.8709677419355
"3810","Halicreas_minimum",32.5317348377997,33.6727528089888,32.9383561643836,32.8600543478261,32.9097222222222
"3811","Halieutaea_coccinea",32.6258205689278,34.5359848484848,33.7260536398467,33.6980306345733,34.1575492341357
"3812","Halieutaea_fitzsimonsi",30.5454545454545,33.6792452830189,32.0610687022901,33.1578947368421,33.6631944444444
"3813","Halieutaea_fumosa",30.5515587529976,34.0366972477064,32.4625,33.6341463414634,33.6823529411765
"3814","Halieutaea_stellata",31.7136150234742,34.3786982248521,33.5523114355231,34.1706161137441,34.0366972477064
"3815","Halieutopsis_simula",32.5,34.7947214076246,33.5459940652819,34.3768545994065,34.2729970326409
"3816","Halimeda_cuneata",33.005698005698,34.1935483870968,32.5214592274678,34.002849002849,34.2022792022792
"3817","Halimeda_cylindracea",33.1392405063291,34.379746835443,33.6708860759494,33.0506329113924,34.0253164556962
"3818","Halimeda_discoidea",32.9466666666667,34.16,33.5066666666667,32.9466666666667,33.88
"3819","Halimeda_fragilis",33.1818181818182,34.1818181818182,33.5454545454545,33,33.9090909090909
"3820","Halimeda_gracilis",33.1978319783198,34.3360433604336,33.5772357723577,32.9132791327913,34.0514905149051
"3821","Halimeda_incrassata",33.0506329113924,34.2025316455696,33.5822784810127,33.0506329113924,33.9367088607595
"3822","Halimeda_lacunalis",33.168044077135,34.3250688705234,33.5537190082645,32.8787878787879,34.0358126721763
"3823","Halimeda_macroloba",32.4370709382151,34.0352220520674,33.0704441041348,33.3981693363844,33.558352402746
"3824","Halimeda_macrophysa",33.254593175853,34.3569553805774,33.6220472440945,32.9790026246719,34.0813648293963
"3825","Halimeda_micronesica",33.28165374677,34.3669250645995,33.6434108527132,33.0103359173127,34.0956072351421
"3826","Halimeda_minima",33.2551319648094,34.2815249266862,33.4604105571848,32.741935483871,33.9736070381232
"3827","Halimeda_opuntia",32.5,33.7121212121212,32.9545454545455,32.9545454545455,32.9545454545455
"3828","Halimeda_simulans",32.9090909090909,34.5454545454545,33.7272727272727,33.1818181818182,34
"3829","Halimeda_stuposa",33.1699346405229,34.4281045751634,33.5130718954248,32.5980392156863,33.8562091503268
"3830","Halimeda_taenicola",33.494623655914,34.0591397849462,33.494623655914,31.4247311827957,33.6827956989247
"3831","Halimeda_tuna",33.075,34.2125,33.6,33.075,33.8625
"3832","Halimeda_velasquezii",32.9568527918782,34.2005076142132,33.5786802030457,33.0456852791878,33.9340101522843
"3833","Halimochirurgus_centriscoides",32.7111716621253,34.656862745098,33.6258660508083,33.8555858310627,34.2370572207084
"3834","Haliotis_asinina",32.4124513618677,33.9433962264151,33.7743190661479,34.0568862275449,34.3190661478599
"3835","Haliotis_clathrata",32.9,34.5625,33.8625,33.075,34.0375
"3836","Haliotis_dohrniana",32.7522935779817,34.2507645259939,33.5015290519878,33.6085626911315,34.2507645259939
"3837","Haliotis_jacnensis",33.3762886597938,34.0979381443299,33.5567010309278,31.5721649484536,33.3762886597938
"3838","Haliotis_ovina",32.8516624040921,34.5524296675192,33.925831202046,33.4782608695652,34.0153452685422
"3839","Haliotis_planata",31.875,33.49609375,33.2874617737003,33.9197530864198,34.1732283464567
"3840","Haliphron_atlanticus",30.7959064327485,31.4590643274854,30.6280701754386,30.9883040935673,30.8122807017544
"3841","Haliporoides_sibogae",32.3026315789474,34.2391304347826,33.3116883116883,34.0806754221388,34.2391304347826
"3842","Halitrephes_maasi",34.1082802547771,35,34.3092105263158,34.5512820512821,34.775641025641
"3843","Halityle_regularis",32.8026905829596,34.6860986547085,33.4304932735426,34.2152466367713,34.2152466367713
"3844","Hallaxa_chani",30.5825242718447,32.0833333333333,30.1388888888889,33.1382978723404,32.5980392156863
"3845","Halocynthia_papillosa",35,35,35,35,35
"3846","Halocypris_inflata",32.6788830715532,33.4118673647469,33.0624263839812,32.8010471204189,32.9842931937173
"3847","Halodule_uninervis",31.4331210191083,33.719512195122,33.1230283911672,33.7738853503185,34.0040650406504
"3848","Halomitra_pileus",32.5555555555556,34,33.5555555555556,34.2222222222222,34.2222222222222
"3849","Halophila_decipiens",32.864406779661,33.8541666666667,33.5762711864407,34.2881355932203,34.1694915254237
"3850","Halophila_ovalis",31.0072815533981,33.7349397590361,32.394540942928,33.4444444444444,34.1722972972973
"3851","Halopteris_diaphana",32.7049180327869,34.4262295081967,33.1352459016393,33.5655737704918,34.1393442622951
"3852","Haloptilus_fertilis",33.8829787234043,32.7659574468085,35,34.6276595744681,35
"3853","Haloptilus_longicornis",35,35,35,35,35
"3854","Haloptilus_oxycephalus",35,35,35,35,35
"3855","Haloptilus_spiniceps",32.8941908713693,34.1286307053942,33.6203319502075,33.1120331950207,33.9107883817427
"3856","Halymenia_dilatata",33.1456953642384,34.1887417218543,33.2615894039735,32.4503311258278,33.841059602649
"3857","Halymenia_durvillei",32.1060842433697,34.5811965811966,33.3083333333333,33.597842835131,34.0352220520674
"3858","Hamigera_strongylata",33.6274509803922,34.3137254901961,33.6274509803922,32.2549019607843,35
"3859","Haminoea_cymbalum",32.5581395348837,33.6162790697674,32.8023255813954,32.9651162790698,33.1279069767442
"3860","Hamodactylus_noumeae",32.9725609756098,34.3052109181141,33.8262195121951,33.9329268292683,34.1463414634146
"3861","Hanzawaia_grossepunctata",33.8932806324111,34.100790513834,33.2707509881423,30.5731225296443,33.5474308300395
"3862","Hapalocarcinus_marsupialis",32.4891304347826,33.6304347826087,32.945652173913,32.945652173913,33.0217391304348
"3863","Hapalochlaena_lunulata",32.1473354231975,33.4842519685039,33.719512195122,34.5731707317073,34.2886178861789
"3864","Hapalogenys_analis",31.2365591397849,33.4513274336283,33.7155963302752,35,33.494623655914
"3865","Hapalogenys_dampieriensis",32.0481927710843,35,34.1566265060241,34.1566265060241,34.578313253012
"3866","Hapalogenys_kishinouyei",30.7418397626113,32.8947368421053,32.5077399380805,33.3173076923077,33.3815028901734
"3867","Haplognathia_rosacea",34.3181818181818,35,34.5333333333333,34.5652173913043,34.7697368421053
"3868","Haplognathia_ruberrima",32.7635782747604,34.0335305719921,32.7635782747604,33.3226837060703,32.8753993610224
"3869","Haplophryne_mollis",30.920245398773,31.9541013406044,30.9838673028857,31.0912292660759,31.1309929561463
"3870","Haplostylus_bengalensis",31,33.5416666666667,32.1760391198044,33.3937198067633,33.6194895591647
"3871","Haplosyllis_spongicola",33.2379862700229,34.1990846681922,33.6384439359268,33.0778032036613,33.7986270022883
"3872","Haptosquilla_glyptocercus",32.6790450928382,33.9039665970772,32.5401606425703,33.8859416445623,34.1644562334217
"3873","Haptosquilla_trispinosa",33.0674846625767,34.2484662576687,33.4969325153374,33.4969325153374,33.9263803680982
"3874","Harpa_amouretta",32.9526462395543,34.3175487465181,33.6350974930362,33.3426183844011,34.025069637883
"3875","Harpa_articularis",31.3672654690619,33.7676056338028,32.2406639004149,34.1486486486486,33.6247544204322
"3876","Harpa_harpa",32.4503311258278,33.7637969094923,32.9911699779249,32.9911699779249,33.1456953642384
"3877","Harpa_major",32.5809935205184,34.1684665226782,33.2613390928726,33.0345572354212,33.2613390928726
"3878","Harpago_chiragra",32.5057471264368,33.9540229885057,33.0689655172414,32.9080459770115,33.3908045977011
"3879","Harpiliopsis_beaupresii",32.5492341356674,33.9544807965861,33.1619256017505,32.855579868709,33.3150984682713
"3880","Harpiliopsis_depressa",32.5275938189845,33.8791848617176,32.7997076023392,33.3774834437086,33.5320088300221
"3881","Harpiliopsis_spinigera",32.648,34.1522491349481,33.5786802030457,33.7738853503185,33.9655172413793
"3882","Harpilius_lutescens",32.5111111111111,34.0666666666667,33.2111111111111,33.0555555555556,33.2111111111111
"3883","Harpiosquilla_annandalei",30.2272727272727,33.7418300653595,32.2933333333333,33.3678756476684,33.4405940594059
"3884","Harpiosquilla_harpax",30.4302670623145,32.9249011857708,31.8181818181818,32.9475308641975,33.3815028901734
"3885","Harpiosquilla_japonica",32.6222826086956,33.920704845815,32.5,33.8586956521739,34.1440217391304
"3886","Harpiosquilla_melanoura",31.1933534743202,34.31640625,33.822629969419,34.1437308868502,34.1796875
"3887","Hastatobythites_arafurensis",33.1137724550898,35,33.1137724550898,33.5329341317365,33.9520958083832
"3888","Hastula_hectica",32.257053291536,34.19624217119,33.1347962382445,33.3542319749216,33.2445141065831
"3889","Hastula_lanceata",32.8125,34.3342391304348,33.5733695652174,32.9076086956522,34.0489130434783
"3890","Hastula_matheroniana",33.0769230769231,34.5192307692308,33.75,32.9807692307692,34.0384615384615
"3891","Hastula_penicillata",32.7094240837696,33.3507853403141,32.5261780104712,32.7094240837696,32.9842931937173
"3892","Hastula_solida",32.9752066115702,34.3250688705234,33.5537190082645,32.8787878787879,34.0358126721763
"3893","Hastula_strigilata",32.8125,33.9879518072289,33.6458333333333,33.8541666666667,34.1666666666667
"3894","Haumea_minuta",32.3699981560022,33.3307377846992,31.9375422991395,32.27325947942,32.0449417074088
"3895","Haumea_rehderi",32.3478688231615,33.1258625448523,31.9807889583139,32.2766391624523,31.9887741356084
"3896","Haustellum_haustellum",32.8125,33.7221095334686,32.4407114624506,33.90625,34.1796875
"3897","Hebella_dyssymetra",32.3224043715847,34.2733564013841,33.8524590163934,34.8087431693989,34.8087431693989
"3898","Hebra_horrida",33.0027173913043,34.3342391304348,33.5733695652174,32.9076086956522,34.0489130434783
"3899","Helcogramma_capidata",32.5230769230769,33.1692307692308,32.3076923076923,32.2,33.0615384615385
"3900","Helcogramma_cerasina",33.6792452830189,34.3396226415094,34.3396226415094,31.6981132075472,33.0188679245283
