feature,EM_Percentile_tos_585,MM-NorESM2-MM_Percentile_tos_585,MM-IPSL-CM6A-LR_Percentile_tos_585,MM-GFDL-ESM4_Percentile_tos_585,MM-CMCC-ESM2_Percentile_tos_585,MM-CanESM5_Percentile_tos_585
Montipora_spongodes,30.870786516853915,32.01612903225807,33.62359550561795,34.2134831460674,34.01685393258425,33.23033707865172
Montipora_spumosa,30.70312499999997,32.31578947368422,33.28125000000003,33.671875000000014,34.14062499999998,33.125000000000014
Montipora_tuberculosa,30.72222222222223,32.05148205928235,33.21111111111108,33.44444444444446,34.14444444444446,33.13333333333331
Montipora_turgescens,31.082089552238827,32.385542168674725,33.23694029850747,33.498134328358205,33.75932835820895,33.30223880597011
Montipora_undata,31.09999999999998,32.26436781609195,33.69999999999997,34.59999999999998,34.200000000000024,33.30000000000002
Montipora_venosa,30.96436058700208,32.28907330567079,33.31236897274636,33.60587002096436,33.89937106918236,33.16561844863729
Montipora_verrucosa,30.487421383647828,31.698113207547145,32.57861635220129,33.18396226415095,34.009433962264175,32.79874213836479
Mooreonuphis_nebulosa,34.274611398963735,32.49999999999998,35,34.29648241206033,35,34.27835051546395
Moringua_abbreviata,31.43712574850302,32.23918575063613,33.63772455089823,34.476047904191596,34.05688622754487,33.11377245508983
Moringua_bicolor,32.33183856502243,31.390134529148007,33.58744394618837,33.74439461883406,33.90134529147982,32.9596412556054
Moringua_ferruginea,31.26550868486353,31.87344913151364,33.34987593052108,33.52357320099256,34.30521091811415,33.1761786600496
Moringua_javanica,30.57894736842106,31.96052631578947,33.34210526315788,33.71052631578947,34.35526315789477,33.06578947368424
Moringua_macrochir,31.578212290502776,32.26256983240221,33.33798882681561,34.31564245810057,34.21787709497206,33.240223463687165
Moringua_microchir,32.21115537848607,33.047808764940264,34.1633466135458,33.7450199203187,33.7450199203187,33.326693227091596
Morula_anaxeres,31.086956521739157,32.06703910614526,33.695652173913025,34.13043478260871,34.13043478260871,33.26086956521742
Morula_bicatenata,31.337209302325565,32.666666666666686,33.473837209302346,34.89825581395349,34.389534883720934,33.270348837209326
Morula_echinata,31.61602209944752,32.29281767955803,33.35635359116025,34.323204419889485,34.226519337016576,33.25966850828727
Morula_granulata,30.654627539503377,32.37366003062786,33.41986455981943,33.81489841986458,34.13092550790069,33.261851015801376
Morula_musiva,32.30769230769234,31.599190283400805,34.14979757085022,33.0161943319838,33.582995951417004,33.15789473684212
Morula_nodulifera,31.25352112676059,32.14084507042255,33.323943661971825,34.11267605633804,34.11267605633804,33.22535211267608
Morula_spinosa,30.58904109589041,32.219178082191796,33.36986301369861,34.13698630136984,34.13698630136984,33.27397260273975
Morula_squamosa,30.987804878048756,32.3536585365854,33.292682926829265,34.1463414634146,34.06097560975613,33.292682926829265
Morula_striata,31.2059620596206,32.34417344173442,33.482384823848236,34.336043360433564,34.24119241192412,33.19783197831982
Morum_ponderosum,31.68421052631576,32.05263157894735,33.34210526315788,32.97368421052629,33.89473684210523,32.97368421052629
Muggiaea_atlantica,31.121883656509727,32.298245614035096,33.83656509695294,34.41828254847647,34.03047091412745,33.35180055401663
Mugil_cephalus,30.93023255813953,32.31874145006843,33.372093023255836,33.66807610993659,33.81606765327693,33.2980972515856
Mugilogobius_chulae,32.68382352941174,31.39705882352942,34.09926470588232,33.71323529411767,33.84191176470587,32.94117647058825
Mugilogobius_mertoni,32.52083333333331,31.645833333333307,33.979166666666686,33.541666666666686,33.83333333333331,32.95833333333331
Mugilogobius_notospilus,31.028368794326255,32.277147487844424,33.51063829787233,33.84160756501182,34.17257683215131,33.17966903073284
Mugilogobius_platystomus,32.10344827586204,31.98275862068966,33.55172413793102,34.39655172413796,34.155172413793125,33.18965517241381
Mugilogobius_tagala,32.73148148148151,30.138888888888918,33.541666666666686,33.70370370370367,34.18981481481482,32.89351851851848
Mulloidichthys_flavolineatus,31.19096509240243,32.340569877883325,33.34702258726902,33.77823408624231,33.99383983572899,33.20328542094459
Mulloidichthys_pfluegeri,31.56542056074764,32.219626168224316,33.28271028037382,33.69158878504671,34.18224299065422,33.20093457943927
Mulloidichthys_vanicolensis,31.09561752988047,32.33595800524935,33.326693227091596,33.67529880478085,33.95418326693225,33.18725099601597
Munditiella_ammonoceras,32.68722466960349,32.995594713656395,33.76651982378856,33.30396475770924,33.612334801762074,33.14977973568282
Munida_acantha,30.3947368421053,33.241626794258394,31.315789473684237,33.9114832535885,33.57655502392345,33.07416267942584
Munida_alonsoi,31.192129629629637,30.706018518518487,31.35416666666669,32.00231481481482,33.055555555555536,31.59722222222223
Munida_andamanica,33.60619469026547,32.28982300884956,33.83849557522126,34.30309734513277,33.91592920353981,33.064159292035406
Munida_armata,35,33.27868852459017,35,35,35,32.1621621621622
Munida_compressa,33.72516556291393,31.29139072847683,33.72516556291393,34.42052980132452,34.42052980132452,32.79801324503312
Munida_curvirostris,32.95045045045047,33.02927927927929,33.73873873873874,34.05405405405409,34.05405405405409,33.26576576576575
Munida_distiza,30.88235294117645,32.254901960784295,31.740196078431396,32.85539215686273,33.71323529411767,31.997549019607845
Munida_eclepsis,32.46987951807228,31.767068273092388,31.626506024096408,32.75100401606425,33.03212851405621,33.31325301204817
Munida_gilii,31.99999999999999,32.692307692307686,33.15384615384618,34.538461538461505,33.92307692307695,33.538461538461526
Munida_heteracantha,32.06586826347303,32.76447105788423,33.04391217564871,34.720558882235515,33.9520958083832,33.46307385229543
Munida_japonica,33.36448598130844,32.71028037383176,33.90965732087226,33.90965732087226,33.90965732087226,33.14641744548288
Munida_leptitis,30.38895859473026,31.925972396486838,31.26725219573403,32.93601003764113,33.59473023839401,31.618569636135504
Munida_oritea,32.91044776119401,32.70149253731346,33.328358208955244,34.89552238805969,33.85074626865673,33.85074626865673
Munida_pasithea,34.60893854748603,33.91752577319589,35,35,35,34.226519337016576
Munida_pherusa,33.26576576576575,33.581081081081095,34.05405405405409,33.73873873873874,33.896396396396376,33.42342342342346
Munida_philippinensis,34.35185185185187,31.956521739130448,35,35,34.35185185185187,31.75925925925928
Munida_psylla,33.227848101265785,31.012658227848075,32.34177215189872,31.012658227848075,33.227848101265785,35
Munida_rufiantennulata,30.320600272851276,32.08731241473394,31.323328785811718,33.28103683492497,33.758526603001336,31.991814461118675
Munidopsis_cylindrophthalma,31.896226415094368,32.820754716981135,32.75471698113209,34.93396226415095,33.94339622641506,33.54716981132076
Munidopsis_latimana,31.992187499999996,32.880859375,32.880859375,34.7265625,34.04296875,33.564453125
Munidopsis_serricornis,33.541666666666686,35,35,35,35,35
Muraenesox_bagio,32.59927797833938,31.71480144404334,33.73646209386285,33.61010830324909,33.862815884476525,33.23104693140792
Muraenichthys_gymnopterus,32.478813559322056,31.588983050847457,33.81355932203389,33.66525423728817,33.66525423728817,33.07203389830508
Muraenichthys_schultzei,32.17543859649126,32.42105263157894,33.77192982456138,33.64912280701755,33.64912280701755,33.4035087719298
Muraenichthys_sibogae,35,30.183486238532126,34.036697247706435,34.036697247706435,35,32.75229357798167
Murex_pecten,31.32385120350108,32.31947483588621,33.54485776805254,34.46389496717727,33.927789934354465,33.46827133479214
Murex_tenuirostrum,31.547085201793696,32.410313901345305,33.195067264573964,34.21524663677127,33.9798206278027,33.50896860986549
Murex_ternispina,32.846153846153825,31.903846153846168,33.92307692307695,33.25,33.65384615384617,33.25
Murex_tribulus,31.077586206896527,32.19339622641506,33.6925287356322,34.59770114942526,34.19540229885059,33.29022988505746
Muricodrupa_fenestrata,31.2059620596206,32.15447154471545,33.292682926829265,33.86178861788618,34.1463414634146,33.19783197831982
Murrayona_phanolepis,32.458100558659225,33.240223463687165,33.43575418994412,34.41340782122908,33.82681564245809,33.82681564245809
Mursia_armata,33.59195402298848,31.580459770114917,33.99425287356322,34.59770114942526,34.39655172413796,33.39080459770118
Mursia_microspina,33.16993464052289,32.94117647058825,32.71241830065355,32.94117647058825,32.94117647058825,34.77124183006537
Musculus_cumingianus,32.49999999999998,33.333333333333314,34.16666666666666,33.50000000000003,33.66666666666667,33.333333333333314
Musculus_cupreus,32.38805970149253,31.22676579925651,33.6940298507463,33.6940298507463,34.0858208955224,32.91044776119401
Mustelus_albipinnis,35,32.375,35,35,35,35
Mustelus_walkeri,34.39655172413796,33.79310344827585,35,35,32.586206896551694,35
Mycale_cavernosa,35,31.410256410256427,34.10256410256409,35,35,32.30769230769234
Mycale_contarenii,32.57299270072995,32.1897810218978,33.97810218978105,33.5948905109489,33.722627737226254,33.21167883211682
Mycale_crassissima,32.8787878787879,32.45454545454548,33.939393939393945,33.51515151515152,33.30303030303032,32.8787878787879
Mycale_grandis,30.788954635108457,32.30769230769234,33.136094674556226,33.55029585798814,33.757396449704125,33.2741617357002
Mycale_indica,33.61842105263159,33.15789473684212,34.53947368421053,33.15789473684212,33.61842105263159,34.07894736842106
Mycale_parishi,32.6801152737752,32.196601941747595,33.89048991354467,33.587896253602324,33.688760806916456,33.18443804034583
Mycale_phyllophila,33.36448598130844,32.71028037383176,34.018691588785046,33.69158878504671,33.855140186915875,33.36448598130844
Mycale_sulevoidea,32.34848484848484,33.27651515151516,33.939393939393945,33.541666666666686,33.939393939393945,33.409090909090885
Mycedium_elephantotus,31.78418803418803,32.5320512820513,33.429487179487204,34.55128205128208,33.95299145299145,33.429487179487204
Myctophum_lunatum,31.41917567962586,30.007307804735447,31.736334405144667,31.327097339959046,30.15054077755041,30.604149144939715
Myctophum_lychnobium,30.917918838802027,30.005566238234998,30.24038461538465,31.063394683026576,30.850553120434178,30.59920749975838
Myctophum_obtusirostre,30.624179328456208,31.057493903582788,31.25773776027014,30.34515100356404,30.17116863627839,31.490808478709436
Myctophum_selenops,30.869207003089628,31.110710607620977,31.179196704428428,30.55921730175076,30.169927909371808,31.370236869206966
Myctophum_spinosum,30.8658080140907,31.07386613826509,31.10083663584324,30.480515191545578,30.199251431087617,31.316600616468506
Myersina_filifer,33.13333333333331,32.82222222222223,33.911111111111076,33.75555555555554,33.75555555555554,33.13333333333331
Myra_curtimana,31.587743732590496,32.465181058495844,33.24512534818944,34.41504178272979,34.122562674094716,33.44011142061282
Myra_eudactyla,31.71140939597316,32.65100671140937,33.43400447427292,34.76510067114091,33.98210290827737,33.43400447427292
Myra_fugax,32.51111111111108,31.747787610619497,33.911111111111076,34.066666666666684,34.377777777777766,33.28888888888892
Myra_grandis,33.43866171003715,34.08921933085501,34.11764705882351,33.95910780669148,33.69888475836428,33.308550185873614
Myra_tumidospina,31.204819277108395,33.20783132530122,32.25903614457832,33.84036144578313,33.62951807228916,33.31325301204817
Myrichthys_colubrinus,30.82429501084598,32.1345029239766,33.25379609544468,33.481561822125826,33.93709327548805,33.17787418655101
Myrichthys_maculosus,30.72566371681415,32.155756207674955,33.07964601769912,33.4513274336283,33.761061946902636,33.265486725663706
Myriopathes_ulex,31.374764595103578,32.478260869565204,33.220338983050866,33.87947269303205,33.81355932203389,33.28625235404896
Myripristis_adusta,30.687203791469187,32.396694214876035,33.50710900473937,33.83886255924167,34.253554502369646,33.175355450237
Myripristis_amaena,31.048387096774178,32.01612903225807,33.30645161290321,33.79032258064519,34.2741935483871,33.225806451612875
Myripristis_berndti,30.958762886597906,32.31152204836416,33.26804123711341,33.628865979381466,34.13402061855667,33.19587628865977
Myripristis_botche,31.141732283464528,32.61154855643048,33.34645669291335,34.724409448818875,34.17322834645671,33.254593175853
Myripristis_chryseres,31.79245283018868,32.169811320754725,33.49056603773587,33.773584905660385,33.773584905660385,33.49056603773587
Myripristis_hexagona,30.952380952380924,32.41935483870965,33.412698412698425,33.88888888888888,33.96825396825399,33.333333333333314
Myripristis_kuntee,31.037735849056578,31.78066037735848,33.349056603773604,33.349056603773604,34.257075471698094,33.18396226415095
Myripristis_murdjan,31.061571125265377,32.23163841807909,33.36518046709127,33.885350318471325,34.033970276008496,33.216560509554164
Myripristis_pralinia,30.94318181818185,32.40151515151516,33.25,33.64772727272726,34.125,33.17045454545452
Myripristis_tiki,31.6552901023891,31.416382252559707,33.4470989761092,33.56655290102387,34.16382252559724,33.4470989761092
Myripristis_trachyacron,33.055555555555536,34.22222222222223,33.83333333333331,33.44444444444446,33.638888888888914,33.638888888888914
Myripristis_violacea,30.99236641221371,31.79389312977101,33.48600508905855,33.75318066157758,34.287531806615775,33.12977099236644
Myripristis_vittata,31.091811414392048,31.960297766749378,33.34987593052108,33.52357320099256,34.30521091811415,33.1761786600496
Myripristis_woodsi,30.300000000000008,31.499999999999996,33.19999999999998,33.50000000000003,34.50000000000001,32.9
Myrmekioderma_granulatum,32.42474916387959,31.61666666666669,33.71237458193983,33.9464882943144,34.063545150501646,33.24414715719062
Myrophis_microchir,31.163101604278065,32.28609625668447,33.22192513368981,34.15775401069521,34.25133689839575,33.22192513368981
Myrtina_leptolira,35,31.698113207547145,34.33962264150942,33.67924528301886,33.01886792452829,35
Myzostoma_willemoesii,30.20331325301206,32.680722891566255,31.099397590361445,33.62951807228916,33.57680722891565,31.573795180722897
Naineris_laevigata,30.605022831050217,32.34930448222564,33.321917808219176,33.721461187214636,34.20091324200915,33.16210045662101
Nannastacus_gibbosus,32.2074468085106,32.02127659574466,34.06914893617025,33.69680851063828,33.88297872340423,33.32446808510638
Nannobrachium_atrum,31.15301724137932,32.001616379310335,31.60560344827585,30.49299568965517,30.832435344827616,30.88900862068966
Nannobrachium_idostigma,32.359063313096236,32.13685015290518,32.33863837312115,33.479310344827546,32.863712374581965,32.214854111405835
Nannobrachium_lineatum,30.861579153604985,31.18730407523514,31.211304858934195,30.590713166144177,30.24784482758619,31.43759796238243
Nannobrachium_nigrum,30.59249864105813,30.202514686179498,31.27106359847799,30.570302591049128,30.294437398079328,31.508878420003597
Nannocalanus_minor,31.197339246119757,32.36141906873617,33.2150776053215,33.91352549889136,33.91352549889136,33.292682926829265
Nannocampus_pictus,31.568627450980408,32.254901960784295,33.333333333333314,34.313725490196106,34.21568627450981,33.13725490196079
Nannosalarias_nativitatis,30.92465753424656,32.38473767885531,33.321917808219176,33.80136986301368,34.121004566210026,33.16210045662101
Nanomia_bijuga,31.18749999999998,32.30769230769234,33.18750000000001,33.43749999999997,33.749999999999986,33.312499999999986
Nanostrea_fluctigera,31.72661870503594,32.85971223021585,33.61510791366903,33.237410071942435,33.61510791366903,33.237410071942435
Nansenia_pelagica,31.900224215246656,30.01063829787233,31.433370660694305,33.614973262032116,31.00223964165734,31.276595744680858
Naquetia_triqueter,31.337209302325565,32.47674418604651,33.372093023255836,34.43023255813953,34.10465116279067,33.372093023255836
Nardoa_frianti,32.75229357798167,32.01333333333331,34.036697247706435,33.715596330275226,33.715596330275226,33.28746177370033
Nardoa_novaecaledoniae,30.91836734693875,32.04081632653062,33.57142857142858,34.285714285714285,34.081632653061206,33.16326530612242
Nardoa_tuberculata,32.39776951672863,31.74721189591077,34.08921933085501,33.17843866171002,33.69888475836428,33.308550185873614
Nardoa_tumulosa,31.417322834645645,31.96850393700789,32.244094488189006,33.34645669291335,33.897637795275585,31.96850393700789
Naso_annulatus,30.85421412300682,32.025,33.325740318906625,33.644646924829146,34.202733485193626,33.1662870159453
Naso_brachycentron,30.951156812339327,31.76092544987145,33.470437017994826,33.56041131105397,34.370179948586085,33.11053984575834
Naso_brevirostris,31.195652173913007,32.34986945169714,33.409090909090885,33.75494071146246,33.893280632411056,33.27075098814229
Naso_caeruleacauda,31.25352112676059,32.45901639344259,33.22535211267608,34.605633802816925,34.40845070422536,33.12676056338026
Naso_caesius,31.902654867256597,31.489675516224167,33.657817109144545,33.554572271386455,34.17404129793506,33.14159292035396
Naso_fageni,32.68382352941174,31.65441176470587,34.09926470588232,33.97058823529412,33.58455882352942,32.94117647058825
Naso_hexacanthus,31.134122287968417,32.5755667506297,33.2741617357002,33.61932938856016,33.82642998027615,33.2741617357002
Naso_lituratus,30.72222222222223,31.98083067092655,33.28888888888892,33.44444444444446,34.22222222222223,33.21111111111108
Naso_lopezi,32.029520295202914,33.450184501845015,33.708487084870846,33.708487084870846,33.708487084870846,33.708487084870846
Naso_minor,31.211340206185575,32.38402061855667,33.286082474226816,34.18814432989689,34.27835051546395,33.286082474226816
Naso_thynnoides,30.949781659388616,32.34306569343066,33.31877729257644,33.70087336244538,33.9301310043668,33.16593886462885
Naso_tonganus,31.197530864197528,31.888888888888918,33.35802469135801,33.53086419753084,34.3086419753086,33.09876543209873
Naso_unicornis,31.28787878787879,32.4042027194067,33.27651515151516,33.60795454545452,33.87310606060605,33.27651515151516
Naso_vlamingii,30.945626477541367,31.77304964539006,33.17966903073284,33.34515366430262,34.17257683215131,33.26241134751773
Nassa_francolina,30.706018518518487,32.56714060031592,33.46064814814813,33.78472222222223,34.18981481481482,33.21759259259259
Nassa_serta,30.8685968819599,32.36963190184052,33.44097995545657,33.83073496659241,33.98663697104676,33.20712694877508
Nassaria_fusiformis,33.00228310502284,31.16438356164385,32.04337899543382,33.62421383647795,30.365296803653,34.44063926940637
Nassarius_accuminatus,32.30769230769234,31.634615384615387,33.78846153846156,33.38461538461539,33.65384615384617,32.98076923076922
Nassarius_agapetus,31.18951612903224,32.60080645161291,32.883064516129025,34.576612903225815,34.2943548387097,33.23588709677418
Nassarius_albescens,31.290760869565187,32.24184782608699,33.2880434782609,34.048913043478265,34.048913043478265,33.09782608695654
Nassarius_arcularia,31.135881104034,32.699300699300686,33.43949044585989,34.033970276008496,33.885350318471325,33.29087048832272
Nassarius_bifarius,31.724598930481307,32.47326203208556,33.22192513368981,34.62566844919784,34.25133689839575,33.22192513368981
Nassarius_callospira,30.381231671554257,32.326968973747,33.255131964809365,33.9736070381232,34.28152492668624,33.15249266862169
Nassarius_castus,31.42857142857145,32.46031746031746,33.17460317460317,34.206349206349174,33.96825396825399,33.333333333333314
Nassarius_comptus,32.47292418772563,31.71480144404334,33.862815884476525,33.73646209386285,34.11552346570396,33.10469314079424
Nassarius_concinnus,31.12162162162165,32.1621621621622,33.39189189189189,34.05405405405409,34.14864864864865,33.20270270270268
Nassarius_conoidalis,30.807799442896908,32.031250000000014,33.34261838440113,34.122562674094716,34.122562674094716,33.24512534818944
Nassarius_coronatus,32.35059760956177,31.792828685258968,34.0239043824701,33.4661354581673,33.7450199203187,33.047808764940264
Nassarius_crematus,31.03646833013433,32.481060606060566,33.25335892514398,33.58925143953932,33.790786948176574,33.25335892514398
Nassarius_crenoliratus,30.87579617834397,32.27150537634408,33.55095541401275,34.55414012738856,34.4426751592357,33.10509554140124
Nassarius_delicatus,31.628895184135967,32.6203966005666,33.21529745042495,34.30594900849858,34.107648725212435,33.31444759206802
Nassarius_distortus,31.100278551532046,32.07520891364902,33.34261838440113,34.02506963788303,34.122562674094716,33.24512534818944
Nassarius_dorsatus,32.123287671232866,32.76255707762555,33.88127853881281,33.5616438356164,33.721461187214636,33.40182648401823
Nassarius_ecstilbus,31.60104986876642,32.33595800524935,33.254593175853,34.35695538057741,34.26509186351706,33.16272965879265
Nassarius_elegans,31.926345609065176,32.52124645892353,33.21529745042495,34.60339943342779,34.20679886685551,33.31444759206802
Nassarius_elegantissimus,33.23232323232325,32.8787878787879,34.64646464646465,33.585858585858595,33.76262626262624,33.409090909090885
Nassarius_eximius,31.61602209944752,32.486187845303846,33.35635359116025,34.4198895027624,34.226519337016576,33.16298342541436
Nassarius_fretorum,31.801075268817186,32.5537634408602,33.212365591397855,34.62365591397845,34.15322580645164,33.212365591397855
Nassarius_gaudiosus,30.812641083521427,32.18009478672982,33.261851015801376,33.81489841986458,34.20993227990968,33.10383747178333
Nassarius_glans,30.694760820045556,32.4922118380062,33.40546697038726,33.80410022779041,34.202733485193626,33.246013667426
Nassarius_graniferus,31.000000000000007,31.81818181818185,33.36363636363639,33.36363636363639,34.18181818181816,33.18181818181818
Nassarius_limnaeiformis,31.69207317073168,31.905487804878025,33.50609756097562,34.2530487804878,34.1463414634146,33.292682926829265
Nassarius_luridus,30.906432748537988,32.370892018779365,33.5672514619883,34.283625730994146,34.07894736842106,33.15789473684212
Nassarius_margaritiferus,32.33183856502243,32.802690582959634,33.90134529147982,33.74439461883406,33.74439461883406,33.43049327354261
Nassarius_multipunctatus,31.92840646651271,32.81755196304851,33.38337182448037,34.75750577367207,33.949191685912226,33.545034642032334
Nassarius_olivaceus,31.51933701657461,32.70742358078601,33.54972375690607,34.903314917127084,34.12983425414367,33.16298342541436
Nassarius_oneratus,32.48,32.76,33.599999999999994,34.16,33.599999999999994,34.72
Nassarius_papillosus,30.85937499999998,32.43511450381678,33.43749999999997,33.82812500000003,34.06250000000001,33.125000000000014
Nassarius_pauperus,31.12162162162165,32.1621621621622,33.29729729729732,34.05405405405409,34.14864864864865,33.20270270270268
Nassarius_pullus,32.75641025641026,33.20512820512818,34.10256410256409,33.055555555555536,33.80341880341881,33.055555555555536
Nassarius_quadrasi,31.218836565096947,32.1883656509695,33.44875346260385,34.32132963988918,34.22437673130196,33.25484764542934
Nassarius_reeveanus,30.9033078880407,32.33918128654969,33.307888040712456,34.109414758269686,34.19847328244277,33.307888040712456
Nassarius_scalaris,31.23359580052495,32.51968503937006,33.34645669291335,34.724409448818875,34.17322834645671,33.16272965879265
Nassarius_silvardi,31.037735849056578,32.26415094339625,33.39622641509433,34.33962264150942,34.245283018867894,33.301886792452805
Nassarius_siquijorensis,30.93243243243244,32.1621621621622,33.39189189189189,34.05405405405409,34.14864864864865,33.20270270270268
Nassarius_spiratus,35,35,35,35,35,35
Nassarius_splendidulus,31.352112676056336,32.2394366197183,33.323943661971825,34.01408450704221,34.11267605633804,33.22535211267608
Nassarius_troendleorum,32.57425742574255,32.9207920792079,34.3069306930693,33.96039603960394,33.613861386138595,35
Nassarius_venustus,32.617021276595764,32.91489361702129,33.9574468085106,33.06382978723405,33.65957446808509,33.212765957446805
Natatolana_albicaudata,31.120481927710838,32.09944751381214,33.56626506024099,34.32530120481923,33.903614457831296,33.48192771084336
Natatolana_amplocula,32.34323432343234,31.587743732590496,33.38283828382839,34.3069306930693,33.72937293729373,33.26732673267325
Natatolana_bulba,35,35,35,35,30.434782608695635,35
Natatolana_californiensis,35,35,35,35,35,35
Natatolana_carlenae,35,33.47826086956519,35,35,35,35
Natatolana_variguberna,33.09405940594061,34.653465346534645,33.96039603960394,33.613861386138595,33.78712871287131,33.613861386138595
Natatolana_wowine,35,35,35,35,32.49999999999998,35
Natica_alapapilionis,30.8977556109726,32.20779220779218,33.34164588528676,34.214463840399006,34.127182044887746,33.25436408977557
Natica_arachnoidea,30.661157024793397,32.20385674931131,33.36088154269969,34.13223140495868,34.13223140495868,33.264462809917354
Natica_fasciata,30.15810276679844,32.12890625,33.61660079051386,33.893280632411056,34.30830039525693,32.78656126482212
Natica_lineata,32.70072992700731,31.42335766423357,34.10583941605841,33.722627737226254,33.850364963503615,32.956204379562024
Natica_onca,30.863636363636367,32.30099502487564,33.621212121212096,34.25757575757573,34.04545454545452,33.30303030303032
Natica_orientalis,31.704545454545457,32.15909090909088,33.06818181818179,33.9772727272727,34.090909090909086,33.409090909090885
Natica_stellata,32.42248062015501,31.74418604651161,34.05038759689924,33.50775193798452,33.779069767441875,32.965116279069804
Natica_violacea,31.352112676056336,32.14084507042255,33.323943661971825,34.01408450704221,34.11267605633804,33.22535211267608
Natica_vitellus,32.471482889733856,31.14068441064637,33.935361216730044,33.53612167300381,33.66920152091258,33.0038022813688
Naucrates_ductor,30.95903165735569,32.31721698113209,33.240223463687165,33.63128491620114,33.69646182495348,33.37057728119178
Nausithoe_atlantica,34.446640316205524,32.722602739726064,35,34.230769230769226,35,34.29149797570847
Nausithoe_punctata,30.000000000000025,32.397959183673436,30.969387755102016,33.265306122448955,33.622448979591844,31.734693877551
Nausitora_aurita,33.47826086956519,33.2246376811594,33.985507246376834,33.73188405797098,33.47826086956519,35
Nausitora_dunlopi,32.42647058823529,31.525735294117677,33.84191176470587,33.58455882352942,33.71323529411767,33.06985294117645
Neamia_articycla,32.87292817679556,31.906077348066315,34.226519337016576,34.033149171270686,34.4198895027624,32.679558011049735
Neamia_octospina,30.93272171253824,32.48762376237623,33.715596330275226,34.5718654434251,34.14373088685013,33.180428134556564
Neanthes_caudata,31.087613293051344,32.205882352941146,33.83685800604228,34.15407854984895,34.15407854984895,33.20241691842901
Neanthes_unifasciata,31.315789473684237,32.49237804878051,33.61842105263159,34.232456140350855,33.61842105263159,33.46491228070179
Neaxius_acanthus,31.499999999999996,32.35135135135134,33.39189189189189,34.14864864864865,34.24324324324323,33.108108108108105
Nebrius_ferrugineus,30.93023255813953,32.303921568627445,33.372093023255836,33.66807610993659,33.96405919661734,33.2980972515856
Nectamia_bandanensis,30.899182561307896,31.94822888283376,33.18801089918258,33.37874659400547,34.14168937329703,33.18801089918258
Nectamia_fusca,30.90909090909094,32.09090909090906,33.545454545454525,33.818181818181806,34.2727272727273,33.272727272727245
Nectamia_luxuria,30.864553314121025,31.77233429394815,33.285302593659964,33.38616714697404,34.29394812680116,33.08357348703169
Nectamia_savayensis,30.88691796008868,32.42105263157894,33.44789356984481,33.83592017738359,33.91352549889136,33.13747228381373
Nectamia_viria,30.969696969696937,32.4497487437186,33.51515151515152,34.57575757575758,34.36363636363637,33.19696969696968
Neenchelys_similis,33.54599406528188,33.13056379821958,34.06528189910979,33.85756676557864,34.06528189910979,33.54599406528188
Negaprion_acutidens,31.41425389755009,32.27544910179639,33.51893095768371,33.90868596881962,33.83073496659241,33.285077951002215
Nellia_oculata,30.329754601226988,32.63803680981592,30.97392638036809,33.65797546012272,33.60429447852764,31.83282208588958
Nemanthus_annamensis,33.757396449704125,31.89349112426036,33.96449704142012,34.79289940828401,34.378698224852094,32.72189349112425
Nemateleotris_decora,31.09339407744878,32.75078369905958,33.246013667426,33.88382687927104,34.12300683371299,33.1662870159453
Nemateleotris_helfrichi,31.45454545454543,32.486535008976645,33.18181818181818,33.818181818181806,34.18181818181816,33.18181818181818
Nemateleotris_magnifica,30.835240274599524,31.94630872483218,33.237986270022866,33.63844393592676,34.27917620137297,33.237986270022866
Nematobrachion_flexipes,35,32.61363636363637,35,35,35,35
Nematocarcinus_agassizii,35,34.55696202531643,35,35,35,35
Nematocarcinus_gracilis,30.2231759656652,31.845493562231784,31.274678111587956,32.17596566523605,33.67811158798282,31.484978540772538
Nematonereis_hebes,31.010752688172037,32.361111111111086,33.34408602150535,33.56989247311826,34.17204301075271,33.19354838709679
Nematopagurus_alcocki,31.42335766423357,32.61557177615569,32.956204379562024,33.21167883211682,33.80778588807788,32.871046228710476
Nematopagurus_gardineri,31.17296222664015,32.49502982107354,32.216699801192824,34.02584493041748,33.88667992047716,33.190854870775354
Nematopagurus_kosiensis,30.968586387434566,31.88481675392671,32.068062827225106,33.16753926701572,34.02268760907506,32.55671902268758
Nematopagurus_richeri,31.415270018622,32.58845437616391,33.43575418994412,34.41340782122908,33.95716945996276,33.37057728119178
Nematopagurus_spinulosensoris,30.12369791666669,31.76432291666669,31.49088541666669,32.994791666666686,33.76953125,31.673177083333307
Nematoscelis_atlantica,35,35,35,35,35,35
Nematoscelis_gracilis,34.444444444444436,33.15789473684212,35,34.000000000000014,35,35
Nematoscelis_microps,30.160320641282578,32.96593186372745,31.14228456913826,33.45691382765529,33.80761523046088,32.54509018036073
Nematoscelis_tenella,35,35,35,35,35,35
Nembrotha_kubaryana,31.537102473498226,31.66077738515902,33.639575971731446,34.010600706713745,34.13427561837454,33.268551236749076
Nembrotha_lineolata,32.36559139784943,31.863799283154087,33.99641577060932,33.99641577060932,33.99641577060932,33.24372759856631
Nemichthys_curvirostris,30.77325657464345,31.171660342797306,30.68166950150463,30.525971477168646,30.27410702603693,31.052597147716824
Nemichthys_scolopaceus,30.81431374573993,31.295053185996107,31.150469895693465,31.17577197149646,30.62997005060412,31.432407311783518
Nemipterus_vitiensis,33.97058823529412,32.94117647058825,32.94117647058825,35,35,30.367647058823547
