"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585"
"2347","Cyclothone_braueri",30.5972239512013,30.2559329920893,30.5713226371848,30.049380261152,30.3688126819799
"2348","Cyclothone_microdon",30.997162545602,30.626560456545,31.0994670339541,30.2704952143154,30.8373637899889
"2349","Cyclothone_pallida",30.1572515169644,30.2559610289719,30.064524399624,30.5102128023246,30.2948465943082
"2350","Cyclothone_parapallida",30.5662667809197,30.681233933162,31.1810911168238,30.3963153384747,30.3363324764353
"2351","Cyclothone_pseudopallida",30.2633858949922,30.2542886848033,30.1208629353665,30.5575290244325,30.3361635765032
"2352","Cyclothone_signata",33.7456647398844,32.9663608562691,32.9596412556054,32.4119718309859,33.9467592592593
"2353","Cyllometra_manca",34.6276595744681,35,34.6759259259259,33.8333333333333,33.8333333333333
"2354","Cymadusa_filosa",32.2079772079772,32.5071225071225,30.7122507122507,31.8091168091168,30.4131054131054
"2355","Cymatium_caudatum",35,34.2670157068063,33.5329341317365,33.1770833333333,32.9041916167665
"2356","Cymatium_cingulatum",32.682119205298,32.7593818984547,33.4547461368653,32.1412803532009,31.1368653421634
"2357","Cymatium_comptum",32.0100502512563,32.4497487437186,30.6909547738693,32.0979899497487,30.7788944723618
"2358","Cymatium_cynocephalum",32.5093632958802,32.7715355805244,33.9513108614232,31.9850187265918,31.7228464419476
"2359","Cymatium_dunkeri",34.0837696335079,33.6069651741293,33.9005235602095,33.3091787439613,32.6178010471204
"2360","Cymatium_gutturnium",32.1826625386997,32.1826625386997,31.640866873065,31.8575851393189,30.7739938080495
"2361","Cymatium_hepaticum",32.3850574712644,32.3850574712644,32.3850574712644,31.9827586206897,31.1781609195402
"2362","Cymatium_intermedium",32.5221238938053,32.2898230088496,30.896017699115,32.1349557522124,30.896017699115
"2363","Cymatium_lotorium",32.5275938189845,32.2958057395144,30.9050772626931,32.1412803532009,30.9050772626931
"2364","Cymatium_muricinum",32.6872246696035,32.3017621145374,30.9140969162996,32.2246696035242,30.8370044052863
"2365","Cymatium_nicobaricum",32.8,32.4,31.5,32,30.8
"2366","Cymatium_pileare",32.5425531914894,32.3191489361702,30.6808510638298,32.1702127659574,30.904255319149
"2367","Cymatium_pyrum",32.5384615384615,32.3076923076923,30.9230769230769,32.1538461538461,30.8461538461539
"2368","Cymatium_rubeculum",33.6585365853659,33.2926829268293,34.1463414634146,32.3170731707317,31.8292682926829
"2369","Cymatium_testudinarium",32.8062678062678,33.005698005698,35,32.6068376068376,31.5099715099715
"2370","Cymbacephalus_beauforti",32.6588628762542,32.190635451505,31.4882943143812,31.8394648829431,30.551839464883
"2371","Cymbacephalus_nematophthalmus",33.5280373831775,31.892523364486,31.5654205607476,31.7289719626168,31.0747663551402
"2372","Cymbacephalus_staigeri",32.2340425531915,32.2340425531915,31.4893617021276,31.7021276595745,30.8510638297872
"2373","Cymbastela_cantharella",31.9565217391304,31.9565217391304,35,34.2391304347826,34.2391304347826
"2374","Cymbastela_concentrica",34.7008547008547,33.8034188034188,33.8034188034188,33.5042735042735,33.5042735042735
"2375","Cymbiola_vespertilio",33.0472103004291,31.695278969957,31.0944206008584,31.5450643776824,30.9442060085837
"2376","Cymo_andreossyi",32.4944071588367,32.337807606264,30.9284116331096,32.1029082774049,30.8501118568233
"2377","Cymo_deplanatus",32.6457399103139,32.2533632286995,30.9977578475336,32.1748878923767,30.9977578475336
"2378","Cymo_melanodactylus",32.5452488687783,32.3076923076923,30.8031674208145,32.0701357466063,30.8823529411764
"2379","Cymo_quadrilobatus",32.5890736342043,32.3396674584323,31.0926365795725,32.0902612826603,31.0926365795725
"2380","Cymolutes_lecluse",34.0217391304348,33.203125,34.0625,32.421875,31.5625
"2381","Cymolutes_praetextatus",32.3898305084746,32.1525423728813,32.1525423728813,31.5593220338983,31.6779661016949
"2382","Cymolutes_torquatus",32.2933333333333,32.3866666666667,31.1733333333333,32.0133333333333,30.8
"2383","Cynarina_lacrymalis",32.1883656509695,32.2853185595568,31.3157894736842,31.8975069252078,30.5401662049861
"2384","Cynoglossus_bilineatus",33.3226837060703,31.8690095846646,31.0862619808307,31.7571884984026,30.6389776357827
"2385","Cynoglossus_joyneri",35,35,35,35,33.25
"2386","Cynoglossus_kopsii",33.2081911262799,32.0136518771331,31.0580204778157,31.8941979522184,30.4607508532423
"2387","Cynoglossus_macrophthalmus",32.375,32.8125,33.46875,32.8125,32.59375
"2388","Cynoglossus_robustus",35,35,35,35,35
"2389","Cynoglossus_suyeni",31.2068965517241,31.7241379310345,35,32.0689655172414,31.7241379310345
"2390","Cyphastrea_chalcidicum",32.3369565217391,32.3369565217391,30.8152173913044,32.0516304347826,30.5298913043478
"2391","Cyphastrea_microphthalma",32.1389645776567,32.3297002724795,30.8038147138965,31.9482288828338,30.708446866485
"2392","Cyphastrea_serailia",32.5166297117516,32.3614190687362,30.8869179600887,32.1286031042129,30.8869179600887
"2393","Cypho_purpurascens",33.8401559454191,32.8350515463918,34.1881443298969,32.3840206185567,31.6623711340206
"2394","Cypho_zaps",33.3260869565217,31.6521739130435,31.3478260869565,31.6521739130435,30.8913043478261
"2395","Cypraea_arabica",32.5452488687783,32.3076923076923,30.8823529411764,32.1493212669684,30.8031674208145
"2396","Cypraea_argus",32.5862068965517,32.183908045977,30.896551724138,32.0229885057471,30.816091954023
"2397","Cypraea_asellus",32.2687861271677,32.2687861271677,31.3583815028902,31.7630057803468,30.5491329479769
"2398","Cypraea_beckii",33.5169491525424,31.7372881355932,31.885593220339,31.5889830508475,30.4025423728813
"2399","Cypraea_bistrinotata",32.6769911504424,32.2898230088496,30.896017699115,32.2123893805309,30.8185840707965
"2400","Cypraea_bouteti",34.3333333333333,34.6888888888889,34.1666666666667,33.5,34.1666666666667
"2401","Cypraea_caputserpentis",32.5438596491228,32.3135964912281,30.8552631578947,32.1600877192982,30.9320175438597
"2402","Cypraea_carneola",32.3611111111111,32.5,30.3472222222222,32.1527777777778,30.8333333333333
"2403","Cypraea_caurica",32.4590163934426,32.2950819672131,30.8196721311475,32.1311475409836,30.6557377049181
"2404","Cypraea_childreni",32.646420824295,32.2668112798265,30.9761388286334,32.2668112798265,30.9002169197397
"2405","Cypraea_chinensis",33.3148148148148,31.8888888888889,31.5,31.8888888888889,30.7222222222222
"2406","Cypraea_contaminata",33.7037037037037,34.4776119402985,35,34.485294117647,32.4074074074074
"2407","Cypraea_cylindrica",32.3380281690141,32.4366197183099,31.5492957746479,31.8450704225352,31.056338028169
"2408","Cypraea_eglantina",32.4708624708625,32.3076923076923,30.8391608391609,32.1445221445221,30.6759906759907
"2409","Cypraea_erosa",32.5,32.34375,30.859375,32.109375,30.859375
"2410","Cypraea_errones",32.3224043715847,32.4180327868853,30.8879781420765,32.0355191256831,30.6010928961748
"2411","Cypraea_fimbriata",32.6082004555809,32.2892938496583,31.0136674259681,32.129840546697,31.0136674259681
"2412","Cypraea_globulus",33.3233532934132,32.7994011976048,34.0568862275449,32.2754491017964,31.437125748503
"2413","Cypraea_helvola",32.5438596491228,32.3135964912281,30.8552631578947,32.1600877192982,30.9320175438597
"2414","Cypraea_isabella",32.5704989154013,32.3427331887201,30.9002169197397,32.1908893709327,30.9002169197397
"2415","Cypraea_labrolineata",32.2159090909091,32.3153409090909,31.4204545454545,31.9176136363636,30.8238636363636
"2416","Cypraea_leviathan",32.5492341356674,32.3960612691466,30.8643326039387,32.1663019693654,30.9409190371991
"2417","Cypraea_limacina",33.6229508196721,33.1639344262295,34.0819672131147,32.2459016393443,31.672131147541
"2418","Cypraea_lutea",32.2549019607843,32.3529411764706,31.1764705882353,32.0588235294118,30.5882352941176
"2419","Cypraea_mappa",32.5214592274678,32.3712446351931,30.8690987124463,32.2210300429184,30.8690987124463
"2420","Cypraea_mariae",32.2835820895522,32.5970149253732,32.0746268656717,31.7611940298507,31.0298507462686
"2421","Cypraea_mauritiana",32.5581395348837,32.7209302325581,30.3604651162791,31.9883720930232,30.9302325581395
"2422","Cypraea_moneta",33.1747066492829,32.3804573804574,30.6340956340957,32.2349272349272,30.8523908523909
"2423","Cypraea_obvelata",34.8674242424243,34.7805642633229,34.7397769516729,34.4299674267101,34.7491039426523
"2424","Cypraea_onyx",32.2079772079772,32.3076923076923,31.3105413105413,31.8091168091168,30.5128205128205
"2425","Cypraea_ovum",33.3210332103321,31.90036900369,31.5129151291513,31.90036900369,30.7380073800738
"2426","Cypraea_pallidula",33.8085106382978,34.6111111111111,34.4444444444444,33.8157894736842,32.7972027972028
"2427","Cypraea_poraria",33.2547169811321,32.3640167364017,30.826359832636,32.2907949790795,30.9728033472803
"2428","Cypraea_punctata",32.3150684931507,32.4109589041096,30.8767123287671,32.0273972602739,30.4931506849315
"2429","Cypraea_pyriformis",34.72,34.6902654867257,34.326923076923,33.7610619469026,33.7610619469026
"2430","Cypraea_quadrimaculata",32.6430976430976,32.1717171717172,31.4646464646464,31.8181818181818,30.6397306397307
"2431","Cypraea_schilderorum",33.2620689655172,32.3768736616702,30.8029978586724,32.2269807280514,30.9528907922912
"2432","Cypraea_stolida",33.1791907514451,32.7745664739884,33.5838150289018,32.0664739884393,31.1560693641618
"2433","Cypraea_teres",32.2343324250681,32.3297002724795,30.8991825613079,32.0435967302452,30.5177111716621
"2434","Cypraea_testudinaria",32.2394366197183,32.3380281690141,31.5492957746479,31.943661971831,30.9577464788733
"2435","Cypraea_tigris",32.5221238938053,32.3672566371681,30.8185840707965,32.1349557522124,30.896017699115
"2436","Cypraea_ursellus",33.9005235602095,32.8010471204189,34.0837696335079,31.8848167539267,32.2513089005236
"2437","Cypraea_ventriculus",34.048,33.0741626794258,34.2464114832536,32.5717703349282,31.4832535885167
"2438","Cypraea_walkeri",32.9122807017544,32.0526315789473,31.4385964912281,31.9298245614035,30.4561403508772
"2439","Cypraecassis_rufa",32.6097560975609,32.2682926829269,30.8170731707317,32.0975609756098,30.5609756097561
"2440","Cyprinocirrhites_polyactis",32.2838137472284,32.5166297117516,30.4212860310421,31.9733924611973,30.4988913525499
"2441","Cypselurus_angusticeps",30.5315210492913,30.0946689232071,30.4759889993653,30.4611804527184,30.4500740427332
"2442","Cypselurus_hexazona",33.2295719844358,31.7315175097276,31.4591439688716,31.7315175097276,30.7782101167315
"2443","Cypselurus_naresii",30.8395895895896,30.716966966967,30.8833833833834,30.3140640640641,30.3578578578579
"2444","Cypselurus_oligolepis",33.2699619771863,31.8060836501901,31.5399239543726,31.8060836501901,30.6083650190114
"2445","Cypselurus_poecilopterus",32.3484848484848,32.5252525252525,30.9343434343434,31.9949494949495,30.6691919191919
"2446","Cyrtomaia_horrida",32.2283609576427,32.744014732965,32.3572744014733,32.1639042357275,30.939226519337
"2447","Cyrtomaia_lamellata",34.7552447552448,34.5104895104895,32.0629370629371,34.5104895104895,33.2867132867133
"2448","Cyrtomaia_murrayi",32.1212121212121,32.5757575757575,30.7575757575757,32.0454545454546,30.4545454545454
"2449","Cystodytes_dellechiajei",33.0325443786982,32.4827109266943,30.3526970954357,32.5311203319502,30.4979253112033
"2450","Cystodytes_luteus",33.1839622641509,33.5141509433962,33.8443396226415,32.3584905660377,32.688679245283
"2451","Cystodytes_punctatus",33.3720930232558,34.593023255814,34.3895348837209,33.3720930232558,33.1182795698924
"2452","Cystodytes_solitus",33.7080536912752,33.7847222222222,34.8784722222222,33.90625,32.3263888888889
"2453","Cystodytes_violatinctus",34.0728476821192,34.3046357615894,33.1456953642384,32.4503311258278,31.0596026490066
"2454","Cytaeis_tetrastyla",32.0444444444445,32.5888888888889,30.3333333333333,32.2,30.4111111111111
"2455","Cyttomimus_affinis",31.7963386727689,32.5171624713959,30.9954233409611,32.1967963386728,30.5949656750572
"2456","Cyttopsis_cypho",32.7616279069768,32.1511627906976,31.4389534883721,32.0494186046511,30.7267441860465
"2457","Cyttopsis_rosea",30.4299947561615,30.6135291033036,30.907184058731,30.3795228106974,30.3978762454116
"2458","Dacrydium_zebra",35,34.1463414634146,32.4390243902439,35,34.1463414634146
"2459","Dactylonia_ascidicola",32.9977116704805,32.4780316344464,30.5711775043937,32.170474516696,30.7557117750439
"2460","Dactyloptena_orientalis",32.5735294117647,32.4264705882353,30.8088235294118,32.1323529411765,30.8823529411764
"2461","Dactyloptena_tiltoni",33.2587064676617,33.7810945273632,35,33.2587064676617,32.7363184079602
"2462","Dactylopus_dactylopus",33.0859375,31.85546875,31.4453125,31.58203125,30.76171875
"2463","Dactylosaster_cylindricus",33.9723661485319,33.2800982800982,34.2260442260442,32.5061425061425,31.5601965601966
"2464","Dactylospongia_elegans",33.8314785373609,32.8341584158416,33.9603960396039,32.2277227722772,31.5346534653465
"2465","Dactylospongia_metachromia",34.8478260869565,34.8491379310345,34.7033898305085,34.8317307692308,33.6
"2466","Dactylotrochus_cervicornis",33.4983498349835,33.5441941074523,34.1507798960139,32.5129982668977,31.1178509532062
"2467","Daira_perlata",33.2940251572327,32.6722090261283,30.6769596199525,31.9239904988124,31.0095011876485
"2468","Dalatias_licha",33.4812623274162,34.1891891891892,32.9980276134123,34.1078431372549,32.3767258382643
"2469","Daldorfia_horrida",32.3558648111332,32.4254473161034,30.4075546719682,32.1471172962227,30.8250497017893
"2470","Daldorfia_leprosa",32.5972540045767,32.2768878718535,30.9954233409611,32.116704805492,30.9153318077803
"2471","Danacetichthys_galathenus",30,30,30,30,30
"2472","Danafungia_horrida",32.2777777777778,32.375,31.2083333333333,31.8888888888889,30.625
"2473","Danafungia_scruposa",32.2567567567568,32.3513513513513,30.8378378378379,31.972972972973,30.9324324324324
"2474","Danaphos_oculatus",31.4332675871138,33.6653517422748,31.663379355687,31.8934911242604,30.5358316896779
"2475","Danaphryne_nigrifilis",30.6045369504209,30.0356641721235,30.7518709073901,30.4490177736202,30.5717960710945
"2476","Daphnella_ornata",33.6708860759494,33.6491228070175,34.7543859649122,33.280701754386,31.9298245614035
"2477","Daphnella_varicosa",33.3891213389121,31.6317991631799,31.0460251046025,31.7782426778243,31.0460251046025
"2478","Dardanus_australis",33.1305637982196,32.6056338028169,31.2676056338028,32.3943661971831,31.8798449612403
"2479","Dardanus_brachyops",34.8223350253807,34.3665158371041,34.6256684491978,35,34.2708333333333
"2480","Dardanus_dearmatus",31.984126984127,32.6190476190476,30.4761904761905,32.063492063492,30.6349206349206
"2481","Dardanus_deformis",32.7036199095023,32.3076923076923,30.8823529411764,32.1493212669684,30.9615384615384
"2482","Dardanus_gemmatus",33.2938076416337,32.3463114754098,30.7684426229508,32.202868852459,30.9118852459017
"2483","Dardanus_guttatus",32.6404494382023,32.247191011236,30.9887640449438,32.1685393258427,30.6741573033708
"2484","Dardanus_hessii",33.0708661417323,31.8307086614173,31.4173228346456,31.5551181102362,30.7283464566929
"2485","Dardanus_lagopodes",33.0188679245283,32.4356435643564,30.4950495049505,32.1584158415841,30.9108910891089
"2486","Dardanus_megistos",32.5384615384615,32.3076923076923,30.8461538461539,32.1538461538461,30.7692307692308
"2487","Dardanus_pedunculatus",32.59375,32.4479166666667,30.7708333333333,32.2291666666667,30.84375
"2488","Dardanus_scutellatus",32.6190476190476,32.3015873015873,30.9523809523809,32.1428571428572,30.8730158730159
"2489","Dardanus_setifer",32.1467391304348,32.3369565217391,30.8152173913044,31.9565217391304,30.7201086956522
"2490","Dardanus_woodmasoni",32.1651090342679,32.3831775700935,32.4922118380062,31.8380062305296,31.619937694704
"2491","Dascyllus_aruanus",32.4944071588367,32.337807606264,30.9284116331096,32.1029082774049,30.8501118568233
"2492","Dascyllus_flavicaudus",34.8958333333333,34.720744680851,34.3877551020408,34.3712574850299,33.6503856041131
"2493","Dascyllus_melanurus",32.1791044776119,32.2835820895522,31.6567164179104,31.7611940298507,31.0298507462686
"2494","Dascyllus_reticulatus",32.5467289719626,32.2196261682243,31.1565420560747,32.1378504672897,30.911214953271
"2495","Dascyllus_trimaculatus",32.5477707006369,32.3248407643312,30.6900212314225,32.176220806794,30.9129511677282
"2496","Dasmosmilia_lymani",35,35,35,35,35
"2497","Dasyatis_thetidis",35,33.8333333333333,35,32.6666666666667,35
"2498","Dasybranchus_caducus",31.7469204927211,32.8271454656117,30.015216068168,32.6567255021302,30.6542909312234
"2499","Dasybranchus_lumbricoides",33.22265625,32.2967479674797,30.6605691056911,32.2256097560976,30.8739837398374
"2500","Dasycaris_symbiotes",32.2205882352941,32.3235294117647,31.3970588235294,31.7058823529412,30.6764705882353
"2501","Dasycaris_zanzibarica",32.2316384180791,32.3305084745763,31.2429378531073,31.8361581920904,30.5508474576271
"2502","Davila_plana",33.1851851851852,31.8888888888889,31.5,31.8888888888889,30.7222222222222
"2503","Deania_quadrispinosa",35,35,35,35,35
"2504","Decapterus_macarellus",32.9484173505276,32.4675324675325,30.064935064935,32.0779220779221,30.6493506493506
"2505","Decapterus_macrosoma",32.0390455531453,32.5704989154013,30.2169197396963,32.1908893709327,30.5965292841648
"2506","Decapterus_maruadsi",33.1818181818182,32.1590909090909,31.1363636363636,31.9318181818182,30.4545454545454
"2507","Decapterus_muroadsi",30.5368338557994,30.0705329153605,30.5760188087774,30.4388714733543,30.3526645768025
"2508","Decapterus_tabl",33.0470459518599,32.3626373626373,30.2197802197802,32.3076923076923,30.7692307692308
"2509","Decatopecten_plica",33.2051282051282,31.7948717948718,31.2820512820513,31.6666666666666,30.6410256410257
"2510","Decatopecten_radula",32.1791044776119,32.2835820895522,31.3432835820896,31.6567164179104,30.6119402985075
"2511","Decipisagitta_decipiens",32.8500451671183,32.5031847133758,30.4076433121019,32.2802547770701,30.2738853503185
"2512","Delectopecten_alcocki",33.560411311054,31.9408740359897,31.4910025706941,31.7609254498715,30.4113110539846
"2513","Delectopecten_musorstomi",33.1389365351629,32.9158110882957,33.7063655030801,32.1971252566735,31.1909650924024
"2514","Delphinus_capensis",34.6022727272727,33.6915887850467,32.3831775700935,33.0373831775701,31.7289719626168
"2515","Delphinus_delphis",30.4276689829438,30.3126974099811,30.4895767530006,30.4055590650664,30.7106759317751
"2516","Deltocyathus_italicus",30.0028216704289,33.65234375,33.084085778781,32.6693002257336,31.2932410856838
"2517","Deltocyathus_ornatus",33.4269662921348,32.6404494382023,32.8370786516854,32.6404494382023,31.6573033707865
"2518","Deltocyathus_suluensis",33.4699453551912,33.3770161290322,34.7177419354839,32.5302419354839,31.4012096774193
"2519","Demania_garthi",34.863813229572,34.5409836065574,34.44,34.8703703703704,34.4716981132075
"2520","Demania_mortenseni",34.8398169336384,34.7916666666667,34.8513800424628,34.3368421052632,33.4724857685009
"2521","Dendostrea_folium",33.3064516129032,32.0362903225807,31.4717741935484,31.6129032258064,30.7661290322581
"2522","Dendostrea_frons",32.9411764705883,32.6726342710998,33.5677749360614,32.225063938619,30.9718670076726
"2523","Dendrilla_rosea",34.7635135135135,34.375,32.1621621621622,32.5581395348837,32.9
"2524","Dendrochirus_biocellatus",32.3655913978494,32.3655913978494,30.9543010752688,31.989247311828,30.7661290322581
"2525","Dendrochirus_brachypterus",32.3076923076923,32.4759615384616,30.8774038461538,32.0552884615384,30.7091346153846
"2526","Dendrochirus_zebra",32.2321428571428,32.4107142857143,30.8928571428571,32.0535714285714,30.8928571428571
"2527","Dendrodoris_arborescens",32.8787878787879,32.3484848484848,31.1553030303031,31.685606060606,30.625
"2528","Dendrodoris_denisoni",32.4587458745875,32.2277227722772,31.3036303630363,31.8811881188118,30.4950495049505
"2529","Dendrodoris_fumata",32.3009950248756,32.4751243781095,30.8208955223881,32.0398009950249,30.4726368159204
"2530","Dendrodoris_nigra",32.2074468085106,32.3936170212766,30.8111702127659,32.0212765957447,30.8111702127659
"2531","Dendrodoris_tuberculosa",32.5396825396826,32.3015873015873,30.8730158730159,32.063492063492,30.7936507936508
"2532","Dendronephthya_koellikeri",32.1757925072046,32.2766570605187,31.3688760806917,31.7723342939481,30.4610951008645
"2533","Dendronephthya_mucronata",32.1648044692738,32.3603351955307,31.1871508379888,31.8715083798882,30.6005586592179
"2534","Dendrophyllia_alcocki",32.621359223301,34.3886462882096,34.4627192982456,33.5448577680525,32.510162601626
"2535","Dendrophyllia_arbuscula",31.9432314410481,32.6310043668122,30.5676855895197,32.1724890829694,30.414847161572
"2536","Dendropoma_maximum",32.6068376068376,32.3076923076923,30.8119658119658,32.2329059829059,30.9615384615384
"2537","Dendrostrea_folium",33.1456953642384,32.9139072847682,32.682119205298,32.2185430463576,31.2913907284768
"2538","Dentalium_aciculum",33.4090909090909,31.8181818181818,31.1631016042781,31.7245989304813,30.1336898395722
"2539","Dentalium_aprinum",32.7980132450331,32.1026490066225,31.2913907284768,31.8708609271523,30.7119205298014
"2540","Dentalium_austini",34.3674698795181,32.2590361445783,34.1566265060241,31.8373493975904,32.4698795180723
"2541","Dentalium_bisexangulatum",32.2,32.4333333333333,30.6833333333333,32.2583333333333,30.3916666666667
"2542","Dentalium_cheverti",32.3359580052494,32.3359580052494,31.8766404199475,31.9685039370079,30.8661417322835
"2543","Dentalium_decemcostatum",31.828125,32.375,32.046875,31.828125,31.28125
"2544","Dentalium_deforgesi",31.8181818181818,32.8787878787879,31.8181818181818,31.2878787878788,32.8787878787879
"2545","Dentalium_elephantinum",33.359375,31.71875,31.4453125,31.71875,30.76171875
"2546","Dentalium_healyi",35,34.7517730496454,35,33.7588652482269,33.7588652482269
"2547","Dentalium_hyperhemileuron",35,35,35,31.9827586206897,35
"2548","Dentalium_leucoryx",31.857855361596,32.4688279301746,31.1596009975062,32.0324189526184,30.8977556109726
"2549","Dentalium_lochi",34.125,34.396551724138,34.5205479452055,33.7931034482759,33.0387931034483
"2550","Dentalium_octangulatum",33.0809399477807,31.710182767624,31.2532637075718,31.4360313315927,30.4308093994778
"2551","Dentalium_oerstedii",34.3137254901961,34.2857142857143,35,35,35
"2552","Dentalium_pluricostatum",31.8109339407745,32.6879271070615,30.8542141230068,32.129840546697,30.7744874715262
"2553","Dentalium_robustum",30.1598332175122,31.0597637248089,30.597637248089,31.7651146629604,30.1598332175122
"2554","Dentalium_stumkatae",33.2822085889571,34.5705521472393,33.0674846625767,33.2822085889571,33.2102272727273
"2555","Dentalium_variabile",32.190635451505,32.3662207357859,30.6688963210702,32.2491638795987,30.376254180602
"2556","Dentatherina_merceri",32.6430976430976,32.1717171717172,31.4646464646464,31.9360269360269,30.4040404040404
"2557","Dentex_spariformis",32.6737160120846,32.8851963746223,34.1540785498489,32.2507552870091,32.1450151057402
"2558","Dentiovula_colobica",32.0833333333333,32.3076923076923,32.1955128205128,31.6346153846154,31.6346153846154
"2559","Derbesia_marina",32.1246458923512,32.5212464589235,30.7365439093484,31.8271954674221,30.8356940509915
"2560","Derichthys_serpentinus",33.7211306446053,33.6109226594301,33.3019551049964,32.5296995108316,33.0311716230742
"2561","Dermatobranchus_pulcherrimus",34.4927536231884,33.2246376811594,32.9710144927536,32.7173913043478,33.2246376811594
"2562","Dermatopsis_greenfieldi",34.3137254901961,35,30.1960784313726,31.5686274509804,35
"2563","Dermochelys_coriacea",30.3595436051654,30.2480983548558,30.2140456394834,30.5762427029895,30.3533522023704
"2564","Desmapsamma_anchorata",32.434554973822,32.5261780104712,31.7931937172775,31.9764397905759,31.0602094240838
"2565","Desmodema_polystictum",30.5411012672424,30.0700908377257,30.5293260065044,30.4351239206011,30.3330716608725
"2566","Desmophyllum_dianthus",34.2905405405405,34.5070422535211,34.0067567567568,34.4797297297298,33.0608108108108
"2567","Dexillus_muelleri",33.3276450511946,31.8941979522184,31.5358361774744,31.8941979522184,30.4607508532423
"2568","Diacanthurus_ecphyma",35,32.8859060402685,33.5906040268456,32.6510067114094,33.8255033557047
"2569","Diacarnus_levii",33.8461538461539,33.5580524344569,34.7378277153558,33.4269662921348,31.7228464419476
"2570","Diacarnus_spinipoculum",31.7847769028871,32.6115485564305,32.0603674540682,32.1522309711286,31.1417322834645
"2571","Diacavolinia_longirostris",32.4754098360656,32.6607818411097,30.4539722572509,32.1311475409836,30.4098360655738
"2572","Diacria_danae",34.7454545454545,33.0373831775701,34.1058394160584,35,34.3518518518519
"2573","Diacria_quadridentata",32.4137931034483,32.5,30.9482758620689,32.1551724137931,30.5172413793103
"2574","Diacria_trispinosa",32.3622579192314,31.9537311327408,32.0200594353641,32.8157426623184,31.8786982248521
"2575","Diadema_savignyi",33.1865284974093,32.2689938398358,30.687885010267,32.1971252566735,30.9034907597536
"2576","Diadema_setosum",32.217125382263,32.217125382263,31.3608562691131,31.8960244648318,30.611620795107
"2577","Diademichthys_lineatus",32.1544715447154,32.4390243902439,30.8265582655827,31.9647696476965,31.0162601626016
"2578","Diala_albugo",32.2205882352941,32.3235294117647,31.3970588235294,31.7058823529412,30.5735294117647
"2579","Diala_semistriata",32.5418060200669,32.190635451505,31.4882943143812,31.8394648829431,30.4347826086956
"2580","Diancistrus_alatus",33.5416666666667,35,35,33.5416666666667,30.625
"2581","Diancistrus_alleni",32.2777777777778,32.375,31.5,32.0833333333333,31.0138888888889
"2582","Diancistrus_atollorum",33.1770833333333,33.359375,35,32.9947916666667,31.9010416666667
"2583","Diancistrus_beateae",32.5753012048193,32.3644578313253,33.1024096385542,31.9427710843373,31.8373493975904
"2584","Diancistrus_brevirostris",34.593023255814,34.1860465116279,33.3720930232558,34.1860465116279,32.1511627906976
"2585","Diancistrus_eremitus",31.7079207920792,32.0544554455446,32.2277227722772,31.5346534653465,31.3613861386139
"2586","Diancistrus_fijiensis",33.3644859813084,34.3457943925234,33.3644859813084,33.3644859813084,32.7102803738318
"2587","Diancistrus_fuscus",33.2786885245902,31.7008196721311,31.4139344262295,31.5573770491804,30.6967213114754
"2588","Diancistrus_karinae",33.1865284974093,31.9170984455959,31.1917098445596,31.3730569948186,30.8290155440415
"2589","Diancistrus_leisi",34.1025641025641,34.5512820512821,34.1025641025641,31.4102564102564,33.2051282051282
"2590","Diancistrus_longifilis",35,33.7037037037037,34.3518518518519,33.9197530864198,32.6234567901234
"2591","Diancistrus_mcgroutheri",33.7620578778135,33.4090909090909,33.9876033057852,32.6859504132232,32.396694214876
"2592","Diancistrus_novaeguineae",32.247191011236,32.3455056179775,31.2640449438202,32.0505617977528,30.5758426966292
"2593","Diancistrus_tongaensis",33.4444444444445,34.7407407407407,32.9259259259259,32.9259259259259,33.7037037037037
"2594","Diaphana_brazieri",35,34.1860465116279,35,32.5581395348837,34.1860465116279
"2595","Diaphus_adenomus",30.0144192956392,30.0120365912374,30.001104777056,30.0010942834632,30.050118182614
"2596","Diaphus_aliciae",30.8484085184337,30.8484085184337,30.9846576597207,30.3675291962446,30.3194412640256
"2597","Diaphus_anderseni",30.4986184375785,30.1980172590918,30.5866486850977,30,30.2972672627166
"2598","Diaphus_bertelseni",31.2018109480038,30.2034611786717,30.7033163745996,30.0023438964935,30.1255060728745
"2599","Diaphus_brachycephalus",30.1551812585499,30.2509404924761,30.0743844049248,30.5112859097127,30.2988201094391
"2600","Diaphus_diadematus",30.7693924742485,30.9018288837502,31.056338028169,30.4824469203279,30.3794408240487
"2601","Diaphus_diademophilus",32.0328719723183,32.0328719723183,31.4878892733564,31.5484429065744,30.7006920415225
"2602","Diaphus_fragilis",30.6399828767123,30.1343107876712,30.6999143835616,30.5013912671233,30.5013912671233
"2603","Diaphus_fulgens",30.8315523605984,30.3487468428211,30.8383524383136,30.3623469982514,30.3011462988149
"2604","Diaphus_garmani",30.3337914784999,30.0726487335559,30.0107991360691,30.4368741409778,30.4059493422344
"2605","Diaphus_impostor",30.6476115896632,30.7901331245105,31.2889584964761,30.3406421299922,30.3844949099452
"2606","Diaphus_knappi",34.7976878612716,34.2857142857143,34.3518518518519,35,33.9520958083832
