"","feature","MM-NorESM2-MM_Percentile_o2os_585","MM-IPSL-CM6A-LR_Percentile_o2os_585","MM-GFDL-ESM4_Percentile_o2os_585","MM-CMCC-ESM2_Percentile_o2os_585","MM-CanESM5_Percentile_o2os_585"
"2738","Dolioletta_gegenbaueri",31.2838569880824,34.0745192307692,34.2122186495177,34.5707915273133,33.4513274336283
"2739","Doliolum_denticulatum",31.7879746835443,31.8479277033344,31.4989093175444,30.8663134933001,30.6045497039576
"2740","Dolomena_dilatata",31.3970588235294,34.21875,31.5625,34.84375,33.4375
"2741","Dolomena_pulchella",30.816091954023,34.280205655527,32.1208226221079,34.9100257069409,33.3804627249358
"2742","Dolomena_variabilis",30.5160142348755,34.0700483091788,32.0410628019324,34.9154589371981,33.3091787439613
"2743","Domecia_hispida",30.9379968203498,34.1575492341357,31.8599562363239,34.8468271334792,33.0087527352297
"2744","Domiporta_granatina",31.3157894736842,34.0354330708661,31.5551181102362,34.8622047244094,33.2086614173229
"2745","Donax_cuneatus",31.1643835616438,33.875,31.625,34.875,33.375
"2746","Donax_deltoides",35,35,33.6538461538462,35,35
"2747","Donax_faba",31.0975609756097,33.8461538461539,31.5384615384616,34.8717948717949,33.3333333333333
"2748","Donax_incarnatus",31.0283687943263,33.9513108614232,31.4606741573034,34.8689138576779,33.2958801498127
"2749","Donax_scortum",31.1678832116788,34.1984732824428,31.3931297709924,34.8664122137404,33.2633587786259
"2750","Doriopsis_flabellifera",35,35,35,35,35
"2751","Doriprismatica_atromarginata",30.8764367816092,34.0239043824701,31.8625498007968,34.7211155378486,33.3266932270916
"2752","Dorometra_nana",30.9555555555555,34.1048593350384,32.225063938619,34.9104859335038,33.4782608695652
"2753","Dorometra_parvicirra",31.1911764705883,33.5845588235294,32.0404411764706,34.8713235294117,33.7132352941177
"2754","Doryrhamphus_excisus.excisus",30.8192955589586,34.1157894736842,31.8315789473684,34.7789473684211,32.9368421052632
"2755","Doryrhamphus_janssi",31.3028169014084,34.0613026819923,31.3793103448276,34.8659003831417,33.2567049808429
"2756","Doryrhamphus_negrosensis",30.7954545454546,34.140350877193,31.1929824561403,34.8771929824562,33.0350877192983
"2757","Dosinia_japonica",30,30,30,33.75,30
"2758","Dosinia_tumida",31.9298245614035,34.6929824561403,31.1622807017544,34.8464912280702,33.3114035087719
"2759","Draconetta_xenica",31.8234323432343,33.7766990291262,32.4854368932039,34.9320388349514,32.8252427184466
"2760","Dragmacidon_debitusae",31.3793103448276,35,31.3793103448276,35,35
"2761","Drepane_longimana",30.9236947791164,34.5625,31.2083333333333,34.8541666666667,33.25
"2762","Drepane_punctata",30.7380073800738,34.593023255814,31.3372093023256,34.8643410852713,33.2364341085272
"2763","Drillia_poecila",31.6044776119403,33.4328358208955,33.955223880597,35,33.955223880597
"2764","Drilonereis_filum",32.1889763779527,32.9606299212598,32.5196850393701,34.7795275590551,32.0787401574803
"2765","Drilonereis_longa",30.872641509434,33.2926829268293,35,35,34.0112994350282
"2766","Drombus_triangularis",31.3389121338912,34.5531914893617,31.1276595744681,34.8510638297872,33.2127659574468
"2767","Dromia_wilsoni",31.4748201438849,33.5641025641025,35,35,34.0540540540541
"2768","Dromidiopsis_lethrinusae",30.9741784037559,34.0909090909091,32.2727272727273,34.9090909090909,33.4545454545455
"2769","Drupa_clathrata",31.077057793345,34.2260442260442,31.990171990172,34.9140049140049,32.8501228501228
"2770","Drupa_grossularia",30.959349593496,34.0789473684211,31.9298245614035,34.9232456140351,33.0043859649122
"2771","Drupa_morum",30.9328968903437,34.1519823788546,31.9162995594714,34.9229074889868,32.9955947136564
"2772","Drupa_ricinus",30.9901800327332,34.1519823788546,31.9162995594714,34.9229074889868,32.9955947136564
"2773","Drupa_rubusidaeus",30.9060955518946,34.1482300884956,31.9026548672566,34.9225663716814,33.0641592920354
"2774","Drupella_cariosa",31.0252365930599,33.9429530201342,31.5939597315436,34.8825503355705,33.4731543624161
"2775","Drupella_cornus",30.864106351551,34.2045454545455,31.8181818181818,34.7830578512397,32.9028925619835
"2776","Drupella_fragum",31.1634615384616,33.9183222958057,32.1412803532009,34.9227373068433,33.4547461368653
"2777","Drupella_ochrostoma",31.6228070175438,33.7037037037037,34.0277777777778,35,33.3796296296296
"2778","Drupella_rugosa",30.6589147286822,34.002849002849,32.1082621082621,34.9002849002849,33.5042735042735
"2779","Dulichiella_pacifica",30.8181818181818,34,32.1,34.9,33.5
"2780","Dunckerocampus_chapmani",32.2222222222222,33.8888888888889,33.3333333333333,35,35
"2781","Dunckerocampus_dactyliophorus",30.666144200627,34.2456896551724,31.9073275862069,34.7737068965517,33.1896551724138
"2782","Dunckerocampus_naia",31.0971223021583,34.0466926070039,31.1867704280156,34.863813229572,33.2295719844358
"2783","Dunckerocampus_pessuliferus",31.5289256198347,33.6235955056179,34.8033707865169,34.8033707865169,34.2134831460674
"2784","Duplicaria_baileyi",31.71875,34.04296875,32.40234375,34.86328125,33.6328125
"2785","Duplicaria_duplicata",30.8333333333333,33.953488372093,31.6279069767442,34.8837209302326,33.3720930232558
"2786","Duplicaria_raphanula",31.1283185840708,34.1732283464567,31.7847769028871,34.9081364829396,33.4383202099738
"2787","Duplicaria_teramachii",30.6020942408377,33,34.2,35,33.8
"2788","Dussumieria_elopsoides",30.7347670250896,34.467680608365,31.1406844106464,34.8669201520912,33.1368821292776
"2789","Dynamena_crisioides",30.8333333333333,34.1046511627907,32.0697674418605,34.9186046511628,33.2093023255814
"2790","Dynamena_disticha",31.0158501440922,34.1497975708502,31.8825910931174,34.7165991902834,32.9453441295546
"2791","Dynamena_heterodonta",30.679012345679,33.5477178423236,34.2738589211618,34.5643153526971,33.2572614107884
"2792","Dynamena_quadridentata",31.068281938326,33.9203084832905,32.1208226221079,34.9100257069409,33.4704370179948
"2793","Dynomene_hispida",31.3722627737226,33.8822355289421,32.4850299401198,34.7904191616766,32.5548902195609
"2794","Dynomene_pilumnoides",31.1711711711711,33.8593481989708,31.9382504288165,34.7598627787307,32.8987993138937
"2795","Dynomene_praedator",30.9868421052632,34.1442542787286,32.0904645476773,34.9144254278728,33.117359413203
"2796","Dysidea_arenaria",30.8349328214971,34.1545893719807,32.2946859903382,34.9154589371981,33.3091787439613
"2797","Dysidea_fragilis",32.9361179361179,30.8245614035087,32.7894736842105,34.5087719298246,34.7543859649122
"2798","Dysidea_frondosa",31.9487179487179,32.96875,33.7719298245614,35,33.7719298245614
"2799","Dysomma_anguillare",31.3122605363984,33.8829787234042,32.2446808510638,34.8510638297872,33.3617021276596
"2800","Dysomma_brevirostre",31.6772151898734,33.6061946902655,35,35,33.7037037037037
"2801","Dysomma_dolichosomatum",32.140522875817,34.0849673202614,32.2549019607843,34.7712418300654,33.3986928104575
"2802","Dysomma_longirostrum",33.5416666666667,33.90625,33.90625,35,34.6354166666667
"2803","Dysomma_polycatodon",32.0722433460076,34.6007604562738,31.4068441064639,34.8669201520912,33.403041825095
"2804","Ebalia_jordani",35,30,30,35,30
"2805","Ebaliopsis_erosa",31.2878787878788,33.8068181818181,34.0719696969697,35,33.8068181818181
"2806","Ebosia_bleekeri",32.2302158273381,33.7410071942446,31.4748201438849,34.8741007194245,33.2374100719424
"2807","Echelus_uropterus",30.8754208754209,33.9111111111111,34.8444444444445,34.8444444444445,33.2888888888889
"2808","Echeneis_naucrates",30.8124076809453,34.2061855670103,31.8969072164949,34.7835051546392,32.9072164948453
"2809","Echidna_amblyodon",31.4765100671141,33.9959016393443,31.8442622950819,34.8565573770492,33.422131147541
"2810","Echidna_delicatula",30.8993399339934,34.1387024608501,31.8680089485458,34.9217002237137,33.1991051454139
"2811","Echidna_leucotaenia",31.2778730703259,34.1139240506329,32.253164556962,34.9113924050633,33.1392405063291
"2812","Echidna_nebulosa",30.8133971291866,34.1648590021692,31.9631236442517,34.9240780911063,33.0260303687635
"2813","Echidna_polyzona",30.9411764705882,34.2009132420092,31.8835616438356,34.9200913242009,33.162100456621
"2814","Echidna_rhodochilus",31.4537444933921,34.3548387096774,31.1290322580645,34.8387096774193,33.2258064516129
"2815","Echidna_unicolor",30.9537572254336,34.1722972972973,31.4527027027027,34.8817567567568,33.2263513513513
